"STABLE_ID","LABEL","DEFINITION","PARENT_STABLE_ID","PARENT_LABEL","CATEGORY"
http://purl.obolibrary.org/obo/EUPATH_0053104,Median participants enrolled per intervention,(p 50) individuals_enrolled_per_intv,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Community
http://purl.obolibrary.org/obo/EUPATH_0053105,Median time to intervention,(max) median_time_to_int,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,Community
http://purl.obolibrary.org/obo/EUPATH_0053115,MoHSS RACD,,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Community
http://purl.obolibrary.org/obo/EUPATH_0053112,MoHSS any,,http://purl.obolibrary.org/obo/EUPATH_0053216,Community intervention,Community
http://purl.obolibrary.org/obo/EUPATH_0053113,MoHSS breeding sites treated,,http://purl.obolibrary.org/obo/EUPATH_0053216,Community intervention,Community
http://purl.obolibrary.org/obo/EUPATH_0053114,MoHSS first date,Ministry of Health and Social Services first date,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Community
http://purl.obolibrary.org/obo/EUPATH_0053116,MoHSS spray coverage,,http://purl.obolibrary.org/obo/EUPATH_0053216,Community intervention,Community
http://purl.obolibrary.org/obo/EUPATH_0053117,MoHSS sprayed,,http://purl.obolibrary.org/obo/EUPATH_0053216,Community intervention,Community
http://purl.obolibrary.org/obo/EUPATH_0053118,MoHSS tested count,(max) ea_tested,http://purl.obolibrary.org/obo/EUPATH_0053217,Community malaria summary,Community
http://purl.obolibrary.org/obo/EUPATH_0053119,Monthly rainfall,EA monthly rainfall for November 2016 - April 2017,http://purl.obolibrary.org/obo/EUPATH_0035124,Community environment,Community
http://purl.obolibrary.org/obo/EUPATH_0053120,Mosquito breeding sites identified count,,http://purl.obolibrary.org/obo/EUPATH_0035124,Community environment,Community
http://purl.obolibrary.org/obo/EUPATH_0053121,Mosquito breeding sites treated count,,http://purl.obolibrary.org/obo/EUPATH_0035124,Community environment,Community
http://purl.obolibrary.org/obo/EUPATH_0064407,Mutation group specific mutation linked to,,http://purl.obolibrary.org/obo/EUPATH_0064414,Plasmodium in blood,Community
http://purl.obolibrary.org/obo/EUPATH_0053123,Normalized Difference Water Index,EA NDWI,http://purl.obolibrary.org/obo/EUPATH_0035124,Community environment,Community
http://purl.obolibrary.org/obo/EUPATH_0030139,Other water source,,http://purl.obolibrary.org/obo/EUPATH_0030144,Water source type within 5 km of school,Community
http://purl.obolibrary.org/obo/EUPATH_0053048,Participant enrolled,(max) ea_enrolled,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Community
http://purl.obolibrary.org/obo/EUPATH_0053049,Participant enrolled proportion,,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Community
http://purl.obolibrary.org/obo/EUPATH_0035044,Persons living in compound count,Total number of people that lived in the target child participant's compound. Assessed for the compound (multiple households sharing a common courtyard) at enrollment (when target children were in utero).,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,Community
http://purl.obolibrary.org/obo/EUPATH_0030140,Pond,,http://purl.obolibrary.org/obo/EUPATH_0030144,Water source type within 5 km of school,Community
http://purl.obolibrary.org/obo/EUPATH_0053133,Population,EA population,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,Community
http://purl.obolibrary.org/obo/EUPATH_0053134,Population offset,Population offset for IRR-log of population,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,Community
http://purl.obolibrary.org/obo/EUPATH_0053135,"Population size, old",,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,Community
http://purl.obolibrary.org/obo/EUPATH_0030170,Praziquantel administration in the last 12 months,Binary variable for treatment with anti-schistosomal drug praziquantel (PZQ) in last 12 months at school,http://purl.obolibrary.org/obo/EUPATH_0030143,School level information,Community
http://purl.obolibrary.org/obo/EUPATH_0064408,Prevalence of genotype including mixed infection,,http://purl.obolibrary.org/obo/EUPATH_0064414,Plasmodium in blood,Community
http://purl.obolibrary.org/obo/EUPATH_0053143,Proportion of enrolled males,(max) proportion_male_enrolled,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Community
http://purl.obolibrary.org/obo/EUPATH_0053144,Proportion of households with RAVC,,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,Community
http://purl.obolibrary.org/obo/EUPATH_0053145,Proportion of households within 500m of MoHSS intervention,,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,Community
http://purl.obolibrary.org/obo/EUPATH_0053146,Proportion of population with TPE,,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,Community
http://purl.obolibrary.org/obo/OBI_0001617,PubMed ID,"A CRID symbol that is sufficient to look up a citation from the PubMed, a literature database of life sciences and biomedical information.",http://purl.obolibrary.org/obo/IAO_0000311,Publication information,Community
http://purl.obolibrary.org/obo/MI_0614,Publication URL,,http://purl.obolibrary.org/obo/IAO_0000311,Publication information,Community
http://purl.obolibrary.org/obo/MI_0886,Publication year,,http://purl.obolibrary.org/obo/IAO_0000311,Publication information,Community
http://purl.obolibrary.org/obo/EUPATH_0053148,RAVC 2016 date,(min) ravc_2016_date,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Community
http://purl.obolibrary.org/obo/EUPATH_0053149,RAVC 2017 start date,(min) start_time,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Community
http://purl.obolibrary.org/obo/EUPATH_0053154,RAVC study arm,In RAVC study arm-derived,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Community
http://purl.obolibrary.org/obo/EUPATH_0035026,Randomization block,"Each randomization block was made up of 8 adjacent clusters (groups of 8 proximate compounds) that were pair-matched by geography. Each cluster within the randomization block was randomly allocated to one of 7 intervention arms, including 2 clusters randomly allocated to the control arm.",http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Community
http://purl.obolibrary.org/obo/EUPATH_0035026,Randomization block,"Each randomization block was made up of 9 adjacent clusters that were pair-matched by geography. Each cluster within the randomization block was randomly allocated to one of 8 intervention arms, including 2 clusters randomly allocated to the active control arm.",http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,Community
http://purl.obolibrary.org/obo/EUPATH_0061073,Region in India,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Community
http://purl.obolibrary.org/obo/EUPATH_0044180,Region in Uganda,A first-order administrative region of Uganda.,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Community
http://purl.obolibrary.org/obo/EUPATH_0044180,Region in Uganda,"Because of vectors and suspected differences in insecticide resistance patterns, randomization of intervention assignment was stratified by region. 66 health sub-districts were in Western regions and 38 in Eastern regions, representing approximately half of the country.",http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Community
http://purl.obolibrary.org/obo/EUPATH_0030141,Ricefield,,http://purl.obolibrary.org/obo/EUPATH_0030144,Water source type within 5 km of school,Community
http://purl.obolibrary.org/obo/EUPATH_0030142,River,,http://purl.obolibrary.org/obo/EUPATH_0030144,Water source type within 5 km of school,Community
http://purl.obolibrary.org/obo/EUPATH_0043257,Sample collection end year,A time measurement datum that specifies the date that ends a process that results in a collection of specimens.,http://purl.obolibrary.org/obo/EUPATH_0064411,Community sample collection process,Community
http://purl.obolibrary.org/obo/EUPATH_0043256,Sample collection start year,A time measurement datum that specifies the date that starts a process that results in a collection of specimens.,http://purl.obolibrary.org/obo/EUPATH_0064411,Community sample collection process,Community
http://purl.obolibrary.org/obo/EUPATH_0030127,School,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Community
http://purl.obolibrary.org/obo/EUPATH_0030145,School ID,Identity code for each school,http://purl.obolibrary.org/obo/EUPATH_0030143,School level information,Community
http://purl.obolibrary.org/obo/EUPATH_0030145,School ID,School name or code,http://purl.obolibrary.org/obo/EUPATH_0030143,School level information,Community
http://purl.obolibrary.org/obo/EUPATH_0030167,School based Kato-Katz assessment,Binary flag if school was tested using Kato-Katz test,http://purl.obolibrary.org/obo/EUPATH_0030143,School level information,Community
http://purl.obolibrary.org/obo/EUPATH_0030152,School based treatments in previous 12 months count,Numeric to indicate number of treatments in last 12 months at school. PZQ= praziquantel (anti-schistosomal drug); ALB= albendazole (deworming drug),http://purl.obolibrary.org/obo/EUPATH_0030143,School level information,Community
http://purl.obolibrary.org/obo/EUPATH_0030150,School eco-epidemiological risk zone,S. mansoni prevalence was assessed in several eco-epidemiological risk zones with either high or low risk of schistosomiasis.,http://purl.obolibrary.org/obo/EUPATH_0030143,School level information,Community
http://purl.obolibrary.org/obo/EUPATH_0030172,School schistosomiasis risk,Risk of schistosomiasis for the school based on mapping zone,http://purl.obolibrary.org/obo/EUPATH_0030143,School level information,Community
http://purl.obolibrary.org/obo/EUPATH_0053172,Screened in 2016,(max) ea_screened_2016,http://purl.obolibrary.org/obo/EUPATH_0035159,Community observation details,Community
http://purl.obolibrary.org/obo/EUPATH_0030146,Sentinel site,This is a flag to indicate whether the school was a sentinel site (where monitoring of the national schistosomiasis control program had previously taken place) or not,http://purl.obolibrary.org/obo/EUPATH_0030143,School level information,Community
http://purl.obolibrary.org/obo/EUPATH_0035004,Shallow tube well for compound's primary drinking water source,Whether the primary water source for the target child participant's compound was a shallow tubewell. Assessed for the compound (multiple households sharing a common courtyard) at enrollment (when target children were in utero).,http://purl.obolibrary.org/obo/EUPATH_0035119,Community drinking water source,Community
http://purl.obolibrary.org/obo/EUPATH_0030128,Shehia of school,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,Community
http://purl.obolibrary.org/obo/EUPATH_0061174,Sick newborn care unit initiation timing,When the sick newborn care unit was started at the facility,http://purl.obolibrary.org/obo/EUPATH_0061777,Health center administrative information,Community
