colOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt
20,ext_bv_f104::f104epdt,ext_bv_f104,,Edinburgh Postnatal Depression Scale assessment date,Completed at 104 weeks.,Observation,Edinburgh postnatal depression scale,,8c1. Date of assessment of EPD,,variable,
21,ext_bv_f104::f104rvn,ext_bv_f104,,Raven's Progressive Matrices completed,Completed at 104 weeks.,Observation,Raven's progressive matrices,,8d. Mother Raven<U+2019>s Progressive Matrices,"1=Yes; 2=No; 8 = Refused V7 consent;
9 = Missing",variable,
22,ext_bv_f104::f104rvdt,ext_bv_f104,,Raven's Progressive Matrices assessment date,Completed at 104 weeks.,Observation,Raven's progressive matrices,,8d1. Date of assessment of Raven,,variable,
23,ext_bv_f104::f104cdt,ext_bv_f104,,Study completion date,,Participant,Participant study details,EUPATH_0000307,9a. Date of subject study completion (mother and infant),,variable,
1,ext_bv_f14::pid,ext_bv_f14,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_bv_f14::f14dt,ext_bv_f14,EUPATH_0004991,Observation date,,Observation,,,1. Date of visit,9/9/99 = missing,variable,
3,ext_bv_f14::f14vn,ext_bv_f14,BFO_0000015,Observation type,,Observation,,,2. Visit Number,05 = Week 14,variable,
6,ext_bv_f14::f14pv,ext_bv_f14,,Pentavalent vaccine,,Observation,Immunization and prevention,EUPATH_0010947,5a. Pentavalent Vaccine,1=Yes; 2=No; 9=Missing,variable,
7,ext_bv_f14::f14opv,ext_bv_f14,EUPATH_0031247,Oral poliovirus (OPV) vaccine,,Observation,,,5b.  Oral Polio Vaccine (OPV),1=Yes; 2=No; 9=Missing,variable,
1,ext_bv_f17::pid,ext_bv_f17,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_bv_f17::f17dt,ext_bv_f17,EUPATH_0004991,Observation date,,Observation,,,1. Date of visit,9/9/99 = missing,variable,
3,ext_bv_f17::f17vn,ext_bv_f17,BFO_0000015,Observation type,,Observation,,,2. Visit Number,06 = Week 17,variable,
6,ext_bv_f17::f17rt,ext_bv_f17,,Rotarix vaccine,,Observation,Immunization and prevention,EUPATH_0010947,5a. Rotarix (Treatment group A and B only),1=Yes; 2=No; 9=Missing,variable,
1,ext_bv_f18::pid,ext_bv_f18,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_bv_f18::f18dt,ext_bv_f18,EUPATH_0004991,Observation date,,Observation,,,1. Date of visit,9/9/99 = missing,variable,
3,ext_bv_f18::f18vn,ext_bv_f18,BFO_0000015,Observation type,,Observation,,,2. Visit Number,07 = Week 18,variable,
6,ext_bv_f18::f18bld,ext_bv_f18,EUPATH_0033146,Blood sample collected,,Sample,,,6a. Blood (BVC-SID-33-02),1=Yes; 2=No; 9=Missing,variable,
7,ext_bv_f18::f18stl,ext_bv_f18,EUPATH_0041019,Stool collected,,Sample,,,6b. Clinic Visit Stool  (BVC-SID-10-07),1=Yes; 2=No; 9=Missing,variable,
1,ext_bv_f39::pid,ext_bv_f39,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_bv_f39::f39dt,ext_bv_f39,EUPATH_0004991,Observation date,,Observation,,,1. Date of visit,,variable,
3,ext_bv_f39::f39vn,ext_bv_f39,BFO_0000015,Observation type,,Observation,,,2. Visit Number,09 = Week 39,variable,
6,ext_bv_f39::f39opv,ext_bv_f39,EUPATH_0031247,Oral poliovirus (OPV) vaccine,,Observation,,,5a. Oral Polio Vaccine (OPV) Treatment group A and C only),1=Yes; 2=No; 9=Missing,variable,
7,ext_bv_f39::f39ipv,ext_bv_f39,EUPATH_0031230,Inactivated poliovirus (IPV) vaccine,"Depending on randomization, participants were set to receive OPV or IPV at 39 weeks.",Observation,,,5b. Inactivated Polio Vaccine (IPV) Treatment group B and D only),1=Yes; 2=No; 9=Missing,variable,
8,ext_bv_f39::f39stl,ext_bv_f39,EUPATH_0041019,Stool collected,,Sample,,,6a. Clinic Visit Stool (BVC-SID-10-09),1=Yes; 2=No; 9=Missing,variable,
1,ext_bv_f40::pid,ext_bv_f40,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_bv_f40::f40dt,ext_bv_f40,EUPATH_0004991,Observation date,,Observation,,,1. Date of visit,,variable,
3,ext_bv_f40::f40vn,ext_bv_f40,BFO_0000015,Observation type,,Observation,,,2. Visit Number,10= Week 40,variable,
6,ext_bv_f40::f40q,ext_bv_f40,,L/M solution volume (mL),,Sample,Urine test,EUPATH_0011797,5a.  Quantity of L/M solution administered in ml (2ml / Kg),99 = missing,variable,
7,ext_bv_f40::f40st,ext_bv_f40,,Urine collection start time,,Sample,Urine sample collection process,EUPATH_0011473,5b. Start time of testing (time administration completed),,variable,
8,ext_bv_f40::f40et,ext_bv_f40,,Urine collection end time,,Sample,Urine sample collection process,EUPATH_0011473,5c. End time of L/M urine collection,,variable,
9,ext_bv_f40::f40ml,ext_bv_f40,EUPATH_0011194,Urine volume (mL),,Sample,,,5d. Total L/M urine volume (ml),999 = missing,variable,
10,ext_bv_f40::f40pr,ext_bv_f40,,Urine stored with preservative,,Sample,Urine sample collection process,EUPATH_0011473,5e. Was (10-15 ml) aliquot of L/M urine stored with preservative?,1=Yes; 2=No; 9=Missing,variable,
11,ext_bv_f40::f40va,ext_bv_f40,,Vitamin A supplementation,,Observation,Immunization and prevention,EUPATH_0010947,6a. Vitamin A,1=Yes; 2=No; 9=Missing,variable,
12,ext_bv_f40::f40ms,ext_bv_f40,,Measles vaccine,,Observation,Immunization and prevention,EUPATH_0010947,6b. Measles,1=Yes; 2=No; 9=Missing,variable,
13,ext_bv_f40::f40rub,ext_bv_f40,,Rubella vaccine,Participants were supposed to receive the rubella vaccine at 40 weeks.,Observation,Immunization and prevention,EUPATH_0010947,6c. Rubella,1=Yes; 2=No; 9=Missing,variable,
14,ext_bv_f40::f40ur,ext_bv_f40,EUPATH_0033265,Urine collected,,Sample,,,7a. L/M Urine (BVC-SID-44-03),1=Yes; 2=No; 9=Missing,variable,
15,ext_bv_f40::f40stl,ext_bv_f40,EUPATH_0041019,Stool collected,,Sample,,,7b. Clinic Visit Stool  (BVC-SID-10-10),1=Yes; 2=No; 9=Missing,variable,
16,ext_bv_f40::f40bld,ext_bv_f40,EUPATH_0033146,Blood sample collected,,Sample,,,7c. Blood (BVC-SID-33-03),1=Yes; 2=No; 9=Missing,variable,
1,ext_bv_f52::pid,ext_bv_f52,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_bv_f52::f52dt,ext_bv_f52,EUPATH_0004991,Observation date,,Observation,,,1. Date of visit,,variable,
3,ext_bv_f52::f52vn,ext_bv_f52,BFO_0000015,Observation type,,Observation,,,2. Visit Number,"11 = Week 52, 99= missing",variable,
6,ext_bv_f52::f52opv,ext_bv_f52,EUPATH_0031247,Oral poliovirus (OPV) vaccine,,Observation,,,5a. Oral Polio Vaccine (OPV) Treatment group A and C only),1=Yes; 2=No; 9=Missing,variable,
1,ext_bv_f53::pid,ext_bv_f53,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_bv_f53::f53dt,ext_bv_f53,EUPATH_0004991,Observation date,,Observation,,,1. Date of visit,,variable,
3,ext_bv_f53::f53vn,ext_bv_f53,BFO_0000015,Observation type,,Observation,,,2. Visit Number,12 = Week 53-56,variable,
6,ext_bv_f53::f53bld,ext_bv_f53,EUPATH_0033146,Blood sample collected,,Sample,,,6a. Blood (BVC-SID-33-04),1=Yes; 2=No; 9=Missing,variable,
7,ext_bv_f53::f53stl,ext_bv_f53,EUPATH_0041019,Stool collected,,Sample,,,6b. Clinic Visit Stool  (BVC-SID-10-12),1=Yes; 2=No; 9=Missing,variable,
8,ext_bv_f53::f53slv,ext_bv_f53,,Saliva collected,,Sample,Saliva sample collection process,,6c. Saliva (BVC-SID-77-01),1=Yes; 2=No; 9=Missing,variable,
1,ext_bv_fan::pid,ext_bv_fan,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
2,ext_bv_fan::fandt,ext_bv_fan,EUPATH_0004991,Observation date,,Observation,,,1. Date of visit,,variable,
3,ext_bv_fan::fanvn,ext_bv_fan,BFO_0000015,Observation type,,Observation,,,2. Visit Number,14 = Week 65; 15-Week 78; 16=Week 91,variable,
6,ext_bv_fan::fanms,ext_bv_fan,,Measles vaccine,Participants were supposed to receive the measles vaccine at 40 weeks.,Observation,Immunization and prevention,EUPATH_0010947,5a.Measles Vaccine,1=Yes; 2=No; 9=Missing,variable,
7,ext_bv_fan::fanstl,ext_bv_fan,EUPATH_0041019,Stool collected,,Sample,,,6a. Clinic Visit Stool  (BVC-SID-10-14) OR (BVC-SID-10-15) OR (BVC-SID-10-16),1=Yes; 2=No; 9=Missing,variable,
8,ext_bv_fan::fanbayl,ext_bv_fan,,Bayley scales of infant and toddler development completed,,Observation,Bayley scales of infant and toddler development,,7a. Bayley Scales of Infant and Toddler      Development,"1=Yes; 2=No; 8=Refused V7 consent;
9 = Missing",variable,
9,ext_bv_fan::fanbaydt,ext_bv_fan,,Bayley scales assessment date,,Observation,Bayley scales of infant and toddler development,,7a.1. Date of assessment of  Bayley Scales of Infant and Toddler Development,,variable,
10,ext_bv_fan::fanfci,ext_bv_fan,,Family care indicator completed,,Observation,Family care indicators,,7b. Family Care Indicator,"1=Yes; 2=No; 8=Refused V7 consent;
9 = Missing",variable,
11,ext_bv_fan::fancidt,ext_bv_fan,,Family care indicator assessment date,,Observation,Family care indicators,,7b.1. Date of assessment of  FCI,,variable,
1,ext_bv_fci::pid,ext_bv_fci,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
3,ext_bv_fci::vnum,ext_bv_fci,BFO_0000015,Observation type,,Observation,,,1. Visit number,15 = Week 78; 13 = Week 104,variable,
4,ext_bv_fci::playtoy,ext_bv_fci,,Manufactured toys,"Toys from a shop or manufactured toys, for example, balls, dolls, cars, or other manufactured toys. Assessed at 78 and 104 weeks.",Observation,Family care indicators,,"3a. Toys from a shop or manufactured toys, for example, balls, dolls, cars, or other manufactured toys","0 = No, 1 = Yes",variable,
5,ext_bv_fci::playmusc,ext_bv_fci,,Things that play or make music,"Things which play music or that you use to make music, for example, plastic toy phones for children, toy radio, dolls that sing, drum. Assessed at 78 and 104 weeks.",Observation,Family care indicators,,"3b.Things which play music or that you use to make music, for example, plastic toy phones for children, toy radio, dolls that sing, drum","0 = No, 1 = Yes",variable,
6,ext_bv_fci::playdraw,ext_bv_fci,,Things for drawing or writing,"Things for drawing or writing, for example, pencils, pens, chalk. Assessed at 78 and 104 weeks.",Observation,Family care indicators,,"3c.Things for drawing or writing, for example, pencils, pens, chalk","0 = No, 1 = Yes",variable,
7,ext_bv_fci::playprte,ext_bv_fci,,Things for pretending,"Things for pretending, for example, dolls to play house, tins to pretend to cook. Assessed at 78 and 104 weeks.",Observation,Family care indicators,,"3d. Things for pretending, for example, dolls to play house, tins to pretend to cook","0 = No, 1 = Yes",variable,
8,ext_bv_fci::hhbooks,ext_bv_fci,,Books in home count,Assessed at 78 and 104 weeks.,Observation,Family care indicators,,4a. How many books do you have in your home right now?,,variable,
9,ext_bv_fci::hhmagzin,ext_bv_fci,,Magazines and newspapers in home count,Assessed at 78 and 104 weeks.,Observation,Family care indicators,,4b. How many magazines and newspapers do you have in your home right now?,,variable,
10,ext_bv_fci::readbook,ext_bv_fci,,Read with child,"Someone read books or looked at picture books, photos, or posters with the child in the last 3 days. Assessed at 78 and 104 weeks.",Observation,Family care indicators,,"5a. Read books or looked at picture books, photos, or posters with?","0 = No, 1 = Yes",variable,
11,ext_bv_fci::readmthr,ext_bv_fci,,Mother read with child,"Mother read books or looked at picture books, photos, or posters with the child in the last 3 days. Assessed at 78 and 104 weeks.",Observation,Family care indicators,,5a.1. Who engaged in reading activity; Mother,"0 = No, 1 = Yes",value,
12,ext_bv_fci::readfthr,ext_bv_fci,,Father read with child,"Father read books or looked at picture books, photos, or posters with the child in the last 3 days. Assessed at 78 and 104 weeks.",Observation,Family care indicators,,5a.2. Who engaged in reading activity; Father,"0 = No, 1 = Yes",value,
13,ext_bv_fci::readadlt,ext_bv_fci,,Other adult read with child,"Another adult or household member > 15 years old read books or looked at picture books, photos, or posters with the child in the last 3 days. Assessed at 78 and 104 weeks.",Observation,Family care indicators,,"5a.3. Who engaged in reading activity; Other adult, household member > 15 years old","0 = No, 1 = Yes",value,
14,ext_bv_fci::toldstory,ext_bv_fci,,Told child stories,Someone told stories to the child in the last 3 days. Assessed at 78 and 104 weeks.,Observation,Family care indicators,,5b. Told stories to (child<U+2019>s name)?,"0 = No, 1 = Yes",variable,
15,ext_bv_fci::storymthr,ext_bv_fci,,Mother told child stories,Mother told stories to the child in the last 3 days. Assessed at 78 and 104 weeks.,Observation,Family care indicators,,5b.1. Who engaged in story telling activity with ; Mother,"0 = No, 1 = Yes",value,
16,ext_bv_fci::storyfthr,ext_bv_fci,,Father told child stories,Father told stories to the child in the last 3 days. Assessed at 78 and 104 weeks.,Observation,Family care indicators,,5d.2. Who engaged in story telling activity with ;Father,"0 = No, 1 = Yes",value,
17,ext_bv_fci::storyadlt,ext_bv_fci,,Other adult told child stories,Another adult or household member > 15 years old told stories to the child in the last 3 days. Assessed at 78 and 104 weeks.,Observation,Family care indicators,,"5d.3. Who engaged in story telling activity with; Other adult, household member > 15 years old","0 = No, 1 = Yes",value,
18,ext_bv_fci::sangsong,ext_bv_fci,,Sang with child,Someone sang to or with the child in the last 3 days. Assessed at 78 and 104 weeks.,Observation,Family care indicators,,"5c. Sangsongs to or with (Child's name), including lullabies","0 = No, 1 = Yes",variable,
19,ext_bv_fci::sangmthr,ext_bv_fci,,Mother sang with child,Mother sang to or with the child in the last 3 days. Assessed at 78 and 104 weeks.,Observation,Family care indicators,,5c.1. Who engaged in the activity with ; Mother,"0 = No, 1 = Yes",value,
20,ext_bv_fci::sangfthr,ext_bv_fci,,Father sang with child,Father sang to or with the child in the last 3 days. Assessed at 78 and 104 weeks.,Observation,Family care indicators,,5c.2. Who engaged in the activity with ;Father,"0 = No, 1 = Yes",value,
21,ext_bv_fci::sangadlt,ext_bv_fci,,Other adult sang with child,Another adult or household member > 15 years old sang to or with the child in the last 3 days. Assessed at 78 and 104 weeks.,Observation,Family care indicators,,"5c.3. Who engaged in the activity with; Other adult, household member > 15 years old","0 = No, 1 = Yes",value,
22,ext_bv_fci::tookout,ext_bv_fci,,Took child outside home,"Someone took the child outside the home, compound, yard, or enclosure in the last 3 days. Assessed at 78 and 104 weeks.",Observation,Family care indicators,,"5d.Took (child<U+2019>s name) outside the home, compound, yard, or enclosure?","0 = No, 1 = Yes",variable,
23,ext_bv_fci::tookmthr,ext_bv_fci,,Mother took child outside home,"Mother took the child outside the home, compound, yard, or enclosure in the last 3 days. Assessed at 78 and 104 weeks.",Observation,Family care indicators,,5d.1.  Who engaged in this activity;  Mother,"0 = No, 1 = Yes",value,
24,ext_bv_fci::tookfthr,ext_bv_fci,,Father took child outside home,"Father took the child outside the home, compound, yard, or enclosure in the last 3 days. Assessed at 78 and 104 weeks.",Observation,Family care indicators,,5d.2.Who engaged in this activity;   Father,"0 = No, 1 = Yes",value,
25,ext_bv_fci::tookadlt,ext_bv_fci,,Other adult took child outside home,"Another adult or household member > 15 years old took the child outside the home, compound, yard, or enclosure in the last 3 days. Assessed at 78 and 104 weeks.",Observation,Family care indicators,,"5d.3. Who engaged in this activity;  Other adult, household member > 15 years old","0 = No, 1 = Yes",value,
26,ext_bv_fci::fcitotscr,ext_bv_fci,,Family care indicator score,Assessed at 78 and 104 weeks.,Observation,Family care indicators,,6. TOTAL SCORE {PLAYTOY}+{PLAYMUSC}+{PLAYDRAW}+{PLAYPRTE}+{HHBOOKS}+{HHMAGZIN}+{READBOOK}+{READMTHR}+}READFTHR}+{READADLT}+{TOLDSTOR}+{STORYMTHR}+{STORYFTHR}+{STORYADLT}+{TOOKOUT}+{TOOKMTHR}+{TOOKFTHR}+{TOOKADLT},,variable,
1,ext_bv_fcs_st::pid,ext_bv_fcs_st,EUPATH_0000095,Participant ID,,Participant,,,Child Identification,,variable,
,ext_bv_fcs_st::vstdetail,ext_bv_fcs_st,,Stool timeline,,Sample,Stool sample collection process,EUPATH_0010039,Visit details,,variable,
,ext_bv_fcs_st::stl,ext_bv_fcs_st,EUPATH_0041019,Stool collected,,Sample,,,Stool collected?,1=Yes; 2=No; 9=Missing,variable,
,ext_bv_fcs_st::specdt,ext_bv_fcs_st,,Stool collection date,,Sample,Stool sample collection process,EUPATH_0010039,"If yes, date of stool collection",9/9/1999 = missing,variable,
,ext_bv_fcs_st::vstnum,ext_bv_fcs_st,BFO_0000015,Observation type,,Observation,,,Visit number,,variable,
2,ext_bv_flm::flmdt,ext_bv_flm,EUPATH_0004991,Observation date,,Observation,,,1. Date of visit,,variable,
3,ext_bv_flm::flmvn,ext_bv_flm,BFO_0000015,Observation type,,Observation,,,2. Visit Number,04= Week 12 ; 08 = Week 24,variable,
6,ext_bv_flm::flmq,ext_bv_flm,,L/M solution volume (mL),"Participants were given a standard solution with 250 mg/mL lactulose and 50 mg/ml mannitol at 12, 24, 40, and 104 weeks. ",Sample,Urine test,EUPATH_0011797,6a.  Quantity of L/M solution administered in ml (2ml / Kg),99 = missing,variable,
7,ext_bv_flm::flmst,ext_bv_flm,,Urine collection start time,"Done at 12, 24, 40, and 104 weeks.",Sample,Urine sample collection process,EUPATH_0011473,6b. Start time of testing (time administration completed),,variable,
8,ext_bv_flm::flmet,ext_bv_flm,,Urine collection end time,"Done at 12, 24, 40, and 104 weeks.",Sample,Urine sample collection process,EUPATH_0011473,6c. End time of L/M urine collection,,variable,
9,ext_bv_flm::flmml,ext_bv_flm,EUPATH_0011194,Urine volume (mL),"Collected at 12, 24, 40, and 104 weeks.",Sample,,,6d. Total L/M urine volume (ml),999 = missing,variable,
