variable,dataFile,codebookDescription,suggested_IRI,suggested_label,parent_in_ontology,parent_IRI,score,,
admit_spec,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","E35.3: Health care utilization. If the facility was not coded, specify. Skip if E34=no. Only complete for children who had diarrhea in the last 2 weeks",http://purl.obolibrary.org/obo/EUPATH_0000441,Sprayed in the last 12 months,Household vector intervention,http://purl.obolibrary.org/obo/EUPATH_0000341,14.318474,,
admit_spec,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","E35.3: Health care utilization. If the facility was not coded, specify. Skip if E34=no. Only complete for children who had diarrhea in the last 2 weeks",http://purl.obolibrary.org/obo/EUPATH_0010356,Symptoms in the last 7 days,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,14.318474,,
admit_spec,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat","E35.3: Health care utilization. If the facility was not coded, specify. Skip if E34=no. Only complete for children who had diarrhea in the last 2 weeks",http://purl.obolibrary.org/obo/EUPATH_0022031,Traveled in the 2 weeks before 2nd most recent malaria episode,Clinical history,http://purl.obolibrary.org/obo/OGMS_0000015,14.197233,,
advise,gems1_huas_data.sas7bdat,"E36: Health care utilization. If the child did not receive care at a hospital/health center, were you advised to take him/her to a hospital/health center. Skip if E34=yes. Only complete for children who had diarrhea in the last 2 weeks. If no, go to E38, if yes continue",http://purl.obolibrary.org/obo/EUPATH_0010173,Other hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,38.139343,,
advise,gems1_huas_data.sas7bdat,"E36: Health care utilization. If the child did not receive care at a hospital/health center, were you advised to take him/her to a hospital/health center. Skip if E34=yes. Only complete for children who had diarrhea in the last 2 weeks. If no, go to E38, if yes continue",http://purl.obolibrary.org/obo/EUPATH_0010155,1st choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,34.954895,,
advise,gems1_huas_data.sas7bdat,"E36: Health care utilization. If the child did not receive care at a hospital/health center, were you advised to take him/her to a hospital/health center. Skip if E34=yes. Only complete for children who had diarrhea in the last 2 weeks. If no, go to E38, if yes continue",http://purl.obolibrary.org/obo/EUPATH_0010161,2nd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,34.954895,,
advise,gems1_huas_data.sas7bdat,"E36: Health care utilization. If the child did not receive care at a hospital/health center, were you advised to take him/her to a hospital/health center. Skip if E34=yes. Only complete for children who had diarrhea in the last 2 weeks. If no, go to E38, if yes continue",http://purl.obolibrary.org/obo/EUPATH_0010167,3rd choice hospital or health center,Hospital Center,http://purl.obolibrary.org/obo/EUPATH_0010014,34.954895,,
advise,gems1_huas_data.sas7bdat,"E36: Health care utilization. If the child did not receive care at a hospital/health center, were you advised to take him/her to a hospital/health center. Skip if E34=yes. Only complete for children who had diarrhea in the last 2 weeks. If no, go to E38, if yes continue",http://purl.obolibrary.org/obo/EUPATH_0010353,Outcome leaving hospital or health center,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000308,34.954895,,
advise,gems1_huas_data.sas7bdat,"E36: Health care utilization. If the child did not receive care at a hospital/health center, were you advised to take him/her to a hospital/health center. Skip if E34=yes. Only complete for children who had diarrhea in the last 2 weeks. If no, go to E38, if yes continue",http://purl.obolibrary.org/obo/EUPATH_0010253,"1st choice hospital or health center, total expenses",Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,29.953041,,
advise,gems1_huas_data.sas7bdat,"E36: Health care utilization. If the child did not receive care at a hospital/health center, were you advised to take him/her to a hospital/health center. Skip if E34=yes. Only complete for children who had diarrhea in the last 2 weeks. If no, go to E38, if yes continue",http://purl.obolibrary.org/obo/EUPATH_0010254,"1st choice hospital or health center, transport expenses",Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,29.953041,,
advise,gems1_huas_data.sas7bdat,"E36: Health care utilization. If the child did not receive care at a hospital/health center, were you advised to take him/her to a hospital/health center. Skip if E34=yes. Only complete for children who had diarrhea in the last 2 weeks. If no, go to E38, if yes continue",http://purl.obolibrary.org/obo/EUPATH_0010255,"2nd choice hospital or health center, total expenses",Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,29.953041,,
advise,gems1_huas_data.sas7bdat,"E36: Health care utilization. If the child did not receive care at a hospital/health center, were you advised to take him/her to a hospital/health center. Skip if E34=yes. Only complete for children who had diarrhea in the last 2 weeks. If no, go to E38, if yes continue",http://purl.obolibrary.org/obo/EUPATH_0010256,"2nd choice hospital or health center, transport expenses",Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,29.953041,,
advise,gems1_huas_data.sas7bdat,"E36: Health care utilization. If the child did not receive care at a hospital/health center, were you advised to take him/her to a hospital/health center. Skip if E34=yes. Only complete for children who had diarrhea in the last 2 weeks. If no, go to E38, if yes continue",http://purl.obolibrary.org/obo/EUPATH_0010257,"3rd choice hospital or health center, total expenses",Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,29.953041,,
age,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",A06.1: Eligibility information. Age (months). 15 is used for missing day in birthdate,http://purl.obolibrary.org/obo/EUPATH_0015400,Age (months),Observation; Human or Animal,http://purl.obolibrary.org/obo/EUPATH_0000738; http://purl.obolibrary.org/obo/EUPATH_0000612,23.85557,,
age,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",A06.1: Eligibility information. Age (months). 15 is used for missing day in birthdate,http://purl.obolibrary.org/obo/EUPATH_0010368,Age at eligibility form completion (months),Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,22.616798,,
age,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",A06.1: Eligibility information. Age (months). 15 is used for missing day in birthdate,http://purl.obolibrary.org/obo/OBI_0001169,Age; Age (years),Sample source; Observation details; Human or Animal,http://purl.obolibrary.org/obo/EUPATH_0000611; http://purl.obolibrary.org/obo/EUPATH_0000310; http://purl.obolibrary.org/obo/EUPATH_0000612,20.18257,,
age,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",A06.1: Eligibility information. Age (months). 15 is used for missing day in birthdate,http://purl.obolibrary.org/obo/EUPATH_0010120,"Age, matched case (months)",Matched case,http://purl.obolibrary.org/obo/EUPATH_0010002,19.08603,,
age,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",A06.1: Eligibility information. Age (months). 15 is used for missing day in birthdate,http://purl.obolibrary.org/obo/EUPATH_0010367,Age group,Observation; Human or Animal,http://purl.obolibrary.org/obo/EUPATH_0000738; http://purl.obolibrary.org/obo/EUPATH_0000612,16.28122,,
age,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",A06.1: Eligibility information. Age (months). 15 is used for missing day in birthdate,http://purl.obolibrary.org/obo/EUPATH_0000579,Age (days),Observation; Human or Animal,http://purl.obolibrary.org/obo/EUPATH_0000738; http://purl.obolibrary.org/obo/EUPATH_0000612,15.980597,,
age,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",A06.1: Eligibility information. Age (months). 15 is used for missing day in birthdate,http://purl.obolibrary.org/obo/EUPATH_0000120,Age at enrollment,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,15.69272,,
age,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",A06.1: Eligibility information. Age (months). 15 is used for missing day in birthdate,http://purl.obolibrary.org/obo/EUPATH_0000113,Age at visit (years),Observation details; Participant,http://purl.obolibrary.org/obo/EUPATH_0000310; http://purl.obolibrary.org/obo/EUPATH_0000096,13.274635,,
age,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",A06.1: Eligibility information. Age (months). 15 is used for missing day in birthdate,http://purl.obolibrary.org/obo/EUPATH_0000662,BMI-for-age z-score,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,10.879885,,
age,"gems1_huas_lite_data_kenya.sas7bdat, gems1_huas_data.sas7bdat, gems1_huas_lite_data_6_sites.sas7bdat",A06.1: Eligibility information. Age (months). 15 is used for missing day in birthdate,http://purl.obolibrary.org/obo/EUPATH_0000710,MUAC-for-age z-score,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,10.879885,,
age_weight,gems1_huas_data.sas7bdat,,http://purl.obolibrary.org/obo/OBI_0001169,Age; Age (years),Sample source; Observation details; Human or Animal,http://purl.obolibrary.org/obo/EUPATH_0000611; http://purl.obolibrary.org/obo/EUPATH_0000310; http://purl.obolibrary.org/obo/EUPATH_0000612,13.941559,,
age_weight,gems1_huas_data.sas7bdat,,http://purl.obolibrary.org/obo/EUPATH_0015400,Age (months),Observation; Human or Animal,http://purl.obolibrary.org/obo/EUPATH_0000738; http://purl.obolibrary.org/obo/EUPATH_0000612,12.37441,,
age_weight,gems1_huas_data.sas7bdat,,http://purl.obolibrary.org/obo/EUPATH_0000120,Age at enrollment,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,10.974028,,
age_weight,gems1_huas_data.sas7bdat,,http://purl.obolibrary.org/obo/EUPATH_0010367,Age group,Observation; Human or Animal,http://purl.obolibrary.org/obo/EUPATH_0000738; http://purl.obolibrary.org/obo/EUPATH_0000612,10.970972,,
age_weight,gems1_huas_data.sas7bdat,,http://purl.obolibrary.org/obo/EUPATH_0000579,Age (days),Observation; Human or Animal,http://purl.obolibrary.org/obo/EUPATH_0000738; http://purl.obolibrary.org/obo/EUPATH_0000612,10.670349,,
age_weight,gems1_huas_data.sas7bdat,,http://purl.obolibrary.org/obo/EUPATH_0010368,Age at eligibility form completion (months),Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,10.023759,,
age_weight,gems1_huas_data.sas7bdat,,http://purl.obolibrary.org/obo/EUPATH_0010120,"Age, matched case (months)",Matched case,http://purl.obolibrary.org/obo/EUPATH_0010002,9.906449,,
age_weight,gems1_huas_data.sas7bdat,,http://purl.obolibrary.org/obo/EUPATH_0000113,Age at visit (years),Observation details; Participant,http://purl.obolibrary.org/obo/EUPATH_0000310; http://purl.obolibrary.org/obo/EUPATH_0000096,9.028912,,
age_weight,gems1_huas_data.sas7bdat,,http://purl.obolibrary.org/obo/EUPATH_0000733,Weight-for-age z-score,Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,8.730182,,
age_weight,gems1_huas_data.sas7bdat,,http://purl.obolibrary.org/obo/EUPATH_0000732,Weight (kg),Anthropometry,http://purl.obolibrary.org/obo/EUPATH_0000649,6.7032857,,
agecat,gems1_huas_data.sas7bdat,A06.2: Eligibility information. Age category.,http://purl.obolibrary.org/obo/EUPATH_0010368,Age at eligibility form completion (months),Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,8.483088,,
agecat,gems1_huas_data.sas7bdat,A06.2: Eligibility information. Age category.,http://purl.obolibrary.org/obo/EUPATH_0000087,Household information,Host information,http://purl.obolibrary.org/obo/EUPATH_0000589,7.6385612,,
agecat,gems1_huas_data.sas7bdat,A06.2: Eligibility information. Age category.,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,Sample source,http://purl.obolibrary.org/obo/EUPATH_0000611,7.6385612,,
agecat,gems1_huas_data.sas7bdat,A06.2: Eligibility information. Age category.,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,Sample source,http://purl.obolibrary.org/obo/EUPATH_0000611,7.6385612,,
agecat,gems1_huas_data.sas7bdat,A06.2: Eligibility information. Age category.,http://purl.obolibrary.org/obo/EUPATH_0000671,Death information,Demographics,http://purl.obolibrary.org/obo/EUPATH_0010981,7.6385612,,
agecat,gems1_huas_data.sas7bdat,A06.2: Eligibility information. Age category.,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,7.6385612,,
agecat,gems1_huas_data.sas7bdat,A06.2: Eligibility information. Age category.,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Administrative information,http://purl.obolibrary.org/obo/EUPATH_0010035,7.4267364,,
agecat,gems1_huas_data.sas7bdat,A06.2: Eligibility information. Age category.,http://purl.obolibrary.org/obo/EUPATH_0015426,Eligibility form date,Administrative information,http://purl.obolibrary.org/obo/EUPATH_0010035,6.599408,,
agecat,gems1_huas_data.sas7bdat,A06.2: Eligibility information. Age category.,http://purl.obolibrary.org/obo/OBI_0001169,Age; Age (years),Sample source; Observation details; Human or Animal,http://purl.obolibrary.org/obo/EUPATH_0000611; http://purl.obolibrary.org/obo/EUPATH_0000310; http://purl.obolibrary.org/obo/EUPATH_0000612,6.24101,,
agecat,gems1_huas_data.sas7bdat,A06.2: Eligibility information. Age category.,http://purl.obolibrary.org/obo/EUPATH_0010119,Control eligibility check date,Administrative information,http://purl.obolibrary.org/obo/EUPATH_0010035,5.93793,,
agegender,gems1_huas_data.sas7bdat,A06.3: Eligibility information. Age/gender category.,http://purl.obolibrary.org/obo/EUPATH_0010368,Age at eligibility form completion (months),Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000307,8.483088,,
agegender,gems1_huas_data.sas7bdat,A06.3: Eligibility information. Age/gender category.,http://purl.obolibrary.org/obo/EUPATH_0000087,Household information,Host information,http://purl.obolibrary.org/obo/EUPATH_0000589,7.6385612,,
agegender,gems1_huas_data.sas7bdat,A06.3: Eligibility information. Age/gender category.,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,Sample source,http://purl.obolibrary.org/obo/EUPATH_0000611,7.6385612,,
agegender,gems1_huas_data.sas7bdat,A06.3: Eligibility information. Age/gender category.,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,Sample source,http://purl.obolibrary.org/obo/EUPATH_0000611,7.6385612,,
agegender,gems1_huas_data.sas7bdat,A06.3: Eligibility information. Age/gender category.,http://purl.obolibrary.org/obo/EUPATH_0000671,Death information,Demographics,http://purl.obolibrary.org/obo/EUPATH_0010981,7.6385612,,
agegender,gems1_huas_data.sas7bdat,A06.3: Eligibility information. Age/gender category.,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Participant,http://purl.obolibrary.org/obo/EUPATH_0000096,7.6385612,,
agegender,gems1_huas_data.sas7bdat,A06.3: Eligibility information. Age/gender category.,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,Administrative information,http://purl.obolibrary.org/obo/EUPATH_0010035,7.4267364,,
agegender,gems1_huas_data.sas7bdat,A06.3: Eligibility information. Age/gender category.,http://purl.obolibrary.org/obo/EUPATH_0015426,Eligibility form date,Administrative information,http://purl.obolibrary.org/obo/EUPATH_0010035,6.599408,,
