Country,Case source is DataSet13,0,K
,,,
plan_transport,21. Plan: transport,0,No
,,1,Yes
,,3,N/A
,,,
plan_emergency_cash,22. Plan: emergency cash,0,No
,,1,Yes
,,3,N/A
,,,
plan_companion,23. Plan: companion,0,No
,,1,Yes
,,3,N/A
,,,
plan_decision_maker,24. Plan: decision maker,0,No
,,1,Yes
,,3,N/A
,,,
fp_desired_mtng4,25. FP desired? Meeting 4,0,No
,,1,Yes
,,3,N/A
,,,
fp_desired_mtng5,26. FP desired? Meeting 5,0,No
,,1,Yes
,,3,N/A
,,,
chose_method_g4,27. Chosen desired method? Meeting 4 (G4),0,No
,,1,Yes
,,,
g4_desired_method,27i. Specify method,1,Injectable
,,2,Implants
,,3,Withdrawal
,,4,Condoms
,,5,Pill/Oral contraceptives
,,6,IUD
,,7,Emergency contraception
,,8,Sterilisation
,,9,Standard days or rhythm method
,,10,Other
,,11,LAM
,,,
chose_method_g5,28. Chosen desired method? Meeting 5 (G5),0,No
,,1,Yes
,,,
g5_desired_method,28i. Specify method,1,Injectable
,,2,Implants
,,3,Withdrawal
,,4,Condoms
,,5,Pill/Oral contraceptives
,,6,IUD
,,7,Emergency contraception
,,8,Sterilisation
,,9,Standard days or rhythm method
,,10,Other
,,11,LAM
,,,
lam_chosen,29. If LAM select method  transition method chosen?,0,No
,,1,Yes
,,3,N/A
,,,
transition_method,29i. Specify method,1,Injectable
,,2,Implants
,,3,Withdrawal
,,4,Condoms
,,5,Pill/Oral contraceptives
,,6,IUD
,,7,Emergency contraception
,,8,Sterilisation
,,9,Standard days or rhythm method
,,10,Other
,,,
data_extraction_complete,Complete?,0,Incomplete
,,1,Unverified
,,2,Complete
,,,
birth_classification,1. Tell me what happened to your last pregnancy,1,Live  birth
,,2,Still birth
,,3,Miscarriage
,,,
live_birth_date,Live birth  date baby born,,
,,,
still_birth_date,Still birth  date baby born,,
,,,
miscarriage_ga,Miscarriage  Week of pregnancy,,
,,,
miscarriage_date,Miscarriage  Date,,
,,,
know_due_date,2. Did you know your due date  the time around when the baby was suppose to be born?,1,Yes
,,2,No
,,3,Not sure
,,,
know_due_date_how,3. If yes  how?,1,Provider told me
,,2,Other
,,,
baby_premature,4. Do you think your baby was premature  that is born too soon?,1,Yes
,,2,No
,,3,Not sure
,,,
baby_alive,5. Is your baby alive today?,1,Yes
,,2,No
,,,
consent_to_continue,5a. Im sorry for your loss.  Is it OK if I ask you questions about the antenatal care you received?  If it will be too upsetting we can stop now.,1,Yes
,,2,No
,,,
danger_signs___1,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Pain (not otherwise specified)),0,Unchecked
,,1,Checked
,,,
danger_signs___2,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Headache),0,Unchecked
,,1,Checked
,,,
danger_signs___3,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Vision changes/blurred vision),0,Unchecked
,,1,Checked
,,,
danger_signs___4,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Nausea and vomiting),0,Unchecked
,,1,Checked
,,,
danger_signs___5,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Pain in abdomen),0,Unchecked
,,1,Checked
,,,
danger_signs___6,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Shortness of breath),0,Unchecked
,,1,Checked
,,,
danger_signs___7,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Fever),0,Unchecked
,,1,Checked
,,,
danger_signs___8,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Vaginal bleeding),0,Unchecked
,,1,Checked
,,,
danger_signs___9,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Leaking of fluids),0,Unchecked
,,1,Checked
,,,
danger_signs___10,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Change in color or smell of vaginal discharge),0,Unchecked
,,1,Checked
,,,
danger_signs___11,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Painful urination),0,Unchecked
,,1,Checked
,,,
danger_signs___12,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Signs of labour before its time for the baby to come (preterm labour): bloody show  cramping/painful tightening of belly/contractions,0,Unchecked
,,1,Checked
,,,
danger_signs___13,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Reduced or no fetal movement),0,Unchecked
,,1,Checked
,,,
danger_signs___14,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Other),0,Unchecked
,,1,Checked
,,,
danger_signs___15,6. What are danger/warning signs during pregnancy? Things that mean there might be a problem with you or the baby? (choice=Dont know),0,Unchecked
,,1,Checked
,,,
asked_if_had_pain,a. Pain,1,Yes
,,2,No
,,3,Not sure
,,,
asked_if_had_fever,b. Fever,1,Yes
,,2,No
,,3,Not sure
,,,
asked_if_had_bleeding,c. Bleeding,1,Yes
,,2,No
,,3,Not sure
,,,
asked_if_had_leakage,d. leakage of fluids,1,Yes
,,2,No
,,3,Not sure
,,,
no_fetal_movement,e. Reduced or no fetal movement,1,Yes
,,2,No
,,3,Not sure
,,,
have_high_blood_pressure,8. Have you ever been told you had high blood pressure?,1,Yes
,,2,No
,,3,Not sure
,,,
have_high_bp_before_preg,9. Did you have high blood pressure before pregnancy?,1,Yes
,,2,No
,,3,Not sure
,,,
attend_anc_dueto_hbp,10. Did you attend additional ANC visits because of it?,1,Yes
,,2,No
,,3,Not sure
,,,
take_hbp_medication,11. Did you take any medication for it?,1,Yes
,,2,No
,,3,Not sure
,,,
receive_care_dueto_hbp,12. Did you receive any other special care related to your blood pressure?,1,Yes
,,2,No
,,,
have_severe_headache,13. During your pregnancy did you ever have a severe headache or vision changes?,1,Yes
,,2,No
,,,
sought_help_headache,14. Did you seek help?,1,Yes
,,2,No
,,,
where_sought_help_headache,15. Where/from who did you first seek help?,1,Dispensary/health center/clinic [N-primary]
,,2,Hospital [N-secondary/tertiary]
,,3,Chemist/Pharmacy
,,4,Community health worker/volunteer
,,5,Non CHW TBA [if TBA & CHW  categorize as CHW]
,,6,Friend/family/neighbor
,,7,Traditional healer/faith healer
,,8,Other
,,,
had_vaginal_bleeding,16. During your pregnancy did you ever have any vaginal bleeding or leakage of fluids?,1,Yes
,,2,No
,,,
bleeding_sought_help,17. Did you seek help?,1,Yes
,,2,No
,,,
where_sought_help_bleeding,18. Where/from who did you first seek help?,1,Dispensary/health center/clinic [N-primary]
,,2,Hospital [N-secondary/tertiary]
,,3,Chemist/Pharmacy
,,4,Community health worker/volunteer
,,5,Non CHW TBA [if TBA & CHW  categorize as CHW]
,,6,Friend/family/neighbor
,,7,Traditional healer/faith healer
,,8,Other
,,,
had_painful_contractions,19. During your pregnancy did you ever have painful contractions or cramping when it was too early for the baby to come?,1,Yes
,,2,No
,,,
sought_help_contractions,20. Did you seek help?,1,Yes
,,2,No
,,,
where_got_help_contractions,21. Where/from who did you first seek help?,1,Dispensary/health center/clinic [N-primary]
,,2,Hospital [N-secondary/tertiary]
,,3,Chemist/Pharmacy
,,4,Community health worker/volunteer
,,5,Non CHW TBA [if TBA & CHW  categorize as CHW]
,,6,Friend/family/neighbor
,,7,Traditional healer/faith healer
,,8,Other
,,,
had_fever,22. During your pregnancy or since you had your baby have you had a fever?,1,Yes
,,2,No
,,,
sought_help_fever,23. Did you seek help?,1,Yes
,,2,No
,,,
where_sought_help_fever,24. Where/from who did you first seek help?,1,Dispensary/health center/clinic [N-primary]
,,2,Hospital [N-secondary/tertiary]
,,3,Chemist/Pharmacy
,,4,Community health worker/volunteer
,,5,Non CHW TBA [if TBA & CHW  categorize as CHW]
,,6,Friend/family/neighbor
,,7,Traditional healer/faith healer
,,8,Other
,,,
where_sought_help_problems,27. Where/from who did you first seek help?,1,Dispensary/health center/clinic [N-primary]
,,2,Hospital [N-secondary/tertiary]
,,3,Chemist/Pharmacy
,,4,Community health worker/volunteer
,,5,Non CHW TBA [if TBA & CHW  categorize as CHW]
,,6,Friend/family/neighbor
,,7,Traditional healer/faith healer
,,8,Other
,,,
talk_options_for_fp,a. Options for family planning/child spacing,1,Yes
,,2,No
,,3,Not sure
,,,
talk_breastfeeding,b. How to use breastfeeding to prevent another pregnancy right away,1,Yes
,,2,No
,,3,Not sure
,,,
talk_begin_breastfeeding,c. When to begin breastfeeding,1,Yes
,,2,No
,,3,Not sure
,,,
talk_danger_signs,e. Danger signs or warning signs to watch for during pregnancy?,1,Yes
,,2,No
,,3,Not sure
,,,
talk_return_to_clinic,f. Returning to the clinic if you noticed any danger signs  warning signs  or had other problems?,1,Yes
,,2,No
,,3,Not sure
,,,
talk_eating_extra_food,g. Eating extra food while pregnant and breastfeeding,1,Yes
,,2,No
,,3,Not sure
,,,
talk_newborn_danger_signs,h. Danger signs or problems to watch for in your newborn?,1,Yes
,,2,No
,,3,Not sure
,,,
talk_prevent_sti,i. How to prevent transmission of sexually transmitted infections,1,Yes
,,2,No
,,3,Not sure
,,,
talk_sleeping_under_net,j. The importance of sleeping under a bed net,1,Yes
,,2,No
,,3,Not sure
,,,
talk_taking_iron_folic,k. The importance of taking iron and folic acid tablets (blood tonic),1,Yes
,,2,No
,,3,Not sure
,,,
talk_birth_plan,l. The importance of making a birth plan and what to plan for,1,Yes
,,2,No
,,3,Not sure
,,,
birth_spacing,29. Do you think there are advantages to spacing pregnancies apart?,1,Yes
,,2,No
,,3,Not sure
,,,
advtg_birth_spacing___1,30. What are some advantages?  (choice=Mom will be healthier/ less likely to have problems),0,Unchecked
,,1,Checked
,,,
advtg_birth_spacing___2,30. What are some advantages?  (choice=Baby will be healthier/ less likely to have problems),0,Unchecked
,,1,Checked
,,,
advtg_birth_spacing___3,30. What are some advantages?  (choice=Easier to feed and/or take care of other children),0,Unchecked
,,1,Checked
,,,
advtg_birth_spacing___4,30. What are some advantages?  (choice=Saves money),0,Unchecked
,,1,Checked
,,,
advtg_birth_spacing___5,30. What are some advantages?  (choice=Other),0,Unchecked
,,1,Checked
,,,
birth_spacing_time,31. How long should pregnancies be spaced apart for the best health of the mother and baby,,
,,,
when_to_first_breastfeed,32. When do you think it is best to first breastfeed your baby?,1,Immediately or within 1 hour of delivery
,,2,After the first milk has gone  - when the true milk comes in
,,3,Other
,,,
fluids_age_weeks,Weeks,,
,,,
fluids_age_months,Months,,
,,,
ever_heard_of_lam,34. Have you ever heard of using the lactational amenorrhea method  LAM  as a way to delay pregnancy after you have a baby? This method includes breastfeeding your baby.,1,Yes
,,2,No
,,3,Not sure
,,,
how_to_use_lam___1,35. Can you describe how to use lactational amenorrhea method (LAM)? What criteria or conditions need to be met for it to be an effective way to prevent or delay pregnancy? (choice=Menstrual bleeding has not returned),0,Unchecked
,,1,Checked
,,,
how_to_use_lam___2,35. Can you describe how to use lactational amenorrhea method (LAM)? What criteria or conditions need to be met for it to be an effective way to prevent or delay pregnancy? (choice=Baby is only breastfed/breastfed exclusively (no other food or liquids give,0,Unchecked
,,1,Checked
,,,
how_to_use_lam___3,35. Can you describe how to use lactational amenorrhea method (LAM)? What criteria or conditions need to be met for it to be an effective way to prevent or delay pregnancy? (choice=Baby is less than six months old),0,Unchecked
,,1,Checked
,,,
how_to_use_lam___4,35. Can you describe how to use lactational amenorrhea method (LAM)? What criteria or conditions need to be met for it to be an effective way to prevent or delay pregnancy? (choice=Other),0,Unchecked
,,1,Checked
,,,
pregnant_before_menstrual,36. After the birth of a child  can a woman become pregnant before her menstrual period has returned?,1,Yes
