"variable","dataFile","codebookDescription","suggested_IRI","suggested_label","parent_in_ontology","parent_IRI","score"
"f2_hosp","vida_enrl.csv","Hospitalized","http://purl.obolibrary.org/obo/PATO_0000047","Sex","Demographics; Participant; Human or Animal; Sample source","http://purl.obolibrary.org/obo/EUPATH_0010981; http://purl.obolibrary.org/obo/EUPATH_0000096; http://purl.obolibrary.org/obo/EUPATH_0000612; http://purl.obolibrary.org/obo/EUPATH_0000611","2.5900934"
"f2_hosp","vida_enrl.csv","Hospitalized","http://purl.obolibrary.org/obo/EUPATH_0000579","Age (days)","Observation; Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000738; http://purl.obolibrary.org/obo/EUPATH_0000612","0.47241056"
"f2_loose_stools","vida_enrl.csv","Three or more abnormally loose or watery stools within the last 24 hour period","http://purl.obolibrary.org/obo/EUPATH_0010410","Passed 3 or more abnormally loose stools in last 24hrs","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","25.882786"
"f2_loose_stools","vida_enrl.csv","Three or more abnormally loose or watery stools within the last 24 hour period","http://purl.obolibrary.org/obo/EUPATH_0010533","Loose stools in day","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","18.17783"
"f2_loose_stools","vida_enrl.csv","Three or more abnormally loose or watery stools within the last 24 hour period","http://purl.obolibrary.org/obo/EUPATH_0010240","Max loose stools per day","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","16.53442"
"f2_loose_stools","vida_enrl.csv","Three or more abnormally loose or watery stools within the last 24 hour period","http://purl.obolibrary.org/obo/EUPATH_0010496","Max loose stools per day, level","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","15.163525"
"f2_loose_stools","vida_enrl.csv","Three or more abnormally loose or watery stools within the last 24 hour period","http://purl.obolibrary.org/obo/EUPATH_0000607","Weight loss in last three months","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","9.598637"
"f2_loose_stools","vida_enrl.csv","Three or more abnormally loose or watery stools within the last 24 hour period","http://purl.obolibrary.org/obo/EUPATH_0010411","Current diarrhea episode began within the last 7 days","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","9.244617"
"f2_loose_stools","vida_enrl.csv","Three or more abnormally loose or watery stools within the last 24 hour period","http://purl.obolibrary.org/obo/EUPATH_0015060","Vomiting 3 or more times per day","Symptoms since illness began","http://purl.obolibrary.org/obo/EUPATH_0010357","8.961543"
"f2_loose_stools","vida_enrl.csv","Three or more abnormally loose or watery stools within the last 24 hour period","http://purl.obolibrary.org/obo/EUPATH_0015186","Vomiting 3 or more times per day","Symptoms in the last 7 days","http://purl.obolibrary.org/obo/EUPATH_0010356","8.961543"
"f2_loose_stools","vida_enrl.csv","Three or more abnormally loose or watery stools within the last 24 hour period","http://purl.obolibrary.org/obo/EUPATH_0000138","Observation period","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","8.87242"
"f2_loose_stools","vida_enrl.csv","Three or more abnormally loose or watery stools within the last 24 hour period","http://purl.obolibrary.org/obo/EUPATH_0024135","It is not the rainy or malaria season","Reason for no household bednets","http://purl.obolibrary.org/obo/EUPATH_0024141","7.500006"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.5842047"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010408","Not currently enrolled as a GEMS Case","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","4.9206495"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010410","Passed 3 or more abnormally loose stools in last 24hrs","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","4.9206495"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010411","Current diarrhea episode began within the last 7 days","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","4.9206495"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010413","Sunken eyes, more than normal","Moderate-to-severe diarrhea eligibility","http://purl.obolibrary.org/obo/EUPATH_0010425","4.9206495"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010414","Loss of skin turgor","Moderate-to-severe diarrhea eligibility","http://purl.obolibrary.org/obo/EUPATH_0010425","4.9206495"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.5842047"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010408","Not currently enrolled as a GEMS Case","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","4.9206495"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010410","Passed 3 or more abnormally loose stools in last 24hrs","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","4.9206495"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010411","Current diarrhea episode began within the last 7 days","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","4.9206495"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010413","Sunken eyes, more than normal","Moderate-to-severe diarrhea eligibility","http://purl.obolibrary.org/obo/EUPATH_0010425","4.9206495"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010414","Loss of skin turgor","Moderate-to-severe diarrhea eligibility","http://purl.obolibrary.org/obo/EUPATH_0010425","4.9206495"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.5842047"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010408","Not currently enrolled as a GEMS Case","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","4.9206495"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010410","Passed 3 or more abnormally loose stools in last 24hrs","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","4.9206495"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010411","Current diarrhea episode began within the last 7 days","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","4.9206495"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010413","Sunken eyes, more than normal","Moderate-to-severe diarrhea eligibility","http://purl.obolibrary.org/obo/EUPATH_0010425","4.9206495"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010414","Loss of skin turgor","Moderate-to-severe diarrhea eligibility","http://purl.obolibrary.org/obo/EUPATH_0010425","4.9206495"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.5842047"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.5842047"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010408","Not currently enrolled as a GEMS Case","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","4.9206495"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010410","Passed 3 or more abnormally loose stools in last 24hrs","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","4.9206495"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010411","Current diarrhea episode began within the last 7 days","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","4.9206495"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010413","Sunken eyes, more than normal","Moderate-to-severe diarrhea eligibility","http://purl.obolibrary.org/obo/EUPATH_0010425","4.9206495"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010414","Loss of skin turgor","Moderate-to-severe diarrhea eligibility","http://purl.obolibrary.org/obo/EUPATH_0010425","4.9206495"
"f3_age59","vida_enrl.csv","Is this child 0-59 months of age?","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","10.598745"
"f3_age59","vida_enrl.csv","Is this child 0-59 months of age?","http://purl.obolibrary.org/obo/EUPATH_0010414","Loss of skin turgor","Moderate-to-severe diarrhea eligibility","http://purl.obolibrary.org/obo/EUPATH_0010425","8.610582"
"f3_age59","vida_enrl.csv","Is this child 0-59 months of age?","http://purl.obolibrary.org/obo/EUPATH_0011625","Diet diversity score for children 0 to 5 months","Diet","http://purl.obolibrary.org/obo/EUPATH_0011732","8.446429"
"f3_age59","vida_enrl.csv","Is this child 0-59 months of age?","http://purl.obolibrary.org/obo/EUPATH_0000595","Child occupants","Household information","http://purl.obolibrary.org/obo/EUPATH_0000087","8.1245"
"f3_age59","vida_enrl.csv","Is this child 0-59 months of age?","http://purl.obolibrary.org/obo/EUPATH_0010422","Whole stool collected within 12 hrs of registration","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","7.560892"
"f3_age59","vida_enrl.csv","Is this child 0-59 months of age?","http://purl.obolibrary.org/obo/EUPATH_0000594","Mother or child","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","7.227859"
"f3_age59","vida_enrl.csv","Is this child 0-59 months of age?","http://purl.obolibrary.org/obo/EUPATH_0000722","Child waste disposal","Waste disposal","http://purl.obolibrary.org/obo/EUPATH_0000596","7.227859"
"f3_age59","vida_enrl.csv","Is this child 0-59 months of age?","http://purl.obolibrary.org/obo/EUPATH_0010423","Rectal swabs collected before antibiotics and whole stool collected within 12hrs of registration","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","6.868316"
"f3_age59","vida_enrl.csv","Is this child 0-59 months of age?","http://purl.obolibrary.org/obo/EUPATH_0015400","Age (months)","Observation; Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000738; http://purl.obolibrary.org/obo/EUPATH_0000612","6.2586837"
"f3_age59","vida_enrl.csv","Is this child 0-59 months of age?","http://purl.obolibrary.org/obo/EUPATH_0024155","Net is itchy","Reason for not using a bednet","http://purl.obolibrary.org/obo/EUPATH_0024158","5.903333"
"f3_child_dss","vida_enrl.csv","Does the child qualify as a DSS resident?","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","25.095825"
"f3_child_dss","vida_enrl.csv","Does the child qualify as a DSS resident?","http://purl.obolibrary.org/obo/EUPATH_0000595","Child occupants","Household information","http://purl.obolibrary.org/obo/EUPATH_0000087","16.249"
"f3_child_dss","vida_enrl.csv","Does the child qualify as a DSS resident?","http://purl.obolibrary.org/obo/EUPATH_0000594","Mother or child","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","14.455718"
"f3_child_dss","vida_enrl.csv","Does the child qualify as a DSS resident?","http://purl.obolibrary.org/obo/EUPATH_0000722","Child waste disposal","Waste disposal","http://purl.obolibrary.org/obo/EUPATH_0000596","14.455718"
"f3_child_dss","vida_enrl.csv","Does the child qualify as a DSS resident?","http://purl.obolibrary.org/obo/EUPATH_0010408","Not currently enrolled as a GEMS Case","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","13.151704"
"f3_child_dss","vida_enrl.csv","Does the child qualify as a DSS resident?","http://purl.obolibrary.org/obo/EUPATH_0015056","Washes hands after cleaning child who defecated","When washes hands","http://purl.obolibrary.org/obo/EUPATH_0010381","10.028589"
"f3_child_dss","vida_enrl.csv","Does the child qualify as a DSS resident?","http://purl.obolibrary.org/obo/EUPATH_0015404","At registration, currently enrolled in GEMS1A as an LSD Case","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","8.592173"
"f3_child_dss","vida_enrl.csv","Does the child qualify as a DSS resident?","http://purl.obolibrary.org/obo/EUPATH_0015405","At registration, currently enrolled in GEMS1A as an MSD Case","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","8.592173"
"f3_child_dss","vida_enrl.csv","Does the child qualify as a DSS resident?","http://purl.obolibrary.org/obo/EUPATH_0024045","A cut in the skin","Malaria causes knowledge","http://purl.obolibrary.org/obo/EUPATH_0024051","8.475653"
"f3_child_dss","vida_enrl.csv","Does the child qualify as a DSS resident?","http://purl.obolibrary.org/obo/EUPATH_0010411","Current diarrhea episode began within the last 7 days","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","7.922559"
"gambia_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","7.629483"
"mali_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","7.629483"
