"variable","dataFile","codebookDescription","suggested_IRI","suggested_label","parent_in_ontology","parent_IRI","score"
"f2_loose_stools","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010496","Max loose stools per day, level","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","7.648123"
"f2_loose_stools","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010496","Max loose stools per day, level","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","7.648123"
"f2_loose_stools","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010496","Max loose stools per day, level","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","7.648123"
"f2_loose_stools","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015440","Registration date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","7.556887"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.6001143"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenga","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.6001143"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.6001143"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenma","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.6001143"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.6001143"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrcenke","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.6001143"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.6001143"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_enrelgdt","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.6001143"
"f3_age59","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_age59","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_age59","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_age59","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_age59","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.6001143"
"f3_age59","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_age59","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_age59","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_age59","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_age59","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.6001143"
"f3_child_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","11.872556"
"f3_child_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","11.872556"
"f3_child_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","11.872556"
"f3_child_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000595","Child occupants","Household information","http://purl.obolibrary.org/obo/EUPATH_0000087","8.222111"
"f3_child_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000595","Child occupants","Household information","http://purl.obolibrary.org/obo/EUPATH_0000087","8.222111"
"f3_child_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000595","Child occupants","Household information","http://purl.obolibrary.org/obo/EUPATH_0000087","8.222111"
"f3_child_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000594","Mother or child","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","7.314697"
"f3_child_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000722","Child waste disposal","Waste disposal","http://purl.obolibrary.org/obo/EUPATH_0000596","7.314697"
"f3_child_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000594","Mother or child","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","7.314697"
"f3_child_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0000722","Child waste disposal","Waste disposal","http://purl.obolibrary.org/obo/EUPATH_0000596","7.314697"
"gambia_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","7.885442"
"gambia_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","7.885442"
"gambia_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","7.885442"
"mali_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","7.885442"
"mali_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","7.885442"
"mali_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","7.885442"
"kenya_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","7.885442"
"kenya_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","7.885442"
"kenya_dss","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010407","Qualified as DSS resident","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","7.885442"
"f3_not_gems","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010408","Not currently enrolled as a GEMS Case","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","13.580746"
"f3_not_gems","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010408","Not currently enrolled as a GEMS Case","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","13.580746"
"f3_not_gems","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010408","Not currently enrolled as a GEMS Case","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","13.580746"
"f3_not_gems","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_not_gems","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_not_gems","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010420","Consent for enrollment given","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_not_gems","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010421","Given antibiotic before stool collection","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_not_gems","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0015426","Eligibility form date","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","5.6001143"
"f3_not_gems","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010409","Participant under 60 months","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_not_gems","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","5.6001143"
"f3_abn_loose","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010410","Passed 3 or more abnormally loose stools in last 24hrs","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","9.061346"
"f3_abn_loose","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010410","Passed 3 or more abnormally loose stools in last 24hrs","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","9.061346"
"f3_abn_loose","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010410","Passed 3 or more abnormally loose stools in last 24hrs","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","9.061346"
"f3_abn_loose","vida_enrl.csv","","http://purl.obolibrary.org/obo/EUPATH_0010533","Loose stools in day","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","6.587664"
