colOrder,variable,dataFile,IRI,label,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notesForOnt,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth
105,interview0::int_0_q34d___5,interview0,,IUD,,Participant,,FP method planned after breastfeeding,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
106,interview0::int_0_q34d___6,interview0,,Injectables,,Participant,,FP method planned after breastfeeding,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
107,interview0::int_0_q34d___7,interview0,,Implant,,Participant,,FP method planned after breastfeeding,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
108,interview0::int_0_q34d___9,interview0,,Male sterilization,,Participant,,FP method planned after breastfeeding,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
109,interview0::int_0_q34d___10,interview0,,Female sterilization,,Participant,,FP method planned after breastfeeding,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
110,interview0::int_0_q34d___11,interview0,,Emergency contraception,,Participant,,FP method planned after breastfeeding,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
111,interview0::int_0_q34d___77,interview0,,Other,,Participant,,FP method planned after breastfeeding,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
112,interview0::int_0_q34d___88,interview0,,Don't know/don't remember,,Participant,,FP method planned after breastfeeding,,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
113,interview0::int_0_q34d_other,interview0,,Other FP method planned after breastfeeding specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
114,interview0::int_0_q34e_months,interview0,,Start FP method how soon after giving birth,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,How many weeks or months after your baby is born do you plan to start using this method? (months),,variable,,,,,PPFP Choices KenyaPP,weeks,,,,,,,
115,interview0::int_0_q34e_weeks,interview0,,Start FP method how soon after giving birth,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,How many weeks or months after your baby is born do you plan to start using this method? (weeks),,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Reason for intending to use this FP method,What family planning method do you plan to use after using breastfeeding to prevent pregnancy?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,"new multifilter term under ""Family planning""",,,,,,,,,,,,
116,interview0::int_0_q35a___1,interview0,,Previous positive experience with the method,,Participant,,Reason for intending to use this FP method,Why do you intend to use this particular family planning method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
117,interview0::int_0_q35a___2,interview0,,Counseling from the provider,,Participant,,Reason for intending to use this FP method,Why do you intend to use this particular family planning method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
118,interview0::int_0_q35a___3,interview0,,Friend recommended,,Participant,,Reason for intending to use this FP method,Why do you intend to use this particular family planning method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
119,interview0::int_0_q35a___4,interview0,,Husband wanted this one,,Participant,,Reason for intending to use this FP method,Why do you intend to use this particular family planning method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
120,interview0::int_0_q35a___5,interview0,,Cost,,Participant,,Reason for intending to use this FP method,Why do you intend to use this particular family planning method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
121,interview0::int_0_q35a___6,interview0,,This is the easiest method,,Participant,,Reason for intending to use this FP method,Why do you intend to use this particular family planning method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
122,interview0::int_0_q35a___77,interview0,,Other,,Participant,,Reason for intending to use this FP method,Why do you intend to use this particular family planning method?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
123,interview0::int_0_q35aother,interview0,,Other reason for intending to use FP method,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other influence yes,,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Reason for not intending to use FP after birth,Why do you intend not to use family planning after giving birth?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,"new multifilter term under ""Family planning""",,,,,,,,,,,,
124,interview0::int_0_35b___0,interview0,,Want to become pregnant,,Participant,,Reason for not intending to use FP after birth,Why do you intend not to use family planning after birth?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
125,interview0::int_0_35b___1,interview0,,Infrequent sex/ partner away,,Participant,,Reason for not intending to use FP after birth,Why do you intend not to use family planning after birth?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
126,interview0::int_0_35b___2,interview0,,Husband disapproved,,Participant,,Reason for not intending to use FP after birth,Why do you intend not to use family planning after birth?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
127,interview0::int_0_35b___3,interview0,,Health concerns,,Participant,,Reason for not intending to use FP after birth,Why do you intend not to use family planning after birth?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
128,interview0::int_0_35b___4,interview0,,Unable to access,,Participant,,Reason for not intending to use FP after birth,Why do you intend not to use family planning after birth?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
129,interview0::int_0_35b___5,interview0,,Relationship dissolution,,Participant,,Reason for not intending to use FP after birth,Why do you intend not to use family planning after birth?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
130,interview0::int_0_35b___6,interview0,,Side effects,,Participant,,Reason for not intending to use FP after birth,Why do you intend not to use family planning after birth?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
131,interview0::int_0_35b___7,interview0,,Method too inconvenient,,Participant,,Reason for not intending to use FP after birth,Why do you intend not to use family planning after birth?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
132,interview0::int_0_35b___8,interview0,,Cost,,Participant,,Reason for not intending to use FP after birth,Why do you intend not to use family planning after birth?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
133,interview0::int_0_35b___77,interview0,,Other,,Participant,,Reason for not intending to use FP after birth,Why do you intend not to use family planning after birth?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
134,interview0::pp_del_q389,interview0,,Other reason for not intending to use FP after birth specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other influence no,,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
135,interview0::int_0_q35c,interview0,,Whether planning to do anything else to avoid pregnancy,Do you plan to do anything ELSE to avoid or delay getting pregnant again after you give birth?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Do you plan to do anything ELSE to avoid or delay getting pregnant again after you give birth?,,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
136,interview0::int_0_q35cother,interview0,,Other plan to do anything else to avoid pregnancy specified,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other avoid pregnancy after birth,,variable,,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Plan for avoiding pregnancy after giving birth,What else are you planning to do to avoid pregnancy after giving birth?,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,"new multifilter term under ""Family planning""",,,,,,,,,,,,
137,interview0::int_0_35d___1,interview0,,Avoid sex,,Participant,,Plan for avoiding pregnancy after giving birth,What are you planning to do?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
138,interview0::int_0_35d___2,interview0,,Use traditional method,,Participant,,Plan for avoiding pregnancy after giving birth,What are you planning to do?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
139,interview0::int_0_35d___3,interview0,,Breastfeeding/LAM,,Participant,,Plan for avoiding pregnancy after giving birth,What are you planning to do?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
140,interview0::int_0_35d___77,interview0,,Other,,Participant,,Plan for avoiding pregnancy after giving birth,What are you planning to do?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
141,interview0::int_0_35d___88,interview0,,Don't know/don't remember,,Participant,,Plan for avoiding pregnancy after giving birth,What are you planning to do?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
142,interview0::int_0_q35d_other,interview0,,Other plan for avoiding pregnancy after giving birth,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,Other specify,,variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,Provider interaction about postpartum FP method,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,"new multifilter term under ""Family planning""",,,,,,,,,,,,
143,interview0::int_0_q36,interview0,,Explained how to use it,,Participant,,Provider interaction about postpartum FP method,"After you chose a postpartum family planning method, did the healthcare provider explain how to use the method?","0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
144,interview0::int_0_q37,interview0,,Explained common side effects,,Participant,,Provider interaction about postpartum FP method,"After you chose a postpartum family planning method, did the healthcare provider explain the common side-effects of the method?","0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
145,interview0::int_0_q38,interview0,,Asked you to repeat important instructions,,Participant,,Provider interaction about postpartum FP method,"After you chose a postpartum family planning method, did the healthcare provider, ask you to repeat important instructions?","0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
146,interview0::int_0_q39,interview0,,Told you what to do in case of problems or wanting to stop method,,Participant,,Provider interaction about postpartum FP method,"After you chose a postpartum family planning method, did the healthcare provider tell you what to do if you have any problems or want to stop using the method?","0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
148,interview0::int_0_q41,interview0,,Asked if you had questions,,Participant,,Provider interaction about postpartum FP method,"After you chose a postpartum family planning method, did the healthcare provider ask if you have any questions or anything to discuss about the family planning method you chose?","0=No, 1=Yes, 88=Don't know/Don't remember",value,,,,,PPFP Choices KenyaPP,,,,,,,,
147,interview0::int_0_q40,interview0,,Healthcare provider explained that post-partum FP method does not protect against HIV/STIs,"After you chose a postpartum family planning method, did the healthcare provider, explain that this method does not protect against HIV/STIs",Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"After you chose a postpartum family planning method, did the healthcare provider, explain that this method does not protect against HIV/STIs","0=No, 1=Yes, 2=Method is condoms, 88=Don't know/Don't remember",variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
149,interview0::int_0_42,interview0,,Helpfulness of provider information in choosing method,"On a scale of 1 - 5 (1 being least helpful and 5 being most helpful), how helpful was the information your provider gave in helping you make a choice about your method?",Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"On a scale of 1 - 5 (1 being least helpful and 5 being most helpful), How helpful was the information your provider gave in helping you make a choice about your method?","1=1, 2=2, 3=3, 4=4, 5=5, 88=Don't know/Don't remember, 99=Refused to answer",variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
150,interview0::int_0_q43,interview0,,Used FP in the past ,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,"Have you used a family planning method or methods in the past, before this pregnancy?","0=No, 1=Yes, 88=Don't know/Don't remember, 99=Refused to answer",variable,new term,,,,PPFP Choices KenyaPP,,,,,,,,
,,,,FP methods ever used,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047006,Family planning,,,multifilter,"new multifilter term under ""Family planning""",,,,,,,,,,,,
151,interview0::int_0_q44___1,interview0,,Combined pill,,Participant,,FP methods ever used,What are all the methods you have ever used in your lifetime?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
152,interview0::int_0_q44___2,interview0,,Progestin only pill,,Participant,,FP methods ever used,What are all the methods you have ever used in your lifetime?,,value,,,,,PPFP Choices KenyaPP,,,,,,,,
