IRI,label,clinEpi_label,definition,category,parentIRI,parentLabel,termType,unitLabel,unitIRI,replaces
http://purl.obolibrary.org/obo/VEuGEO_0025991,Acapetahua,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0026312,Acapulco de Juárez,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018841,Accra,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0019056,Acurenam,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039733,Ad Dinder,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0040462,Ada (Serbia),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0045372,Ada (United States),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018772,Adansi North,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018773,Adansi South,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0029578,Adavi,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0005387,Adelaide,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0005388,Adelaide Hills,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0017947,Adi Kwala,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006081,Adjohoun,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018245,Afar Zone 3,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0029741,Afijio,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0029322,Afikpo,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018824,Afram Plains,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0035215,Agigea,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018264,Agnuak,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0013402,Agnéby-Tiassa,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021737,Agra,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0022413,Agrigento,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0002704,Aguadilla,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0032645,Aguilar,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006082,Aguégués,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018896,Ahanta West,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0015475,Ahrweiler,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021984,Ahvaz,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039910,Aimela,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018357,Ain (France),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0024552,Ainamoi,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033112,Aitape-Lumi,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006226,Aitos,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0040719,Ajdovščina,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0029616,Ajeromi/Ifelodun,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0037333,Akhtubinskiy rayon,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0029742,Akinyele,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0006083,Akpro-Missérété,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0038804,Aksayskiy rayon,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018825,Akwapim North,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039709,Al Fasher,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039683,Al Faw (Sudan),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039684,Al Fushqa,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039685,Al Gadaref,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039686,Al Galabat,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0049392,Al Garrahi,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039753,Al Gutaina,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039754,Al Jabalian,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039676,Al Kamlin,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039677,Al Mahagil,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0049398,Al Marawi'ah,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0002985,Al Quassim,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0039687,Al Rahd,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0017596,Al-Qusayr (Egypt),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0017765,Al-Wahat al-Kharijah,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018294,Alaba,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0045141,Alachua,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0032151,Alaminos,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025957,Alaotra-Mangoro,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0048289,Alberto Adriani,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0048187,Alberto Arvelo Torrealba,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0035885,Albesti (Ialomița),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0037062,Albesti (Vaslui),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030427,Albrandswaard,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033943,Alcácer do Sal,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0024699,Aldai,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0024729,Alego Usonga,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033159,Aleksandrów,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0022397,Alessandria,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0005389,Alexandrina,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0043158,Aliağa,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018001,Alicante,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0031606,Alicia (Bohol),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0029617,Alimosho,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0004099,Alingar,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021825,Alipurduar,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021469,Alirajpur,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033818,Aljezur,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033734,Aljustrel,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0029199,Alkaleri,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030286,Alkmaar (Netherlands),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021739,Allahabad,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0045937,Allen (Louisiana),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018358,Allier,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033833,Almeida (Portugal),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033735,Almodôvar,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0028821,Alor Gajah,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033094,Alotau,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018448,Alpes-Maritimes,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030429,Alphen aan den Rijn,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0009108,Altamira (Brazil),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033889,Alter do Chão,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0015530,Altmarkkreis Salzwedel,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0011046,Alto Alegre (Roraima),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0031338,Alto Amazonas,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0048133,Alto Orinoco,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021651,Alwar,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0026830,Amacuzac,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0011047,Amajari,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0018779,Amansie West,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025734,Ambagamuwa,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0021344,Ambala,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0033060,Ambunti-Dreikikir,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030378,Amersfoort,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0032458,Amlan,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0022026,Amol,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025948,Amoron'i mania,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0025474,Ampara (Ampara),,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0030288,Amsterdam,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0005727,Amstetten,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
http://purl.obolibrary.org/obo/VEuGEO_0029618,Amuwo Odofin,,,,http://purl.obolibrary.org/obo/EUPATH_0000542,location of specimen collection,value,,,
