colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar,dataSet,variable_dataFile,type,example,dateTime,formatCode,values,uniqueValueCount,percentMissing,flag
20,fada_op2_assisted_by_others,dim_fada_single_row,keep,,,2a. Assisted with woman's care (check all that apply) -> Others,NA,,,,NA,dim_fada_single_row::fada_op2_assisted_by_others,BetterBirth,fada_op2_assisted_by_others,int,1,NA,NA,0 to 1,2,0,duplicated variable
21,fada_op2_oxytocin_administered,dim_fada_single_row,keep,,,2b. Was Oxycotin administered?,NA,,,,NA,dim_fada_single_row::fada_op2_oxytocin_administered,BetterBirth,fada_op2_oxytocin_administered,int,1,NA,NA,0 to 1,2,0,duplicated variable
22,fada_op2_mother_oxytocin_im,dim_fada_single_row,keep,,,2b(i/ii) Where was oxytocin administered? -> Intramuscular (IM),NA,,,,NA,dim_fada_single_row::fada_op2_mother_oxytocin_im,BetterBirth,fada_op2_mother_oxytocin_im,int,0,NA,NA,0 to 1,2,0,duplicated variable
23,fada_op2_mother_oxytocin_iv,dim_fada_single_row,keep,,,2b(i/ii) Where was oxytocin administered? -> Intravenous (IV),NA,,,,NA,dim_fada_single_row::fada_op2_mother_oxytocin_iv,BetterBirth,fada_op2_mother_oxytocin_iv,int,1,NA,NA,0 to 1,2,0,duplicated variable
24,fada_op2_misoprostol_admin,dim_fada_single_row,keep,,,2c. Was Misprotol administered?,NA,,,,NA,dim_fada_single_row::fada_op2_misoprostol_admin,BetterBirth,fada_op2_misoprostol_admin,int,NA,NA,NA,0 to 1,2,0,duplicated variable
25,fada_op2_water_usage,dim_fada_single_row,keep,,,2d. Was water used to clean hands just before delivery?,NA,,,,NA,dim_fada_single_row::fada_op2_water_usage,BetterBirth,fada_op2_water_usage,int,0,NA,NA,0 to 1,2,0,duplicated variable
26,fada_op2_soap_usage,dim_fada_single_row,keep,,,2e. Was soap used to clean hands just before delivery?,NA,,,,NA,dim_fada_single_row::fada_op2_soap_usage,BetterBirth,fada_op2_soap_usage,int,0,NA,NA,0 to 1,2,0,duplicated variable
27,fada_op2_alcohol_rub,dim_fada_single_row,keep,,,2f. Was alcohol rub used just before delivery?,NA,,,,NA,dim_fada_single_row::fada_op2_alcohol_rub,BetterBirth,fada_op2_alcohol_rub,int,0,NA,NA,0 to 1,2,0,duplicated variable
28,fada_op2_clean_gloves,dim_fada_single_row,keep,,,2g. Were clean gloves used at the time of delivery?,NA,,,,NA,dim_fada_single_row::fada_op2_clean_gloves,BetterBirth,fada_op2_clean_gloves,int,1,NA,NA,0 to 1,2,0,duplicated variable
29,fada_op2_clean_towel,dim_fada_single_row,keep,,,2h(i). Clean Towel,NA,,,,NA,dim_fada_single_row::fada_op2_clean_towel,BetterBirth,fada_op2_clean_towel,int,0,NA,NA,0 to 1,2,0,duplicated variable
30,fada_op2_scissors_blade,dim_fada_single_row,keep,,,2h(ii). Sterile Scissors,NA,,,,NA,dim_fada_single_row::fada_op2_scissors_blade,BetterBirth,fada_op2_scissors_blade,int,1,NA,NA,0 to 1,2,0,duplicated variable
31,fada_op2_cord_tie,dim_fada_single_row,keep,,,2h(iii). Cord ligature/tie,NA,,,,NA,dim_fada_single_row::fada_op2_cord_tie,BetterBirth,fada_op2_cord_tie,int,1,NA,NA,0 to 1,2,0,duplicated variable
32,fada_op2_mucus_extractor,dim_fada_single_row,keep,,,2h(iv). Aspiration bulb or mucus extractor,NA,,,,NA,dim_fada_single_row::fada_op2_mucus_extractor,BetterBirth,fada_op2_mucus_extractor,int,1,NA,NA,0 to 1,2,0,duplicated variable
33,fada_op2_neonatal_bag,dim_fada_single_row,keep,,,2h(v). Neonatal bag and mask,NA,,,,NA,dim_fada_single_row::fada_op2_neonatal_bag,BetterBirth,fada_op2_neonatal_bag,int,1,NA,NA,0 to 1,2,0,duplicated variable
34,fada_op2_pads,dim_fada_single_row,keep,,,2h(vi). Pads for the mother,NA,,,,NA,dim_fada_single_row::fada_op2_pads,BetterBirth,fada_op2_pads,int,1,NA,NA,0 to 1,2,0,duplicated variable
35,fada_op2_cl_picked_up,dim_fada_single_row,keep,,,2i. Was the paper checklist picked up during care ?,NA,,,,NA,dim_fada_single_row::fada_op2_cl_picked_up,BetterBirth,fada_op2_cl_picked_up,int,0,NA,NA,0 to 1,2,0,duplicated variable
36,fada_op2_cl_used_after_care,dim_fada_single_row,keep,,,2j. Was the paper checklist picked up after the care was given?,NA,,,,NA,dim_fada_single_row::fada_op2_cl_used_after_care,BetterBirth,fada_op2_cl_used_after_care,int,0,NA,NA,0 to 1,2,0,duplicated variable
37,fada_op2_cl_poster_used,dim_fada_single_row,keep,,,2k. Was the checklist poster observed during care?,NA,,,,NA,dim_fada_single_row::fada_op2_cl_poster_used,BetterBirth,fada_op2_cl_poster_used,int,0,NA,NA,0 to 1,2,0,duplicated variable
38,fada_op2_handwashing,dim_fada_single_row,keep,,,derived from other columns in table as such: when fada_op2_clean_gloves = 1 and fada_op2_alcohol_rub = 1 then 1; when fada_op2_clean_gloves = 1 and fada_op2_soap_usage = 1 and fada_op2_water_usage = 1 then 1; when fada_op2_observed = 1 then 0 else null,NA,,,,NA,dim_fada_single_row::fada_op2_handwashing,BetterBirth,fada_op2_handwashing,int,0,NA,NA,0 to 1,2,0,duplicated variable
39,fada_op3_assisted_by_doctor,dim_fada_single_row,keep,,,3a. Assisted with woman's care (check all that apply) -> Doctor,NA,,,,NA,dim_fada_single_row::fada_op3_assisted_by_doctor,BetterBirth,fada_op3_assisted_by_doctor,int,0,NA,NA,0 to 1,2,0,duplicated variable
40,fada_op3_assisted_by_nurse,dim_fada_single_row,keep,,,3a. Assisted with woman's care (check all that apply) -> Nurse,NA,,,,NA,dim_fada_single_row::fada_op3_assisted_by_nurse,BetterBirth,fada_op3_assisted_by_nurse,int,1,NA,NA,0 to 1,2,0,duplicated variable
41,fada_op3_assisted_by_anm,dim_fada_single_row,keep,,,3a. Assisted with woman's care (check all that apply) -> ANM,NA,,,,NA,dim_fada_single_row::fada_op3_assisted_by_anm,BetterBirth,fada_op3_assisted_by_anm,int,0,NA,NA,0 to 1,2,0,duplicated variable
42,fada_op3_assisted_by_others,dim_fada_single_row,keep,,,3a. Assisted with woman's care (check all that apply) -> Others,NA,,,,NA,dim_fada_single_row::fada_op3_assisted_by_others,BetterBirth,fada_op3_assisted_by_others,int,1,NA,NA,0 to 1,2,0,duplicated variable
43,fada_op3_oxytocin_administered,dim_fada_single_row,keep,,,3b. Was Oxytocin administered?,NA,,,,NA,dim_fada_single_row::fada_op3_oxytocin_administered,BetterBirth,fada_op3_oxytocin_administered,int,0,NA,NA,0 to 1,2,0,duplicated variable
44,fada_op3_methegrine_admin,dim_fada_single_row,keep,,,3c. Was Methegrine administered?,NA,,,,NA,dim_fada_single_row::fada_op3_methegrine_admin,BetterBirth,fada_op3_methegrine_admin,int,NA,NA,NA,0 to 1,2,0,duplicated variable
45,fada_op3_misoprostol_admin,dim_fada_single_row,keep,,,3d. Was Misoprostol administered?,NA,,,,NA,dim_fada_single_row::fada_op3_misoprostol_admin,BetterBirth,fada_op3_misoprostol_admin,int,NA,NA,NA,0 to 1,2,0,duplicated variable
46,fada_op3_baby_health_cry,dim_fada_single_row,keep,,,3e. Did baby give a healthy cry?,NA,,,,NA,dim_fada_single_row::fada_op3_baby_health_cry,BetterBirth,fada_op3_baby_health_cry,int,NA,NA,NA,0 to 1,2,0,duplicated variable
47,fada_op3_neonatal_bag_req,dim_fada_single_row,keep,,,3f. Was neonatal bag and mask required for baby?,NA,,,,NA,dim_fada_single_row::fada_op3_neonatal_bag_req,BetterBirth,fada_op3_neonatal_bag_req,int,NA,NA,NA,0 to 1,2,0,duplicated variable
48,fada_op3_neonatal_bag_usage,dim_fada_single_row,keep,,,3g. Was neonatal bag and mask used on baby?,NA,,,,NA,dim_fada_single_row::fada_op3_neonatal_bag_usage,BetterBirth,fada_op3_neonatal_bag_usage,int,0,NA,NA,0 to 1,2,0,duplicated variable
49,fada_op3_birth_companion_present,dim_fada_single_row,keep,,,3h. Was a birth companion present?,NA,,,,NA,dim_fada_single_row::fada_op3_birth_companion_present,BetterBirth,fada_op3_birth_companion_present,int,1,NA,NA,0 to 1,2,0,duplicated variable
50,fada_op4_assisted_by_doctor,dim_fada_single_row,keep,,,4a. Assisted with woman's care (check all that apply) -> Doctor,NA,,,,NA,dim_fada_single_row::fada_op4_assisted_by_doctor,BetterBirth,fada_op4_assisted_by_doctor,int,0,NA,NA,0 to 1,2,0,duplicated variable
51,fada_op4_assisted_by_nurse,dim_fada_single_row,keep,,,4a. Assisted with woman's care (check all that apply) -> Nurse,NA,,,,NA,dim_fada_single_row::fada_op4_assisted_by_nurse,BetterBirth,fada_op4_assisted_by_nurse,int,1,NA,NA,0 to 1,2,0,duplicated variable
52,fada_op4_assisted_by_anm,dim_fada_single_row,keep,,,4a. Assisted with woman's care (check all that apply) -> ANM,NA,,,,NA,dim_fada_single_row::fada_op4_assisted_by_anm,BetterBirth,fada_op4_assisted_by_anm,int,0,NA,NA,0 to 1,2,0,duplicated variable
53,fada_op4_assisted_by_others,dim_fada_single_row,keep,,,4a. Assisted with woman's care (check all that apply) -> Others,NA,,,,NA,dim_fada_single_row::fada_op4_assisted_by_others,BetterBirth,fada_op4_assisted_by_others,int,1,NA,NA,0 to 1,2,0,duplicated variable
54,fada_op4_baby_wt,dim_fada_single_row,keep,,,4b. Was newborn weight taken?,NA,,,,NA,dim_fada_single_row::fada_op4_baby_wt,BetterBirth,fada_op4_baby_wt,int,1,NA,NA,0 to 1,2,0,duplicated variable
55,fada_op4_baby_temp,dim_fada_single_row,keep,,,4c. Was newborn temperature taken?,NA,,,,NA,dim_fada_single_row::fada_op4_baby_temp,BetterBirth,fada_op4_baby_temp,int,0,NA,NA,0 to 1,2,0,duplicated variable
56,fada_op4_baby_temp_value,dim_fada_single_row,keep,,,4c(i). What was the newborn temperature?,NA,,,,NA,dim_fada_single_row::fada_op4_baby_temp_value,BetterBirth,fada_op4_baby_temp_value,int,NA,NA,NA,93 to 444,10,0,duplicated variable
57,fada_op4_baby_skintoskin,dim_fada_single_row,keep,,,4d. Was baby placed skin-to-skin on mother's abdomen?,NA,,,,NA,dim_fada_single_row::fada_op4_baby_skintoskin,BetterBirth,fada_op4_baby_skintoskin,int,1,NA,NA,0 to 1,2,0,duplicated variable
58,fada_op4_baby_skintoskin_1hr,dim_fada_single_row,keep,,,4e. Was the baby still skin-to-skin at 1 hour?,NA,,,,NA,dim_fada_single_row::fada_op4_baby_skintoskin_1hr,BetterBirth,fada_op4_baby_skintoskin_1hr,int,0,NA,NA,0 to 1,2,0,duplicated variable
59,fada_op4_breastfeeding,dim_fada_single_row,keep,,,4f. Was breastfeeding initiated?,NA,,,,NA,dim_fada_single_row::fada_op4_breastfeeding,BetterBirth,fada_op4_breastfeeding,int,1,NA,NA,0 to 1,2,0,duplicated variable
60,fada_op4_cl_picked_up,dim_fada_single_row,keep,,,4g. Was the paper checklist picked up during care ?,NA,,,,NA,dim_fada_single_row::fada_op4_cl_picked_up,BetterBirth,fada_op4_cl_picked_up,int,0,NA,NA,0 to 1,2,0,duplicated variable
61,fada_op4_cl_used_after_care,dim_fada_single_row,keep,,,4h. Was the paper checklist picked up after the care was given?,NA,,,,NA,dim_fada_single_row::fada_op4_cl_used_after_care,BetterBirth,fada_op4_cl_used_after_care,int,0,NA,NA,0 to 1,2,0,duplicated variable
62,fada_op4_cl_poster_used,dim_fada_single_row,keep,,,4i. Was the checklist poster observed during care?,NA,,,,NA,dim_fada_single_row::fada_op4_cl_poster_used,BetterBirth,fada_op4_cl_poster_used,int,0,NA,NA,0 to 1,2,0,duplicated variable
63,max_fada_maternal_temp_anytime,dim_fada_single_row,keep,,,5a. Was maternal temperature obtained at any time?,NA,,,,NA,dim_fada_single_row::max_fada_maternal_temp_anytime,BetterBirth,max_fada_maternal_temp_anytime,int,0,NA,NA,0 to 1,2,0,duplicated variable
64,max_fada_maternal_bp_anytime,dim_fada_single_row,keep,,,5b. Was maternal blood pressure obtained at any time?,NA,,,,NA,dim_fada_single_row::max_fada_maternal_bp_anytime,BetterBirth,max_fada_maternal_bp_anytime,int,0,NA,NA,0 to 1,2,0,duplicated variable
65,max_fada_mgso4_mother,dim_fada_single_row,keep,,,5c. Was magnesium Sulphate given to mother at any time?,NA,,,,NA,dim_fada_single_row::max_fada_mgso4_mother,BetterBirth,max_fada_mgso4_mother,int,0,NA,NA,0 to 1,2,0,duplicated variable
66,max_fada_abx_mother,dim_fada_single_row,keep,,,5d. Was antibiotics given to mother at any time?,NA,,,,NA,dim_fada_single_row::max_fada_abx_mother,BetterBirth,max_fada_abx_mother,int,0,NA,NA,0 to 1,2,0,duplicated variable
67,max_fada_abx_baby,dim_fada_single_row,keep,,,5e. Was antibiotics given to baby at any time?,NA,,,,NA,dim_fada_single_row::max_fada_abx_baby,BetterBirth,max_fada_abx_baby,int,0,NA,NA,0 to 1,2,0,duplicated variable
68,max_fada_antiretroviral_mother,dim_fada_single_row,keep,,,5f. Was antiretroviral given to mother at any time?,NA,,,,NA,dim_fada_single_row::max_fada_antiretroviral_mother,BetterBirth,max_fada_antiretroviral_mother,int,0,NA,NA,0 to 1,2,0,duplicated variable
69,max_fada_antiretroviral_baby,dim_fada_single_row,keep,,,5g. Was antiretroviral given to baby at any time?,NA,,,,NA,dim_fada_single_row::max_fada_antiretroviral_baby,BetterBirth,max_fada_antiretroviral_baby,int,0,NA,NA,0 to 1,2,0,duplicated variable
70,max_fada_referred_out,dim_fada_single_row,keep,,,5h. Was the mother referred out at any point during your observation?,NA,,,,NA,dim_fada_single_row::max_fada_referred_out,BetterBirth,max_fada_referred_out,int,0,NA,NA,0 to 3,4,0,duplicated variable
71,max_fada_maternal_death,dim_fada_single_row,keep,,,5j. Was there a maternal death at any point during your observation?,NA,,,,NA,dim_fada_single_row::max_fada_maternal_death,BetterBirth,max_fada_maternal_death,int,0,NA,NA,0 to 1,2,0,duplicated variable
72,max_fada_stillbirth_neo_death,dim_fada_single_row,keep,,,5k. Was there a stillbirth or neonatal death at any point during your observation?,NA,,,,NA,dim_fada_single_row::max_fada_stillbirth_neo_death,BetterBirth,max_fada_stillbirth_neo_death,int,0,NA,NA,0 to 1,2,0,duplicated variable
73,max_fada_csection,dim_fada_single_row,keep,,,5l. Was a cesarean section performed?,NA,,,,NA,dim_fada_single_row::max_fada_csection,BetterBirth,max_fada_csection,int,0,NA,NA,0 to 1,2,0,duplicated variable
74,op1_fada_mat_temp_anytime_val,dim_fada_single_row,keep,,,5a(i). What was the maternal temperature? (from form where OP1 was observed),NA,,,,NA,dim_fada_single_row::op1_fada_mat_temp_anytime_val,BetterBirth,op1_fada_mat_temp_anytime_val,int,NA,NA,NA,91 to 333,12,0,duplicated variable
75,op1_fada_mat_bp_anytime_sys,dim_fada_single_row,keep,,,5b(i). What was the systolic blood pressure? (from form where OP1 was observed),NA,,,,NA,dim_fada_single_row::op1_fada_mat_bp_anytime_sys,BetterBirth,op1_fada_mat_bp_anytime_sys,int,NA,NA,NA,85 to 444,72,0,duplicated variable
76,op1_fada_mat_bp_anytime_dia,dim_fada_single_row,keep,,,5b(ii). What was the diastolic blood pressure? (from form where OP1 was observed),NA,,,,NA,dim_fada_single_row::op1_fada_mat_bp_anytime_dia,BetterBirth,op1_fada_mat_bp_anytime_dia,int,NA,NA,NA,46 to 444,60,0,duplicated variable
77,op1_fada_date_of_delivery,dim_fada_single_row,keep,,,5i. Date of Delivery (from form where OP1 was observed),NA,,,,NA,dim_fada_single_row::op1_fada_date_of_delivery,BetterBirth,op1_fada_date_of_delivery,chr,11/8/15,date?,%Y-%m-%d,>10 unique values,440,0.47028345,duplicated variable
78,op2_fada_mat_temp_anytime_val,dim_fada_single_row,keep,,,5a(i). What was the maternal temperature? (from form where OP2 was observed),NA,,,,NA,dim_fada_single_row::op2_fada_mat_temp_anytime_val,BetterBirth,op2_fada_mat_temp_anytime_val,int,NA,NA,NA,91 to 333,12,0,duplicated variable
79,op2_fada_mat_bp_anytime_sys,dim_fada_single_row,keep,,,5b(i). What was the systolic blood pressure? (from form where OP2 was observed),NA,,,,NA,dim_fada_single_row::op2_fada_mat_bp_anytime_sys,BetterBirth,op2_fada_mat_bp_anytime_sys,int,NA,NA,NA,76 to 444,73,0,duplicated variable
80,op2_fada_mat_bp_anytime_dia,dim_fada_single_row,keep,,,5b(ii). What was the diastolic blood pressure? (from form where OP2 was observed),NA,,,,NA,dim_fada_single_row::op2_fada_mat_bp_anytime_dia,BetterBirth,op2_fada_mat_bp_anytime_dia,int,NA,NA,NA,46 to 444,60,0,duplicated variable
81,op2_fada_date_of_delivery,dim_fada_single_row,keep,,,5i. Date of Delivery (from form where OP2 was observed),NA,,,,NA,dim_fada_single_row::op2_fada_date_of_delivery,BetterBirth,op2_fada_date_of_delivery,chr,11/8/15,date?,%Y-%m-%d,>10 unique values,447,0.347455044,duplicated variable
82,op3_fada_mat_temp_anytime_val,dim_fada_single_row,keep,,,5a(i). What was the maternal temperature? (from form where OP3 was observed),NA,,,,NA,dim_fada_single_row::op3_fada_mat_temp_anytime_val,BetterBirth,op3_fada_mat_temp_anytime_val,int,NA,NA,NA,91 to 333,12,0,duplicated variable
83,op3_fada_mat_bp_anytime_sys,dim_fada_single_row,keep,,,5b(i). What was the systolic blood pressure? (from form where OP3 was observed),NA,,,,NA,dim_fada_single_row::op3_fada_mat_bp_anytime_sys,BetterBirth,op3_fada_mat_bp_anytime_sys,int,NA,NA,NA,76 to 444,73,0,duplicated variable
84,op3_fada_mat_bp_anytime_dia,dim_fada_single_row,keep,,,5b(ii). What was the diastolic blood pressure? (from form where OP3 was observed),NA,,,,NA,dim_fada_single_row::op3_fada_mat_bp_anytime_dia,BetterBirth,op3_fada_mat_bp_anytime_dia,int,NA,NA,NA,46 to 444,60,0,duplicated variable
85,op3_fada_date_of_delivery,dim_fada_single_row,keep,,,5i. Date of Delivery (from form where OP3 was observed),NA,,,,NA,dim_fada_single_row::op3_fada_date_of_delivery,BetterBirth,op3_fada_date_of_delivery,chr,11/8/15,date?,%Y-%m-%d,>10 unique values,447,0.347302652,duplicated variable
86,op4_fada_mat_temp_anytime_val,dim_fada_single_row,keep,,,5a(i). What was the maternal temperature? (from form where OP4 was observed),NA,,,,NA,dim_fada_single_row::op4_fada_mat_temp_anytime_val,BetterBirth,op4_fada_mat_temp_anytime_val,int,NA,NA,NA,92 to 333,11,0,duplicated variable
87,op4_fada_mat_bp_anytime_sys,dim_fada_single_row,keep,,,5b(i). What was the systolic blood pressure? (from form where OP4 was observed),NA,,,,NA,dim_fada_single_row::op4_fada_mat_bp_anytime_sys,BetterBirth,op4_fada_mat_bp_anytime_sys,int,NA,NA,NA,76 to 444,73,0,duplicated variable
88,op4_fada_mat_bp_anytime_dia,dim_fada_single_row,keep,,,5b(ii). What was the diastolic blood pressure? (from form where OP4 was observed),NA,,,,NA,dim_fada_single_row::op4_fada_mat_bp_anytime_dia,BetterBirth,op4_fada_mat_bp_anytime_dia,int,NA,NA,NA,46 to 444,59,0,duplicated variable
89,op4_fada_date_of_delivery,dim_fada_single_row,keep,,,5i. Date of Delivery (from form where OP4 was observed),NA,,,,NA,dim_fada_single_row::op4_fada_date_of_delivery,BetterBirth,op4_fada_date_of_delivery,chr,11/8/15,date?,%Y-%m-%d,>10 unique values,447,0.364370619,duplicated variable
90,fada_op1_observed,dim_fada_single_row,keep,,,F. Observation Points Observed: -> 1,NA,,,,NA,dim_fada_single_row::fada_op1_observed,BetterBirth,fada_op1_observed,int,1,NA,NA,1 to 1,1,0,duplicated variable
91,fada_op2_observed,dim_fada_single_row,keep,,,F. Observation Points Observed: -> 2,NA,,,,NA,dim_fada_single_row::fada_op2_observed,BetterBirth,fada_op2_observed,int,1,NA,NA,1 to 1,1,0,duplicated variable
92,fada_op3_observed,dim_fada_single_row,keep,,,F. Observation Points Observed: -> 3,NA,,,,NA,dim_fada_single_row::fada_op3_observed,BetterBirth,fada_op3_observed,int,1,NA,NA,1 to 1,1,0,duplicated variable
93,fada_op4_observed,dim_fada_single_row,keep,,,F. Observation Points Observed: -> 4,NA,,,,NA,dim_fada_single_row::fada_op4_observed,BetterBirth,fada_op4_observed,int,1,NA,NA,1 to 1,1,0,duplicated variable
94,fada_all_op_observed,dim_fada_single_row,keep,,,derived from other columns in table as such: when fada_op1_observed = 1 and fada_op2_observed = 1 and fada_op3_observed = 1 and fada_op4_observed = 1 then 1 else 0,NA,,,,NA,dim_fada_single_row::fada_all_op_observed,BetterBirth,fada_all_op_observed,int,1,NA,NA,0 to 1,2,0,duplicated variable
95,comment_dai_flag,dim_fada_single_row,keep,,,Did the FADA comments indicate the dai delivered the baby? (0 = No; 1 = Yes),NA,,,,NA,dim_fada_single_row::comment_dai_flag,BetterBirth,comment_dai_flag,int,NA,NA,NA,0 to 1,2,0,duplicated variable
96,comment_aya_flag,dim_fada_single_row,keep,,,Did the FADA comments indicate the aya delivered the baby? (0 = No; 1 = Yes),NA,,,,NA,dim_fada_single_row::comment_aya_flag,BetterBirth,comment_aya_flag,int,NA,NA,NA,0 to 1,2,0,duplicated variable
