IRI	label	display label
http://purl.obolibrary.org/obo/NCBITaxon_1513312	Anopheles saeungae	
http://purl.obolibrary.org/obo/NCBITaxon_142886	Anopheles sawadwongporni	
http://purl.obolibrary.org/obo/NCBITaxon_273454	Anopheles sergentii	
http://purl.obolibrary.org/obo/NCBITaxon_74873	Anopheles sinensis	
http://purl.obolibrary.org/obo/EUPATH_0043095	Anopheles sinensis sensu lato	
http://purl.obolibrary.org/obo/NCBITaxon_325436	Anopheles splendidus	
http://purl.obolibrary.org/obo/NCBITaxon_911292	Anopheles squamosus	
http://purl.obolibrary.org/obo/NCBITaxon_30069	Anopheles stephensi	
http://purl.obolibrary.org/obo/NCBITaxon_59160	Anopheles subpictus	
http://purl.obolibrary.org/obo/NCBITaxon_34692	Anopheles sundaicus	
http://purl.obolibrary.org/obo/NCBITaxon_262673	Anopheles superpictus	
http://purl.obolibrary.org/obo/NCBITaxon_345579	Anopheles tenebrosus	
http://purl.obolibrary.org/obo/NCBITaxon_59161	Anopheles tessellatus	
http://purl.obolibrary.org/obo/NCBITaxon_1141473	Anopheles theileri	
http://purl.obolibrary.org/obo/NCBITaxon_58253	Anopheles triannulatus	
http://purl.obolibrary.org/obo/EUPATH_0043096	Anopheles umbrosus	
http://purl.obolibrary.org/obo/NCBITaxon_142887	Anopheles vagus	
http://purl.obolibrary.org/obo/NCBITaxon_62325	Anopheles vaneedeni	
http://purl.obolibrary.org/obo/NCBITaxon_93948	Anopheles varuna	
http://purl.obolibrary.org/obo/NCBITaxon_49923	Anopheles walkeri	
http://purl.obolibrary.org/obo/NCBITaxon_1513313	Anopheles wejchoochotei	
http://purl.obolibrary.org/obo/NCBITaxon_142888	Anopheles willmori	
http://purl.obolibrary.org/obo/NCBITaxon_345580	Anopheles ziemanni	
http://purl.obolibrary.org/obo/SYMP_0000523	anorexia	Anorexia
http://purl.obolibrary.org/obo/OBI_0002784	anterior nasal swab specimen	
http://purl.obolibrary.org/obo/UBERON_3000016	anterior nasal wall	
http://purl.obolibrary.org/obo/NCBITaxon_266337	Anthochaera	
http://purl.obolibrary.org/obo/NCBITaxon_266366	Anthochaera carunculata	
http://purl.obolibrary.org/obo/NCBITaxon_266367	Anthochaera chrysoptera	
http://purl.obolibrary.org/obo/ENVO_0010001	anthropogenic environmental material	
http://purl.obolibrary.org/obo/EUPATH_0010383	anthropometric value range specification	Anthropometry flag
http://purl.obolibrary.org/obo/NCBITaxon_45803	Anthus pratensis	
http://purl.obolibrary.org/obo/IDO_0000562	antibacterial	
http://purl.obolibrary.org/obo/CHEBI_33282	antibacterial agent	
http://purl.obolibrary.org/obo/CHEBI_36047	antibacterial drug	
http://purl.obolibrary.org/obo/OBI_0003057	antibiotic administration process	
http://purl.obolibrary.org/obo/EUPATH_0000582	antibiotics	"Antibiotics, caregiver report"
http://purl.obolibrary.org/obo/OBI_0003296	antibodies from lymphocyte secretions assay	
http://www.ebi.ac.uk/efo/EFO_0000264	antibody	
http://purl.obolibrary.org/obo/CHEBI_35718	antifungal agent	
http://purl.obolibrary.org/obo/CHEBI_86327	antifungal drug	
http://purl.obolibrary.org/obo/CHEBI_38068	antimalarial	
http://purl.obolibrary.org/obo/EUPATH_0000429	antimalarial drug used date	Antimalarial treatment date
http://purl.obolibrary.org/obo/CHEBI_33281	antimicrobial agent	
http://purl.obolibrary.org/obo/OMP_0000274	antimicrobial agent resistance phenotype	
http://purl.obolibrary.org/obo/NCBITaxon_8342	Anura	
http://purl.obolibrary.org/obo/DOID_3128	anus disease	
http://purl.obolibrary.org/obo/NCBITaxon_6032	Apansporoblastina	
http://purl.obolibrary.org/obo/DOID_9663	aphthous stomatitis	
http://purl.obolibrary.org/obo/NCBITaxon_5794	Apicomplexa	
http://purl.obolibrary.org/obo/HP_0002104	Apnea	
http://purl.obolibrary.org/obo/OBI_0002907	aquatic arthropod specimen collection process	
http://purl.obolibrary.org/obo/UBERON_0001796	aqueous humor of eyeball	
http://purl.obolibrary.org/obo/CHEBI_15843	arachidonic acid	
http://purl.obolibrary.org/obo/NCBITaxon_2157	Archaea	
http://purl.obolibrary.org/obo/NCBITaxon_30390	Ardea cinerea	
http://purl.obolibrary.org/obo/NCBITaxon_8899	Ardeidae	
http://purl.obolibrary.org/obo/PATO_0001323	area	
http://purl.obolibrary.org/obo/UO_0000054	area density unit	
http://purl.obolibrary.org/obo/EUPATH_0000382	area measurement datum	
http://purl.obolibrary.org/obo/UO_0000047	area unit	
http://purl.obolibrary.org/obo/NCBITaxon_44545	argyritarsis section	
http://purl.obolibrary.org/obo/UBERON_0001460	arm	
http://purl.obolibrary.org/obo/NCBITaxon_124917	Armigeres subalbatus	
http://purl.obolibrary.org/obo/CHEBI_33655	aromatic compound	
http://purl.obolibrary.org/obo/NCBITaxon_58248	Arribalzagia	
http://purl.obolibrary.org/obo/CHEBI_195280	artemether	
http://purl.obolibrary.org/obo/DRON_00032533	artemether / lumefantrine Oral Tablet	
http://purl.obolibrary.org/obo/DRON_00028060	artesunate Injectable Solution	
http://purl.obolibrary.org/obo/EUPATH_0021039	artesunate/pyrimethamine/sulphadoxine combination as most recent malaria treatment	Artesunate/pyrimethamine/sulphadoxine
http://purl.obolibrary.org/obo/DOID_848	arthritis	
http://purl.obolibrary.org/obo/EUPATH_0043056	arthropod attractor	
http://purl.obolibrary.org/obo/OBI_0002997	arthropod attractor role	
http://purl.obolibrary.org/obo/OBI_0002998	arthropod collection process with automated identification	
http://purl.obolibrary.org/obo/OBI_0002691	arthropod meal of blood specimen	
http://purl.obolibrary.org/obo/OBI_0002908	arthropod resting in animal house specimen collection by aspiration	
http://purl.obolibrary.org/obo/OBI_0003002	arthropod resting in human house specimen collection by aspiration	
http://purl.obolibrary.org/obo/OBI_0002909	arthropod resting outdoors on artificial support specimen collection by aspiration	
http://purl.obolibrary.org/obo/OBI_0002910	arthropod resting outdoors on natural support specimen collection by aspiration	
http://purl.obolibrary.org/obo/OBI_0002911	arthropod resting outdoors specimen collection by aspiration	
http://purl.obolibrary.org/obo/OBI_0002912	arthropod specimen collection by aspiration	
http://purl.obolibrary.org/obo/OBI_0002913	arthropod specimen collection process	
http://purl.obolibrary.org/obo/OBI_0002920	arthropod trap	Mosquito trap
http://purl.obolibrary.org/obo/OBI_0003007	arthropod trap containing small non-human animal bait	
http://purl.obolibrary.org/obo/NCBITaxon_6656	Arthropoda	
http://purl.obolibrary.org/obo/ENVO_00000377	artificial lake	
http://purl.obolibrary.org/obo/OBI_0002921	artificial pit shelter	
http://purl.obolibrary.org/obo/OBI_0600028	artificially induced reverse transcription	
http://purl.obolibrary.org/obo/NCBITaxon_91561	Artiodactyla	
http://purl.obolibrary.org/obo/NCBITaxon_6251	Ascaris	
http://purl.obolibrary.org/obo/NCBITaxon_6252	Ascaris lumbricoides	
http://purl.obolibrary.org/obo/NCBITaxon_4890	Ascomycota	
http://purl.obolibrary.org/obo/DRON_00020551	Ascorbic Acid Oral Tablet	Ceevit
http://purl.obolibrary.org/obo/EUPATH_0000092	asexual parasite density by microscope	"Plasmodium asexual stages, by microscopy result"
http://purl.obolibrary.org/obo/NCBITaxon_111810	Asio otus	
http://purl.obolibrary.org/obo/PR_000022172	aspartate aminotransferase	
http://purl.obolibrary.org/obo/NCBITaxon_5067	Aspergillus parasiticus	
http://purl.obolibrary.org/obo/OBI_0002785	aspiration specimen collection	
http://purl.obolibrary.org/obo/OBI_0000070	assay	
http://purl.obolibrary.org/obo/OBI_0001865	assay array	
http://purl.obolibrary.org/obo/OBI_1000207	assay bead	
http://purl.obolibrary.org/obo/IAO_0000574	assigning a centrally registered identifier	
http://purl.obolibrary.org/obo/DOID_2841	asthma	
http://purl.obolibrary.org/obo/ENVO_01000813	astronomical body part	
http://purl.obolibrary.org/obo/NCBITaxon_39733	Astroviridae	
http://purl.obolibrary.org/obo/CHEBI_33250	atom	
http://purl.obolibrary.org/obo/DOID_2742	auditory system disease	
http://purl.obolibrary.org/obo/DOID_0060032	autoimmune disease of musculoskeletal system	
http://purl.obolibrary.org/obo/DOID_0060039	autoimmune disease of skin and connective tissue	
http://purl.obolibrary.org/obo/NCBITaxon_58269	Avaritia	
http://purl.obolibrary.org/obo/EUPATH_0000114	average asexual parasite density of a participant with asymptomatic microscopic parasitemia	
http://purl.obolibrary.org/obo/EUPATH_0000115	average asexual parasite density of a participant with malaria	
http://purl.obolibrary.org/obo/OBI_0001618	average depth of sequence coverage	
http://purl.obolibrary.org/obo/EUPATH_0000139	average number of clinical visits per year	
http://purl.obolibrary.org/obo/EUPATH_0000140	average number of clinical visits with asymptomatic microscopic parasitemia diagnosis per year	
http://purl.obolibrary.org/obo/EUPATH_0000491	average number of clinical visits with asymptomatic parasitemia diagnosis per year	
http://purl.obolibrary.org/obo/EUPATH_0000141	average number of clinical visits with malaria diagnosis per year	
http://purl.obolibrary.org/obo/EUPATH_0000116	average number of female Anopheles per night	
http://purl.obolibrary.org/obo/EUPATH_0000117	average number of female Anopheles tested for sporozoite	
http://purl.obolibrary.org/obo/EUPATH_0000118	average number of sporozoite-positive female Anopheles	
http://purl.obolibrary.org/obo/EUPATH_0000119	average percent of female Anopheles with Plasmodium sporozoites	
http://purl.obolibrary.org/obo/EUPATH_0010098	average respiratory rate	Mean respiratory rate
http://purl.obolibrary.org/obo/OBI_0000679	average value	
http://purl.obolibrary.org/obo/OBI_0200170	averaging data transformation	
http://purl.obolibrary.org/obo/OBI_0000425	averaging objective	
http://purl.obolibrary.org/obo/NCBITaxon_8782	Aves	
http://purl.obolibrary.org/obo/UBERON_0009472	axilla	
http://purl.obolibrary.org/obo/EUPATH_0000788	axillary lesion score	
http://purl.obolibrary.org/obo/EUPATH_0000624	axillary lesion score after treatment	
http://purl.obolibrary.org/obo/EUPATH_0000622	axillary lesion score before treatment	
http://purl.obolibrary.org/obo/EUPATH_0000623	axillary lesion score during treatment	
http://purl.obolibrary.org/obo/OBI_0003072	axillary temperature measurement datum	
http://purl.obolibrary.org/obo/CHEBI_2955	azithromycin	
http://purl.obolibrary.org/obo/DRON_00020873	Azithromycin Oral Suspension	Azithromycin syrup
http://purl.obolibrary.org/obo/CHEBI_68452	azole	
http://purl.obolibrary.org/obo/CHEBI_161680	aztreonam	
http://purl.obolibrary.org/obo/GO_0019815	B cell receptor complex	
http://purl.obolibrary.org/obo/EUPATH_0000581	baby delivery	Delivery mode
http://purl.obolibrary.org/obo/NCBITaxon_91061	Bacilli	
http://purl.obolibrary.org/obo/HP_0003418	Back pain	Back pain
http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	
http://purl.obolibrary.org/obo/OBI_0003261	bacteria in blood datum	
http://purl.obolibrary.org/obo/OBI_0003271	bacteria in endotracheal tube aspirate datum	
http://purl.obolibrary.org/obo/OBI_0003264	bacteria in feces datum	
http://purl.obolibrary.org/obo/OBI_0003268	bacteria in induced sputum datum	
http://purl.obolibrary.org/obo/OBI_0003272	bacteria in lung datum	
http://purl.obolibrary.org/obo/OBI_0003275	bacteria in nasopharyngeal or oropharyngeal swab datum	
http://purl.obolibrary.org/obo/OBI_0003278	bacteria in pleural fluid datum	
http://purl.obolibrary.org/obo/DOID_9700	bacterial conjunctivitis	
http://purl.obolibrary.org/obo/DOID_104	bacterial infectious disease	
http://purl.obolibrary.org/obo/DOID_0040085	bacterial sepsis	
http://purl.obolibrary.org/obo/NCBITaxon_817	Bacteroides fragilis	
http://purl.obolibrary.org/obo/NCBITaxon_976	Bacteroidetes	
http://purl.obolibrary.org/obo/OBI_0002922	baited net trap	
http://purl.obolibrary.org/obo/NCBITaxon_2038102	Balantioides	
http://purl.obolibrary.org/obo/NCBITaxon_71585	Balantioides coli	
http://purl.obolibrary.org/obo/NCBITaxon_59127	barbirostris group	
http://purl.obolibrary.org/obo/NCBITaxon_59128	barbirostris subgroup	
http://purl.obolibrary.org/obo/OBI_0003029	barcode target locus role	
http://purl.obolibrary.org/obo/HP_0033121	Barking cough	Barking cough
http://purl.obolibrary.org/obo/OBI_0002923	barrier trap	
http://purl.obolibrary.org/obo/IAO_8000001	base ontology module	
http://purl.obolibrary.org/obo/CL_0000767	basophil	
http://purl.obolibrary.org/obo/ENVO_01000573	battery-powered electric lamp	
http://purl.obolibrary.org/obo/ENVO_00002138	beach sand	
http://purl.obolibrary.org/obo/UBERON_0005094	beak	
http://purl.obolibrary.org/obo/EUPATH_0000389	bed net material	Bednet material
http://purl.obolibrary.org/obo/EUPATH_0021017	bed net not treated	Untreated
http://purl.obolibrary.org/obo/EUPATH_0021018	bed net treated over six months ago	"Regular ITN, treated >6 months ago"
http://purl.obolibrary.org/obo/EUPATH_0021020	bed net treated with long last insecticide	Long-lasting ITN
http://purl.obolibrary.org/obo/EUPATH_0021019	bed net treated within past six months	"Regular ITN, treated <6 months ago"
http://purl.obolibrary.org/obo/HP_0000708	Behavioral abnormality	
http://purl.obolibrary.org/obo/EUPATH_0000577	BEI repository identifier	
http://purl.obolibrary.org/obo/CHEBI_34556	bendiocarb	
http://purl.obolibrary.org/obo/DRON_00033297	Benzoate / Salicylic Acid Topical Cream	
http://purl.obolibrary.org/obo/CHEBI_22723	benzoic acids	Compound benzoic acid
http://purl.obolibrary.org/obo/CHEBI_39314	beta-cyfluthrin	
http://purl.obolibrary.org/obo/CHEBI_39332	beta-cypermethrin	
http://purl.obolibrary.org/obo/CHEBI_35627	beta-lactam	
http://purl.obolibrary.org/obo/NCBITaxon_694002	Betacoronavirus	
http://purl.obolibrary.org/obo/NCBITaxon_197912	Betainfluenzavirus	
http://purl.obolibrary.org/obo/DRON_00026161	Betamethasone Topical Cream	Betson cream
http://purl.obolibrary.org/obo/NCBITaxon_28216	Betaproteobacteria	
http://purl.obolibrary.org/obo/OBI_0002924	BG-Counter	
http://purl.obolibrary.org/obo/EUPATH_0043201	BG-Lure	
http://purl.obolibrary.org/obo/OBI_0003048	BG-lure scent dispenser	
http://purl.obolibrary.org/obo/OBI_0002925	BG-Sentinel trap	
http://purl.obolibrary.org/obo/ENVO_01000614	bicycle	Bicycle
http://purl.obolibrary.org/obo/CHEBI_3093	bifenthrin	
http://purl.obolibrary.org/obo/NCBITaxon_33213	Bilateria	
http://purl.obolibrary.org/obo/CHEBI_16990	bilirubin IXalpha	
http://purl.obolibrary.org/obo/OBI_0001969	biodiversity assessment objective	
http://purl.obolibrary.org/obo/ENVO_00002034	biofilm	
http://purl.obolibrary.org/obo/OBI_0002903	BioGents	
http://purl.obolibrary.org/obo/OBI_0002903	BioGents	
http://purl.obolibrary.org/obo/OBI_0001626	Bioinformatics Resource Center	
http://purl.obolibrary.org/obo/OBI_0001883	Bioinformatics Resource Center contact person	
http://purl.obolibrary.org/obo/OBI_0000015	biological feature identification objective	
http://purl.obolibrary.org/obo/PATO_0000047	biological sex	Sex
http://purl.obolibrary.org/obo/GO_0008150	biological_process	
http://purl.obolibrary.org/obo/ENVO_00000428	biome	
http://purl.obolibrary.org/obo/NCBITaxon_6526	Biomphalaria glabrata	
http://purl.obolibrary.org/obo/HP_0033045	Bipedal edema	Bipedal edema
http://purl.obolibrary.org/obo/EUPATH_0015117	bipedal edema symptom or sign information	Bipedal edema
http://purl.obolibrary.org/obo/EUPATH_0000424	birth country name	Nationality
http://www.ebi.ac.uk/efo/EFO_0004344	birth weight	Birth weight
http://purl.obolibrary.org/obo/UBERON_0018707	bladder organ	
http://purl.obolibrary.org/obo/EUPATH_0023008	Blantyre coma score sum	Blantyre coma score - total
http://purl.obolibrary.org/obo/NCBITaxon_12967	Blastocystis	
http://purl.obolibrary.org/obo/SYMP_0000007	bleeding	Spontaneous bleeding
http://purl.obolibrary.org/obo/UBERON_0000178	blood	
http://purl.obolibrary.org/obo/EUPATH_0036228	blood Activin A concentration	Activin A
http://purl.obolibrary.org/obo/EUPATH_0021144	blood alanine aminotransferase concentration	Alanine aminotransferase
http://purl.obolibrary.org/obo/EUPATH_0021145	blood alkaline phosphatase concentration	Alkaline phosphatase
http://purl.obolibrary.org/obo/OBI_0003040	blood assay	
http://purl.obolibrary.org/obo/OBI_0003243	blood assay datum	
http://purl.obolibrary.org/obo/EUPATH_0023005	blood bicarbonate concentration	Bicarbonate
http://purl.obolibrary.org/obo/EUPATH_0023054	blood bilirubin concentration	Total bilirubin
http://purl.obolibrary.org/obo/EUPATH_0033154	blood C-reactive protein concentration	C-reactive protein
http://purl.obolibrary.org/obo/EUPATH_0023011	blood creatinine concentration	Creatinine
http://purl.obolibrary.org/obo/EUPATH_0036293	blood endotoxin concentration	Endotoxin
http://purl.obolibrary.org/obo/EUPATH_0011849	blood Ferritin concentration	Ferritin
http://purl.obolibrary.org/obo/EUPATH_0036494	blood granulocyte colony-stimulating factor concentration	Granulocyte-colony stimulating factor
http://purl.obolibrary.org/obo/CMO_0000026	blood hemoglobin level	
http://purl.obolibrary.org/obo/EUPATH_0044003	blood hydroxychloroquine concentration	
http://purl.obolibrary.org/obo/EUPATH_0036262	blood interferon gamma concentration	Interferon gamma
http://purl.obolibrary.org/obo/EUPATH_0036264	blood interleukin-1 beta concentration	Interleukin 1 beta
http://purl.obolibrary.org/obo/EUPATH_0036263	blood interleukin-10 concentration	Interleukin 10
http://purl.obolibrary.org/obo/EUPATH_0036506	blood interleukin-17A concentration	Interleukin 17A
http://purl.obolibrary.org/obo/EUPATH_0036532	blood interleukin-2 concentration	Interleukin 2
http://purl.obolibrary.org/obo/EUPATH_0036265	blood interleukin-4 concentration	Interleukin 4
http://purl.obolibrary.org/obo/EUPATH_0036266	blood interleukin-5 concentration	Interleukin 5
http://purl.obolibrary.org/obo/EUPATH_0036267	blood interleukin-6 concentration	Interleukin 6
http://purl.obolibrary.org/obo/EUPATH_0036268	blood interleukin-7 concentration	Interleukin 7
http://purl.obolibrary.org/obo/EUPATH_0036269	blood interleukin-8 concentration	Interleukin 8
http://purl.obolibrary.org/obo/OBI_0002732	blood meal assay	
http://purl.obolibrary.org/obo/OBI_0002733	blood meal by counter current immunoelectrophoresis assay	
http://purl.obolibrary.org/obo/OBI_0002995	blood meal source organism	
http://purl.obolibrary.org/obo/OBI_0002996	blood meal source role	
http://purl.obolibrary.org/obo/OBI_0002649	blood microbiology assay	Blood microbiology test
http://purl.obolibrary.org/obo/OBI_0003244	blood microbiology datum	
http://purl.obolibrary.org/obo/EUPATH_0021213	blood phosphate concentration	Phosphate
http://purl.obolibrary.org/obo/OBI_0100016	blood plasma specimen	Plasma sample
http://purl.obolibrary.org/obo/EUPATH_0011875	blood retinol concentration	Retinol
http://purl.obolibrary.org/obo/OBI_0100017	blood serum specimen	
http://purl.obolibrary.org/obo/EUPATH_0000048	blood smear reading as positive or negative	"Plasmodium asexual stages, by microscopy"
