colOrder,overallOrder,displayOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,uniqueVar
174,174,,netlastnight,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0025013,Bednet last night,3. Did you sleep under a bednet last night?,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,Did you sleep under a bednet last night?,"0=No,
1=Yes,99=N/A",variable,,,,netlastnight|BC-3 enrollment database FINAL
,,,netlastnight,BC3_Household_Survey_Data,http://purl.obolibrary.org/obo/EUPATH_0025013,Bednet last night,,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,Did you sleep under a bednet last night?,"0=No, 1=Yes",variable,,,,
173,173,,nettreated,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0025153,Treated bednet,2. Is the bednet insectcide treated?,Observation,Personal vector intervention,http://purl.obolibrary.org/obo/EUPATH_0021097,Is the bednet insectcide treated?,"0=No,
1=Yes,
9=Unknown,99=N/A",variable,,,,nettreated|BC-3 enrollment database FINAL
1092,1092,,resprate,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/CMO_0000289,Respiratory rate (breaths/min),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Respiratory rate,,variable,,Difference between this and resp?,,resprate|BC-3 childs all visit database FINAL
682,682,,ltemp1,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Temp1,,variable,,Within delivery? Flagged as within visit longitudinal,,ltemp1|BC-3 mothers delivery database FINAL
696,696,,ltemp2,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Temp2,,variable,,Within delivery? Flagged as within visit longitudinal,,ltemp2|BC-3 mothers delivery database FINAL
710,710,,ltemp3,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Temp3,,variable,,Within delivery? Flagged as within visit longitudinal,,ltemp3|BC-3 mothers delivery database FINAL
724,724,,ltemp4,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Temp4,,variable,,Within delivery? Flagged as within visit longitudinal,,ltemp4|BC-3 mothers delivery database FINAL
738,738,,ltemp5,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Temp5,,variable,,Within delivery? Flagged as within visit longitudinal,,ltemp5|BC-3 mothers delivery database FINAL
752,752,,ltemp6,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Temp6,,variable,,Within delivery? Flagged as within visit longitudinal,,ltemp6|BC-3 mothers delivery database FINAL
766,766,,ltemp7,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Temp7,,variable,,Within delivery? Flagged as within visit longitudinal,,ltemp7|BC-3 mothers delivery database FINAL
181,181,,temp,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),Participant's temperature taken ,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Temperature,,variable,,,,temp|BC-3 enrollment database FINAL
335,335,,temp,BC-3 mothers expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Temperature,,variable,,,,temp|BC-3 mothers expanded database FINAL
1093,1093,,temp,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Temperature,,variable,,,,temp|BC-3 childs all visit database FINAL
431,431,,temp,BC-3 childs expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000110,Temperature (C),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Temperature,,variable,,,,temp|BC-3 childs expanded database FINAL
177,177,,bp,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021086,Blood pressure (mmHg),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Blood Pressure (mm Hg),,variable,,Need to separate into systolic and diastolic,,bp|BC-3 enrollment database FINAL
500,500,,bp,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021087,Blood pressure (mmHg),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Blood pressure (mm Hg),,variable,,Need to separate into systolic and diastolic,,bp|BC-3 mothers all visits database FINAL
1091,1091,,bp,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021087,Blood pressure (mmHg),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Blood pressure (mm Hg),,variable,,,,bp|BC-3 childs all visit database FINAL
683,683,,lbp1,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021087,Blood pressure during labor,Blood pressure,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Blood pressure1,,variable,,Flagged as within visit longitudinal,,lbp1|BC-3 mothers delivery database FINAL
697,697,,lbp2,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021087,"Blood pressure during labor, 2nd",Blood pressure,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Blood pressure2,,variable,,Flagged as within visit longitudinal,,lbp2|BC-3 mothers delivery database FINAL
711,711,,lbp3,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021087,"Blood pressure during labor, 3rd",Blood pressure,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Blood pressure3,,variable,,Flagged as within visit longitudinal,,lbp3|BC-3 mothers delivery database FINAL
725,725,,lbp4,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021087,"Blood pressure during labor, 4th",Blood pressure,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Blood pressure4,,variable,,Flagged as within visit longitudinal,,lbp4|BC-3 mothers delivery database FINAL
739,739,,lbp5,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021087,"Blood pressure during labor, 5th",Blood pressure,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Blood pressure5,,variable,,Flagged as within visit longitudinal,,lbp5|BC-3 mothers delivery database FINAL
753,753,,lbp6,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021087,"Blood pressure during labor, 6th",Blood pressure,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Blood pressure6,,variable,,Flagged as within visit longitudinal,,lbp6|BC-3 mothers delivery database FINAL
767,767,,lbp7,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0021087,"Blood pressure during labor, 7th",Blood pressure,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Blood pressure7,,variable,,Flagged as within visit longitudinal,,lbp7|BC-3 mothers delivery database FINAL
178,178,,hrate,BC-3 enrollment database FINAL,http://www.ebi.ac.uk/efo/EFO_0004326,Heart rate (bpm),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Heart rate (maternal),,variable,,,,hrate|BC-3 enrollment database FINAL
501,501,,hrate,BC-3 mothers all visits database FINAL,http://www.ebi.ac.uk/efo/EFO_0004326,Heart rate (bpm),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Heart rate (maternal),,variable,,,,hrate|BC-3 mothers all visits database FINAL
1090,1090,,hrate,BC-3 childs all visit database FINAL,http://www.ebi.ac.uk/efo/EFO_0004326,Heart rate (bpm),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Heart rate,,variable,,,,hrate|BC-3 childs all visit database FINAL
686,686,,lhrate1,BC-3 mothers delivery database FINAL,http://www.ebi.ac.uk/efo/EFO_0004326,Heart rate (bpm),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Heart rate1,,variable,,Within delivery? Flagged as within visit longitudinal,,lhrate1|BC-3 mothers delivery database FINAL
700,700,,lhrate2,BC-3 mothers delivery database FINAL,http://www.ebi.ac.uk/efo/EFO_0004326,Heart rate (bpm),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Heart rate2,,variable,,Within delivery? Flagged as within visit longitudinal,,lhrate2|BC-3 mothers delivery database FINAL
714,714,,lhrate3,BC-3 mothers delivery database FINAL,http://www.ebi.ac.uk/efo/EFO_0004326,Heart rate (bpm),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Heart rate3,,variable,,Within delivery? Flagged as within visit longitudinal,,lhrate3|BC-3 mothers delivery database FINAL
728,728,,lhrate4,BC-3 mothers delivery database FINAL,http://www.ebi.ac.uk/efo/EFO_0004326,Heart rate (bpm),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Heart rate4,,variable,,Within delivery? Flagged as within visit longitudinal,,lhrate4|BC-3 mothers delivery database FINAL
742,742,,lhrate5,BC-3 mothers delivery database FINAL,http://www.ebi.ac.uk/efo/EFO_0004326,Heart rate (bpm),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Heart rate5,,variable,,Within delivery? Flagged as within visit longitudinal,,lhrate5|BC-3 mothers delivery database FINAL
756,756,,lhrate6,BC-3 mothers delivery database FINAL,http://www.ebi.ac.uk/efo/EFO_0004326,Heart rate (bpm),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Heart rate6,,variable,,Within delivery? Flagged as within visit longitudinal,,lhrate6|BC-3 mothers delivery database FINAL
770,770,,lhrate7,BC-3 mothers delivery database FINAL,http://www.ebi.ac.uk/efo/EFO_0004326,Heart rate (bpm),,Observation,Physical examination,http://purl.obolibrary.org/obo/OGMS_0000083,Heart rate7,,variable,,Within delivery? Flagged as within visit longitudinal,,lhrate7|BC-3 mothers delivery database FINAL
884,884,,motherBSdich,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000048,"Asexual Plasmodium parasites present, by microscopy",,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,maternal peripheral BS dichotomized,"0,1,2",variable,,,,motherBSdich|BC-3 mothers delivery database FINAL
287,287,,BSdich,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000048,"Asexual Plasmodium parasites present, by microscopy ",Was the blood smear positive or negative,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,Blood smear dichotomized,"0=Negative BS, 1=Positive Bs",variable,,,,BSdich|BC-3 enrollment database FINAL
354,354,,BSdich,BC-3 mothers expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000048,"Asexual Plasmodium parasites present, by microscopy ",Was the blood smear positive or negative,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,Blood smear results dichotomized,"0=Negative BS, 1=Positive Bs",variable,,,,BSdich|BC-3 mothers expanded database FINAL
1173,1173,,BSdich,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000048,"Asexual Plasmodium parasites present, by microscopy ",,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,Blood smear results dichotomized,"0=Negative BS, 1=Positive Bs",variable,,,,BSdich|BC-3 childs all visit database FINAL
1035,1035,,BSdichenroll,BC-3 children individual level database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000048,"Asexual Plasmodium parasites present, by microscopy ",,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,Parasite prevalence by microscopy at enrollment,"0=Negative BS, 1=Positive Bs",variable,,"Asexual Plasmodium parasites present, by microscopy",,BSdichenroll|BC-3 children individual level database FINAL
288,288,,game,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000207,"Plasmodium gametocytes present, by microscopy",Was gametocytes present or not ,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,Gametocytes,"0 = Absent,1 = Present",variable,,,,game|BC-3 enrollment database FINAL
591,591,,game,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000207,"Plasmodium gametocytes present, by microscopy",,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,Gametocytes,"0=Absent, 1=Present",variable,,,,game|BC-3 mothers all visits database FINAL
1174,1174,,game,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000207,"Plasmodium gametocytes present, by microscopy",,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,Gametocytes,"0 = Absent,1 = Present",variable,,,,game|BC-3 childs all visit database FINAL
448,448,,game,BC-3 childs expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000207,"Plasmodium gametocytes present, by microscopy",,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,Gametocytes,"0 = Absent,1 = Present",variable,,,,game|BC-3 childs expanded database FINAL
638,638,,game1,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000207,"Plasmodium gametocytes present, by microscopy",Gametocytes,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,gametocytes1,"0 = Absent,1 = Present",variable,,,,game1|BC-3 mothers all visits database FINAL
1175,1175,,game1,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000207,"Plasmodium gametocytes present, by microscopy",Gametocytes,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,gametocytes1,"0 = Absent,1 = Present",variable,,Difference between this and game?,,game1|BC-3 childs all visit database FINAL
640,640,,game2,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000207,"Plasmodium gametocytes present, by microscopy",Gametocytes,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,gametocytes2,"0 = Absent,1 = Present",variable,,,,game2|BC-3 mothers all visits database FINAL
1176,1176,,game2,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000207,"Plasmodium gametocytes present, by microscopy",Gametocytes,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,gametocytes2,"0 = Absent,1 = Present",variable,,Difference between this and game?,,game2|BC-3 childs all visit database FINAL
642,642,,game3,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000207,"Plasmodium gametocytes present, by microscopy",Gametocytes,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,gametocytes3,"0 = Absent,1 = Present",variable,,,,game3|BC-3 mothers all visits database FINAL
1177,1177,,game3,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000207,"Plasmodium gametocytes present, by microscopy",Gametocytes,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,gametocytes3,"0 = Absent,1 = Present",variable,,Difference between this and game?,,game3|BC-3 childs all visit database FINAL
289,289,,species,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",What was the type of malaria parasite the participant had,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,Species,"0=Plasmodium Falciparum,
1=Plasmodium Malariae,
2=Plasmodium Ovale,
3=Plasmodium vivax
9=Unknown",variable,,was this by microscopy? Need to know method of identification,,species|BC-3 enrollment database FINAL
592,592,,species,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,Species,"0=Plasmodium Falciparum,
1=Plasmodium Malariae,
2=Plasmodium Ovale,
3=Plasmodium vivax, 4=Mixed,
9=Unknown",variable,,was this by microscopy? Need to know method of identification,,species|BC-3 mothers all visits database FINAL
1178,1178,,species,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,Species,"0=Plasmodium Falciparum,
1=Plasmodium Malariae,
2=Plasmodium Ovale,
3=Plasmodium vivax
9=Unknown",variable,,How was this estimated? Similar variable? By microscopy?,,species|BC-3 childs all visit database FINAL
383,383,,qPCRparsdens,BC-3 mothers expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0020166,"Plasmodium density (per uL), by qPCR",,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,qPCR parasite density,,variable,,,,qPCRparsdens|BC-3 mothers expanded database FINAL
384,384,,qPCRcat,BC-3 mothers expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0020248,"Plasmodium categorization, by qPCR",qPCR parasite density categories,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,qPCR parasite density categories,"0=Negative, 1=0.001-<0.01, 2=0.01-<0.05, 3=0.05-<0.1, 4=0.1-<1, 5=1-<10, 6=10-<100, 7=100-<1000, 8=>1000",variable,,,,qPCRcat|BC-3 mothers expanded database FINAL
848,848,,perigame,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0023018,"Plasmodium gametocytes present, by microscopy",,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,Peripheral Gametocytes,"1 = Present,
0 = Absent",variable,,Peripheral Gametocytes,,perigame|BC-3 mothers delivery database FINAL
385,385,,qPCRdich,BC-3 mothers expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0025125,"Plasmodium present, by qPCR",qPCR dichotomized,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,qPCR dichotomized,"0= Negative (<0.001), 1=Positive (>=0.001)",variable,,,,qPCRdich|BC-3 mothers expanded database FINAL
927,927,,qPCRdichenroll,Individual level database FINAL,http://purl.obolibrary.org/obo/EUPATH_0025125,"Plasmodium present, by qPCR",,Sample,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033308,qPCR dichotomized,"0= Negative (<0.001), 1=Positive (>=0.001)",variable,,,,qPCRdichenroll|Individual level database FINAL
72,72,,gestwks,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/ontoneo/ONTONEO_00000255,Gestational age (weeks),Specified the participant's gestation age in weeks,Observation,Pregnancy,http://purl.obolibrary.org/obo/EUPATH_0042004, weeks,,variable,,,,gestwks|BC-3 enrollment database FINAL
,,,,,http://purl.obolibrary.org/obo/EUPATH_0011482,Blood sample collection process,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,,,,,,,
,,,,,,Sample collection,,,Sample,http://purl.obolibrary.org/obo/EUPATH_0000609,,,,,,,
,,,,,,Laboratory test,,,Sample  ,http://purl.obolibrary.org/obo/EUPATH_0000609,,,,,,,
,,,,,http://purl.obolibrary.org/obo/EUPATH_0010039,stool sample collection process,,,Sample collection,http://purl.obolibrary.org/obo/OBI_0000659,,,,,,,
,,,,,,Urine sample collection process,,,Sample collection,http://purl.obolibrary.org/obo/OBI_0000659,,,,,,,
595,595,,cmal,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0020057,Cerebral malaria,,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,IF complicated malaria what criteria: Cerebral malaria,1=checked,variable,,,,cmal|BC-3 mothers all visits database FINAL
858,858,,cmal,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0020057,Cerebral malaria,,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,IF complicated malaria what criteria: Cerebral malaria,1=checked,variable,,,,cmal|BC-3 mothers delivery database FINAL
1186,1186,,cmal,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0020057,Cerebral malaria,,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,Cerebral malaria,1=checked,variable,,IRI?,,cmal|BC-3 childs all visit database FINAL
596,596,,mseiz,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0020109,More than 3 convulsions over 24h,,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,3 or more seizures over 24 hours,1=checked,variable,,,,mseiz|BC-3 mothers all visits database FINAL
859,859,,mseiz,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0020109,More than 3 convulsions over 24h,,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,3 or more seizures over 24 hours,1=checked,variable,,,,mseiz|BC-3 mothers delivery database FINAL
1187,1187,,mseiz,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0020109,More than 3 convulsions over 24h,,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,3 or more seizures over 24 hours,1=checked,variable,,,,mseiz|BC-3 childs all visit database FINAL
594,594,,smal,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0020182,Severe anemia (Hb <5mg/dL),,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,Complicated malaria Severe anemia,1=checked,variable,,,,smal|BC-3 mothers all visits database FINAL
857,857,,smal,BC-3 mothers delivery database FINAL,http://purl.obolibrary.org/obo/EUPATH_0020182,Severe anemia (Hb <5mg/dL),,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,Severe anemia,1=checked,variable,,,,smal|BC-3 mothers delivery database FINAL
1185,1185,,smal,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0020182,Severe anemia (Hb <5mg/dL),,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,Severe anemia,1=checked,variable,,,,smal|BC-3 childs all visit database FINAL
597,597,,rdist,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0020252,Respiratory distress,Respiratory distress,Observation,Severe malaria signs,http://purl.obolibrary.org/obo/EUPATH_0020184,Respiratory distress,1=checked,variable,,NULL,,rdist|BC-3 mothers all visits database FINAL
311,311,,febrile,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000097,Febrile,specified whether participant had a fever or not,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Whether woman was febrile,"0 = No,
1=Yes",variable,,,,febrile|BC-3 enrollment database FINAL
353,353,,febrile,BC-3 mothers expanded database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000097,Febrile,,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Whether mother was febrile,"0=No,1=Yes",variable,,,,febrile|BC-3 mothers expanded database FINAL
204,204,,abdpaindur,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000154,Abdominal pain duration (days),Abdominal Duration,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000311,Abdominal Duration,,variable,,,,abdpaindur|BC-3 enrollment database FINAL
527,527,,abdpaindur,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000154,Abdominal pain duration (days),Abdominal Duration,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000311,Abdominal Duration,,variable,,,,abdpaindur|BC-3 mothers all visits database FINAL
190,190,,anorexdur,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000155,Anorexia duration (days),Anorexia Duration,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Anorexia Duration,,variable,,,,anorexdur|BC-3 enrollment database FINAL
513,513,,anorexdur,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000155,Anorexia duration (days),Anorexia Duration,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Anorexia Duration,,variable,,,,anorexdur|BC-3 mothers all visits database FINAL
1102,1102,,anorexdur,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000155,Anorexia duration (days),,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Anorexia Duration,,variable,,,,anorexdur|BC-3 childs all visit database FINAL
198,198,,coughdur,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000156,Cough duration (days),Cough Duration,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Cough Duration,,variable,,,,coughdur|BC-3 enrollment database FINAL
521,521,,coughdur,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000156,Cough duration (days),,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Cough Duration,,variable,,,,coughdur|BC-3 mothers all visits database FINAL
1108,1108,,coughdur,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000156,Cough duration (days),,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Cough Duration,,variable,,,,coughdur|BC-3 childs all visit database FINAL
196,196,,diarrdur,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000157,Diarrhea duration (days),Diarrhea Duration,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Diarrhea Duration,,variable,,,,diarrdur|BC-3 enrollment database FINAL
519,519,,diarrdur,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000157,Diarrhea duration (days),Diarrhea Duration,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Diarrhea Duration,,variable,,,,diarrdur|BC-3 mothers all visits database FINAL
1106,1106,,diarrdur,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000157,Diarrhea duration (days),,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Diarrhea Duration,,variable,,,,diarrdur|BC-3 childs all visit database FINAL
1100,1100,,fatigdur,BC-3 childs all visit database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000158, Fatigue duration (days),,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Fatigue Duration,,variable,,,,fatigdur|BC-3 childs all visit database FINAL
188,188,,fatigdur,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000158,Fatigue duration (days),Fatigue Duration,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Fatigue Duration,,variable,,,,fatigdur|BC-3 enrollment database FINAL
511,511,,fatigdur,BC-3 mothers all visits database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000158,Fatigue duration (days),Fatigue Duration,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Fatigue Duration,,variable,,,,fatigdur|BC-3 mothers all visits database FINAL
200,200,,headdur,BC-3 enrollment database FINAL,http://purl.obolibrary.org/obo/EUPATH_0000159,Headache duration (days),Headache Duration,Observation,Signs and Symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Headache Duration,,variable,,,,headdur|BC-3 enrollment database FINAL
