ID	Name	EuPathDBLabel	Definition	EupathDefinition	Synonyms	URI
DOID_9663	aphthous stomatitis		A stomatitis characterized by the repeated formation of benign and non-contagious mouth ulcers.			http://purl.obolibrary.org/obo/DOID_9663
DOID_974	upper respiratory tract disease		A respiratory system disease which involves the upper respiratory tract.			http://purl.obolibrary.org/obo/DOID_974
DOID_9909	hordeolum		Hordeolum is a sequelae of infectious and parasitic disease consisting of an infection of the sebaceous glands at the base of the eyelashes. Styes are generally caused by a Staphylococcus aureus bacterial infection.			http://purl.obolibrary.org/obo/DOID_9909
DOID_9993	hypoglycemia					http://purl.obolibrary.org/obo/DOID_9993
DRON_00000001	clinical drug role		the role of a material entity to prevent, diagnose, treat, or study disease and/or its effects			http://purl.obolibrary.org/obo/DRON_00000001
DRON_00000005	drug product		a material entity (1) containing at least one scattered molecular aggregate as part that is the bearer of an active ingredient role and (2) that is itself the bearer of a clinical drug role			http://purl.obolibrary.org/obo/DRON_00000005
DRON_00017631	artemether					http://purl.obolibrary.org/obo/DRON_00017631
DRON_00019223	lumefantrine					http://purl.obolibrary.org/obo/DRON_00019223
DRON_00021246	Chloroquine Injectable Solution		A drug product in solution form for injection that has the chemical ingredient chloroquine and used in the treatment or prevention of malaria.		chloroquine injection	http://purl.obolibrary.org/obo/DRON_00021246
DRON_00021247	Chloroquine Oral Tablet		A drug product in tablet form for oral administration that has the chemical ingredient chloroquine and used in the treatment or prevention of malaria.		chloroquine tablets	http://purl.obolibrary.org/obo/DRON_00021247
ENVO_00000000	geographic feature					http://purl.obolibrary.org/obo/ENVO_00000000
ENVO_00000002	anthropogenic geographic feature					http://purl.obolibrary.org/obo/ENVO_00000002
ENVO_00000012	hydrographic feature		A geographical feature associated with water.			http://purl.obolibrary.org/obo/ENVO_00000012
ENVO_00000014	canal		Artificial watercourse with no flow or a controlled flow used for navigation, drainage or irrigation.			http://purl.obolibrary.org/obo/ENVO_00000014
ENVO_00000016	sea		A large expanse of saline water usually connected with an ocean.			http://purl.obolibrary.org/obo/ENVO_00000016
ENVO_00000020	lake		A body of water or other liquid of considerable size contained on a body of land.			http://purl.obolibrary.org/obo/ENVO_00000020
ENVO_00000022	river		Natural freshwater surface streams of considerable volume and a permanent or seasonal flow, moving in a definite channel toward a sea, lake, or another river; any large streams, or ones larger than brooks or creeks, such as the trunk stream and larger branches of a drainage system.			http://purl.obolibrary.org/obo/ENVO_00000022
ENVO_00000023	stream		Linear body of water flowing on the Earth's surface.			http://purl.obolibrary.org/obo/ENVO_00000023
ENVO_00000025	reservoir		An artificial body of water, often contained by a dam, constructed for the purpose of water storage.			http://purl.obolibrary.org/obo/ENVO_00000025
ENVO_00000027	spring		A point where groundwater or steam flows out of the ground, and is thus where the aquifer surface meets the ground surface or where there is a fissure.			http://purl.obolibrary.org/obo/ENVO_00000027
ENVO_00000029	watercourse		A flowing body of water.			http://purl.obolibrary.org/obo/ENVO_00000029
ENVO_00000033	pond		A body of water, usually of smaller size than a lake.			http://purl.obolibrary.org/obo/ENVO_00000033
ENVO_00000035	marsh		A wetland, featuring grasses, rushes, reeds, typhas, sedges, and other herbaceous plants (possibly with low-growing woody plants) in a context of shallow water.			http://purl.obolibrary.org/obo/ENVO_00000035
ENVO_00000043	wetland		An area that is inundated or saturated by surface or ground water at a frequency and duration sufficient to support, and that under normal circumstances do support, a prevalence of vegetation typically adapted for life in saturated soil conditions.			http://purl.obolibrary.org/obo/ENVO_00000043
ENVO_00000051	hot spring		A spring that is produced by the emergence of geothermally-heated groundwater from the Earth's crust.			http://purl.obolibrary.org/obo/ENVO_00000051
ENVO_00000056	fishpond		A pond or lake used for the artificial culture of fish.			http://purl.obolibrary.org/obo/ENVO_00000056
ENVO_00000063	water body		An accumulation of water of varying size.			http://purl.obolibrary.org/obo/ENVO_00000063
ENVO_00000067	cave		Naturally formed, subterranean open area or chamber.			http://purl.obolibrary.org/obo/ENVO_00000067
ENVO_00000070	constructed feature		A feature that has been constructed by deliberate human effort.			http://purl.obolibrary.org/obo/ENVO_00000070
ENVO_00000077	agricultural feature					http://purl.obolibrary.org/obo/ENVO_00000077
ENVO_00000078	farm		A tract of crop or grazing land, as well as the group of buildings with and often surrounding a farmhouse, including barns, sheds, and other outbuildings, used for agricultural production.			http://purl.obolibrary.org/obo/ENVO_00000078
ENVO_00000081	mountain		A landform that extends above the surrounding terrain in a limited area. A mountain is generally steeper than a hill, but there is no universally accepted standard definition for the height of a mountain or a hill although a mountain usually has an identifiable summit and a local relief of more than 300m.			http://purl.obolibrary.org/obo/ENVO_00000081
ENVO_00000098	island		Area of dry or relatively dry land surrounded by water or low wetland.			http://purl.obolibrary.org/obo/ENVO_00000098
ENVO_00000111	forest		An area with a high density of trees. A small forest may be called a wood.			http://purl.obolibrary.org/obo/ENVO_00000111
ENVO_00000176	elevation		A landform elevated above the surrounding area.			http://purl.obolibrary.org/obo/ENVO_00000176
ENVO_00000182	plateau		An elevated and comparatively level expanse of land.			http://purl.obolibrary.org/obo/ENVO_00000182
ENVO_00000191	physiographic feature					http://purl.obolibrary.org/obo/ENVO_00000191
ENVO_00000233	swamp		A wetland that features permanent inundation of large areas of land by shallow bodies of water, generally with a substantial number of hummocks, or dry-land protrusions.			http://purl.obolibrary.org/obo/ENVO_00000233
ENVO_00000296	rice field		A paddy field for the cultivation of rice.			http://purl.obolibrary.org/obo/ENVO_00000296
ENVO_00000327	speleothem		A secondary mineral deposit formed in caves, most commonly calcite.			http://purl.obolibrary.org/obo/ENVO_00000327
ENVO_00000330	stalagmite		A speleothem projecting vertically upwards from a cave floor and formed by precipitation from drips.			http://purl.obolibrary.org/obo/ENVO_00000330
ENVO_00000377	artificial lake		A lake purposefully constructed.			http://purl.obolibrary.org/obo/ENVO_00000377
ENVO_00000449	drinking water reservoir		A reservoir constructed for the purpose of providing drinking water.			http://purl.obolibrary.org/obo/ENVO_00000449
ENVO_00000486	shoreline		The line of contact between a body of water and the land.			http://purl.obolibrary.org/obo/ENVO_00000486
ENVO_00001995	rock		A rock is a naturally occurring solid aggregate of one or more minerals or mineraloids.			http://purl.obolibrary.org/obo/ENVO_00001995
ENVO_00001998	soil		Any material within 2 m from the Earth's surface that is in contact with the atmosphere, with the exclusion of living organisms, areas with continuous ice not covered by other material, and water bodies deeper than 2 m.			http://purl.obolibrary.org/obo/ENVO_00001998
ENVO_00002001	waste water		Water that has been adversely affected in quality by anthropogenic influence.			http://purl.obolibrary.org/obo/ENVO_00002001
ENVO_00002003	feces		Feces is an excreta consisting of waste products expelled from an animal's digestive tract through the anus (or cloaca) during defecation.			http://purl.obolibrary.org/obo/ENVO_00002003
ENVO_00002006	water		The liquid form of dihydrogen monoxide.			http://purl.obolibrary.org/obo/ENVO_00002006
ENVO_00002007	sediment		Sediment is an environmental substance comprised of any particulate matter that can be transported by fluid flow and which eventually is deposited as a layer of solid particles on the bedor bottom of a body of water or other liquid.			http://purl.obolibrary.org/obo/ENVO_00002007
ENVO_00002008	dust		Minute solid particles with diameters less than 500 micrometers. Occurs in and may be deposited from, the atmosphere.			http://purl.obolibrary.org/obo/ENVO_00002008
ENVO_00002010	saline water					http://purl.obolibrary.org/obo/ENVO_00002010
ENVO_00002011	fresh water					http://purl.obolibrary.org/obo/ENVO_00002011
ENVO_00002018	sewage		Wastewater that is contaminated with feces or urine,			http://purl.obolibrary.org/obo/ENVO_00002018
ENVO_00002034	biofilm		A complex aggregation of microorganisms marked by the excretion of a protective and adhesive matrix; usually adhering to a substratum.			http://purl.obolibrary.org/obo/ENVO_00002034
ENVO_00002040	wood					http://purl.obolibrary.org/obo/ENVO_00002040
ENVO_00002042	surface water					http://purl.obolibrary.org/obo/ENVO_00002042
ENVO_00002043	wastewater treatment plant					http://purl.obolibrary.org/obo/ENVO_00002043
ENVO_00002044	sludge		The residual semi-solid material left from domestic or industrial processes, or wastewater treatment processes.			http://purl.obolibrary.org/obo/ENVO_00002044
ENVO_00002138	beach sand					http://purl.obolibrary.org/obo/ENVO_00002138
ENVO_00002170	compost		The aerobically decomposed remnants of organic materials.			http://purl.obolibrary.org/obo/ENVO_00002170
ENVO_00002173	hospital					http://purl.obolibrary.org/obo/ENVO_00002173
