ID,Label,unitLabel,unitIRI,dataset
EUPATH_0011862,"ETEC CS5, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0011862,"ETEC CS5, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0011863,"ETEC CS6, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0011863,"ETEC CS6, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0011863,"ETEC CS6, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0011864,"Hymenolepis nana, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0011865,"Mycobacterium tuberculosis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0011865,"Mycobacterium tuberculosis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0011865,"Mycobacterium tuberculosis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0011866,"Norovirus GI.1, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0011866,"Norovirus GI.1, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0011867,"Norovirus GII.4, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0011867,"Norovirus GII.4, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0011868,"Plesiomonas, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0011868,"Plesiomonas, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0011868,"Plesiomonas, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0011869,"Rotavirus (post-vax corrected), by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0011870,"Schistosoma, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0011870,"Schistosoma, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0011892,"EAEC aggR-activated regulator (aar), by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0011892,"EAEC aggR-activated regulator (aar), by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0011892,"EAEC aggR-activated regulator (aar), by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015330,"Adenovirus, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015330,"Adenovirus, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015330,"Adenovirus, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015330,"Adenovirus, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015330,"Adenovirus, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015331,"Adenovirus 40/41, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015331,"Adenovirus 40/41, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015331,"Adenovirus 40/41, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015331,"Adenovirus 40/41, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015331,"Adenovirus 40/41, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015332,Aeromonas by TAC result,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015332,Aeromonas by TAC result,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015332,Aeromonas by TAC result,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015332,Aeromonas by TAC result,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015332,Aeromonas by TAC result,Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015333,"Ancylostoma, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015333,"Ancylostoma, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015333,"Ancylostoma, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015333,"Ancylostoma, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015333,"Ancylostoma, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015334,"Ascaris, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015334,"Ascaris, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015334,"Ascaris, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015334,"Ascaris, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015334,"Ascaris, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015335,"Astrovirus, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015335,"Astrovirus, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015335,"Astrovirus, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015335,"Astrovirus, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015335,"Astrovirus, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015337,"Bacteroides fragilis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015337,"Bacteroides fragilis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015337,"Bacteroides fragilis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015337,"Bacteroides fragilis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015337,"Bacteroides fragilis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015338,"Campylobacter, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015338,"Campylobacter, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015338,"Campylobacter, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015338,"Campylobacter, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015338,"Campylobacter, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015339,"Clostridium difficile toxin A (TcdA), by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015340,"Clostridium difficile toxin B (TcdB), by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015341,"Campylobacter jejuni or C. coli, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015341,"Campylobacter jejuni or C. coli, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015341,"Campylobacter jejuni or C. coli, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015341,"Campylobacter jejuni or C. coli, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015341,"Campylobacter jejuni or C. coli, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015342,"Cryptosporidium, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015342,"Cryptosporidium, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015342,"Cryptosporidium, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015342,"Cryptosporidium, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015342,"Cryptosporidium, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015343,"Cryptosporidium hominis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015343,"Cryptosporidium hominis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015343,"Cryptosporidium hominis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015343,"Cryptosporidium hominis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015343,"Cryptosporidium hominis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015344,"Cryptosporidium parvum, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015344,"Cryptosporidium parvum, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015344,"Cryptosporidium parvum, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015344,"Cryptosporidium parvum, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015344,"Cryptosporidium parvum, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015345,"Cyclospora, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015345,"Cyclospora, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015345,"Cyclospora, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015345,"Cyclospora, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015345,"Cyclospora, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015346,"EAEC aaiC, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015346,"EAEC aaiC, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015346,"EAEC aaiC, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015346,"EAEC aaiC, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015346,"EAEC aaiC, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015348,"EAEC aatA, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015348,"EAEC aatA, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015348,"EAEC aatA, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015348,"EAEC aatA, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015348,"EAEC aatA, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015349,"EAEC aggR, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015349,"EAEC aggR, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015349,"EAEC aggR, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015349,"EAEC aggR, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015350,"Enterocytozoon bieneusi, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015350,"Enterocytozoon bieneusi, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015350,"Enterocytozoon bieneusi, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015350,"Enterocytozoon bieneusi, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015350,"Enterocytozoon bieneusi, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015351,"Entamoeba histolytica, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015351,"Entamoeba histolytica, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015351,"Entamoeba histolytica, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015351,"Entamoeba histolytica, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015351,"Entamoeba histolytica, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015352,"Encephalitozoon intestinalis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015352,"Encephalitozoon intestinalis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015352,"Encephalitozoon intestinalis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015352,"Encephalitozoon intestinalis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015352,"Encephalitozoon intestinalis, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015353,"EPEC bfpA, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015353,"EPEC bfpA, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015353,"EPEC bfpA, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015353,"EPEC bfpA, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015353,"EPEC bfpA, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015355,"ETEC LT-pos, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015355,"ETEC LT-pos, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015355,"ETEC LT-pos, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015355,"ETEC LT-pos, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015355,"ETEC LT-pos, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015356,"ETEC STh, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015356,"ETEC STh, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015356,"ETEC STh, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015356,"ETEC STh, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015356,"ETEC STh, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015357,"ETEC STp, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015357,"ETEC STp, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015357,"ETEC STp, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015357,"ETEC STp, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015357,"ETEC STp, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015358,"Giardia assemblage A, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015358,"Giardia assemblage A, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015358,"Giardia assemblage A, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015358,"Giardia assemblage A, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015358,"Giardia assemblage A, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015359,"Giardia assemblage B, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015359,"Giardia assemblage B, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015359,"Giardia assemblage B, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015359,"Giardia assemblage B, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015359,"Giardia assemblage B, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015360,"Giardia, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015360,"Giardia, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015360,"Giardia, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015360,"Giardia, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015361,"Helicobacter pylori, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015361,"Helicobacter pylori, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015361,"Helicobacter pylori, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015361,"Helicobacter pylori, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015361,"Helicobacter pylori, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_vida
EUPATH_0015362,"Isospora, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015362,"Isospora, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015362,"Isospora, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
EUPATH_0015362,"Isospora, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_provide
EUPATH_0015363,"Necator, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_crypto
EUPATH_0015363,"Necator, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_gems
EUPATH_0015363,"Necator, by TAC result",Ct value,http://purl.obolibrary.org/obo/EUPATH_0015721,gates_maled
