colOrder,IRI,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,notes,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
34,http://purl.obolibrary.org/obo/EUPATH_0064546,Adverse event other than malaria,active_case_detect_arm_reshaped::adv_event_acd,,active_case_detect_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Is the participant presenting with an Adverse Event other than malaria?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
35,http://purl.obolibrary.org/obo/EUPATH_0064546,Adverse event other than malaria,active_case_detect_arm_2020_reshaped::adv_event_acd_v2,,active_case_detect_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Is the participant presenting with an Adverse Event other than malaria?,"1, Oui | 0, Non",variable,,,,,RIMDAMAL,,,,,,,,,
39,http://purl.obolibrary.org/obo/EUPATH_0041157,Adverse event severity,adverse_events_arm_reshaped::adv_event_sev,,adverse_events_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Adverse event severity,"1, Grade 1 (Mild) | 2, Grade 2 (Moderate) | 3, Grade 3 (Severe) | 4, Grade 4 (Potentially life-threatening) | 5, Grade 5 (Death)",variable,,,,,RIMDAMAL,,,,,,,,,
43,http://purl.obolibrary.org/obo/EUPATH_0041157,Adverse event severity,adverse_events_arm_2020_reshaped::adv_event_sev_v2,,adverse_events_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Adverse event severity,,variable,,,,,RIMDAMAL,,,,,,,,,
54,http://purl.obolibrary.org/obo/EUPATH_0041157,Adverse event severity,adverse_events_arm_2020_reshaped::severity_follow,,adverse_events_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Severity of IE at follow-up visit,,variable,,,,,RIMDAMAL,,,,,,,,,
51,http://purl.obolibrary.org/obo/EUPATH_0041157,Adverse event severity,adverse_events_arm_reshaped::severity_follow,,adverse_events_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Severity of IE at follow-up visit,,variable,,,,,RIMDAMAL,,,,,,,,,
41,http://purl.obolibrary.org/obo/NCIT_C88082,Adverse event treatment,adverse_events_arm_reshaped::adv_event_med_regimen,,adverse_events_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Describe the treatment or medication regimen,,variable,,,,,RIMDAMAL,,,,,,,,,
45,http://purl.obolibrary.org/obo/NCIT_C88082,Adverse event treatment,adverse_events_arm_2020_reshaped::adv_event_med_regimen_v2,,adverse_events_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Describe the treatment or medication regimen,,variable,,,,,RIMDAMAL,,,,,,,,,
40,http://purl.obolibrary.org/obo/NCIT_C88082,Adverse event treatment,adverse_events_arm_reshaped::adv_event_treat,,adverse_events_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Is this person being treated or medicated for the adverse event?,,variable,,,,,RIMDAMAL,,,,,,,,,
44,http://purl.obolibrary.org/obo/NCIT_C88082,Adverse event treatment,adverse_events_arm_2020_reshaped::adv_event_treat_v2,,adverse_events_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Is this person being treated or medicated for the adverse event?,,variable,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0064547,Adverse events after MDA dose,,,,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,,,multifilter,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0064571,Did the participant present with an adverse event after a dose of the MDA,,,,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,,,multifilter,,,,,RIMDAMAL,,,,,,,,,
,http://purl.obolibrary.org/obo/EUPATH_0064575,Did the participant present with an adverse event during the MDA season,,,,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,"Has the subject exhibited any adverse events during the MDA6 season?
It may also include drug tolerance reactions, such as vomiting and abdominal pain.
Check all boxes if applicable",,multifilter,,,,,RIMDAMAL,,,,,,,,,
53,http://purl.obolibrary.org/obo/EUPATH_0064593,Follow up visit,adverse_events_arm_2020_reshaped::follow,,adverse_events_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Is this a follow-up visit?,,variable,check if should put with adverse events,,,,RIMDAMAL,,,,,,,,,
49,http://purl.obolibrary.org/obo/EUPATH_0064593,Follow up visit,adverse_events_arm_reshaped::follow,,adverse_events_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Is this a follow-up visit?,,variable,,,,,RIMDAMAL,,,,,,,,,
44,http://purl.obolibrary.org/obo/EUPATH_0064596,Health care facility,adverse_events_arm_reshaped::hospital_id,,adverse_events_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Which health care facility?,"1, CSPS | 2, Local hospital | 3, Regional hospital | 4, Other",variable,,,,,RIMDAMAL,,,,,,,,,
55,http://purl.obolibrary.org/obo/EUPATH_0064596,Health care facility,adverse_events_arm_reshaped::hospital_id_follow,,adverse_events_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Which health care facility?,"1, CSPS | 2, Local hospital | 3, Regional hospital | 4, Other",variable,,,,,RIMDAMAL,,,,,,,,,
48,http://purl.obolibrary.org/obo/EUPATH_0064596,Health care facility,adverse_events_arm_2020_reshaped::hospital_id_v2,,adverse_events_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Which health care facility?,"1, CSPS | 2, Local hospital | 3, Regional hospital | 4, Other",variable,,,,,RIMDAMAL,,,,,,,,,
8,http://purl.obolibrary.org/obo/EUPATH_0064624,Passive adverse event report,adverse_events_arm_reshaped::adv_event_pass_rep,,adverse_events_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,"Is this a passive adverse event report?
(participant spontaneously reported it to the study team)",,variable,,,,,RIMDAMAL,,,,,,,,,
8,http://purl.obolibrary.org/obo/EUPATH_0064624,Passive adverse event report,adverse_events_arm_2020_reshaped::adv_event_pass_rep_v2,,adverse_events_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,"Is this a passive adverse event report?
(participant spontaneously reported it to the study team)",,variable,,,,,RIMDAMAL,,,,,,,,,
57,http://purl.obolibrary.org/obo/EUPATH_0064640,Referred to health care facility,adverse_events_arm_2020_reshaped::hosp_follow,,adverse_events_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Was the patient referred to a health care facility because of the adverse event?,,variable,,,,,RIMDAMAL,,,,,,,,,
54,http://purl.obolibrary.org/obo/EUPATH_0064640,Referred to health care facility,adverse_events_arm_reshaped::hosp_follow,,adverse_events_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Was the patient referred to a health care facility because of the adverse event?,,variable,,,,,RIMDAMAL,,,,,,,,,
43,http://purl.obolibrary.org/obo/EUPATH_0064641,"Referred to health care facility, due to adverse event",adverse_events_arm_reshaped::adv_event_hosp,,adverse_events_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Was the patient referred to a health care facility because of the adverse event?,,variable,,,,,RIMDAMAL,,,,,,,,,
47,http://purl.obolibrary.org/obo/EUPATH_0064641,"Referred to health care facility, due to adverse event",adverse_events_arm_2020_reshaped::adv_event_hosp_v2,,adverse_events_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Was the patient referred to a health care facility because of the adverse event?,,variable,,,,,RIMDAMAL,,,,,,,,,
46,http://purl.obolibrary.org/obo/EUPATH_0041168,Relationship to study intervention,adverse_events_arm_reshaped::adv_event_rel,,adverse_events_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,"Adverse event relationship with MDA

(This will be filled by the study doctor or coordinator ONLY)","1, Definitely related | 2, Probably related | 3, Possibly related | 4, Unlikely related | 5, Unrelated | 6, Unclassified",variable,,,,,RIMDAMAL,,,,,,,,,
50,http://purl.obolibrary.org/obo/EUPATH_0041168,Relationship to study intervention,adverse_events_arm_2020_reshaped::adv_event_rel_v2,,adverse_events_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,"Adverse event relationship with MDA

(This will be filled by the study doctor or coordinator ONLY)",,variable,,,,,RIMDAMAL,,,,,,,,,
45,http://purl.obolibrary.org/obo/EUPATH_0064653,Treatment for adverse event at health facility,adverse_events_arm_reshaped::treat_hosp,,adverse_events_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Describe the treatment for this adverse event at the health care facility,,variable,,,,,RIMDAMAL,,,,,,,,,
49,http://purl.obolibrary.org/obo/EUPATH_0064653,Treatment for adverse event at health facility,adverse_events_arm_2020_reshaped::treat_hosp_v2,,adverse_events_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,Describe the treatment for this adverse event at the health care facility,,variable,,,,,RIMDAMAL,,,,,,,,,
34,http://purl.obolibrary.org/obo/EUPATH_0064572,Dose 1,mass_drug_administ_arm_reshaped::adv_event_mda6___1,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064547,Adverse events after MDA dose,Did the participant present with an adverse event during the MDA season,"Yes, after the first dose",value,,yes,,,RIMDAMAL,,,,,,,,,
17,http://purl.obolibrary.org/obo/EUPATH_0064572,Dose 1,mass_drug_administ_arm_2020_reshaped::adv_event_mda5_dose1,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064547,Adverse events after MDA dose,Did the participant present with an adverse event after a dose of the MDA,"Did the participant present with an Adverse Event after the first dose of the MDA? 
It may also include drug tolerance reactions, such as vomiting and abdominal pain.",value,,yes,,,RIMDAMAL,,,,,,,,,
35,http://purl.obolibrary.org/obo/EUPATH_0064573,Dose 2,mass_drug_administ_arm_reshaped::adv_event_mda6___2,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064547,Adverse events after MDA dose,Did the participant present with an adverse event during the MDA season,"Yes, after the second dose",value,,yes,,,RIMDAMAL,,,,,,,,,
18,http://purl.obolibrary.org/obo/EUPATH_0064573,Dose 2,mass_drug_administ_arm_2020_reshaped::adv_event_mda5_dose2,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064547,Adverse events after MDA dose,Did the participant present with an adverse event after a dose of the MDA,"Did the participant present with an Adverse Event after the second dose of the MDA? 
It may also include drug tolerance reactions, such as vomiting and abdominal pain.",value,,yes,,,RIMDAMAL,,,,,,,,,
36,http://purl.obolibrary.org/obo/EUPATH_0064574,Dose 3,mass_drug_administ_arm_reshaped::adv_event_mda6___3,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064547,Adverse events after MDA dose,Did the participant present with an adverse event during the MDA season,"Yes, after the third dose",value,,yes,,,RIMDAMAL,,,,,,,,,
19,http://purl.obolibrary.org/obo/EUPATH_0064574,Dose 3,mass_drug_administ_arm_2020_reshaped::adv_event_mda5_dose3,,mass_drug_administ_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064547,Adverse events after MDA dose,Did the participant present with an adverse event after a dose of the MDA,"Did the participant present with an Adverse Event after the third dose of the MDA? 
It may also include drug tolerance reactions, such as vomiting and abdominal pain.",value,,yes,,,RIMDAMAL,,,,,,,,,
37,http://purl.obolibrary.org/obo/EUPATH_0064618,No adverse events,mass_drug_administ_arm_reshaped::adv_event_mda6___0,,mass_drug_administ_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0064547,Adverse events after MDA dose,Did the participant present with an adverse event during the MDA season,No,variable,,,,,RIMDAMAL,,,,,,,,,
23,http://purl.obolibrary.org/obo/EUPATH_0047060,Antenatal care visits count,pregnancy_monitori_arm_reshaped::number_antenatal,,pregnancy_monitori_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047002,Antenatal and postnatal care,How many times has the participant visited the antenatal clinic or CSPS during her pregnancy?,,variable,,,,,RIMDAMAL,,,,,,,,,
24,http://purl.obolibrary.org/obo/EUPATH_0047060,Antenatal care visits count,pregnancy_monitori_arm_2020_reshaped::number_antenatal_v2,,pregnancy_monitori_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047002,Antenatal and postnatal care,How many times has the participant visited the antenatal clinic or CSPS during her pregnancy?,,variable,,,,,RIMDAMAL,,,,,,,,,
22,http://purl.obolibrary.org/obo/EUPATH_0064548,Antenatal clinic or CSPS during pregnancy,pregnancy_monitori_arm_reshaped::antenatal,,pregnancy_monitori_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047002,Antenatal and postnatal care,Has the participant visited the antenatal clinic or CSPS during her pregnancy?,,variable,,,,,RIMDAMAL,,,,,,,,,
23,http://purl.obolibrary.org/obo/EUPATH_0064548,Antenatal clinic or CSPS during pregnancy,pregnancy_monitori_arm_2020_reshaped::antenatal_v2,,pregnancy_monitori_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0047002,Antenatal and postnatal care,Has the participant visited the antenatal clinic or CSPS during her pregnancy?,,variable,,,,,RIMDAMAL,,,,,,,,,
10,http://purl.obolibrary.org/obo/EUPATH_0010075,Height,enrollment__base_d_arm_reshaped::height,,enrollment__base_d_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,,variable,,,,,RIMDAMAL,cm,http://purl.obolibrary.org/obo/UO_0000015,,,,,,,
10,http://purl.obolibrary.org/obo/EUPATH_0010075,Height,enrollment_year1_year2_arm_2020_reshaped::height,,enrollment_year1_year2_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,,,variable,,,,,RIMDAMAL,cm,http://purl.obolibrary.org/obo/UO_0000015,,,,,,,
35,http://purl.obolibrary.org/obo/EUPATH_0010075,Height,enrollment_year1_year2_arm_2020_reshaped::height_v2,,enrollment_year1_year2_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,a new height measurement should be taken this year,,variable,,,,,RIMDAMAL,cm,http://purl.obolibrary.org/obo/UO_0000015,,,,,,,
36,http://purl.obolibrary.org/obo/EUPATH_0011918,Length,pregnancy_monitori_arm_reshaped::child_lenght,,pregnancy_monitori_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,What is the child's length (cm)?,,variable,,,,,RIMDAMAL,cm,http://purl.obolibrary.org/obo/UO_0000015,,,,,,,
35,http://purl.obolibrary.org/obo/EUPATH_0011918,Length,pregnancy_monitori_arm_reshaped::child_weight,,pregnancy_monitori_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,What is the child's weight?,"1, Less than 1 kg | 2, 1-2 kg | 3, 2-3 kg | 4, 4-5 kg",variable,,,,,RIMDAMAL,cm,http://purl.obolibrary.org/obo/UO_0000015,,,,,,,
27,http://purl.obolibrary.org/obo/IAO_0000414,Weight,malaria_arm_2020_reshaped::unc_malaria_weight,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Please enter the participant's weight in kilograms.,,variable,,,,,RIMDAMAL,kg,http://purl.obolibrary.org/obo/UO_0000009,,,,,,,
26,http://purl.obolibrary.org/obo/IAO_0000414,Weight,malaria_arm_reshaped::unc_malaria_weight,,malaria_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Please enter the participant's weight in kilograms.,,variable,,,,,RIMDAMAL,kg,http://purl.obolibrary.org/obo/UO_0000009,,,,,,,
15,http://purl.obolibrary.org/obo/IAO_0000414,Weight,pregnancy_monitori_arm_reshaped::weight,,pregnancy_monitori_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,What is the participant current weight (kg)?,,variable,,,,,RIMDAMAL,kg,http://purl.obolibrary.org/obo/UO_0000009,,,,,,,
15,http://purl.obolibrary.org/obo/IAO_0000414,Weight,pregnancy_monitori_arm_2020_reshaped::weight_v2,,pregnancy_monitori_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,What is the participant current weight (kg)?,,variable,,,,,RIMDAMAL,kg,http://purl.obolibrary.org/obo/UO_0000009,,,,,,,
28,http://purl.obolibrary.org/obo/EUPATH_0040005,Artemether-lumefantrine,malaria_arm_2020_reshaped::unc_malaria_med_obs,,malaria_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000058,Antimalarial medication,Did you see the participant take the first dose of artemether-lumefantrine?,,variable,,,,,RIMDAMAL,,,,,,,,,
9,http://purl.obolibrary.org/obo/EUPATH_0064630,Take SMC,enrollment__base_d_arm_reshaped::child_age_elig_smc,,enrollment__base_d_arm_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,"This person is eligible for Chemo prevention
of Seasonal Malaria (CPS)
Will he/she take CPS?",,variable,"JZ: the mapped term seems not match the description. Based on the description, it seems some term under 'Administrative information' category",,,,RIMDAMAL,,,,,,,,,
9,http://purl.obolibrary.org/obo/EUPATH_0064630,Take SMC,enrollment_year1_year2_arm_2020_reshaped::child_age_elig_smc,,enrollment_year1_year2_arm_2020_reshaped,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,"This person is eligible for Chemo prevention
of Seasonal Malaria (CPS)
Will he/she take CPS?",,variable,,,,,RIMDAMAL,,,,,,,,,
