sid,label,parent_entity,parent_label,project,new_label
EUPATH_0000304,Socioeconomic factors,http://purl.obolibrary.org/obo/PCO_0000024,Household,gates_maled,
EUPATH_0000304,Socioeconomic factors,http://purl.obolibrary.org/obo/PCO_0000024,Household,icemr_amazoniaPeru_long,
EUPATH_0000304,Socioeconomic factors,http://purl.obolibrary.org/obo/PCO_0000024,Household,icemr_indian,
EUPATH_0000304,Socioeconomic factors,http://purl.obolibrary.org/obo/PCO_0000024,Household,icemr_prism,
EUPATH_0000305,Aggregated visit details,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_prism,
EUPATH_0000306,Participant genotype,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_indian,
EUPATH_0000306,Participant genotype,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_prism,
EUPATH_0000307,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,gates_gems,
EUPATH_0000307,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,gates_gems1a,
EUPATH_0000307,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,gates_maled,
EUPATH_0000307,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_amazoniaPeru_long,
EUPATH_0000307,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_indian,
EUPATH_0000307,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_prism,
EUPATH_0000307,Participant study details,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_southAsia,
EUPATH_0000308,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,gates_gems,
EUPATH_0000308,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,gates_gems1a,
EUPATH_0000308,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,gates_maled,
EUPATH_0000308,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_prism,
EUPATH_0000308,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_southAsia,
EUPATH_0000309,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,gates_gems,
EUPATH_0000309,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,gates_gems1a,
EUPATH_0000309,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,gates_maled,
EUPATH_0000309,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_amazoniaPeru_long,
EUPATH_0000309,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_indian,
EUPATH_0000309,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_prism,
EUPATH_0000309,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_southAsia,
EUPATH_0000310,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,gates_gems,
EUPATH_0000310,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,gates_gems1a,
EUPATH_0000310,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,gates_maled,
EUPATH_0000310,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_amazoniaPeru_long,
EUPATH_0000310,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_indian,
EUPATH_0000310,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_prism,
EUPATH_0000310,Observation details,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_southAsia,
EUPATH_0000311,Visit type,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_prism,
EUPATH_0000312,Aggregated entomological measurement,http://purl.obolibrary.org/obo/EUPATH_0000327,Entomological measurements,icemr_prism,
EUPATH_0000313,Individual entomological measurement,http://purl.obolibrary.org/obo/EUPATH_0000327,Entomological measurements,icemr_prism,
EUPATH_0000316,Basis of complicated diagnosis,http://purl.obolibrary.org/obo/EUPATH_0000040,Complicated malaria,icemr_prism,
EUPATH_0000317,Other diagnosis,http://purl.obolibrary.org/obo/OGMS_0000073,Diagnosis,icemr_prism,
EUPATH_0000318,Admitting hospital,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,icemr_prism,
EUPATH_0000319,Date of hospital admission,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,icemr_prism,
EUPATH_0000320,Date of hospital discharge,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,icemr_prism,
EUPATH_0000321,Diagnosis at discharge,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,gates_gems,
EUPATH_0000321,Diagnosis at discharge,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,gates_gems1a,
EUPATH_0000321,Diagnosis at discharge,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,icemr_prism,
EUPATH_0000322,Anopheles funestus,http://purl.obolibrary.org/obo/EUPATH_0000313,Individual entomological measurement,icemr_prism,
EUPATH_0000323,Anopheles gambiae sl,http://purl.obolibrary.org/obo/EUPATH_0000313,Individual entomological measurement,icemr_prism,
EUPATH_0000324,Mosquito parity,http://purl.obolibrary.org/obo/EUPATH_0000313,Individual entomological measurement,icemr_prism,
EUPATH_0000325,Sporozoite testing,http://purl.obolibrary.org/obo/EUPATH_0000313,Individual entomological measurement,icemr_prism,
EUPATH_0000326,Sporozoite rate,http://purl.obolibrary.org/obo/EUPATH_0000312,Aggregated entomological measurement,icemr_prism,
EUPATH_0000327,Entomological measurements,,,icemr_prism,
EUPATH_0000333,Easting coordinate,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,icemr_prism,
EUPATH_0000334,Northing coordinate,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,icemr_prism,
EUPATH_0000335,Human waste facilities,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,gates_gems,
EUPATH_0000335,Human waste facilities,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,gates_gems1a,
EUPATH_0000335,Human waste facilities,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,gates_maled,
EUPATH_0000335,Human waste facilities,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,icemr_amazoniaPeru_long,
EUPATH_0000335,Human waste facilities,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,icemr_prism,
EUPATH_0000336,Non scheduled visits (#),http://purl.obolibrary.org/obo/EUPATH_0000305,Aggregated visit details,icemr_prism,
EUPATH_0000337,Scheduled visits (#),http://purl.obolibrary.org/obo/EUPATH_0000305,Aggregated visit details,icemr_prism,
EUPATH_0000338,Malaria diagnosis and parasite status,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_prism,
EUPATH_0000340,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_amazoniaPeru_long,
EUPATH_0000340,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_indian,
EUPATH_0000340,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_southAsia,
EUPATH_0000341,Household vector intervention,http://purl.obolibrary.org/obo/PCO_0000024,Household,icemr_amazoniaPeru_long,
EUPATH_0000341,Household vector intervention,http://purl.obolibrary.org/obo/PCO_0000024,Household,icemr_indian,
EUPATH_0000342,Employment,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_amazoniaPeru_long,
EUPATH_0000342,Employment,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_indian,
EUPATH_0000342,Employment,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_southAsia,
EUPATH_0000343,Animals on property,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,gates_gems,
EUPATH_0000343,Animals on property,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,gates_gems1a,
EUPATH_0000343,Animals on property,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,icemr_indian,
EUPATH_0000344,Personal bednet treatment,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,icemr_indian,
EUPATH_0000345,Education level,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,icemr_amazoniaPeru_long,
EUPATH_0000345,Education level,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,icemr_indian,
EUPATH_0000346,Number of infections with P. vivax in lifetime,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,icemr_amazoniaPeru_long,
EUPATH_0000347,Number of infections with P. vivax in the last year,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,icemr_amazoniaPeru_long,
EUPATH_0000348,Number of infections with P. falciparum in lifetime,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,icemr_amazoniaPeru_long,
EUPATH_0000349,Number of infections with P. falciparum in the last year,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,icemr_amazoniaPeru_long,
EUPATH_0000350,Days worked per week in primary occuapation,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_amazoniaPeru_long,
EUPATH_0000351,Days worked per week in secondary occupation,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_amazoniaPeru_long,
EUPATH_0000355,Secondary occupation,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_amazoniaPeru_long,
EUPATH_0000358,Additional job in the past month,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_amazoniaPeru_long,
EUPATH_0000359,Occupation,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_amazoniaPeru_long,
EUPATH_0000359,Occupation,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_indian,
EUPATH_0000359,Occupation,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_southAsia,
EUPATH_0000360,Frequency of payment for primary occupation,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_amazoniaPeru_long,
EUPATH_0000361,Frequency of payment for secondary occupation,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_amazoniaPeru_long,
EUPATH_0000362,Receive payment for primary occupation,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_amazoniaPeru_long,
EUPATH_0000363,Receive payment for secondary occupation,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_amazoniaPeru_long,
EUPATH_0000364,Salary for primary occupation (sols),http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_amazoniaPeru_long,
EUPATH_0000365,Salary for secondary occupation (sols),http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_amazoniaPeru_long,
EUPATH_0000366,Hours worked per day in primary occupation,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_amazoniaPeru_long,
EUPATH_0000367,Hours worked per day in secondary occupation,http://purl.obolibrary.org/obo/EUPATH_0000342,Employment,icemr_amazoniaPeru_long,
EUPATH_0000368,Garbage disposal,http://purl.obolibrary.org/obo/EUPATH_0000302,Dwelling facilities,icemr_amazoniaPeru_long,
EUPATH_0000374,Marital status,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,icemr_amazoniaPeru_long,
EUPATH_0000375,Plan to move,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,icemr_amazoniaPeru_long,
EUPATH_0000376,Relationship to head of household,http://purl.obolibrary.org/obo/EUPATH_0010037,Individuals related to participant,icemr_amazoniaPeru_long,
EUPATH_0000377,Time living in dwelling (years),http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_amazoniaPeru_long,
EUPATH_0000378,Time living in community (years),http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,icemr_amazoniaPeru_long,
EUPATH_0000379,Common rooms (#),http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,icemr_amazoniaPeru_long,
EUPATH_0000380,Covered area (m2),http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,icemr_amazoniaPeru_long,
EUPATH_0000381,Kitchen location,http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,icemr_amazoniaPeru_long,
EUPATH_0000382,Total area (m2),http://purl.obolibrary.org/obo/EUPATH_0000303,Dwelling characteristics,icemr_amazoniaPeru_long,
EUPATH_0000383,Home ownership,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,icemr_amazoniaPeru_long,
EUPATH_0000387,Traveled in last month,http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,icemr_amazoniaPeru_long,
EUPATH_0000387,Traveled in last month,http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,icemr_southAsia,
EUPATH_0000389,Bednet material,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,icemr_amazoniaPeru_long,
EUPATH_0000390,Date of last fumigation,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,icemr_amazoniaPeru_long,
EUPATH_0000391,Who treated bednets,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,icemr_amazoniaPeru_long,
EUPATH_0000395,Livestock (#),http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,icemr_indian,
EUPATH_0000396,Pets/other animals (#),http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,icemr_indian,
EUPATH_0000398,"ITN bednets, treated <6 months ago (#)",http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,icemr_indian,
EUPATH_0000399,"ITN bednets, treated >6 months ago (#)",http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,icemr_indian,
EUPATH_0000400,Long-lasting ITN bednets (#),http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,icemr_indian,
EUPATH_0000401,Untreated bednets (#),http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,icemr_indian,
EUPATH_0000407,District,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,icemr_indian,
EUPATH_0000409,Took antimalarial medication as advised,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,icemr_indian,
EUPATH_0000410,Took antimalarial medication,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,icemr_amazoniaPeru_long,
EUPATH_0000410,Took antimalarial medication,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,icemr_indian,
EUPATH_0000411,Type of existing illness,http://purl.obolibrary.org/obo/EUPATH_0021098,Immediate clinical history,icemr_indian,
EUPATH_0000412,Existing illness,http://purl.obolibrary.org/obo/EUPATH_0021098,Immediate clinical history,icemr_indian,
EUPATH_0000413,Fever treatment location,http://purl.obolibrary.org/obo/EUPATH_0021098,Immediate clinical history,icemr_indian,
EUPATH_0000414,Fever duration (days),http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,icemr_indian,
EUPATH_0000417,Ill now,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,icemr_indian,
EUPATH_0000418,Animals indoors,http://purl.obolibrary.org/obo/EUPATH_0010032,Dwelling environment,icemr_indian,
EUPATH_0000419,Larvicide use (frequency),http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,icemr_indian,
EUPATH_0000423,"Parasite species, microscopy",http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,icemr_amazoniaPeru_long,
EUPATH_0000423,"Parasite species, microscopy",http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,icemr_indian,
EUPATH_0000424,Nationality,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,icemr_indian,
EUPATH_0000425,Plasmodium species in last year,http://purl.obolibrary.org/obo/EUPATH_0000427,Last malaria diagnosis (days),icemr_indian,
EUPATH_0000426,Malaria diagnoses past year (#),http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,icemr_indian,
EUPATH_0000427,Last malaria diagnosis (days),http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,icemr_indian,
EUPATH_0000428,Treated with antimalarials,http://purl.obolibrary.org/obo/EUPATH_0000427,Last malaria diagnosis (days),icemr_indian,
EUPATH_0000429,Antimalarial treatment date,http://purl.obolibrary.org/obo/EUPATH_0000427,Last malaria diagnosis (days),icemr_indian,
EUPATH_0000430,Antimalarial medications used,http://purl.obolibrary.org/obo/EUPATH_0000427,Last malaria diagnosis (days),icemr_indian,
EUPATH_0000431,Where treated,http://purl.obolibrary.org/obo/EUPATH_0000427,Last malaria diagnosis (days),icemr_indian,
EUPATH_0000432,PCR DNA sample source,http://purl.obolibrary.org/obo/OBI_0000655,Blood sample,icemr_indian,
EUPATH_0000433,"Parasite species, PCR",http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,icemr_amazoniaPeru_long,
EUPATH_0000433,"Parasite species, PCR",http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,icemr_indian,
EUPATH_0000435,Poverty line,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,icemr_indian,
EUPATH_0000437,"Parasite species, FalciVax RDT",http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,icemr_indian,
EUPATH_0000437,"Parasite species, FalciVax RDT",http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,icemr_southAsia,
EUPATH_0000438,"Parasite species, OptiMAL RDT",http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,icemr_indian,
EUPATH_0000439,Personal mosquito repellent,http://purl.obolibrary.org/obo/EUPATH_0021097,Personal vector intervention,icemr_indian,
EUPATH_0000440,Resident status,http://purl.obolibrary.org/obo/PCO_0000024,Household,icemr_indian,
EUPATH_0000441,Sprayed in the last 12 months,http://purl.obolibrary.org/obo/EUPATH_0000341,Household vector intervention,icemr_indian,
EUPATH_0000442,State of birth,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,icemr_indian,
EUPATH_0000442,State of birth,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,icemr_southAsia,
EUPATH_0000443,On fever suppressant,http://purl.obolibrary.org/obo/OGMS_0000090,Treatment,icemr_indian,
EUPATH_0000444,Taluk,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,icemr_indian,
EUPATH_0000445,Country visited,http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,icemr_indian,
EUPATH_0000446,District visited,http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,icemr_indian,
EUPATH_0000447,State visited,http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,icemr_indian,
EUPATH_0000448,Taluk visited,http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,icemr_indian,
EUPATH_0000449,Village visited,http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,icemr_indian,
EUPATH_0000450,Traveled in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0000340,Travel details,icemr_indian,
EUPATH_0000451,Typical healthcare,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,icemr_indian,
EUPATH_0000486,Total visits with asymptomatic parasitemia,http://purl.obolibrary.org/obo/EUPATH_0000305,Aggregated visit details,icemr_prism,
EUPATH_0000487,"Submicroscopic parasites present, LAMP",http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,icemr_prism,
EUPATH_0000488,Blood smear not performed,http://purl.obolibrary.org/obo/EUPATH_0011802,Microscopy,icemr_prism,
EUPATH_0000489,Negative blood smear and negative LAMP,http://purl.obolibrary.org/obo/NCBITaxon_5820,Plasmodium,icemr_prism,
