sid,label,multifilter,parent_entity,parent_label,project
EUPATH_0015463,"Vibrio cholerae 0139, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,gates_gems1a
EUPATH_0015464,"Vibrio cholerae Inaba or Ogawa, by bacteriology",value,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,gates_gems1a
EUPATH_0021002,Symptoms,yes,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,icemr_amazoniaPeru_long
EUPATH_0021002,Symptoms,yes,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,icemr_indian
EUPATH_0021002,Symptoms,yes,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,icemr_prism
EUPATH_0021002,Symptoms,yes,http://purl.obolibrary.org/obo/EUPATH_0000309,Signs and symptoms,icemr_southAsia
EUPATH_0021004,Mud,value,http://purl.obolibrary.org/obo/EUPATH_0000001,Building material,icemr_indian
EUPATH_0021005,Brick,value,http://purl.obolibrary.org/obo/EUPATH_0000001,Building material,icemr_indian
EUPATH_0021006,Concrete,value,http://purl.obolibrary.org/obo/EUPATH_0000001,Building material,icemr_indian
EUPATH_0021007,Thatch,value,http://purl.obolibrary.org/obo/EUPATH_0000001,Building material,icemr_indian
EUPATH_0021008,Thatched,value,http://purl.obolibrary.org/obo/EUPATH_0000003,Roof material,icemr_indian
EUPATH_0021009,Tin,value,http://purl.obolibrary.org/obo/EUPATH_0000003,Roof material,icemr_indian
EUPATH_0021010,Asbestos,value,http://purl.obolibrary.org/obo/EUPATH_0000003,Roof material,icemr_indian
EUPATH_0021011,Cement,value,http://purl.obolibrary.org/obo/EUPATH_0000003,Roof material,icemr_indian
EUPATH_0021012,Tile,value,http://purl.obolibrary.org/obo/EUPATH_0000003,Roof material,icemr_indian
EUPATH_0021013,None,value,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,icemr_indian
EUPATH_0021014,Livestock,value,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,icemr_indian
EUPATH_0021015,Pets/other animals,value,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,icemr_indian
EUPATH_0021016,None,value,http://purl.obolibrary.org/obo/EUPATH_0000344,Personal bednet treatment,icemr_indian
EUPATH_0021017,Untreated,value,http://purl.obolibrary.org/obo/EUPATH_0000344,Personal bednet treatment,icemr_indian
EUPATH_0021018,Regular ITN treated >6 months ago,value,http://purl.obolibrary.org/obo/EUPATH_0000344,Personal bednet treatment,icemr_indian
EUPATH_0021019,Regular ITN treated <6 months ago,value,http://purl.obolibrary.org/obo/EUPATH_0000344,Personal bednet treatment,icemr_indian
EUPATH_0021020,Long-lasting ITN,value,http://purl.obolibrary.org/obo/EUPATH_0000344,Personal bednet treatment,icemr_indian
EUPATH_0021021,Other,value,http://purl.obolibrary.org/obo/EUPATH_0000344,Personal bednet treatment,icemr_indian
EUPATH_0021022,Electric bat,value,http://purl.obolibrary.org/obo/EUPATH_0000344,Personal bednet treatment,icemr_indian
EUPATH_0021023,Clinic,value,http://purl.obolibrary.org/obo/EUPATH_0000413,Fever treatment location,icemr_indian
EUPATH_0021024,Private practice,value,http://purl.obolibrary.org/obo/EUPATH_0000413,Fever treatment location,icemr_indian
EUPATH_0021025,Self-treated,value,http://purl.obolibrary.org/obo/EUPATH_0000413,Fever treatment location,icemr_indian
EUPATH_0021026,Not treated,value,http://purl.obolibrary.org/obo/EUPATH_0000413,Fever treatment location,icemr_indian
EUPATH_0021028,Plasmodium falciparum,value,http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",icemr_indian
EUPATH_0021029,Plasmodium vivax,value,http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",icemr_indian
EUPATH_0021030,Plasmodium malariae,value,http://purl.obolibrary.org/obo/EUPATH_0000423,"Plasmodium species, by microscopy",icemr_indian
EUPATH_0021032,Plasmodium falciparum,value,http://purl.obolibrary.org/obo/EUPATH_0000425,Plasmodium species in last year,icemr_indian
EUPATH_0021033,Plasmodium vivax,value,http://purl.obolibrary.org/obo/EUPATH_0000425,Plasmodium species in last year,icemr_indian
EUPATH_0021034,Plasmodium malariae,value,http://purl.obolibrary.org/obo/EUPATH_0000425,Plasmodium species in last year,icemr_indian
EUPATH_0021035,Can't remember,value,http://purl.obolibrary.org/obo/EUPATH_0000425,Plasmodium species in last year,icemr_indian
EUPATH_0021036,Artesunate,value,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,icemr_indian
EUPATH_0021037,Other,value,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,icemr_indian
EUPATH_0021038,Can't remember,value,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,icemr_indian
EUPATH_0021039,Artesunate/pyrimethamine/sulphadoxine,value,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,icemr_indian
EUPATH_0021040,Chloroquine/primaquine,value,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,icemr_indian
EUPATH_0021041,Pyrimethamine/sulphadoxine,value,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,icemr_indian
EUPATH_0021042,Quinine/quinidine,value,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,icemr_indian
EUPATH_0021043,Tetracycline/doxycycline,value,http://purl.obolibrary.org/obo/EUPATH_0000430,Antimalarial medications used,icemr_indian
EUPATH_0021044,Clinic/hospital,value,http://purl.obolibrary.org/obo/EUPATH_0000431,Where treated,icemr_indian
EUPATH_0021045,Private doctor,value,http://purl.obolibrary.org/obo/EUPATH_0000431,Where treated,icemr_indian
EUPATH_0021046,Self-treated,value,http://purl.obolibrary.org/obo/EUPATH_0000431,Where treated,icemr_indian
EUPATH_0021047,Can't remember,value,http://purl.obolibrary.org/obo/EUPATH_0000431,Where treated,icemr_indian
EUPATH_0021048,Negative,value,http://purl.obolibrary.org/obo/EUPATH_0000433,"Plasmodium species, by PCR",icemr_indian
EUPATH_0021049,Plasmodium falciparum,value,http://purl.obolibrary.org/obo/EUPATH_0000433,"Plasmodium species, by PCR",icemr_indian
EUPATH_0021050,Plasmodium vivax,value,http://purl.obolibrary.org/obo/EUPATH_0000433,"Plasmodium species, by PCR",icemr_indian
EUPATH_0021051,Plasmodium malariae,value,http://purl.obolibrary.org/obo/EUPATH_0000433,"Plasmodium species, by PCR",icemr_indian
EUPATH_0021052,Plasmodium ovale,value,http://purl.obolibrary.org/obo/EUPATH_0000433,"Plasmodium species, by PCR",icemr_indian
EUPATH_0021053,Plasmodium falciparum,value,http://purl.obolibrary.org/obo/EUPATH_0000437,"Plasmodium species, by FalciVax RDT",icemr_indian
EUPATH_0021054,Plasmodium vivax,value,http://purl.obolibrary.org/obo/EUPATH_0000437,"Plasmodium species, by FalciVax RDT",icemr_indian
EUPATH_0021055,Negative,value,http://purl.obolibrary.org/obo/EUPATH_0000437,"Plasmodium species, by FalciVax RDT",icemr_indian
EUPATH_0021057,Plasmodium falciparum,value,http://purl.obolibrary.org/obo/EUPATH_0000438,"Plasmodium species, by OptiMAL RDT",icemr_indian
EUPATH_0021058,Pan Plasmodium,value,http://purl.obolibrary.org/obo/EUPATH_0000438,"Plasmodium species, by OptiMAL RDT",icemr_indian
EUPATH_0021059,Negative,value,http://purl.obolibrary.org/obo/EUPATH_0000438,"Plasmodium species, by OptiMAL RDT",icemr_indian
EUPATH_0021061,None,value,http://purl.obolibrary.org/obo/EUPATH_0000439,Personal mosquito repellent,icemr_indian
EUPATH_0021062,Coils,value,http://purl.obolibrary.org/obo/EUPATH_0000439,Personal mosquito repellent,icemr_indian
EUPATH_0021063,Vapor/liquidizer,value,http://purl.obolibrary.org/obo/EUPATH_0000439,Personal mosquito repellent,icemr_indian
EUPATH_0021064,Cream/spray,value,http://purl.obolibrary.org/obo/EUPATH_0000439,Personal mosquito repellent,icemr_indian
EUPATH_0021065,Mat,value,http://purl.obolibrary.org/obo/EUPATH_0000439,Personal mosquito repellent,icemr_indian
EUPATH_0021066,Can't remember,value,http://purl.obolibrary.org/obo/EUPATH_0000439,Personal mosquito repellent,icemr_indian
EUPATH_0021067,Fastcard,value,http://purl.obolibrary.org/obo/EUPATH_0000439,Personal mosquito repellent,icemr_indian
EUPATH_0021068,Permanent,value,http://purl.obolibrary.org/obo/EUPATH_0000440,Resident status,icemr_indian
EUPATH_0021069,Temporary,value,http://purl.obolibrary.org/obo/EUPATH_0000440,Resident status,icemr_indian
EUPATH_0021070,No/Not applicable,value,http://purl.obolibrary.org/obo/EUPATH_0000441,Sprayed in the last 12 months,icemr_indian
EUPATH_0021071,Indoor,value,http://purl.obolibrary.org/obo/EUPATH_0000441,Sprayed in the last 12 months,icemr_indian
EUPATH_0021072,Outdoor,value,http://purl.obolibrary.org/obo/EUPATH_0000441,Sprayed in the last 12 months,icemr_indian
EUPATH_0021073,Can't remember,value,http://purl.obolibrary.org/obo/EUPATH_0000441,Sprayed in the last 12 months,icemr_indian
EUPATH_0021074,Public,value,http://purl.obolibrary.org/obo/EUPATH_0000451,Typical healthcare,icemr_indian
EUPATH_0021075,Private,value,http://purl.obolibrary.org/obo/EUPATH_0000451,Typical healthcare,icemr_indian
EUPATH_0021076,Indoor plumbing,value,http://purl.obolibrary.org/obo/EUPATH_0021093,Water source,icemr_indian
EUPATH_0021077,Bore well,value,http://purl.obolibrary.org/obo/EUPATH_0021093,Water source,icemr_indian
EUPATH_0021078,Open well,value,http://purl.obolibrary.org/obo/EUPATH_0021093,Water source,icemr_indian
EUPATH_0021079,Stream/river,value,http://purl.obolibrary.org/obo/EUPATH_0021093,Water source,icemr_indian
EUPATH_0021080,Public tank/pump,value,http://purl.obolibrary.org/obo/EUPATH_0021093,Water source,icemr_indian
EUPATH_0021084,Electricity,,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,icemr_amazoniaPeru_long
EUPATH_0021084,Electricity,,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,icemr_indian
EUPATH_0021084,Electricity,value,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,gates_gems
EUPATH_0021084,Electricity,value,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,gates_gems1a
EUPATH_0021084,Electricity,value,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,icemr_prism
EUPATH_0021088,Any signs,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
EUPATH_0021089,Any symptoms,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
EUPATH_0021093,Water source,,http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,icemr_amazoniaPeru_long
EUPATH_0021093,Water source,yes,http://purl.obolibrary.org/obo/EUPATH_0000731,Household water,icemr_indian
EUPATH_0022054,Back pain,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_amazoniaPeru_long
EUPATH_0023003,Altered consciousness,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_southAsia
HP_0000952,Jaundice,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
HP_0000952,Jaundice,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_prism
HP_0000975,Sweating,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
HP_0000980,Paleness,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
HP_0001744,Splenomegaly,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
HP_0001744,Splenomegaly,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_southAsia
HP_0001892,Abnormal bleeding,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_southAsia
HP_0002013,Vomiting,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_amazoniaPeru_long
HP_0002013,Vomiting,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
HP_0002013,Vomiting,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_prism
HP_0002018,Nausea,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_amazoniaPeru_long
HP_0002027,Abdominal pain,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_amazoniaPeru_long
HP_0002027,Abdominal pain,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
HP_0002027,Abdominal pain,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_prism
HP_0002315,Headache,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_amazoniaPeru_long
HP_0002315,Headache,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
HP_0002315,Headache,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_prism
HP_0003419,Lower back pain,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
HP_0100598,Pulmonary edema,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_southAsia
HP_0100749,Chest pain,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
MEDDRA_10009119,Respiratory distress,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
MEDDRA_10014020,Ear pain,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
MEDDRA_10015958,Eye pain,value,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,icemr_indian
NCBITaxon_102285,Hymenolepis nana,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_10239,Virus,,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_gems1a
NCBITaxon_10239,Virus,yes,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_gems
NCBITaxon_10239,Virus,yes,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_maled
NCBITaxon_10508,Adenovirus,value,http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,gates_gems
NCBITaxon_10508,Adenovirus,value,http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,gates_gems1a
NCBITaxon_10508,Adenovirus,value,http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,gates_maled
NCBITaxon_10912,Rotavirus,value,http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,gates_gems
NCBITaxon_10912,Rotavirus,value,http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,gates_gems1a
NCBITaxon_10912,Rotavirus,value,http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,gates_maled
NCBITaxon_110766,Entamoeba coli,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_110788,Endolimax nana,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_122928,Norovirus GI,value,http://purl.obolibrary.org/obo/NCBITaxon_142786,Norovirus,gates_gems
NCBITaxon_122928,Norovirus GI,value,http://purl.obolibrary.org/obo/NCBITaxon_142786,Norovirus,gates_gems1a
NCBITaxon_122928,Norovirus GI,value,http://purl.obolibrary.org/obo/NCBITaxon_142786,Norovirus,gates_maled
NCBITaxon_122929,Norovirus GII,value,http://purl.obolibrary.org/obo/NCBITaxon_142786,Norovirus,gates_gems
NCBITaxon_122929,Norovirus GII,value,http://purl.obolibrary.org/obo/NCBITaxon_142786,Norovirus,gates_gems1a
NCBITaxon_122929,Norovirus GII,value,http://purl.obolibrary.org/obo/NCBITaxon_142786,Norovirus,gates_maled
NCBITaxon_127906,Vibrio cholerae O1,value,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,gates_gems
NCBITaxon_127906,Vibrio cholerae O1,value,http://purl.obolibrary.org/obo/NCBITaxon_666,Vibrio cholerae,gates_gems1a
NCBITaxon_1288825,Shigella flexneri serotype 2B,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
NCBITaxon_1288825,Shigella flexneri serotype 2B,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
NCBITaxon_142786,Norovirus,value,http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,gates_gems
NCBITaxon_142786,Norovirus,value,http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,gates_gems1a
NCBITaxon_142786,Norovirus,value,http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,gates_maled
NCBITaxon_1496,Clostridium difficile,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems1a
NCBITaxon_1617964,Shigella flexneri serotype 4C,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
NCBITaxon_1617964,Shigella flexneri serotype 4C,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
NCBITaxon_1935182,Shigella flexneri serotype X,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
NCBITaxon_1935182,Shigella flexneri serotype X,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
NCBITaxon_194,Campylobacter,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems
NCBITaxon_194,Campylobacter,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems1a
NCBITaxon_194,Campylobacter,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_maled
NCBITaxon_195,Campylobacter coli,value,http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,gates_gems
NCBITaxon_195,Campylobacter coli,value,http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,gates_gems1a
NCBITaxon_197,Campylobacter jejuni,value,http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,gates_gems
NCBITaxon_197,Campylobacter jejuni,value,http://purl.obolibrary.org/obo/NCBITaxon_194,Campylobacter,gates_gems1a
NCBITaxon_2,Bacteria,,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_gems1a
NCBITaxon_2,Bacteria,,http://purl.obolibrary.org/obo/EUPATH_0020005,Blood microbiology test,icemr_southAsia
NCBITaxon_2,Bacteria,yes,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_gems
NCBITaxon_2,Bacteria,yes,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_maled
NCBITaxon_210,Helicobacter pylori,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems1a
NCBITaxon_2759,Eukaryota,,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_gems1a
NCBITaxon_2759,Eukaryota,,http://purl.obolibrary.org/obo/EUPATH_0020005,Blood microbiology test,icemr_amazoniaPeru_long
NCBITaxon_2759,Eukaryota,,http://purl.obolibrary.org/obo/EUPATH_0020005,Blood microbiology test,icemr_indian
NCBITaxon_2759,Eukaryota,,http://purl.obolibrary.org/obo/EUPATH_0020005,Blood microbiology test,icemr_prism
NCBITaxon_2759,Eukaryota,,http://purl.obolibrary.org/obo/EUPATH_0020005,Blood microbiology test,icemr_southAsia
NCBITaxon_2759,Eukaryota,yes,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_gems
NCBITaxon_2759,Eukaryota,yes,http://purl.obolibrary.org/obo/EUPATH_0000724,Stool microbiology test,gates_maled
NCBITaxon_33277,Ancylostomatoidea,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_gems1a
NCBITaxon_33277,Ancylostomatoidea,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_36087,Trichuris trichiura,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_374923,Shigella flexneri serotype 1A,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
NCBITaxon_374923,Shigella flexneri serotype 1A,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
NCBITaxon_39733,Astrovirus,value,http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,gates_gems
NCBITaxon_39733,Astrovirus,value,http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,gates_gems1a
NCBITaxon_39733,Astrovirus,value,http://purl.obolibrary.org/obo/NCBITaxon_10239,Virus,gates_maled
NCBITaxon_41434,Shigella flexneri serotype 1B,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
NCBITaxon_41434,Shigella flexneri serotype 1B,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
NCBITaxon_424717,Shigella flexneri serotype 3A,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
NCBITaxon_424717,Shigella flexneri serotype 3A,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
NCBITaxon_424718,Shigella flexneri serotype 5A,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
NCBITaxon_424718,Shigella flexneri serotype 5A,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
NCBITaxon_424720,Shigella flexneri serotype Y,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
NCBITaxon_424720,Shigella flexneri serotype Y,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
NCBITaxon_42897,Shigella flexneri serotype 2A,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
NCBITaxon_42897,Shigella flexneri serotype 2A,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
NCBITaxon_435321,Shigella flexneri serotype 3B,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems
NCBITaxon_435321,Shigella flexneri serotype 3B,value,http://purl.obolibrary.org/obo/NCBITaxon_623,Shigella flexneri,gates_gems1a
NCBITaxon_44417,Cyclospora,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_472572,Chilomastix mesnili,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_51022,Ancylostoma duodenale,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_gems1a
NCBITaxon_51028,Enterobius vermicularis,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_51031,Necator americanus,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_gems1a
NCBITaxon_562,Escherichia coli,,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems
NCBITaxon_562,Escherichia coli,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems1a
NCBITaxon_562,Escherichia coli,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_maled
NCBITaxon_56625,Isospora,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_5740,Giardia,,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_gems
NCBITaxon_5740,Giardia,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_gems1a
NCBITaxon_5740,Giardia,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_5759,Entamoeba histolytica,,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_gems
NCBITaxon_5759,Entamoeba histolytica,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_gems1a
NCBITaxon_5759,Entamoeba histolytica,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_5806,Cryptosporidium,,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_gems
NCBITaxon_5806,Cryptosporidium,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_gems1a
NCBITaxon_5806,Cryptosporidium,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_590,Salmonella,,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems
NCBITaxon_590,Salmonella,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems1a
NCBITaxon_590,Salmonella,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_maled
NCBITaxon_6181,Schistosoma,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_620,Shigella,,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems
NCBITaxon_620,Shigella,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems1a
NCBITaxon_620,Shigella,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_maled
NCBITaxon_6202,Taenia,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_621,Shigella boydii,,http://purl.obolibrary.org/obo/NCBITaxon_620,Shigella,gates_gems
NCBITaxon_621,Shigella boydii,value,http://purl.obolibrary.org/obo/NCBITaxon_620,Shigella,gates_gems1a
NCBITaxon_6216,Hymenolepis diminuta,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_622,Shigella dysenteriae,,http://purl.obolibrary.org/obo/NCBITaxon_620,Shigella,gates_gems
NCBITaxon_622,Shigella dysenteriae,value,http://purl.obolibrary.org/obo/NCBITaxon_620,Shigella,gates_gems1a
NCBITaxon_623,Shigella flexneri,,http://purl.obolibrary.org/obo/NCBITaxon_620,Shigella,gates_gems
NCBITaxon_623,Shigella flexneri,value,http://purl.obolibrary.org/obo/NCBITaxon_620,Shigella,gates_gems1a
NCBITaxon_624,Shigella sonnei,,http://purl.obolibrary.org/obo/NCBITaxon_620,Shigella,gates_gems
NCBITaxon_624,Shigella sonnei,value,http://purl.obolibrary.org/obo/NCBITaxon_620,Shigella,gates_gems1a
NCBITaxon_6248,Strongyloides stercoralis,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_gems1a
NCBITaxon_6248,Strongyloides stercoralis,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_6252,Ascaris lumbricoides,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_gems1a
NCBITaxon_6252,Ascaris lumbricoides,value,http://purl.obolibrary.org/obo/NCBITaxon_2759,Eukaryota,gates_maled
NCBITaxon_630,Yersinia enterocolitica,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_maled
NCBITaxon_642,Aeromonas,,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems
NCBITaxon_642,Aeromonas,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems1a
NCBITaxon_642,Aeromonas,value,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_maled
NCBITaxon_662,Vibrio,,http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems
NCBITaxon_662,Vibrio,"",http://purl.obolibrary.org/obo/NCBITaxon_2,Bacteria,gates_gems1a
