IRI,label,dataSet,mergeKey,is_temporal,hidden
http://purl.obolibrary.org/obo/EUPATH_0000346,Lifetime Plasmodium vivax infections count,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000347,Plasmodium vivax infections last year count,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000348,Lifetime Plasmodium falciparum infections count,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000349,Plasmodium falciparum infections last year count,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000350,Time spent in occupation every week,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000351,Time spent in occupation 2 every week,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000358,Additional job in the past month,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000360,Occupation payment frequency,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000361,Occupation 2 payment frequency,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000362,Receive payment for occupation,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000363,Receive payment for occupation 2,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000364,Occupation salary,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000365,Occupation 2 salary,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000366,Time spent in occupation every day,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000367,Time spent in occupation 2 every day,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000375,Plan to move,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000379,Common room count,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000380,Covered area,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000389,Bednet material,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000391,Bednet treater,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000392,Contact with malaria,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022002,External wall material,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022003,Internal wall material,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022004,Beds with bednets count,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022005,Freezer,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022006,Blender,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022007,Electric stove,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022008,Gas stove,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022009,Kerosene stove,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022010,Coal stove,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022013,DVD,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022014,Stereo,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022015,Cows,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022016,Goats,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022017,Chicks,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022018,Hens,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022019,Roosters,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022020,Turkeys,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022021,Ducks,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022022,Parakeets,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022023,Parrots,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022024,Monkeys,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022025,Pigs,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022026,Rabbits,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022029,Turtles,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022030,Traveled in the 2 weeks before most recent malaria episode,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022031,Traveled in the 2 weeks before 2nd most recent malaria episode,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022032,Traveled in the 2 weeks before 3rd most recent malaria episode,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022033,Traveled in the 2 weeks before 4th most recent malaria episode,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022035,Second most recent trip length,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022036,Third most recent trip length,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022037,Fourth most recent trip length,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022038,River traveled on most recent trip,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022039,Other garbage disposal,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022040,Settlement visited on most recent trip,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022042,Settlement visited on 2nd most recent trip,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022044,Settlement visited on 3rd most recent trip,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022046,Settlement visited on 4th most recent trip,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022048,Time at occupation,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022049,Time at occupation 2,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022051,"Plasmodium species, by Ministry of Health microscopy",Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022055,Most recent travel,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022056,Second most recent travel,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022057,Reason for sample collection,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022058,Other reason for sample collection,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022059,"Plasmodium vivax, by qPCR result",Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022060,"Plasmodium falciparum, by qPCR result",Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022061,"Plasmodium vivax copies, by qPCR result",Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022062,"Plasmodium falciparum copies, by qPCR result",Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022063,Potable water,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022064,Last bednet treatment,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022065,"Plasmodium species, by Lima quality control lab qPCR",Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022269,Total area,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/HP_0003418,Back pain,Amazonia ICEMR Peru Cohort,,,
http://purl.obolibrary.org/obo/ENVO_01001260,Garbage disposal,Amazonia ICEMR Peru Cohort | Amazonia ICEMR Brazil Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000378,Time living in settlement,Amazonia ICEMR Peru Cohort | Amazonia ICEMR Brazil Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022027,Dogs,Amazonia ICEMR Peru Cohort | Amazonia ICEMR Brazil Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022028,Cats,Amazonia ICEMR Peru Cohort | Amazonia ICEMR Brazil Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0022264,"Plasmodium falciparum, by qPCR calculation",Amazonia ICEMR Peru Cohort | Amazonia ICEMR Brazil Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0021093,Water source,Amazonia ICEMR Peru Cohort | India ICEMR Behavior Cross-sectional | India ICEMR Cohort | India ICEMR Meghalaya Cohort | India ICEMR Severe P.vivax and falciparum Cohort | Amazonia ICEMR Brazil Cohort | India ICEMR Cross-Sectional | GANC,,,
http://purl.obolibrary.org/obo/HP_0002014,Diarrhea,Amazonia ICEMR Peru Cohort | India ICEMR Cross-Sectional | India ICEMR Severe P.vivax and falciparum Cohort | PRISM2 ICEMR Border Cohort | PROMOTE BC3 Cohort | India ICEMR Cohort | PRISM ICEMR Cohort | India ICEMR Fever Surveillance | PROVIDE Randomized Controlled Trial | PRISM2 ICEMR Cohort,,,
http://purl.obolibrary.org/obo/OMRSE_00002045,Education level,Amazonia ICEMR Peru Cohort | India ICEMR Cross-Sectional | Southeast Asia ICEMR Surveillance | India ICEMR Meghalaya Cohort | India ICEMR Behavior Cross-sectional | India ICEMR Cohort | Amazonia ICEMR Brazil Cohort | India ICEMR Severe P.vivax and falciparum Cohort | PROMOTE BC3 Cohort | GANC | India ICEMR Fever Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0000551,"Plasmodium vivax asexual stages, by microscopy result",Amazonia ICEMR Peru Cohort | India ICEMR Fever Surveillance | India ICEMR Cross-Sectional | India ICEMR Cohort,,,
http://purl.obolibrary.org/obo/ENVO_01000583,Refrigerator,Amazonia ICEMR Peru Cohort | MAL-ED 0-60m Cohort | PRISM2 ICEMR Cohort | VIDA HUCS Kenya | PRISM ICEMR Cohort | VIDA HUCS Gambia Mali | WASHb BNG Cluster Randomized Trial | PROMOTE BC3 Cohort | ELICIT | GANC | GEMS1 HUAS/HUAS Lite Survey | PRISM2 ICEMR Border Cohort | GEMS1 Case Control | LLINE UP Cluster Randomized Trial | GEMS1A Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0020002,Other medical complaint,Amazonia ICEMR Peru Cohort | PRISM ICEMR Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000335,Human waste facilities,Amazonia ICEMR Peru Cohort | PRISM2 ICEMR Border Cohort | VIDA Case Control | PROMOTE BC3 Cohort | India ICEMR Meghalaya Cohort | GEMS1A Case Control | India ICEMR Behavior Cross-sectional | LLINE UP Cluster Randomized Trial | Malawi ICEMR Case-Control | PRISM ICEMR Cohort | PRISM2 ICEMR Cohort | PROVIDE Randomized Controlled Trial | GANC | GEMS1 Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0000383,Home ownership,Amazonia ICEMR Peru Cohort | PROVIDE Randomized Controlled Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0022011,Black and white television,Amazonia ICEMR Peru Cohort | WASHb BNG Cluster Randomized Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0022012,Color television,Amazonia ICEMR Peru Cohort | WASHb BNG Cluster Randomized Trial,,,
http://purl.obolibrary.org/obo/ENVO_01000595,Cupboard,Amazonia ICEMR Peru Cohort | WASHb BNG Cluster Randomized Trial | PRISM2 ICEMR Cohort | PROMOTE BC3 Cohort | PRISM2 ICEMR Border Cohort | PRISM ICEMR Cohort | LLINE UP Cluster Randomized Trial,,,
http://purl.obolibrary.org/obo/EUPATH_0042172,Low birth weight (<2500 g),ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0048034,Mattress,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0048046,Wealth index quantiles,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0048052,Birth month,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049401,Randomization arm,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049402,Nicotinamide arm,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049403,Antibiotic arm,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049404,Time to water source >10 minutes,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049405,Ward in Tanzania,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049406,Cumulative number of serious adverse events,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049407,Total gastroenteritis serious adverse events,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049408,Total ALRI serious adverse events,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049409,Total sepsis serious adverse events,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049410,Total serious adverse events from 6 months onward,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049411,Total diarrheal serious adverse events from 6 months onward,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049412,Total ALRI serious adverse events from 6 months onward,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049413,Total sepsis serious adverse events from 6 months onward,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049414,Cumulative number of adverse events (includes SAEs),ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049415,Total diarrheal adverse events (includes SAEs),ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049416,Total ALRI adverse events (includes SAEs),ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049417,Total fever adverse events (includes SAEs),ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049418,Total URTI adverse events (includes SAEs),ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049419,Total adverse events from 6 months onward,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049420,Total diarrheal adverse events from 6 months onward,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049421,Total ALRI adverse events from 6 months onward,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049422,Total fever adverse events from 6 months onward,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049423,Total URTI adverse events from 6 months onward,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049424,Azithromycin E-test,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049425,Follow-up time,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049426,Imputed length-for-age z-score,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049427,Imputed weight-for-age z-score,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049428,Imputed head circumference-for-age z-score,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049429,Flag for imputed mother's height,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049430,Flag for imputed mother's weight,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049431,Imputed mother's height,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049432,Imputed mother's weight,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049433,Valid 18 month length-for-age z-score,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049434,Valid 18 month weight-for-age z-score,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049435,Valid 18 month head circumference-for-age z-score,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049436,Valid 18 month MUAC-for-age z-score,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049437,Protocol passed,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049438,Birth season,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049441,Total antibiotic courses,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049442,Total macrolide courses,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049443,Total penicillin courses,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049444,Total sulfonamide courses,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049445,Total cephalosporin courses,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049446,Total metronidazole courses,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049447,Total fluoroquinolone courses,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049448,Total tetracycline courses,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049449,Bilirubin,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049451,Blood urea nitrogen,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049453,Chloride,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049454,Firstborn,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0049455,Age at weight,ELICIT,,,
http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,ELICIT | Amazonia ICEMR Brazil Cohort | SCORE Mozambique Cluster Randomized Trial | SCORE Five Country | SIP | India ICEMR Cross-Sectional | Amazonia ICEMR Peru Cohort | GEMS1A Case Control | Kalifabougou | SCORE Sm Cohort | West Africa ICEMR | SCORE Seasonal | India ICEMR Meghalaya Cohort | Malawi ICEMR Case-Control | Southeast Asia ICEMR Surveillance | PRISM2 ICEMR Cohort | SCORE Zanzibar | Southern Africa ICEMR Cross-sectional | PRISM ICEMR Cohort | India ICEMR Cohort | SCORE S. mansoni Cluster Randomized Trial | PRISM2 ICEMR Border Cohort | PROVIDE Randomized Controlled Trial | UMSP Surveillance | LLINE UP Cluster Randomized Trial | India ICEMR Behavior Cross-sectional | PROMOTE BC3 Cohort | SCORE Burundi | India ICEMR Fever Surveillance | South Asia ICEMR Surveillance | MAL-ED 0-60m Cohort | GEMS1 Case Control | SCORE Rwanda | PERCH Case Control | GAMIN RCT | India ICEMR Severe P.vivax and falciparum Cohort,,,yes | everywhere
http://purl.obolibrary.org/obo/EUPATH_0010383,Anthropometry flag,ELICIT | GEMS1A Case Control | GEMS1 Case Control | VIDA Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,ELICIT | India ICEMR Fever Surveillance | GAMIN RCT | SIP | GEMS1 Case Control | Amazonia ICEMR Brazil Cohort | West Africa ICEMR | PERCH Case Control | MAL-ED 0-60m Cohort | India ICEMR Meghalaya Cohort | PRISM2 ICEMR Border Cohort | VIDA Case Control | Southern Africa ICEMR Cross-sectional | PRISM ICEMR Cohort | PROVIDE Randomized Controlled Trial | WASHb BNG Cluster Randomized Trial | PROMOTE BC3 Cohort | Kalifabougou | GEMS1A Case Control | India ICEMR Cohort | PRISM2 ICEMR Cohort | SCORE Sm Cohort | UMSP Surveillance | WASH Benefits Kenya Cluster Randomized Trial | India ICEMR Cross-Sectional | India ICEMR Severe P.vivax and falciparum Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000302,Dwelling facilities,ELICIT | India ICEMR Meghalaya Cohort | LLINE UP Cluster Randomized Trial | Amazonia ICEMR Brazil Cohort | PRISM2 ICEMR Cohort | PROMOTE BC3 Cohort | PRISM ICEMR Cohort | GEMS1 Case Control | WASH Benefits Kenya Cluster Randomized Trial | GEMS1A Case Control | PRISM2 ICEMR Border Cohort | Amazonia ICEMR Peru Cohort | PERCH Case Control | VIDA Case Control | PROVIDE Randomized Controlled Trial | GANC | Malawi ICEMR Case-Control | India ICEMR Behavior Cross-sectional | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0023005,Bicarbonate,ELICIT | India ICEMR Severe P.vivax and falciparum Cohort | South Asia ICEMR Surveillance,,,
http://purl.obolibrary.org/obo/EUPATH_0011607,Sanitation score,ELICIT | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0011617,Sanitation and drinking water score,ELICIT | MAL-ED 0-60m Cohort,,,
http://purl.obolibrary.org/obo/EUPATH_0000710,MUAC-for-age z-score,ELICIT | PERCH Case Control | GEMS1A Case Control | GEMS1 Case Control,,,
http://purl.obolibrary.org/obo/CMO_0000027,White blood cells,ELICIT | South Asia ICEMR Surveillance | SIP | PROMOTE BC3 Cohort | Kalifabougou | India ICEMR Severe P.vivax and falciparum Cohort | PERCH Case Control,,,
http://purl.obolibrary.org/obo/EUPATH_0036220,Mother's education level,ELICIT | WASH Benefits Kenya Cluster Randomized Trial | GAMIN RCT | PROVIDE Randomized Controlled Trial | SIP,,,
http://purl.obolibrary.org/obo/DOID_12328,Marasmus,GAMIN RCT,,,
http://purl.obolibrary.org/obo/DOID_13579,Kwashiorkor,GAMIN RCT,,,
http://purl.obolibrary.org/obo/EUPATH_0049201,"Plasmodium mixed infection, by microscopy",GAMIN RCT,,,
http://purl.obolibrary.org/obo/EUPATH_0049203,Exclusively breastfed,GAMIN RCT,,,
http://purl.obolibrary.org/obo/EUPATH_0049204,Mother's literacy status,GAMIN RCT,,,
http://purl.obolibrary.org/obo/EUPATH_0049205,Maternal pregnancies count,GAMIN RCT,,,
http://purl.obolibrary.org/obo/EUPATH_0049206,Sector,GAMIN RCT,,,
http://purl.obolibrary.org/obo/EUPATH_0049207,Blood sample insufficient reason,GAMIN RCT,,,
http://purl.obolibrary.org/obo/EUPATH_0049208,Give RDT,GAMIN RCT,,,
http://purl.obolibrary.org/obo/EUPATH_0049209,Reason blood smear not collected,GAMIN RCT,,,
