IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
http://purl.obolibrary.org/obo/EUPATH_0031151,Pig,,f7_ani_pig | wi_ani_pig | f4a_ani_pig,vida_enrl_040119.csv,,Household,Animals on property,http://purl.obolibrary.org/obo/EUPATH_0000343,Pig in compound | Household has animal pig,"1=selected, 0=not selected | 1 = ""Present"", 0 =",value
http://purl.obolibrary.org/obo/EUPATH_0015029,Rodents,6,f7_ani_rodents | wi_ani_rodents | f4a_ani_rodents | F4A_ANI_RODENTS | F7_ANI_RODENTS,vida_enrl_040119.csv | gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,,Household,Animals on property,http://purl.obolibrary.org/obo/EUPATH_0000343,Rodents in compound | Household has animal rodents | Do the following animals live in the compound where Child lives? Rodents?,"1=selected, 0=not selected | 1 = ""Present"", 0 = | 0",value
http://purl.obolibrary.org/obo/EUPATH_0015025,Sheep,7,f7_ani_sheep | f4a_ani_sheep | wi_ani_sheep | F4A_ANI_SHEEP | F7_ANI_SHEEP,vida_enrl_040119.csv | gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,,Household,Animals on property,http://purl.obolibrary.org/obo/EUPATH_0000343,Household has animal sheep | Sheep in compound | Do the following animals live in the compound where Child lives? Sheep?,"1=selected, 0=not selected | 1 = ""Present"", 0 = | 0",value
http://purl.obolibrary.org/obo/EUPATH_0015008,Agricultural land,1,wi_house_agland | f4a_house_agland | f7_house_agland | F4A_HOUSE_AGLAND | F7_HOUSE_AGLAND,vida_enrl_040119.csv | gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Agricultural land house | Household has agricultural land | Does your household have Agricultural Land?,"1=selected, 0=not selected | 1 = ""Present"", 0 = | 0",value
http://purl.obolibrary.org/obo/EUPATH_0036201,Almeria (steel cabinet),,ext_bv_ses::almr,ext_bv_ses,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,15b1. In your dwelling is there Furniture: Almeria,1=Yes; 2=No;,value
http://purl.obolibrary.org/obo/EUPATH_0000166,Animal-drawn cart,2,CART | f4a_house_cart | f7_house_cart | wi_house_cart | F7_HOUSE_CART | F4A_HOUSE_CART,vida_enrl_040119.csv | gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,An animal-drawn cart? | Household has animal cart | Animal cart in house | Does your household have a Animal-drawn cart?,"1=selected, 0=not selected | 1 = ""Present"", 0 = | 0",value
http://purl.obolibrary.org/obo/EUPATH_0000167,Bank account,1,bankacco | hh_18m::bankacco | hh_00m::bankacco | hh_06m::bankacco | hh_12m::bankacco | wami_0_5y::fseabank | BANKACCO,Household level data FINAL.dta | hh_06m | hh_18m | hh_00m | hh_12m | wami_0_5y,"Whether any member of the household owned or had access to a bank account. | Whether the household had a bank account. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months.",Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,A bank account? | Does any member of your household own a bank account?. Source=FSE. yes = 01; no = 00,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer | 0 to 1",value
http://purl.obolibrary.org/obo/ENVO_00000501,Bed,1 | 2,bed | hh_00m::bed | hh_18m::bed | hh_06m::bed | hh_12m::bed | wami_0_5y::fseamatt | camas | BED,Household level data FINAL.dta | hh_06m | hh_18m | hh_00m | hh_12m | wami_0_5y | Peru_household,"Whether the household had a bed. | Whether the household had a bed. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months.",Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Bed? | Does your household have a mattress?. Source=FSE. yes = 01; no = 00 | Beds,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer | 0 to 1",value
http://purl.obolibrary.org/obo/EUPATH_0036205,Bench,,ext_bv_ses::bench,ext_bv_ses,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,15b4. In your dwelling is there Furniture: Bench,1=Yes; 2=No;,value
http://purl.obolibrary.org/obo/EUPATH_0015001,Bicycle or rickshaw,3 | 1,house_bike | f7_house_bike | f4a_house_bike | wi_house_bike | F7_HOUSE_BIKE | F4A_HOUSE_BIKE,gems1_huas_data.sas7bdat | vida_enrl_040119.csv | gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,B17: Household information. Multifilter: Does your house have:  A bicycle. Must be functioning. Select all that apply. | Household has bike/rickshaw | Bicycle in house | Does your household have a bicycle/rickshaw?,"0=No, 1=Yes | 1=selected, 0=not selected | 1 = ""Present"", 0 = | 0",value
http://purl.obolibrary.org/obo/EUPATH_0022011,Black and white television,2,TV_BN | enrol_dh2::asset_tvbw,Peru_household | enrol_dh2,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,TV black and white | Households have B/W television,0 to 1,value
http://purl.obolibrary.org/obo/EUPATH_0022006,Blender,3,licuadora,Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Blender,,value
http://purl.obolibrary.org/obo/EUPATH_0000179,Boat with a motor,4 | 2,mboat | hh_12m::mboat | hh_00m::mboat | hh_18m::mboat | hh_06m::mboat | house_boat | MBOAT | f4a_house_boat | f7_house_boat | wi_house_boat | F4A_HOUSE_BOAT | F7_HOUSE_BOAT,Household level data FINAL.dta | hh_06m | hh_18m | hh_00m | hh_12m | gems1_huas_data.sas7bdat | vida_enrl_040119.csv | gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,Whether any member of the household owned or had access to a boat with a motor.,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,A boat with a motor? | B17: Household information. Multifilter: Does your house have:  A boat with a motor. Must be functioning. Select all that apply. | Boat in Household has | Household has boat with motor | Does your household have a boat with a motor?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer | 0=No, 1=Yes | 1=selected, 0=not selected | 1 = ""Present"", 0 = | 0",value
http://purl.obolibrary.org/obo/EUPATH_0000170,Boat without a motor,,nomboat | hh_12m::nomboat | hh_00m::nomboat | hh_06m::nomboat | hh_18m::nomboat | NOMBOAT,Household level data FINAL.dta | hh_06m | hh_18m | hh_00m | hh_12m,Whether any member of the household owned or had access to a boat without a motor.,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,A boat without a  motor?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value
http://purl.obolibrary.org/obo/ENVO_01000594,Cabinet,4,armarios,Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Cabinets,,value
http://purl.obolibrary.org/obo/ENVO_01000578,Cassette player,,cassette | hh_12m::cassette | hh_18m::cassette | hh_00m::cassette | hh_06m::cassette | CASSETTE,Household level data FINAL.dta | hh_06m | hh_18m | hh_00m | hh_12m,Whether the household had a cassette player.,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Cassette player?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value
http://purl.obolibrary.org/obo/EUPATH_0022028,Cats,21,icemr1_brazil_hh_05jul18_st::gato | gato,icemr1_brazil_hh_05jul18_st | Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,cat | Cat,binary,value | variable
http://purl.obolibrary.org/obo/EUPATH_0022257,Chainsaw,,icemr1_brazil_hh_05jul18_st::motosser,icemr1_brazil_hh_05jul18_st,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,chainsaw,binary,value
http://purl.obolibrary.org/obo/ENVO_01000586,Chair,3 | 5,chair | hh_06m::chair | hh_18m::chair | hh_00m::chair | hh_12m::chair | wami_0_5y::fseachair2 | ext_bv_ses::chair | silla | enrol_dh2::asset_chair | CHAIR,Household level data FINAL.dta | hh_06m | hh_18m | hh_00m | hh_12m | wami_0_5y | ext_bv_ses | Peru_household | enrol_dh2,"Whether the household had chairs. | Whether the household had a chair. Socioeconomic status was assessed every 6 months from 6-24 months and again at 60 months of age, with optional assessments from 30-60 months.",Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Chair | Chairs? | Does your household have a chair or bench?. Source=FSE. yes = 01; no = 00 | 15b3. In your dwelling is there Furniture: Chair | Has >=1 chair,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer | 0 to 1 | 1=Yes; 2=No;",value
http://purl.obolibrary.org/obo/EUPATH_0022017,Chicks,22,pollos,Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Chicks,,value
http://purl.obolibrary.org/obo/EUPATH_0035001,Chouki (traditional wooden bed),,enrol_dh2::asset_chouki,enrol_dh2,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Has >=1 chouki (bed),0 to 1,value
http://purl.obolibrary.org/obo/ENVO_01000596,Clock,,clock | hh_12m::clock | hh_18m::clock | hh_06m::clock | hh_00m::clock | enrol_dh2::asset_clock | CLOCK,Household level data FINAL.dta | hh_06m | hh_18m | hh_00m | hh_12m | enrol_dh2,Whether the household had a clock.,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Clock? | Has >=1 clock,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer | 0 to 1",value
http://purl.obolibrary.org/obo/EUPATH_0022010,Coal stove,7,coccar,Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Coal stove,,value
http://purl.obolibrary.org/obo/EUPATH_0022012,Color television,8,TV_COL | enrol_dh2::asset_tvcol,Peru_household | enrol_dh2,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,TV color | Households have color television,0 to 1,value
http://purl.obolibrary.org/obo/EUPATH_0036207,Cooking gas,,ext_bv_ses::gas,ext_bv_ses,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,15a2. In your dwelling is there: Cooking Gas,1=Yes; 2=No;,value
http://purl.obolibrary.org/obo/EUPATH_0036208,Cot or bed,,ext_bv_ses::bed,ext_bv_ses,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,15b6. In your dwelling is there Furniture: Cot or Bed,1=Yes; 2=No;,value
http://purl.obolibrary.org/obo/EUPATH_0022015,Cows,23,vacas,Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Cows,,value
http://purl.obolibrary.org/obo/ENVO_01000595,Cupboard,6,cupboard | hh_00m::cupboard | hh_18m::cupboard | hh_12m::cupboard | hh_06m::cupboard | roperos | enrol_dh2::asset_wardrobe | CUPBOARD,Household level data FINAL.dta | hh_06m | hh_18m | hh_00m | hh_12m | Peru_household | enrol_dh2,Whether the household had a cupboard.,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Cupboard? | Closets | Has >=1 wardrobe,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer | 0 to 1",value
http://purl.obolibrary.org/obo/EUPATH_0022013,DVD,9,DVD,Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,DVD,,value
http://purl.obolibrary.org/obo/EUPATH_0044107,Desktop computer,,hh_12m::desktop | hh_00m::desktop | hh_06m::desktop | hh_18m::desktop,hh_06m | hh_18m | hh_00m | hh_12m,Whether any member of the household owned or had access to a desktop computer.,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Desktop?,"1 - Yes, 0 - No",value
http://purl.obolibrary.org/obo/EUPATH_0022027,Dogs,24,icemr1_brazil_hh_05jul18_st::cachorro | perro,icemr1_brazil_hh_05jul18_st | Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,dog | Dog,binary,value | variable
http://purl.obolibrary.org/obo/EUPATH_0022021,Ducks,25,patos,Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Ducks,,value
http://purl.obolibrary.org/obo/EUPATH_0022007,Electric stove,10,cocelec,Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Electric stove,,value
http://purl.obolibrary.org/obo/EUPATH_0021084,Electricity,4 | 6 | 11,electricity | hh_06m::electricity | hh_00m::electricity | hh_18m::electricity | hh_12m::electricity | cen_electricity_yesno | ext_bv_ses::elec | house_elec | elec | enrol_dh2::elec | ELECTIRC | f7_house_elec | f4a_house_elec | wi_house_elec | F7_HOUSE_ELEC | F4A_HOUSE_ELEC | electric,Household level data FINAL.dta | hh_06m | hh_18m | hh_00m | hh_12m | ext_bv_ses | gems1_huas_data.sas7bdat | Peru_household | enrol_dh2 | vida_enrl_040119.csv | gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv | DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,Whether the household had electricity.,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,"Electricity? | 15a1. In your dwelling is there: Electricity | B17: Household information. Multifilter: Does your house have:  Electricity. Must be functioning. Select all that apply. | Electrical installation | Household has electricity | Does your household have......Electricity? | Electricity in house | Does your household have Electricity? | <font color=""blue"">Kodi m'nyumba mwanu muli ndi magesti?</font>","1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer | 0 to 1 | 1, Yes | 1=Yes; 2=No; | 0=No, 1=Yes | 1=selected, 0=not selected | 1 = ""Present"", 0 = | 0 | -9, Unknown | 0, No",value | variable
http://purl.obolibrary.org/obo/EUPATH_0036212,Fan,,ext_bv_ses::fan,ext_bv_ses,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,15b12. In your dwelling is there Furniture: Fan,1=Yes; 2=No;,value
http://purl.obolibrary.org/obo/EUPATH_0022005,Freezer,12,congeladora,Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Freezer,,value
http://purl.obolibrary.org/obo/EUPATH_0022008,Gas stove,13,cocgas,Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Gas stove,,value
http://purl.obolibrary.org/obo/EUPATH_0022256,Generator,,icemr1_brazil_hh_05jul18_st::gerador,icemr1_brazil_hh_05jul18_st,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,generator,binary,value
http://purl.obolibrary.org/obo/EUPATH_0022016,Goats,26,cabras,Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Goats,,value
http://purl.obolibrary.org/obo/EUPATH_0022018,Hens,27,gallina,Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Hens,,value
http://purl.obolibrary.org/obo/EUPATH_0025041,House,,house,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,"<font color=""blue"">Kodi muli ndi malo/nyumba?</font>","1, Yes | -9, Unknown | 0, No",value
http://purl.obolibrary.org/obo/EUPATH_0020205,Internet device,,internet | hh_00m::internet | hh_18m::internet | hh_06m::internet | hh_12m::internet,Household level data FINAL.dta | hh_06m | hh_18m | hh_00m | hh_12m,Whether any member of the household owned or had access to a device to access the internet.,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,A device that can be used to access the internet?,"1 - Yes, 0 - No, -7: Don't know, -8: Refused to answer",value
http://purl.obolibrary.org/obo/EUPATH_0022009,Kerosene stove,14,cockero,Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Kerosene stove,,value
http://purl.obolibrary.org/obo/EUPATH_0035002,Khat (traditional wooden table),,enrol_dh2::asset_khat,enrol_dh2,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Has >=1 khat,0 to 1,value
http://purl.obolibrary.org/obo/ENVO_01000582,Landline phone,,enrol_dh2::asset_phone | PHONE,enrol_dh2,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Number of land phone | Fixed phone?,0 to 9,value
http://purl.obolibrary.org/obo/EUPATH_0044108,Laptop computer,,hh_18m::laptop | hh_06m::laptop | hh_12m::laptop | hh_00m::laptop,hh_06m | hh_18m | hh_00m | hh_12m,Whether any member of the household owned or had access to a laptop computer.,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Laptop,"1 - Yes, 0 - No",value
http://purl.obolibrary.org/obo/EUPATH_0022024,Monkeys,28,mono,Peru_household,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,Monkey,,value
http://purl.obolibrary.org/obo/EUPATH_0015011,None of the above,10 | 12,house_none | f4a_house_none | f7_house_none | wi_house_none | F4A_HOUSE_NONE | F7_HOUSE_NONE,gems1_huas_data.sas7bdat | vida_enrl_040119.csv | gems1a_case_control_study_data | GEMS1_Case_control_Study_data_June2018.csv,,Household,Assets,http://purl.obolibrary.org/obo/EUPATH_0000144,None of the above | B17.1: Household information. Multifilter: Does your house have:  None of the above. Must be functioning. Select all that apply. | Household has none of above | Does your household have none of the above?,"0=No, 1=Yes, NA=NA | 1=selected, 0=not selected | 1 = ""Present"", 0 = | 0",value
