IRI,label,parentIRI,parentLabel,replaces,dataSet
http://purl.obolibrary.org/obo/EUPATH_0043203,GEOHASH 1,http://purl.obolibrary.org/obo/EUPATH_0043212,Geolocation,EUPATH_0030022,SCORE Niger Cluster Randomized Trial | SCORE S. mansoni Cluster Randomized Trial | Namibia_RACD_rfMDA_RAVC | ICEMR2_cross_sectional | SCORE Mozambique Cluster Randomized Trial | UMSP Surveillance | UMSP aggregated | SW PACIFIC | SCORE Seasonal
http://purl.obolibrary.org/obo/OBI_0003286,Urine microbiology test,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,EUPATH_0030101,SCORE Mozambique Cluster Randomized Trial | SCORE Burundi | SCORE Seasonal | SCORE Niger Cluster Randomized Trial | SCORE Rwanda | SCORE Five Country | SCORE Zanzibar | Guatemala_cohort
http://purl.obolibrary.org/obo/EUPATH_0030024,"Schistosoma mansoni infection intensity, by microscopy",http://purl.obolibrary.org/obo/EUPATH_0030025,Schistosoma in stool,EUPATH_0030155,SCORE Sm Cohort | SCORE Rwanda | SCORE Five Country | SCORE Burundi | SCORE S. mansoni Cluster Randomized Trial
http://purl.obolibrary.org/obo/OBI_0003248,Raw test result for urine,http://purl.obolibrary.org/obo/OBI_0003286,Urine microbiology test,EUPATH_0030174,SCORE Rwanda
http://purl.obolibrary.org/obo/OBI_0003267,Raw eukaryota data for urine,http://purl.obolibrary.org/obo/OBI_0003248,Raw test result for urine,EUPATH_0030175,SCORE Rwanda
http://purl.obolibrary.org/obo/EUPATH_0037028,Anthropometry month,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,EUPATH_0035095,WASH Benefits Kenya Cluster Randomized Trial | WASHb BNG Cluster Randomized Trial
http://purl.obolibrary.org/obo/EUPATH_0037030,Symptoms month,http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by caregiver report,EUPATH_0035095,WASHb BNG Cluster Randomized Trial | WASH Benefits Kenya Cluster Randomized Trial
http://purl.obolibrary.org/obo/EUPATH_0037029,Anthropometry week,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,EUPATH_0035096,WASH Benefits Kenya Cluster Randomized Trial | WASHb BNG Cluster Randomized Trial
http://purl.obolibrary.org/obo/EUPATH_0037025,Symptoms week,http://purl.obolibrary.org/obo/EUPATH_0011878,Symptoms by caregiver report,EUPATH_0035096,WASH Benefits Kenya Cluster Randomized Trial | WASHb BNG Cluster Randomized Trial
http://purl.obolibrary.org/obo/EUPATH_0010703,"Endolimax nana, by microscopy",http://purl.obolibrary.org/obo/EUPATH_0011973,Endolimax in stool,EUPATH_0036061,NIH Crypto | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial
http://purl.obolibrary.org/obo/EUPATH_0035109,Mother's age,http://purl.obolibrary.org/obo/EUPATH_0048282,Maternal demographics,EUPATH_0036077,SIP | WASHb BNG Cluster Randomized Trial | ELICIT | SHINE | GAMIN RCT | NIH Crypto | PROVIDE Randomized Controlled Trial | WASH Benefits Kenya Cluster Randomized Trial
http://purl.obolibrary.org/obo/EUPATH_0035003,Sewing machine,http://purl.obolibrary.org/obo/EUPATH_0000144,Assets,EUPATH_0036223,PROVIDE Randomized Controlled Trial | NIH Crypto | SHINE | WASHb BNG Cluster Randomized Trial
http://purl.obolibrary.org/obo/EUPATH_0011515,"Rotavirus IgG titer, by ELISA result",http://purl.obolibrary.org/obo/EUPATH_0011472,Raw antibody titer test result,EUPATH_0036339,PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011166,Zinc,http://purl.obolibrary.org/obo/OBI_0003040,Blood test,EUPATH_0036394,MAL-ED 0-60m Cohort | NIH Crypto | PROVIDE Randomized Controlled Trial
http://purl.obolibrary.org/obo/EUPATH_0033152,Breastfeeding duration,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,EUPATH_0036396,PERCH Case Control | PROVIDE Randomized Controlled Trial
http://purl.obolibrary.org/obo/OBI_0003237,Stool test,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,EUPATH_0036568,NIH Crypto | PROVIDE Randomized Controlled Trial
http://purl.obolibrary.org/obo/OBI_0003240,Cerebrospinal fluid microbiology test,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,EUPATH_0038345,Guatemala_cohort | SIP
http://purl.obolibrary.org/obo/OBI_0003232,Cerebrospinal fluid test,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,EUPATH_0038346,SIP
http://purl.obolibrary.org/obo/EUPATH_0041170,Adverse event duration,http://purl.obolibrary.org/obo/OAE_0000001,Adverse events,EUPATH_0041152 | EUPATH_0041153,PROVIDE Randomized Controlled Trial | Kalifabougou
http://purl.obolibrary.org/obo/OBI_0003381,Placental blood microbiology test,http://purl.obolibrary.org/obo/OBI_0000070,Laboratory test,EUPATH_0042116,PROMOTE BC3 Cohort
http://purl.obolibrary.org/obo/EUPATH_0049851,Child delivery location,http://purl.obolibrary.org/obo/ONTONEO_00000225,Obstetric history,EUPATH_0042219,GANC
http://purl.obolibrary.org/obo/OBI_0003382,Raw test result for placental blood,http://purl.obolibrary.org/obo/OBI_0003381,Placental blood microbiology test,EUPATH_0042390,PROMOTE BC3 Cohort
http://purl.obolibrary.org/obo/EUPATH_0044170,Cluster-level mean female Anopheles,http://purl.obolibrary.org/obo/EUPATH_0044169,Baseline cluster-level characteristics,EUPATH_0044173,LLINE UP Cluster Randomized Trial
http://purl.obolibrary.org/obo/EUPATH_0044124,Cluster study arm,http://purl.obolibrary.org/obo/EUPATH_0035125,Community administrative information,EUPATH_0044175,mordor | UMSP aggregated | SHINE | WASHb BNG Cluster Randomized Trial | LLINEUP2 | LLINE UP Cluster Randomized Trial | WASH Benefits Kenya Cluster Randomized Trial | BetterBirth | Namibia_RACD_rfMDA_RAVC | Preventing Congenital Syphilis
http://purl.obolibrary.org/obo/OBI_0001508,Study timepoint,http://purl.obolibrary.org/obo/EUPATH_0000310,Observation details,EUPATH_0051007 | EUPATH_0035092 | BFO_0000015,WASH Benefits Kenya Cluster Randomized Trial | LLINE UP Cluster Randomized Trial | GEMS1 Case Control | Jilinde_pe_chv_cohort | SCORE Mozambique Cluster Randomized Trial | SCORE Seasonal | India ICEMR DAMaN | avenir_rct | SCORE Niger Cluster Randomized Trial | VIDA Case Control | Myanmar ICEMR | ELICIT | West Africa ICEMR | SCORE Sm Cohort | WASHb BNG Cluster Randomized Trial | PPFP Choices KenyaPP | SCORE S. mansoni Cluster Randomized Trial | GAMIN RCT | Jilinde_prospective_cohort | VIDA HUCS Kenya | SHINE | Amazonia ICEMR Brazil Cohort | GEMS1A Case Control | Preventing Congenital Syphilis | Jilinde_healthcareprovider_cohort | BetterBirth
http://purl.obolibrary.org/obo/HP_0003326,Muscle aches,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,HP_0003326 | EUPATH_0000252,PRISM ICEMR Cohort | PRISM2 ICEMR Cohort | PRISM2 ICEMR Border Cohort | SSA ICEMR Kenya Cohort
http://purl.obolibrary.org/obo/HP_0002098,Respiratory distress,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,http://purl.bioontology.org/ontology/MEDDRA/10009119,SIP | India ICEMR Cross-Sectional | India ICEMR Severe P.vivax and falciparum Cohort | India ICEMR Cohort
http://purl.obolibrary.org/obo/HP_0200026,Eye pain,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,http://purl.bioontology.org/ontology/MEDDRA/10015958,India ICEMR Fever Surveillance | India ICEMR Cohort | India ICEMR Severe P.vivax and falciparum Cohort | India ICEMR Cross-Sectional
http://purl.obolibrary.org/obo/HP_0001259,Coma,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,http://purl.bioontology.org/ontology/SNOMEDCT/371632003,West Africa ICEMR | India ICEMR Cohort | India ICEMR Cross-Sectional
http://purl.obolibrary.org/obo/ENVO_00000009,Country,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,OBI_0001627 | ENVO_00000004,PPFP Choices KenyaPP | UMSP Surveillance | SIP | SCORE Mozambique Cluster Randomized Trial | SCORE Five Country | SCORE Zanzibar | GEMS1 HUAS/HUAS Lite Survey | India ICEMR Meghalaya Cohort | GAMIN RCT | Amazonia ICEMR Peru Cohort | PERCH Case Control | VIDA Case Control | SCORE S. mansoni Cluster Randomized Trial | SCORE Niger Cluster Randomized Trial | PRISM2 ICEMR Cohort | GEMS1 Case Control | Southern Africa ICEMR Cross-sectional | India ICEMR Cross-Sectional | PROVIDE Randomized Controlled Trial | Southeast Asia ICEMR Surveillance | LLINE UP Cluster Randomized Trial | PRISM ICEMR Cohort | WASH Benefits Kenya Cluster Randomized Trial | SCORE Rwanda | SCORE Sm Cohort | WASHb BNG Cluster Randomized Trial | Amazonia ICEMR Brazil Cohort | India ICEMR Fever Surveillance | SCORE Seasonal | South Asia ICEMR Surveillance | VIDA HUCS Gambia Mali | PROMOTE BC3 Cohort | India ICEMR Cohort | India ICEMR Behavior Cross-sectional | GANC | India ICEMR Severe P.vivax and falciparum Cohort | Preventing Congenital Syphilis | PRISM2 ICEMR Border Cohort | India ICEMR DAMaN | SHINE | Kalifabougou | GEMS1A Case Control | VIDA HUCS Kenya | GEMS1A HUAS Lite Survey | SCORE Burundi | Malawi ICEMR Case-Control | MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0021013,None,http://purl.obolibrary.org/obo/EUPATH_0000343,Animals on property,EUPATH_0015032,GEMS1A Case Control | GEMS1 Case Control | India ICEMR Cross-Sectional | India ICEMR Cohort | VIDA Case Control
http://purl.obolibrary.org/obo/EUPATH_0023011,Creatinine,http://purl.obolibrary.org/obo/OBI_0003040,Blood test,EUPATH_0049450,India ICEMR Severe P.vivax and falciparum Cohort | South Asia ICEMR Surveillance | ELICIT
http://purl.obolibrary.org/obo/EUPATH_0030126,Island of Zanzibar,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,EUPATH_0030126,SCORE Zanzibar
http://purl.obolibrary.org/obo/ONS_0000106,24 hour food recall,http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,http://www.enpadasi.eu/ontology/release/v1/ons/ONS_0000106,MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0024319,"White blood cell count, by microscopy, 2nd",http://purl.obolibrary.org/obo/OBI_0003040,Blood test,IAO_0000697,Southern Africa ICEMR Cross-sectional
http://purl.obolibrary.org/obo/EUPATH_0024320,"White blood cell count, by microscopy, 3rd",http://purl.obolibrary.org/obo/OBI_0003040,Blood test,IAO_0000698,Southern Africa ICEMR Cross-sectional
http://purl.obolibrary.org/obo/EUPATH_0011959,Virus in stool,http://purl.obolibrary.org/obo/OBI_0003039,Stool microbiology test,NCBITaxon_10239,GEMS1 Case Control | PROVIDE Randomized Controlled Trial | GEMS1A Case Control | MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011964,Adenovirus in stool,http://purl.obolibrary.org/obo/EUPATH_0011959,Virus in stool,NCBITaxon_10508,MAL-ED 0-60m Cohort | GEMS1A Case Control | GEMS1 Case Control
http://purl.obolibrary.org/obo/EUPATH_0011982,Rotavirus in stool,http://purl.obolibrary.org/obo/EUPATH_0011959,Virus in stool,NCBITaxon_10912,GEMS1 Case Control | GEMS1A Case Control | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial
http://purl.obolibrary.org/obo/EUPATH_0011974,Entamoeba in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_110766 | NCBITaxon_5759,GEMS1A Case Control | PROVIDE Randomized Controlled Trial | GEMS1 Case Control | MAL-ED 0-60m Cohort | NIH Crypto
http://purl.obolibrary.org/obo/EUPATH_0011973,Endolimax in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_110788,PROVIDE Randomized Controlled Trial | NIH Crypto | MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011980,Norovirus in stool,http://purl.obolibrary.org/obo/EUPATH_0011959,Virus in stool,NCBITaxon_142786,MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial | GEMS1 Case Control | GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0015718,Clostridium in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,Bacteria in stool,NCBITaxon_1496,GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0011969,Campylobacter in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,Bacteria in stool,NCBITaxon_194,MAL-ED 0-60m Cohort | GEMS1A Case Control | GEMS1 Case Control
http://purl.obolibrary.org/obo/EUPATH_0011967,Bacteria in stool,http://purl.obolibrary.org/obo/OBI_0003039,Stool microbiology test,NCBITaxon_2,GEMS1A Case Control | NIH Crypto | GEMS1 Case Control | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial
http://purl.obolibrary.org/obo/EUPATH_0015719,Helicobacter in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,Bacteria in stool,NCBITaxon_210,GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0033307,Eukaryota in blood,http://purl.obolibrary.org/obo/OBI_0002649,Blood microbiology test,NCBITaxon_2759,Namibia_RACD_rfMDA_RAVC | South Asia ICEMR Surveillance | India ICEMR DAMaN | GAMIN RCT | India ICEMR Severe P.vivax and falciparum Cohort | ICEMR2_cross_sectional | Guatemala_cohort | West Africa ICEMR | Kalifabougou | India ICEMR Cross-Sectional | PROMOTE BC3 Cohort | India ICEMR Cohort | LLINE UP Cluster Randomized Trial | India ICEMR Meghalaya Cohort | Myanmar ICEMR | PRISM2 ICEMR Cohort | Malawi ICEMR Case-Control | PRISM ICEMR Cohort | SW PACIFIC | Southern Africa ICEMR Cross-sectional | avenir_rct | UMSP Surveillance | Amazonia ICEMR Brazil Cohort | PERCH Case Control | Amazonia ICEMR Peru Cohort | NECTAR1 | India ICEMR Behavior Cross-sectional | LLINEUP2 | Southeast Asia ICEMR Surveillance | PRISM2 ICEMR Border Cohort | India ICEMR Fever Surveillance | SSA ICEMR Kenya Cohort
http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,http://purl.obolibrary.org/obo/OBI_0003039,Stool microbiology test,NCBITaxon_2759,GEMS1A Case Control | Amazonia ICEMR Brazil Cohort | PROVIDE Randomized Controlled Trial | SCORE S. mansoni Cluster Randomized Trial | NIH Crypto | SCORE Five Country | SCORE Burundi | GEMS1 Case Control | SCORE Sm Cohort | MAL-ED 0-60m Cohort | SCORE Seasonal | SCORE Rwanda
http://purl.obolibrary.org/obo/EUPATH_0030118,Ancylostomatoidea in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_33277,SCORE S. mansoni Cluster Randomized Trial | PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort | SCORE Sm Cohort | SCORE Burundi | NIH Crypto | GEMS1A Case Control | SCORE Seasonal | SCORE Rwanda
http://purl.obolibrary.org/obo/EUPATH_0030120,Trichuris in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_36087,SCORE Sm Cohort | NIH Crypto | SCORE Burundi | SCORE Seasonal | MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial | SCORE S. mansoni Cluster Randomized Trial | SCORE Rwanda
http://purl.obolibrary.org/obo/EUPATH_0011985,Astrovirus in stool,http://purl.obolibrary.org/obo/EUPATH_0011959,Virus in stool,NCBITaxon_39733,PROVIDE Randomized Controlled Trial | GEMS1 Case Control | GEMS1A Case Control | MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011972,Cyclospora in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_44417,MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011970,Chilomastix in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_472572,MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011975,Enterobius in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_51028,MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0015715,Necator in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_51031,GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0011976,Escherichia in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,Bacteria in stool,NCBITaxon_562,NIH Crypto | GEMS1A Case Control | GEMS1 Case Control | PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011979,Isospora in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_56625,MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011962,Giardia in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_5740,NIH Crypto | PROVIDE Randomized Controlled Trial | GEMS1A Case Control | GEMS1 Case Control | MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011971,Cryptosporidium in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_5806,PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort | GEMS1A Case Control | NIH Crypto | GEMS1 Case Control
http://purl.obolibrary.org/obo/EUPATH_0033308,Plasmodium in blood,http://purl.obolibrary.org/obo/EUPATH_0033307,Eukaryota in blood,NCBITaxon_5820,India ICEMR DAMaN | PRISM2 ICEMR Border Cohort | NECTAR1 | SSA ICEMR Kenya Cohort | Southern Africa ICEMR Cross-sectional | LLINE UP Cluster Randomized Trial | PRISM2 ICEMR Cohort | Amazonia ICEMR Peru Cohort | Namibia_RACD_rfMDA_RAVC | Myanmar ICEMR | Southeast Asia ICEMR Surveillance | India ICEMR Behavior Cross-sectional | GAMIN RCT | India ICEMR Severe P.vivax and falciparum Cohort | LLINEUP2 | India ICEMR Fever Surveillance | PRISM ICEMR Cohort | Malawi ICEMR Case-Control | India ICEMR Cross-Sectional | West Africa ICEMR | SW PACIFIC | Kalifabougou | PROMOTE BC3 Cohort | UMSP Surveillance | Amazonia ICEMR Brazil Cohort | India ICEMR Cohort | avenir_rct | India ICEMR Meghalaya Cohort | PERCH Case Control | South Asia ICEMR Surveillance
http://purl.obolibrary.org/obo/EUPATH_0011983,Salmonella in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,Bacteria in stool,NCBITaxon_590,MAL-ED 0-60m Cohort | GEMS1 Case Control | GEMS1A Case Control
http://purl.obolibrary.org/obo/EUPATH_0030025,Schistosoma in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_6181,MAL-ED 0-60m Cohort | SCORE Five Country | SCORE S. mansoni Cluster Randomized Trial | SCORE Sm Cohort | SCORE Rwanda | SCORE Seasonal | SCORE Burundi
http://purl.obolibrary.org/obo/EUPATH_0011984,Shigella in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,Bacteria in stool,NCBITaxon_620,GEMS1 Case Control | GEMS1A Case Control | MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011957,Taenia in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_6202,MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011977,Hymenolepis in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_6216 | NCBITaxon_102285,MAL-ED 0-60m Cohort | PROVIDE Randomized Controlled Trial | NIH Crypto
http://purl.obolibrary.org/obo/EUPATH_0011963,Strongyloides in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_6248,GEMS1A Case Control | NIH Crypto | PROVIDE Randomized Controlled Trial | MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0030119,Ascaris in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_6252,SCORE Sm Cohort | SCORE Burundi | SCORE S. mansoni Cluster Randomized Trial | SCORE Seasonal | GEMS1A Case Control | SCORE Rwanda | PROVIDE Randomized Controlled Trial | NIH Crypto | MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011960,Yersinia in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,Bacteria in stool,NCBITaxon_630,MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011965,Aeromonas in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,Bacteria in stool,NCBITaxon_642,GEMS1A Case Control | GEMS1 Case Control | MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011958,Vibrio in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,Bacteria in stool,NCBITaxon_662,GEMS1A Case Control | MAL-ED 0-60m Cohort | GEMS1 Case Control
http://purl.obolibrary.org/obo/EUPATH_0011981,Plesiomonas in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,Bacteria in stool,NCBITaxon_703,MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0011968,Balantidium in stool,http://purl.obolibrary.org/obo/EUPATH_0030117,Eukaryota in stool,NCBITaxon_71585,MAL-ED 0-60m Cohort
http://purl.obolibrary.org/obo/EUPATH_0015717,Bacteroides in stool,http://purl.obolibrary.org/obo/EUPATH_0011967,Bacteria in stool,NCBITaxon_817,GEMS1A Case Control
