IRI,label,variable,dataset,definition,codebookValues,parentIRI,parentLabel,termType,replaces,category,ISA_Type,ISA_Parent
http://purl.obolibrary.org/obo/EUPATH_0009149,Human milk fed,Human Milk,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009148,Cumulative days of enteral feeding,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009157,Iron administered (days),Iron,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009154,Cummulative days of other medications,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009183,Klebsiella positive (days),Klebsiella_species,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009182,Culture positive species,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009163,Maternal amoxicillin administered time,m_amoxicillin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009160,Maternal ampicillin administered time,m_ampicillin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009162,Maternal azithromycin administered time,m_azithromycin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009164,Maternal cefazolin administered time,m_cefazolin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009170,Maternal cefotaxime administered time,m_cefotaxime,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009161,Maternal ceftriaxone administered time,m_ceftriaxone,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009169,Maternal clindamycin administered time,m_clindamycin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009165,Maternal erythromycin administered time,m_erythromycin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009166,Maternal gentamicin administered time,m_gentamicin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009150,Maternal milk fed,Maternal Milk,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009148,Cumulative days of enteral feeding,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009167,Maternal penicillin administered time,m_penicillin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009168,Maternal vancomycin administered time,m_vancomycin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009132,Meropenem administered (days),Meropenem,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009177,Necrotizing enterocolitis,necrotizing_enterocolitis_status,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009151,Pasteurized fonor milk fed,Pasteurized Donor Milk,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009148,Cumulative days of enteral feeding,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009097,Postmenstrual age at sample collection (days),Postmenstrual age at sample collection (days),ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009173,Pre-eclampsia,pre-eclampsia,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009143,Recent ampicillin administered (days),r_Ampicillin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009144,Recent cefazolin administered (days),r_Cefotaxime,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009139,Recent gentamicin administered (days),r_Gentamicin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009140,Recent meropenem administered (days),r_Meropenem,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009141,Recent ticarcillin-clavulanate administered (days),r_Ticarcillin-Clavulanate,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009142,Recent vancomycin administered (days),r_Vancomycin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/SO_0001000,Region of 16S rRNA sequenced,region,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000603,Sequencing,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,sample_type,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/PATO_0000047,Sex,Sex,ResistomeAmplicon.txt,physical sex of the host,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009184,Stenotrophomonas maltophilia positive (days),Stenotrophomonas_maltophilia,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009182,Culture positive species,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000606,Subject ID,subject_id,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000611,Sample source,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009134,Ticarcillin-clavulanate administered (days),Ticarcillin-Clavulanate,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009137,Total antibiotic administered (days),Total_abx,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009145,Total recent antibiotic administered (days),r_TOTAL,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009181,Tracheal infected (days),tracheal,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009179,Culture positive site,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009131,Trimethoprim-sulfamathoxazole administered (days),Trimethoprim-Sulfamathoxazole,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009180,Urine infected (days),urine,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009179,Culture positive site,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009133,Vancomycin administered (days),Vancomycin,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009155,Vitamin A administered (days),Vitamin_A,ResistomeAmplicon.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009154,Cummulative days of other medications,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009094,Age at sample collection (days),Age at sample collection (days),ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009130,Ampicillin administered (days),Ampicillin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009176,Antenatal steroids,antenatal_steroids,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009126,Antibiotic medication indication,Indication,ResistomeWgs.txt,clinical indication for antibiotic used,,http://purl.obolibrary.org/obo/EUPATH_0011880,Antibiotic administration,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009125,Antibiotic medication related to sample collection,Antibiotic_Treatment,ResistomeWgs.txt,Antibiotic treatments for which samples were collected directly before initiation and directly after termination of treatment.,,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000581,Baby's delivery mode,baby_delivery_mode,ResistomeWgs.txt,Method of delivery (newborn),,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009156,Caffeine administered (days),Caffeine,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009154,Cummulative days of other medications,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009129,Cefazolin administered (days),Cefazolin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009136,Cefotaxime administered (days),Cefotaxime,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009175,Chorioamnionitis,chorioamnionitis,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009135,Clindamycin administered (days),Clindamycin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00000004,Country,country,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,OBI_0001627,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009174,Duration of membrane rupture (hrs),dur_membrane_rupture,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009153,Formula with cows-milk-based fortifications fed,Formula with cows-milk-based fortifications,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009148,Cumulative days of enteral feeding,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009152,Formula without cows-milk-based fortifications fed,Formula without cows-milk-based fortifications,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009148,Cumulative days of enteral feeding,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009158,Furosemide lasix administered (days),Furosemide_Lasix,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009154,Cummulative days of other medications,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009128,Gentamicin administered (days),Gentamicin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009095,Gestational age at birth (days),Gestational age at birth (days),ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009172,Group B Streptococcus infection,GBS,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,env_feature,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009147,Hospital bed number,Bed_Number,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009146,Hospital room,Room,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009099,Hospital room type,Room_Type,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,body_habitat,ResistomeWgs.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,body_product,ResistomeWgs.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,body_site,ResistomeWgs.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000512,Host common name,host_common_name,ResistomeWgs.txt,"common name of the host, e.g. human",,http://purl.obolibrary.org/obo/EUPATH_0000589,Host information,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009022,Host weight (g),Weight_to_use,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009149,Human milk fed,Human Milk,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009148,Cumulative days of enteral feeding,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009157,Iron administered (days),Iron,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009154,Cummulative days of other medications,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009183,Klebsiella positive (days),Klebsiella_species,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009182,Culture positive species,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009163,Maternal amoxicillin administered time,m_amoxicillin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009160,Maternal ampicillin administered time,m_ampicillin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009162,Maternal azithromycin administered time,m_azithromycin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009164,Maternal cefazolin administered time,m_cefazolin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009170,Maternal cefotaxime administered time,m_cefotaxime,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009161,Maternal ceftriaxone administered time,m_ceftriaxone,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009169,Maternal clindamycin administered time,m_clindamycin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009165,Maternal erythromycin administered time,m_erythromycin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009166,Maternal gentamicin administered time,m_gentamicin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009150,Maternal milk fed,Maternal Milk,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009148,Cumulative days of enteral feeding,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009167,Maternal penicillin administered time,m_penicillin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009168,Maternal vancomycin administered time,m_vancomycin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009159,Maternal antibiotics administered within 24 h before birth,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009132,Meropenem administered (days),Meropenem,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009177,Necrotizing enterocolitis,necrotizing_enterocolitis_status,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009151,Pasteurized fonor milk fed,Pasteurized Donor Milk,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009148,Cumulative days of enteral feeding,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009097,Postmenstrual age at sample collection (days),Postmenstrual age at sample collection (days),ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009173,Pre-eclampsia,pre-eclampsia,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009171,Maternal health,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009143,Recent ampicillin administered (days),r_Ampicillin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009144,Recent cefazolin administered (days),r_Cefotaxime,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009139,Recent gentamicin administered (days),r_Gentamicin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009140,Recent meropenem administered (days),r_Meropenem,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009141,Recent ticarcillin-clavulanate administered (days),r_Ticarcillin-Clavulanate,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009142,Recent vancomycin administered (days),r_Vancomycin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/OBI_0100051,Sample type,sample_type,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/PATO_0000047,Sex,Sex,ResistomeWgs.txt,physical sex of the host,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009184,Stenotrophomonas maltophilia positive (days),Stenotrophomonas_maltophilia,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009182,Culture positive species,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0000606,Subject ID,subject_id,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000611,Sample source,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009134,Ticarcillin-clavulanate administered (days),Ticarcillin-Clavulanate,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009137,Total antibiotic administered (days),Total_abx,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009145,Total recent antibiotic administered (days),r_TOTAL,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009138,Infant recent antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009181,Tracheal infected (days),tracheal,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009179,Culture positive site,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009131,Trimethoprim-sulfamathoxazole administered (days),Trimethoprim-Sulfamathoxazole,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009180,Urine infected (days),urine,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009179,Culture positive site,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009133,Vancomycin administered (days),Vancomycin,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009127,Infant cumulative antibiotic medication time,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009155,Vitamin A administered (days),Vitamin_A,ResistomeWgs.txt,,,http://purl.obolibrary.org/obo/EUPATH_0009154,Cummulative days of other medications,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009094,Age at sample collection (days),Age at sample collection (days),StLouisNICU.txt,,,http://purl.obolibrary.org/obo/OBI_0000659,Sample collection,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0000581,Baby's delivery mode,baby_delivery_mode,StLouisNICU.txt,Method of delivery (newborn),,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009101,Blood culture results,Blood culture results,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/OGMS_0000056,Laboratory test,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/EUPATH_0009100,Breast milk by percent volume,Breast milk by percent volume,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0011732,Diet,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_00000004,Country,country,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,variable,OBI_0001627,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009095,Gestational age at birth (days),Gestational age at birth (days),StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/ENVO_01000739,Habitat,env_feature,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000587,Environment information,variable,ENVO_00002297,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/EUPATH_0009099,Hospital room type,Hospital room type,StLouisNICU.txt,,,http://purl.obolibrary.org/obo/EUPATH_0000308,Hospitalization,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000466,Host body habitat,body_habitat,StLouisNICU.txt,original body habitat where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Source
http://purl.obolibrary.org/obo/UBERON_0000463,Host body product,body_product,StLouisNICU.txt,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v 3.1) terms, please see http://purl.bioontology.org/ontology/FMA",,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
http://purl.obolibrary.org/obo/UBERON_0000061,Host body site,body_site,StLouisNICU.txt,name of body site where the sample was obtained from,,http://purl.obolibrary.org/obo/EUPATH_0000612,Human or Animal,variable,,Human,characteristicQualifier,Sample
