Term Ontology ID	Display Label	Term Parent Ontology ID	Term Parent display Label	Data Dictionary Label (en)	Column Name (en)	Term Type	Data Dictionary ID	PRISM Preferred Label (en)	Prism Description	
http://purl.obolibrary.org/obo/DOID_9965	Toxoplasmosis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Toxoplasmosis - CNS		value	PRISM_1000446			
http://purl.obolibrary.org/obo/DOID_9965	Toxoplasmosis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Toxoplasmosis - systemic		value	PRISM_1000446			
http://purl.obolibrary.org/obo/HP_0002575	Tracheo-oesophageal fistula	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Tracheo-oesophageal fistula		value	PRISM_1000448			
http://purl.obolibrary.org/obo/DOID_0060313	Tracheomalacia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Tracheomalacia		value	PRISM_1000449			
http://purl.obolibrary.org/obo/DOID_1947	Trichomonas	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Trichomonas		value	PRISM_1000450			
http://purl.obolibrary.org/obo/DOID_399	Tuberculosis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Tuberculosis - extrapulmonary		value	PRISM_1000451			
http://purl.obolibrary.org/obo/DOID_399	Tuberculosis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Tuberculosis - lymph node		value	PRISM_1000451			
http://purl.obolibrary.org/obo/DOID_399	Tuberculosis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Tuberculosis - pulmonary		value	PRISM_1000451			
http://purl.obolibrary.org/obo/DOID_399	Tuberculosis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Tuberculosis - unconfirmed		value	PRISM_1000451			
http://purl.bioontology.org/ontology/SNOMEDCT/58949002	Tubo-Ovarian Abscess	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Tubo-Ovarian Abscess		value	PRISM_1000455			
http://purl.obolibrary.org/obo/DOID_13258	Typhoid	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Typhoid		value	PRISM_1000456			
http://purl.obolibrary.org/obo/SYMP_0000475	Underweight	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Underweight		value	PRISM_1000457			
http://purl.obolibrary.org/obo/DOID_2275	Upper respiratory tract infection (URTI)	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Upper respiratory tract infection (URTI)		value	PRISM_1000458			
http://purl.obolibrary.org/obo/DOID_13148	Urinary tract infection	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Urinary tract infection		value	PRISM_1000459			
http://purl.obolibrary.org/obo/DOID_1555	Urticaria	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Urticaria		value	PRISM_1000460			
http://purl.obolibrary.org/obo/HP_0100718	Uterine rupture	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Uterine rupture		value	PRISM_1000461			
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114282	Uterine scar dehiscence	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Uterine scar dehiscence		value	PRISM_1000462			
http://purl.bioontology.org/ontology/SNOMEDCT/385494008	Vaginal or vulvar hematoma	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Vaginal or vulvar hematoma		value	PRISM_1000463			
http://purl.obolibrary.org/obo/DOID_799	Varicose veins	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Varicose veins		value	PRISM_1000464			
http://purl.obolibrary.org/obo/DOID_8672	Viral Exanthem (Not otherwise Specified)	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Viral Exanthem (Not otherwise Specified)		value	PRISM_1000465			
http://purl.obolibrary.org/obo/IDO_0000505	Viremia	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Viremia		value	PRISM_1000466			
http://purl.obolibrary.org/obo/DOID_9790	Visceral larva migrans	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Visceral larva migrans		value	PRISM_1000467			
http://purl.obolibrary.org/obo/DOID_9146	Visceral leishmaniasis	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Visceral leishmaniasis		value	PRISM_1000468			
http://purl.bioontology.org/ontology/SNOMEDCT/397540003	Visual disturbance	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Visual disturbance		value	PRISM_1000469			
http://purl.obolibrary.org/obo/HP_0002013	Vomiting	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Vomiting		value	PRISM_0100111			
http://purl.obolibrary.org/obo/DOID_2273	"Vulvovaginitis, unexplained"	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Vulvovaginitis, unexplained"		value	PRISM_1000471			
http://purl.obolibrary.org/obo/DOID_11165	Wart	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Wart, common mild"		value	PRISM_1000472			
http://purl.obolibrary.org/obo/DOID_11165	Wart	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Wart, extensive (common or flat)"		value	PRISM_1000472			
http://purl.obolibrary.org/obo/HP_0200043	"Wart, flat (Verruca planus)"	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Wart, flat (Verruca planus)"		value	PRISM_1000474			
http://purl.obolibrary.org/obo/SYMP_0000174	"Wasting, unexplained severe"	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Wasting, unexplained severe"		value	PRISM_1000475			
http://purl.obolibrary.org/obo/HP_0001824	"Weight loss, moderate, unexplained"	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	"Weight loss, moderate, unexplained"		value	PRISM_1000476			
http://www.ebi.ac.uk/efo/EFO_0000546	Wound	http://purl.obolibrary.org/obo/EUPATH_0000317	Other diagnosis	Wound		value	PRISM_1000477			
http://purl.obolibrary.org/obo/PATO_0000383	female	http://purl.obolibrary.org/obo/PATO_0000047	Sex	female		value	PRISM_1000478			
http://purl.obolibrary.org/obo/PATO_0000384	male	http://purl.obolibrary.org/obo/PATO_0000047	Sex	male		value	PRISM_1000479			
http://purl.obolibrary.org/obo/EUPATH_0000314	Scheduled visit	http://purl.obolibrary.org/obo/EUPATH_0000311	Visit type	Scheduled visit		value	PRISM_1000480			
http://purl.obolibrary.org/obo/EUPATH_0000315	Unscheduled visit	http://purl.obolibrary.org/obo/EUPATH_0000311	Visit type	Unscheduled visit		value	PRISM_1000481			
