IRI,label,displayOrder,variable,dataFile,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType
http://purl.obolibrary.org/obo/EUPATH_0011635,"Organ meat, any meat, fish",21,whocoreallsites::iron3a_whocore,whocoreallsites,"Whether the participant consumed any iron-rich or iron-fortified foods (including organ meat, any meat, and fish) yesterday. Qualitative dietary diversity was assessed on a monthly basis up to and including 8 months of age.",Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,"0/1; 1 if consumption  of iron-rich or iron-fortified foods, Version 3a with  organ meat, any meat, and fish. . Source=calculated.",0 to 1,variable
http://purl.obolibrary.org/obo/EUPATH_0011665,Organ meats,4,whocoreallsites::moaorg,whocoreallsites,"Whether the participant consumed any liver, kidney, heart or other organ meats yesterday. Qualitative dietary diversity was assessed on a monthly basis up to and including 8 months of age.",Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,"0/1; Consumption of liver, kidney, heart or other organ meats?. Source=MOA.",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011658,Other fruits or vegetables,14,whocoreallsites::moafrveg,whocoreallsites,"Whether the participant consumed any other fruits or vegetables such as banana, apple, oranges, tomatoes, or avocados yesterday. Qualitative dietary diversity was assessed on a monthly basis up to and including 8 months of age.",Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,"0/1; Consumption of any other fruits or vegetables such as banana, apple, oranges, tomatoes, avocado?. Source=MOA.",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011667,Roots or tubers,10,whocoreallsites::moaroot,whocoreallsites,"Whether the participant consumed any white potatoes, white yams, manioc, or other foods made from roots yesterday. Qualitative dietary diversity was assessed on a monthly basis up to and including 8 months of age.",Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,"0/1; Consumption of white potatoes, white yams, manioc, or other foods made from roots?. Source=MOA.",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011654,"Semi solid, mashed, or solid foods",2,whocoreallsites::moafood,whocoreallsites,"Whether the participant consumed any semi-solid, mashed or solid foods yesterday. Qualitative dietary diversity was assessed on a monthly basis up to and including 8 months of age.",Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,"0/1; Is (child) eating any semi-solid, mashed or solid foods? . Source=MOA.",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011669,Sweets,15,whocoreallsites::moasug,whocoreallsites,"Whether the participant consumed any sugary foods such as pastries, cakes or biscuits yesterday. Qualitative dietary diversity was assessed on a monthly basis up to and including 8 months of age.",Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,"0/1; Consumption of any sugary foods such as pastries, cakes or biscuits?. Source=MOA.",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011677,Vitamin A fruits or vegetables,16,whocoreallsites::vitaavegfru,whocoreallsites,"Whether the participant consumed any vitamin A vegetable or fruit food groups (includes yellow fruit, spinach, yellow vegetables) yesterday. Qualitative dietary diversity was assessed on a monthly basis up to and including 8 months of age.",Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,"0/1; Consumption of vitamin A vegetables and fruits food group (includes yellow fruit, spinach, yellow vegetables). Source=calculated.",0 to 1,variable
http://purl.obolibrary.org/obo/EUPATH_0011672,Yellow fruits,13,whocoreallsites::moayfru,whocoreallsites,"Whether the participant consumed any ripe mangoes, papayas, or other sweet yellow/orange or red fruit yesterday. Qualitative dietary diversity was assessed on a monthly basis up to and including 8 months of age.",Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,"0/1; Consumption of ripe mangoes, papayas, or other sweet yellow/orange or red fruit?. Source=MOA.",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011673,Yellow vegetables,12,whocoreallsites::moayveg,whocoreallsites,"Whether the participant consumed any carrots, squash, or sweet potatoes that are yellow or orange inside yesterday. Qualitative dietary diversity was assessed on a monthly basis up to and including 8 months of age.",Observation,Solids for consumption,http://purl.obolibrary.org/obo/FOODON_03430151,"0/1; Condumption of carrots, squash, or sweet potatoes that are yellow or orange inside?. Source=MOA.",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010526,"Activity level, caregiver report",11,illnessfull::safact,illnessfull,"Participant's activity level, as reported by the mother. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,Symptoms by caregiver report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Maternal report of activity level, 0=normal; 1=sleepy; 2=difficult to awaken, original SAF data",", 0, 1, 2",variable
http://purl.obolibrary.org/obo/EUPATH_0010525,"Any illness, caregiver report",1,illnessfull::safill,illnessfull,Whether the mother reported any illness in the participant. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.,Observation,Symptoms by caregiver report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Maternal report of any illness, 1=yes, 0=no, original SAF data",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010527,"Appetite, caregiver report",12,illnessfull::safint,illnessfull,"Participant's appetite, as reported by the mother. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,Symptoms by caregiver report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Maternal report of appetite, 0=normal; 1=less than normal, original SAF data",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010534,"Blood in stool, caregiver report",5,illnessfull::safblood,illnessfull,"Whether the mother reported any blood in the participant's stool. If the participant had blood in their stool, the participant was referred to the nearest health center for assessment and treatment. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,Symptoms by caregiver report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Blood in stool reported by mother. From illness dataset. Source=illnessfull.csv. 1=yes;0=no | Mother reported blood in stool, 1=yes, 0=no, original SAF data",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010538,"Cough, caregiver report",8,illnessfull::safcough,illnessfull,Whether the mother reported the participant having a cough. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.,Observation,Symptoms by caregiver report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Maternal report of cough, 1=yes, 0=no, original SAF data",", 0, 1",variable
http://purl.obolibrary.org/obo/HP_0001944,"Dehydration, caregiver report",7,illnessfull::safdehyd,illnessfull,"Participant's dehydration level, as reported by the mother. No dehydration was defined as: non-sunken eyes, no lethargy, easily consoled if irritable, drinks or breastfeeds well, normal abdominal skin pinch. Some dehydration was defined as: irritable/difficult to console, delay in skin pinch return, eyes sunken, when offered liquid drinks eagerly/demonstrates greater than normal thirst. Severe dehydration was defined as: lethargy, sunken eyes, listless, difficulty in mother/child interaction. If the mother reported severe dehydration, the participant was referred to the nearest health center for assessment and treatment. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,Symptoms by caregiver report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Maternal report of dehydration (None=0, Some=1, Severe=2), original SAF data | Was children dehydrated? Maternal report of dehydration. From illness dataset. Source=illnessfull.csv. 1=yes;0=no",", 0, 1, 2",variable
http://purl.obolibrary.org/obo/EUPATH_0010532,"Diarrhea, caregiver report",3,illnessfull::safdiar,illnessfull,Whether the mother reported the participant having diarrhea. This variable was not used in the identification of diarrhea. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.,Observation,Symptoms by caregiver report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Maternal assessment of diarrhea. This was not used in the identification of diarrhea, 1=yes, 0=no, original SAF data",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010529,"Ear pain or pulling, caregiver report",10,illnessfull::safear,illnessfull,Whether the mother reported any ear pain or pulling by the participant. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.,Observation,Symptoms by caregiver report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Maternal report of ear pain/pulling, 1=yes, 0=no, original SAF data",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010544,"Fever, caregiver report",2,illnessfull::saffev,illnessfull,Whether the mother reported the participant having a fever. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.,Observation,Symptoms by caregiver report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Maternal report of fever, 1=yes, 0=no, original SAF data | Did the child have a fever? Maternal report of fever. From illness dataset. Source=illnessfull.csv. 1=yes;0=no",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010533,"Loose stools in day, caregiver report",4,illnessfull::safnumls,illnessfull,"Number of loose stools passed by the participant per day, as reported by the mother. If the participant passed 8 or more loose stools in a 24 hour period, the participant was referred to the nearest health center for assessment and treatment. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,Symptoms by caregiver report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Number of loose stools, original SAF data | Number of loose stools from that specific stool sample. From illness dataset. Source=illnessfull.csv. ##",>10 unique values,variable
http://purl.obolibrary.org/obo/EUPATH_0010539,"Shortness of breath, caregiver report",9,illnessfull::safshb,illnessfull,Whether the mother reported the participant having a shortness of breath. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.,Observation,Symptoms by caregiver report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Maternal report of shortness of breath, 1=yes, 0=no, original SAF data",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0010528,"Vomiting, caregiver report",6,illnessfull::safvom,illnessfull,Whether the mother reported any vomiting by the participant. Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.,Observation,Symptoms by caregiver report,http://purl.obolibrary.org/obo/EUPATH_0011878,"Was the child vomiting? Maternal report of vomiting. From illness dataset. Source=illnessfull.csv. 1=yes;0=no | Maternal report of vomiting, 1=yes, 0=no, original SAF data",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011880,Antibiotic administration,1,,,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,NA,NA,category
http://purl.obolibrary.org/obo/EUPATH_0010536,"ORT administered, caregiver report",2,illnessfull::safort,illnessfull,"Whether the mother reported that the participant was given oral rehydration salts (ORS), a pre-packaged ORS liquid, or a government-recommended homemade fluid for oral rehydration therapy (ORT). Surveillance was conducted twice weekly for up to 3 years of age to assess illness on all days since the last surveillance visit.",Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,"ORT administrated, 1=yes, 0=no, original SAF data",", 0, 1",variable
http://purl.obolibrary.org/obo/EUPATH_0011095,Daily folate (ug),1,8sites_diet5y::sumfol | diet::sumfol,diet | 8sites_diet5y,"Sum of folate in ug for this day of food recall. Quantitative dietary intake based on 24hr food recall was assessed on a monthly basis from 9-24 months of age, with an optional extension up to 60 months of age.",Observation,Vitamins,http://purl.obolibrary.org/obo/EUPATH_0011743,Sum of folate in mg for this day of food recall. Source=Calculated.,0 to 1503.783,variable
