colOrder,variable,dataFile,keepDiscard,definition,category,codebookDescription,codebookValues,termType,notesForOnt,notesForProvider,notesForDL,variable_dataFile,uniqueVar,type,example,dateTime,formatCode,values,uniqueValueCount,timeVarying,percentMissing,flag
10,edulevel_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,O5. Highest education level [Kyrdan Pure],"1, None [Ym em lai skur] | 2, Below primary [Hapoh Primary] | 3, Primary [Primary (1-5)] | 4, Middle [Middle (6-8)] | 5, Secondayr/matric (class X) [Secondary/matric(class X)] | 6, Higher secondary (class XII) [Higher Secondary (class XII)] | 7, Graduate [Graduate] | 8, Post graduate [Post Graduate] | 9, Diploma, [Diploma] | 10, Other",,,,NA,edulevel_rad,khasi_data_2021-01-22_1310visits1_2_part::edulevel_rad,int,1,NA,NA,1 to 10,10,NA,0.016997167,duplicated variable
11,edulevelother,khasi_data_2021-01-22_1310visits1_2_part,discard,,,O6. Specify other education level [Batai che],NA,,,,NA,edulevelother,khasi_data_2021-01-22_1310visits1_2_part::edulevelother,chr,no answer,NA,NA,"no answer, NA",1,NA,0.999645892,duplicated variable
12,occupation_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,O7. Occupation [Jingtrei/ Kam],"1, Cultivator (independent farmer) [Nongrep] | 2, Agricultural laborer [Bylla rep] | 3, Daily wage/labor [Trei bylla/sngi] | 4, Salaried service [Trei kam sorkar] | 5, Self-employed/trade [Trei kam lajong] | 6, Housewife [Shong iing] | 7, Student [Khynnah pule] | 8, Child, not schooling [Khynnah, khlem pule] | 9, None [ym don] | 10, Other [Kiwei]",,,,NA,occupation_rad,khasi_data_2021-01-22_1310visits1_2_part::occupation_rad,int,1,NA,NA,1 to 10,10,NA,0.016643059,duplicated variable
13,occupationother,khasi_data_2021-01-22_1310visits1_2_part,keep,,,O8. Specify other occupation [Batai shai ],NA,,,,NA,occupationother,khasi_data_2021-01-22_1310visits1_2_part::occupationother,chr,Training tailoring,NA,NA,"ASHA, Pastor, Teacher, Training tailoring, Unemployed, NA",5,NA,0.996458924,duplicated variable
14,headofhh_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,O9. Is this Occupant the head of the household? [Toh hi u/ka ka khlieh duh iong ka iung?],NA,,,,"i.e., is this Occupant the head of the family?",headofhh_yn,khasi_data_2021-01-22_1310visits1_2_part::headofhh_yn,int,1,NA,NA,0 to 1,2,NA,0.016997167,duplicated variable
15,malarialast12mos_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,O10. Malaria in last 12 months [Da juh em khairieh phi ha ki 12 bnai wa da dep?],NA,,,,NA,malarialast12mos_yn,khasi_data_2021-01-22_1310visits1_2_part::malarialast12mos_yn,int,0,NA,NA,0 to 1,2,NA,0.019121813,duplicated variable
16,enrolled_rad,khasi_data_2021-01-22_1310visits1_2_part,discard,,,O11. Enrollment status,"1, Enrolled | 2, Refused | 3, Unavailable | 4, Not eligible",,,,NA,enrolled_rad,khasi_data_2021-01-22_1310visits1_2_part::enrolled_rad,int,1,NA,NA,1 to 4,4,NA,0.000354108,duplicated variable
17,firstenroll_yn,khasi_data_2021-01-22_1310visits1_2_part,discard,,,O12. Is this first time they agreed to enroll?,NA,,,,NA,firstenroll_yn,khasi_data_2021-01-22_1310visits1_2_part::firstenroll_yn,int,1,NA,NA,0 to 1,2,NA,0.444405099,duplicated variable
18,bloodconsent_yn,khasi_data_2021-01-22_1310visits1_2_part,discard,,,A0. Did this Occupant consent to long term storage of blood sample? [Mynjur hi u/ka nongshimbynta iow buh slem ia ki nongmuna?],NA,,,,NA,bloodconsent_yn,khasi_data_2021-01-22_1310visits1_2_part::bloodconsent_yn,int,1,NA,NA,0 to 1,2,NA,0.470963173,duplicated variable
19,travel14days_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"A1. Travel in the past 14 days? (spent a night somewhere else, hunting, farming, travel within or outside district) [Juh lai sah miet phi sha leit ha kini ki 14 sngi wad a dep?( sahmiet phi cheiwon cheiwon,lai siat doh/lai lum lai wah/lane hapoh ka district phi)]",NA,,,,NA,travel14days_yn,khasi_data_2021-01-22_1310visits1_2_part::travel14days_yn,int,0,NA,NA,0 to 1,2,NA,0.428470255,duplicated variable
20,travel14daysreason,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"A2. If yes, what was the reason? [Lada hooid, kaei ka daw?]",NA,,,,NA,travel14daysreason,khasi_data_2021-01-22_1310visits1_2_part::travel14daysreason,chr,Personal,NA,NA,>10 unique values,21,NA,0.98796034,duplicated variable
21,travel14dayswhere,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"A3. If yes, where? [Lada hooid, shaei?]",NA,,,,NA,travel14dayswhere,khasi_data_2021-01-22_1310visits1_2_part::travel14dayswhere,chr,Nongstoin,NA,NA,>10 unique values,18,NA,0.98796034,duplicated variable
22,travel14daysnights,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"A4. If yes, how many nights? [Lada hooid, katno miet?]",NA,,,,NA,travel14daysnights,khasi_data_2021-01-22_1310visits1_2_part::travel14daysnights,chr,1,NA,NA,>10 unique values,13,NA,0.988314448,duplicated variable
23,farminfield_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,A5. Do you stay in the fields for any reason for one night or more? [Juhsah phi cha lum hei por thung por tep chi miet lane chibun miet?],"1, Yes | 2, No | 3, Not applicable",,,,NA,farminfield_rad,khasi_data_2021-01-22_1310visits1_2_part::farminfield_rad,int,2,NA,NA,1 to 3,3,NA,0.428824363,duplicated variable
24,farminfieldnights,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"A6. If yes, how many nights usually? [Katwon miet juhsah phi?]",NA,,,,NA,farminfieldnights,khasi_data_2021-01-22_1310visits1_2_part::farminfieldnights,int,7,NA,NA,2 to 7,6,NA,0.985835694,duplicated variable
25,farminfielditn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"A7. If yes, do you take an insecticide treated net ITN with you? [Lada hooid phi shait rah musari ITN?] ",NA,,,,NA,farminfielditn,khasi_data_2021-01-22_1310visits1_2_part::farminfielditn,int,1,NA,NA,0 to 1,2,NA,0.985835694,duplicated variable
26,knowmsigns_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,B1. Do you know the signs and symptoms of malaria? [Lada phi don ki dak ki shin jong ka jingpang khieshoh?],NA,,,,NA,knowmsigns_yn,khasi_data_2021-01-22_1310visits1_2_part::knowmsigns_yn,int,0,NA,NA,0 to 1,2,NA,0.505311615,duplicated variable
27,msign_fever_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,Fever mentioned [indoh],"1, Yes | 2, No",,,,NA,msign_fever_rad,khasi_data_2021-01-22_1310visits1_2_part::msign_fever_rad,int,1,NA,NA,1 to 2,2,NA,0.843484419,duplicated variable
28,msign_headache_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,Headache mentioned [kjut khlieh],"1, Yes | 2, No",,,,NA,msign_headache_rad,khasi_data_2021-01-22_1310visits1_2_part::msign_headache_rad,int,2,NA,NA,1 to 2,2,NA,0.843838527,duplicated variable
29,msign_chills_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,Chills mentioned [ Suh khriat],"1, Yes | 2, No",,,,NA,msign_chills_rad,khasi_data_2021-01-22_1310visits1_2_part::msign_chills_rad,int,1,NA,NA,1 to 2,2,NA,0.885269122,duplicated variable
30,msign_aches_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,Body aches mentioned [Ktha met],"1, Yes | 2, No",,,,NA,msign_aches_rad,khasi_data_2021-01-22_1310visits1_2_part::msign_aches_rad,int,2,NA,NA,1 to 2,2,NA,0.884915014,duplicated variable
31,msign_other_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,Any other [kiwi kiwi tawan],"1, Yes | 2, No",,,,NA,msign_other_rad,khasi_data_2021-01-22_1310visits1_2_part::msign_other_rad,int,2,NA,NA,1 to 2,2,NA,0.84490085,duplicated variable
32,msign_ifother,khasi_data_2021-01-22_1310visits1_2_part,keep,,,B3. Specify other signs or symptoms known [Batai che],NA,,,,NA,msign_ifother,khasi_data_2021-01-22_1310visits1_2_part::msign_ifother,chr,"Chills,body ache",NA,NA,>10 unique values,17,NA,0.986898017,duplicated variable
33,treatment1st_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"B4. If you (/this child) showed signs and symptoms of malaria, where would you seek treatment first? [Lada phi ( I khun jong phi) don ki dak ki shin jong ka jingpang khiehshoh rieh, ha kaba nyngkong eh shano phin leit naka bynta ban ioh jingsumar]? ","1, Asha | 2, Government local health center/clinic [Jaka ai sumar jong ka sorkar] | 3, Private clinic [Jaka ai sumar riew shimet] | 4, Pharmacy  | 6, Traditional healer / local practitioner [Nongsumar  khasi/ Nongsumar ba don ha shnong] | 7, Use local herbs / home remedies [Pyndonkam da ki kynbat ba ioh ha shnong/kaei kaei kaba shu  shna ha iing] | 8, Use medicines I still have at home [Pyndonkam da ki dawai kiba nga dang don ha iing] | 9, Nowhere [Shano shano ruh em] | 10, I don't know [Ngam tip] | 11, Other [Kiwei kiwei]",,,,NA,treatment1st_rad,khasi_data_2021-01-22_1310visits1_2_part::treatment1st_rad,int,2,NA,NA,1 to 10,6,NA,0.504603399,duplicated variable
34,treatment1stother,khasi_data_2021-01-22_1310visits1_2_part,discard,,,B5. Specify other first treament option [Batai shai] ,NA,,,,NA,treatment1stother,khasi_data_2021-01-22_1310visits1_2_part::treatment1stother,lgl,NA,NA,NA,n/a,0,NA,1,no data
35,howsoontreat,khasi_data_2021-01-22_1310visits1_2_part,keep,,,B6. How soon (in days) after suspecting malaria would you seek treatment for yourself (/this child)? [Hadein katno phin long ba la kloi ban wad ia ki lad jingsumar ynda phi sngew ba phi don ia ka jingpang khieshoh rieh?],NA,,,,Days (use 0 if the same day),howsoontreat,khasi_data_2021-01-22_1310visits1_2_part::howsoontreat,chr,2,NA,NA,>10 unique values,18,NA,0.504957507,duplicated variable
36,treatment2nd_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"B7. If the first treatment did not help, where would you go next? [Lada phim ioh jingkoit haka jingsumar ba nyngkong, shano pat phin leit ban ioh jingsumar mynta?]","1, Asha | 2, Government local health center/clinic [Jaka ai sumar jong ka sorkar] | 3, Private clinic [Jaka ai sumar riew shimet] | 4, Pharmacy  | 6, Traditional healer / local practitioner [Nongsumar  khasi/ Nongsumar ba don ha shnong] | 7, Use local herbs / home remedies [Pyndonkam da ki kynbat ba ioh ha shnong/kaei kaei kaba shu  shna ha iing] | 8, Use medicines I still have at home [Pyndonkam da ki dawai kiba nga dang don ha iing] | 9, Nowhere [Shano shano ruh em] | 10, I don't know [Ngam tip] | 11, Other [Kiwei kiwei]",,,,NA,treatment2nd_rad,khasi_data_2021-01-22_1310visits1_2_part::treatment2nd_rad,int,2,NA,NA,1 to 11,6,NA,0.504957507,duplicated variable
37,treatment2ndother,khasi_data_2021-01-22_1310visits1_2_part,keep,,,B8. Specify other second treament option [Batai che],NA,,,,NA,treatment2ndother,khasi_data_2021-01-22_1310visits1_2_part::treatment2ndother,chr,Missionary Dispensary,NA,NA,"Missionary Dispensary, NA",1,NA,0.999645892,duplicated variable
38,dinnertime,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"C1. At what time do you (/this child) usually eat dinner? [Man ka por, katwon waje juh bamja miet phi (ne u/ka khyah)?]",NA,,,,NA,dinnertime,khasi_data_2021-01-22_1310visits1_2_part::dinnertime,chr,20,NA,NA,>10 unique values,29,NA,0.504603399,duplicated variable
39,dinnerplace_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,C2. Where do you (/this child) usually eat dinner? [Hei won juh bamja miet phi man ka por?],"1, Inside the house [Hapoh iung] | 2, Outside the house [Shaleit iung] | 3, Location depending on season inside or outside [Chong ha ka aiom lane shaleit iung] | 4, Location changes every time [Man ka por kylla thaw] | 5, Other [Kiwi kiwi]",,,,NA,dinnerplace_rad,khasi_data_2021-01-22_1310visits1_2_part::dinnerplace_rad,int,1,NA,NA,1 to 3,3,NA,0.504957507,duplicated variable
40,dinnerplaceother,khasi_data_2021-01-22_1310visits1_2_part,discard,,,C3. Specify other dinner place [Batai shai],NA,,,,NA,dinnerplaceother,khasi_data_2021-01-22_1310visits1_2_part::dinnerplaceother,lgl,NA,NA,NA,n/a,0,NA,1,no data
41,bedtime,khasi_data_2021-01-22_1310visits1_2_part,keep,,,C4. At what time do you (/this child) go to bed? [Katwon waje juh thiah phi man ka por?],NA,,,,NA,bedtime,khasi_data_2021-01-22_1310visits1_2_part::bedtime,chr,22,NA,NA,>10 unique values,31,NA,0.504603399,duplicated variable
42,sleepplace_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,C5. Where do you (/this child) usually sleep? [Heiwon juh thiah phi man ka por?],"1, Inside the house [Hapoh iung] | 2, Outside the house [Shaleit iung] | 3, Location depending on season inside or outside [Chong ha ka aiom lane shaleit iung] | 4, Location changes every time [Man ka por kylla thaw] | 5, Other [Kiwi kiwiKiweikiwei, bataishai]",,,,NA,sleepplace_rad,khasi_data_2021-01-22_1310visits1_2_part::sleepplace_rad,int,1,NA,NA,1 to 4,4,NA,0.504957507,duplicated variable
43,sleepplaceother,khasi_data_2021-01-22_1310visits1_2_part,discard,,,C6. Specify other sleeping place [Batai che],NA,,,,NA,sleepplaceother,khasi_data_2021-01-22_1310visits1_2_part::sleepplaceother,lgl,NA,NA,NA,n/a,0,NA,1,no data
44,prebedactivity,khasi_data_2021-01-22_1310visits1_2_part,keep,,,C7. What activities do you (/this child) usually do 1 hour before bedtime? [Kiei ki jait kam baphi ju leh shwa ka por ban thiah?],NA,,,,NA,prebedactivity,khasi_data_2021-01-22_1310visits1_2_part::prebedactivity,chr,Hangout with family,NA,NA,>10 unique values,53,NA,0.504957507,duplicated variable
45,prebedactivityplace_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,C8. Where are these activities usually? [Heiwon juh leh phi kini ki jaitkam?],"1, Inside the house [Hapoh iung] | 2, Outside the house [Shaleit iung] | 3, Location depending on season inside or outside [Chong ha ka aiom lane shaleit iung] | 4, Location changes every time [Man ka por kylla thaw] | 5, Other [Kiwi kiwi]",,,,NA,prebedactivityplace_rad,khasi_data_2021-01-22_1310visits1_2_part::prebedactivityplace_rad,int,1,NA,NA,1 to 5,5,NA,0.505665722,duplicated variable
46,prebedactivityother,khasi_data_2021-01-22_1310visits1_2_part,discard,,,C9. Specify other pre-bedtime activity place [Batai che],NA,,,,NA,prebedactivityother,khasi_data_2021-01-22_1310visits1_2_part::prebedactivityother,lgl,NA,NA,NA,n/a,0,NA,1,no data
47,nighttoilet_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,C10. Do you (/this child) go out of the house at night to go to the toilet? [Juh mih cha lait hei pormiet ioh u lai painkhana?],NA,,,,NA,nighttoilet_yn,khasi_data_2021-01-22_1310visits1_2_part::nighttoilet_yn,int,0,NA,NA,0 to 1,2,NA,0.42917847,duplicated variable
48,waketime,khasi_data_2021-01-22_1310visits1_2_part,keep,,,C11. At what time do you (/this child) wake up and get out of bed? [Katno baje phi ju hiar na jingthiah?],NA,,,,NA,waketime,khasi_data_2021-01-22_1310visits1_2_part::waketime,chr,6,NA,NA,>10 unique values,22,NA,0.505311615,duplicated variable
49,pre6activity,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"C12. If before 6 o'clock in the morning, what activities do you (/ this child) usually do? [Lada shwa 6 o'clock in the morning, kiei ki jait kam phi leh barobor?]",NA,,,,NA,pre6activity,khasi_data_2021-01-22_1310visits1_2_part::pre6activity,chr,Cooking,NA,NA,>10 unique values,68,NA,0.890580737,duplicated variable
50,pre6activity_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,C13. Are these activities inside or outside the house? [Kini ki jait kam toh ki wa hapoh iung ne cha lait?],"1, Inside the house [Hapoh iung] | 2, Outside the house [Shaleit iung] | 3, Location depending on season inside or outside [Chong ha ka aiom lane shaleit iung] | 4, Location changes every time [Man ka por kylla thaw] | 5, Other [Kiwi kiwi]",,,,NA,pre6activity_rad,khasi_data_2021-01-22_1310visits1_2_part::pre6activity_rad,int,1,NA,NA,1 to 4,4,NA,0.710694051,duplicated variable
51,pre6activityother,khasi_data_2021-01-22_1310visits1_2_part,discard,,,C14. Specify other early morning acivity place [Batai che],NA,,,,NA,pre6activityother,khasi_data_2021-01-22_1310visits1_2_part::pre6activityother,lgl,NA,NA,NA,n/a,0,NA,1,no data
52,childtoiletuse_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,C15. Does the child use the toilet? [Ki khun jong phi ki ju pyndonkam ia ka painkhana?],NA,,,,NA,childtoiletuse_yn,khasi_data_2021-01-22_1310visits1_2_part::childtoiletuse_yn,int,1,NA,NA,0 to 1,2,NA,0.974150142,duplicated variable
53,childtoiletuse_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"C16. If no, how are the faeces disposed of? [Lada em, haei ki ju bret ia ki painkhana?]","1, Put/rinsed into toilet or latrine[Painkhana theh um] | 2, Put/rinsed into drain or ditch [ ha thliew] | 3,  Thrown into garbage [Bret ha jaka bret niut] | 4, Buried [Tep] | 5, Left in the open [Buh khlem tep] | 6, Other (specify) [kiwei kiwei batai shai] |",,,,NA,childtoiletuse_rad,khasi_data_2021-01-22_1310visits1_2_part::childtoiletuse_rad,int,1,NA,NA,1 to 6,6,NA,0.995042493,duplicated variable
54,childtoiletuseother,khasi_data_2021-01-22_1310visits1_2_part,keep,,,C17. Specify other,NA,,,,NA,childtoiletuseother,khasi_data_2021-01-22_1310visits1_2_part::childtoiletuseother,chr,Rinsed into the river stream,NA,NA,"Rinsed into the river stream, NA",1,NA,0.999291785,duplicated variable
55,nightnet_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,D1. Do you use a net at night? [Juh pynemkam phi ia ka musari hei pormiet?],NA,,,,NA,nightnet_yn,khasi_data_2021-01-22_1310visits1_2_part::nightnet_yn,int,1,NA,NA,0 to 1,2,NA,0.428470255,duplicated variable
56,nightnetitn_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"D2. If yes, is the net treated with insecticide? [Toh hi kini ki musari kiwa da dep wieh dawai?]","1, Yes | 2, No | 3, Don't know",,,,NA,nightnetitn_rad,khasi_data_2021-01-22_1310visits1_2_part::nightnetitn_rad,int,1,NA,NA,1 to 2,2,NA,0.438385269,duplicated variable
57,nightnetitnfreq_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,D3. How often do you use the net? [Katno sein phi ju pydonkam ia ka?],"1, Every night [Man ka meit] | 2, Most of the times [Man ka por] | 3, Sometimes [Teng teng] | 4, Rarely [Kham niar] | 5, Only in rainy season [Tang ha ka por slap] | 6, Other [Kiwei kiwei]",,,,NA,nightnetitnfreq_rad,khasi_data_2021-01-22_1310visits1_2_part::nightnetitnfreq_rad,int,1,NA,NA,1 to 6,6,NA,0.438031161,duplicated variable
58,nightnetitnfreqother,khasi_data_2021-01-22_1310visits1_2_part,discard,,,D4. Specify other net use frequency [Batai che],NA,,,,NA,nightnetitnfreqother,khasi_data_2021-01-22_1310visits1_2_part::nightnetitnfreqother,lgl,NA,NA,NA,n/a,0,NA,1,no data
59,netlastnight_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,D5. Did you use the net last night? [Pynemkam phi ia ka musari hyin I miet?],NA,,,,NA,netlastnight_yn,khasi_data_2021-01-22_1310visits1_2_part::netlastnight_yn,int,1,NA,NA,0 to 1,2,NA,0.439093484,duplicated variable
60,nonetlastnight_reason,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"D6. If you do not use a net, what is the reason? [Lada ym em pynem kam phi ka musari hyin miet, nay i daw?]",NA,,,,NA,nonetlastnight_reason,khasi_data_2021-01-22_1310visits1_2_part::nonetlastnight_reason,chr,Tired to cover,NA,NA,>10 unique values,16,NA,0.990793201,duplicated variable
61,coverlimbs_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,D7. Do you cover your arms and legs during evening and early morning to prevent mosquito bites? [Phi ju sop ia ki kti bad ki kjat ha ka por janmeit bad dang step ban iada naka jing shah dait ha u skain pyrjong?],"1, Always [Man ka por] | 2, Sometimes [Teng teng] | 3, Rarely [Kham niar] | 4, Never [Da lei ruh em]",,,,NA,coverlimbs_rad,khasi_data_2021-01-22_1310visits1_2_part::coverlimbs_rad,int,4,NA,NA,1 to 4,4,NA,0.428470255,duplicated variable
62,creamuse_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,D8. Do you use insecticide cream to prevent mosquito bites? [Phi ju pyndonkam ia ki dawai tah kiba iarap ban pynduna ia ka jingshah dait ha u skain pyrjong?],"1, Always [Man ka por] | 2, Sometimes [Teng teng] | 3, Rarely [Kham niar] | 4, Never [Da lei ruh em]",,,,NA,creamuse_rad,khasi_data_2021-01-22_1310visits1_2_part::creamuse_rad,int,4,NA,NA,1 to 4,4,NA,0.428470255,duplicated variable
63,bitepreventcoil_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,D9. Coil,"1, Yes | 2, No",,,,NA,bitepreventcoil_rad,khasi_data_2021-01-22_1310visits1_2_part::bitepreventcoil_rad,int,2,NA,NA,1 to 2,2,NA,0.428824363,duplicated variable
64,bitepreventvape_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,D10. Vaporizer,"1, Yes | 2, No",,,,NA,bitepreventvape_rad,khasi_data_2021-01-22_1310visits1_2_part::bitepreventvape_rad,int,2,NA,NA,1 to 2,2,NA,0.42917847,duplicated variable
65,bitepreventmat_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,D11. Mat,"1, Yes | 2, No",,,,NA,bitepreventmat_rad,khasi_data_2021-01-22_1310visits1_2_part::bitepreventmat_rad,int,2,NA,NA,1 to 2,2,NA,0.430240793,duplicated variable
66,bitepreventburn_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"D12. Burn material (like neem leaves, cow dung) [Kynbat, Eit Masi]","1, Yes | 2, No",,,,NA,bitepreventburn_rad,khasi_data_2021-01-22_1310visits1_2_part::bitepreventburn_rad,int,2,NA,NA,1 to 2,2,NA,0.428470255,duplicated variable
67,bitepreventother_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"D13. Other [Kiwi kiwi,]","1, Yes | 2, No",,,,NA,bitepreventother_rad,khasi_data_2021-01-22_1310visits1_2_part::bitepreventother_rad,int,2,NA,NA,1 to 2,2,NA,0.430240793,duplicated variable
68,bitepreventionother,khasi_data_2021-01-22_1310visits1_2_part,keep,,,D14. Specify other bite prevention method [Batai che],NA,,,,NA,bitepreventionother,khasi_data_2021-01-22_1310visits1_2_part::bitepreventionother,chr,Burn egg tray and jute bags,NA,NA,>10 unique values,27,NA,0.935906516,duplicated variable
69,bestprevention,khasi_data_2021-01-22_1310visits1_2_part,keep,,,D15. What do you think works best to prevent malaria? (enter 'DK' if don't know) [Dei yi pyrkhat phi toh kawa miat tam ioh u iarap hei iada iaka kjut khaI rieh?],NA,,,,NA,bestprevention,khasi_data_2021-01-22_1310visits1_2_part::bestprevention,chr,DK,NA,NA,>10 unique values,88,NA,0.430594901,duplicated variable
70,mpastyear_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,E1. Have you been ill with malaria in the past 12 months? [Phi lah ju ioh pang khiehshoh rieh ha kine ki 12 bnai ba lah dep?],NA,,,,NA,mpastyear_yn,khasi_data_2021-01-22_1310visits1_2_part::mpastyear_yn,int,0,NA,NA,0 to 1,2,NA,0.42917847,duplicated variable
71,mpastyearfreq,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"E2. If yes, how many times in the last 12 months? [Katwon sien ha kini ki 12 bnai wa da lai?]",NA,,,,enter a NUMBER,mpastyearfreq,khasi_data_2021-01-22_1310visits1_2_part::mpastyearfreq,int,1,NA,NA,1 to 2,2,NA,0.970609065,duplicated variable
72,mlasttime,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"E3. How long ago was the last time you had malaria in the last 12 months? [Ha kini ki 12 bnai wada dep, nu ka sien khatduh wa ioh phi ia ka jingkjut khairieh ?]",NA,,,,enter a NUMBER,mlasttime,khasi_data_2021-01-22_1310visits1_2_part::mlasttime,chr,10,NA,NA,>10 unique values,14,NA,0.970609065,duplicated variable
73,mlasttimeunit,khasi_data_2021-01-22_1310visits1_2_part,keep,,,E4. unit,"1, months | 2, weeks | 3, days",,,,NA,mlasttimeunit,khasi_data_2021-01-22_1310visits1_2_part::mlasttimeunit,int,1,NA,NA,1 to 3,3,NA,0.97131728,duplicated variable
74,mlasttimetreat_yn,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"E5. During the last time, did you seek advice or treatment for malaria from any source? [Naka bynta kato ka sein ba khatduh ba phi ioh ia ka khiehshoh rieh, phi leit wad jingiarap lymne jingsumar nagno nangno?]",NA,,,,NA,mlasttimetreat_yn,khasi_data_2021-01-22_1310visits1_2_part::mlasttimetreat_yn,int,1,NA,NA,0 to 1,2,NA,0.970609065,duplicated variable
75,mlasttimetreatplace_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"E6. If yes, where did you go? [Lada hooid, shano phi leit?] ","1, Asha | 2, Government local health center/clinic [Jaka ai sumar jong ka sorkar] | 3, Private clinic [Jaka ai sumar riew shimet] | 4, Pharmacy  | 6, Traditional healer / local practitioner [Nongsumar  khasi/ Nongsumar ba don ha shnong] | 7, Use local herbs / home remedies [Pyndonkam da ki kynbat ba ioh ha shnong/kaei kaei kaba shu  shna ha iing] | 8, Use medicines I still have at home [Pyndonkam da ki dawai kiba nga dang don ha iing] | 9, Nowhere [Shano shano ruh em] | 10, I don't know [Ngam tip] | 11, Other [Kiwei kiwei]",,,,NA,mlasttimetreatplace_rad,khasi_data_2021-01-22_1310visits1_2_part::mlasttimetreatplace_rad,int,3,NA,NA,1 to 7,4,NA,0.970963173,duplicated variable
76,mtreatseekdays,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"E7. How many days after the fever began did you seek first treatment? (If same day, enter ""00"") [Hadien katno sngi ba phi ioh ia ka khieshit ba phi sa leit wad jingsumar?]",NA,,,,"enter the NUMBER  of days only; if same day, enter 0",mtreatseekdays,khasi_data_2021-01-22_1310visits1_2_part::mtreatseekdays,int,1,NA,NA,0 to 7,6,NA,0.97131728,duplicated variable
77,mtest_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,E8. Were you tested for malaria? [Da dep leh test phi ia ka jingkhai rieh ?],"1, Yes | 2, No | 3, Unknown",,,,NA,mtest_rad,khasi_data_2021-01-22_1310visits1_2_part::mtest_rad,int,1,NA,NA,1 to 1,1,NA,0.970963173,duplicated variable
78,mtestpos_rad,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"E9. If yes, was the test positive? [Ka test iong phi pynioo ka wa em rieh phi?]","1, Yes | 2, No | 3, Unknown",,,,NA,mtestpos_rad,khasi_data_2021-01-22_1310visits1_2_part::mtestpos_rad,int,1,NA,NA,1 to 3,3,NA,0.970963173,duplicated variable
79,mpostreatdays,khasi_data_2021-01-22_1310visits1_2_part,keep,,,"E10. If yes, how many days did it take before you started treatment after the positive test result? (If same day enter ""00"") [Katwon bam por ia phi u sdang phi ia ka jing sumar hadien wa test positive ki ia phi?] (If same day enter 00)",NA,,,,"enter the NUMBER of days only; if same day, enter 0",mpostreatdays,khasi_data_2021-01-22_1310visits1_2_part::mpostreatdays,int,0,NA,NA,0 to 3,4,NA,0.972025496,duplicated variable
