overallOrder,variable,dataFile,IRI,label,definition,category,parentLabel,parentIRI,codebookDescription,codebookValues,termType,displayOrder,notesForOnt
40,feverdur,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000164,Fever duration,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Specify the duration of fever,,variable,10,
39,feverdur_units,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025064,Fever duration units,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,What is the duration of fever?,"1, Days | 2, Weeks",variable,11,
46,headdur,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000159,Headache duration,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Specify the duration of headache,,variable,12,
45,headdur_units,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025071,Headache duration units,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,What is the duration of headache?,"1, Days | 2, Weeks",variable,13,
56,otherdur,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025104,Other duration,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Specify the duration of the other symptom,,variable,19,
55,otherdur_units,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025105,Other duration units,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,What is the duration of the other symptom?,"1, Days | 2, Weeks",variable,20,
38,reasonvissp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025113,Other medical complaint specified,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,"If other, specify",,variable,18,
54,rnosedur,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025138,Runny nose or nasal congestion duration,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Specify the duration of runny nose or nasal congestion,,variable,14,
53,rnosedur_units,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025139,Runny nose or nasal congestion duration units,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,What is the duration of runny nose or nasal congestion?,"1, Days | 2, Weeks",variable,15,
52,sthroatdur,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025141,Sore throat duration,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,Specify the duration of sore throat,,variable,16,
51,sthroatdur_units,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025142,Sore throat duration units,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,What is the duration of sore throat?,"1, Days | 2, Weeks",variable,17,
,,,http://purl.obolibrary.org/obo/EUPATH_0021002,Symptoms,,Observation,Signs and symptoms,http://purl.obolibrary.org/obo/EUPATH_0000309,,,multifilter,1,
60,diagnos___12,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025044,Diarrhea,,Observation,Specific diagnosis,http://purl.obolibrary.org/obo/EUPATH_0025163,Diarrhoea,,value,1,
58,diagnos___17,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025162,Malaria,,Observation,Specific diagnosis,http://purl.obolibrary.org/obo/EUPATH_0025163,What is (are) the clinical diagnosis(es) of the presenting symptoms today? Malaria,,value,2,
62,diagnos___34,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025161,Other,,Observation,Specific diagnosis,http://purl.obolibrary.org/obo/EUPATH_0025163,Other,,value,5,
59,diagnos___35,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025045,Pneumonia,,Observation,Specific diagnosis,http://purl.obolibrary.org/obo/EUPATH_0025163,Pneumonia,,value,3,
61,diagnos___32,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025046,Upper respiratory tract infection,,Observation,Specific diagnosis,http://purl.obolibrary.org/obo/EUPATH_0025163,Upper respiratory tract infection,,value,4,
31,reasonvis___3,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0022054,Body pains,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Body pains,,value,1,
30,reasonvis___2,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/SYMP_0019174,Chills,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Chills ,,value,2,
33,reasonvis___5,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/SYMP_0000614,Cough,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Cough,,value,3,
34,reasonvis___6,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/HP_0002098,Difficulty breathing,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Difficulty breathing,,value,4,
32,reasonvis___4,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/HP_0002315,Headache,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Headache,,value,5,
37,reasonvis___9,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0020002,Other medical complaint,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Other,,value,9,
36,reasonvis___8,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/DOID_4483,Runny nose or nasal congestion,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Runny nose or nasal congestion,,value,6,
35,reasonvis___7,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/SYMP_0000505,Sore throat,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,Sore throat,,value,7,
29,reasonvis___1,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000100,Subjective fever,,Observation,Symptoms,http://purl.obolibrary.org/obo/EUPATH_0021002,What is the reason for visiting the clinic with this participant today? Fever,,value,8,
140,tr1net,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025012,Bednet during travel,The participant slept under a bednet while traveling. Information collected at household visit,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,"Trip 1 When you travelled, did the child sleep under a mosquito net?","0, No | 1, Yes | -9, Unknown",variable,10,
135,tr1district,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000446,District visited,Information collected at household visit,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,Trip 1 District,"1, Balaka | 2, Blantyre | 3, Chikwawa | 4, Chiradzulu | 5, Chitipa | 6, Dedza | 7, Dowa | 8, Karonga | 9, Kasungu | 10, Likoma | 11, Lilongwe | 12, Machinga | 13, Mangochi | 14, Mchinji | 15, Mulanje | 16, Mwanza | 17, Mzimba | 18, Neno | 19, Nkhata Bay | 20, Nkhotakota | 21, Nsanje | 22, Ntcheu | 23, Ntchisi | 24, Phalombe | 25, Rumphi | 26, Salima | 27, Thyolo | 28, Zomba | -9, Unknown",variable,8,
141,tr1itn,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025076,Insecticide-treated bednet during travel,The participant slept under an insecticide-treated bednet while traveling. Information collected at household visit,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,"Trip 1 If the child slept under a mosquito net, was it an insecticide-treated net?","0, No | 1, Yes | -9, Unknown",variable,11,
132,days_spent,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0022034,Most recent trip length (days),Information collected at household visit,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,"<font color=""blue"">Masiku amene anachoka</font> days spent on the last trip","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 19, 19 | 20, 20 | 21, 21 | 22, 22 | 23, 23 | 24, 24 | 25, 25 | 26, 26 | 27, 27 | 28, 28 | 29, 29 | 30, 30",variable,3,
139,tr1duration,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0022034,Most recent trip length (days),Information collected at household visit,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,Trip 1 Duration of stay,,variable,3,
134,reason_travelsp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025166,Other reason for travel,Information collected at household visit,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,"<font color=""blue"">Ngati pali chifukwa china nenani</font> If other reason then specify",,variable,7,
133,reason_travel,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0024198,Reason for travel,Information collected at household visit,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,"<font color=""blue"">Anachoka chifukwa chani?</font>","1, Business | 2, Funeral | 3, Attend field in home village | 4, Other",variable,6,
138,tr1norecalld,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025149,Time since travel,Information collected at household visit,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,"Trip 1 If can't remember date, how long ago?",,variable,4,
131,date_travel,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025152,Travel date,Information collected at household visit,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,"<span class=noToday><font color=""blue"">Ngati anachoka, ulendo womaliza anachoka liti?</font></span>  date for the last trip",,variable,5,
137,tr1date,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025152,Travel date,Information collected at household visit,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,<span class = noToday>Trip 1 Date of travel</span>,,variable,5,
129,away,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000450,Traveled in last 2 weeks,Information collected at household visit,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,"<font color=""blue"">Kodi (tchulani dzina la odwala) anachokapo ndikukagona komweko pa masabata anayi apitawa?</font> Did (name) travel outside and stayed there in the last two weeks?","0, No | 1, Yes | -9, Unknown",variable,1,
130,numtravel,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025155,Trips in last 2 weeks (count),Information collected at household visit,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,"<font color=""blue"">Ngati anachoka, anachoka maulendo angati?</font> If Yes, How many trips did (name) make?","1, 1 time | 2, 2 times | 3, 3 times | 4, 4 times | 5, 5 times | 6, 6 times | 7, 7 times | 8, 8 times | 9, 9 times | 10, 10 times | 11, 11 times | 12, 12 times | 13, 13 times | 14, 14 times | 15, 15 times | 16, 16 times | 17, 17 times | 18, 18 times | 19, 19 times | 20, 20 times | 21, 21 times | 22, 22 times | 23, 23 times | 24, 24 times | 25, 25 times | 26, 26 times | 27, 27 times | 28, 28 times | 29, 29 times | 30, 30 times | -9, Unknown",variable,2,
136,tr1areatp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0011928,Urban or rural site,Information collected at household visit,Observation,Travel details,http://purl.obolibrary.org/obo/EUPATH_0000340,Trip 1 Area type,"1, Urban | 2, Rural | -9, Unknown",variable,9,
,,,http://purl.obolibrary.org/obo/EUPATH_0025092,Medication,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,multifilter,1,
72,treatp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025093,Medication before visit,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,Did the participant receive any medications prior to this clinic visit? ,"0, No | 1, Yes | -9, Unknown",variable,4,
,,,http://purl.obolibrary.org/obo/EUPATH_0025094,Medication taken before visit,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,,,multifilter,3,
71,treattsp,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025114,Other treatment,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,"If other, specify",,variable,2,
81,treatspoth,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025115,Other treatment before visit,,Observation,Treatment,http://purl.obolibrary.org/obo/OGMS_0000090,"If other, specify",,variable,5,
,,,http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,,Observation,,http://www.w3.org/2002/07/owl#Thing,,,category,,
,,,http://purl.obolibrary.org/obo/EUPATH_0010036,Eligibility criteria,,Participant,Administrative information,http://purl.obolibrary.org/obo/EUPATH_0010035,,,category,1,
85,maptaken,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025024,Household directions collected,Narrative directions to the child's home were collected,Participant,Administrative information,http://purl.obolibrary.org/obo/EUPATH_0010035,Has the narrative map directions to the child's home been taken?,"0, No | 1, Yes | 2, Not taken",variable,4,
52,hhcase_ses,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025025,Household had another child enrolled in study in past year,,Participant,Administrative information,http://purl.obolibrary.org/obo/EUPATH_0010035,Is this child from a household where another child has been previously enrolled in the urban malaria study in the past 12 months?,"0, No | 1, Yes | -9, Unknown",variable,5,
1776,control1id,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025091,Participant ID for matched control,,Participant,Administrative information,http://purl.obolibrary.org/obo/EUPATH_0010035,"If the child is a malaria case, what is the subject ID for the matched control 1?",,variable,3,
1777,control2id,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025091,Participant ID for matched control,,Participant,Administrative information,http://purl.obolibrary.org/obo/EUPATH_0010035,"If the child is a malaria case, what is the subject ID for the matched control 2?",,variable,3,
1778,caseid,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0000725,Participant ID for matched case,,Participant,Administrative information,http://purl.obolibrary.org/obo/EUPATH_0010035,"If the child is a control, what is the subject ID for the matched malaria case?",,variable,2,
54,consent_ses,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/EUPATH_0010420,Consent for enrollment given,,Participant,Eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0010036,Did the parent/guardian give written informed consent for the child to be screened for malaria and participate in this study?,"0, No | 1, Yes",variable,7,may need to remove one of these variables
53,eligible_ses,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/EUPATH_0010418,Eligible for enrollment,,Participant,Eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0010036,"Is the child eligible to be enrolled in the study?<br> <i>(If yes, administer the informed consent.)</i>","0, No | 1, Yes",variable,6,
46,agecheck_ses,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025118,Participant 5-69 months,Participant required to be 5-69 months old,Participant,Eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0010036,Is this child aged 6 to 59 months?,"0, No | 1, Yes",variable,2,
55,part_ses,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/EUPATH_0010424,Participant enrolled,,Participant,Eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0010036,Will the child be enrolled in the study?,"0, No | 1, Yes",variable,8,
51,prevcase_ses,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025128,Previous case in study,Participant cannot have been previously enrolled as a case in study,Participant,Eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0010036,"If yes, was the child previously enrolled in the study as a case? 
<br><i>(1. If the health passport is available, look for and scan the Patient ID barcode label in the health passport to find  the previous final case-control assignment for the child.
<br>2. If health passport is not available, the child should be enrolled and previous enrolment status will be searched in the database.)</i>","0, No | 1, Yes | 2, Child previously enrolled but health passport forgotten | -9, Unknown",variable,5,
49,last_seven,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025129,Previously enrolled in study,Participant cannot have been previously enrolled in study,Participant,Eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0010036,"Was the child previously enrolled in the ICEMR urban malaria study? 
<i>(Ask the mother the probing questions to determine if the child was previously enrolled in the urban malaria study - If health passport is available verify mother's response and look for the subject ID barcode label.</i>)","0, No | 1, Yes | -9, Unknown",variable,4,
47,resident_ses,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025136,Resident of health center catchment area,Participant required to be part of health center catchment area,Participant,Eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0010036,Is this child a resident of the health centreís catchment area?,"0, No | 1, Yes",variable,1,
48,symptoms,DATA_WHICEMR_PROJECT_3_SCREENING_ABAULENI_2019-02-28-11-41-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025154,Treated with effective anti-malarial in past 7 days,Participant cannot have been sick with the same symptoms and treated with an effective anti-malarial drug in the last 7 days,Participant,Eligibility criteria,http://purl.obolibrary.org/obo/EUPATH_0010036,Was the child sick with the same symptoms and treated with an effective anti-malarial drug in the last 7 days?,"0, No | 1, Yes",variable,3,
171,five_12yrsother,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025001,5-12 years old treated for malaria (count),,Participant,Household member received malaria treatment in last month,http://purl.obolibrary.org/obo/EUPATH_0025073,"<font color=""blue""> Ndi ana angati mwa amene anakalandila chithandizo cha mankhwala a malungo mwezi wangothawu amene ali oyambira zaka zisanu kufika khumi ndi ziwiri?</font> 
How many of them have received treatment for the last month of the month which is from five to twelve years?","0, 0| 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 19, 19 | 20, 20 | -9, Unknown",variable,2,
172,adults_other,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025116,Over 12 years old treated for malaria (count),,Participant,Household member received malaria treatment in last month,http://purl.obolibrary.org/obo/EUPATH_0025073,"<font color=""blue""> Ndi anthu angati mwa amene anakalandila chithandizo cha mankhwala a malungo mwezi wangothawu amene ali opitirira zaka khumi ndi ziwiri?</font> How many people have received treatment for malaria last month that is over twelve years old?","0, 0| 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 19, 19 | 20, 20 | -9, Unknown",variable,3,
170,peads_other,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025156,Under 5 years old treated for malaria (count),,Participant,Household member received malaria treatment in last month,http://purl.obolibrary.org/obo/EUPATH_0025073,"<font color=""blue""> Ndi ana angati mwa amene anakalandila chithandizo cha mankhwala a malungo mwezi wangothawu amene ali osaposera zaka zisanu?</font> 
How many of them have received treatment for malaria last month that is not more than five years old?","0, 0| 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 19, 19 | 20, 20 | -9, Unknown",variable,1,
167,five_12yrs,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025002,5-12 years old with fever (count),,Participant,Household member with fever in last month,http://purl.obolibrary.org/obo/EUPATH_0025074,"<font color=""blue""> Ndi ana angati mwa amene anatenthako thupi mwezi wangothawu amene ali oyambira zaka zisanu kufika khumi ndi ziwiri?</font> How many of those who have had a fever last month are from five to twelve years?","0, 0| 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 19, 19 | 20, 20 | -9, Unknown",variable,2,
168,adults,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025117,Over 12 years old with fever (count),,Participant,Household member with fever in last month,http://purl.obolibrary.org/obo/EUPATH_0025074,"<font color=""blue""> Ndi anthu angati mwa amene anatenthako thupi mwezi wangothawu amene ali opitirira zaka khumi ndi ziwiri?</font> 
How many of those who have had a fever last month are over twelve?","0, 0| 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 19, 19 | 20, 20 | -9, Unknown",variable,3,
166,peads,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025157,Under 5 years old with fever (count),,Participant,Household member with fever in last month,http://purl.obolibrary.org/obo/EUPATH_0025074,"<font color=""blue""> Ndi ana angati mwa amene anatenthako thupi mwezi wangothawu amene ali osaposera zaka zisanu?</font> If yes how many are underfive children?","0, 0| 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 19, 19 | 20, 20 | -9, Unknown",variable,1,
169,other_treat,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025073,Household member received malaria treatment in last month,Last month is taken from the time of the household visit,Participant,Individuals related to participant,http://purl.obolibrary.org/obo/EUPATH_0010037,"<font color=""blue""> Pambali pa odwala amene anapita ku chipatala, palinso ena amene anakalandirirako chithandizo cha makhwala a malungo mwezi wathawu?</font> 
Apart from patients who have gone to the hospital, are there some who have received treatment for malaria last month?","0, No | 1, Yes | -9, Unknown","category, variable",12,
165,fammal,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025074,Household member with fever in last month,Last month is taken from the time of the household visit,Participant,Individuals related to participant,http://purl.obolibrary.org/obo/EUPATH_0010037,"<font color=""blue""> Pambali pa odwala amene anapita kuchipatala, palinso munthu wina wa m'nyumbamu amene anatenthako thupi mwezi wangothawu?</font> Apart from patients who went to the hospital, there was another household member who had a fever in the last month?","0, No | 1, Yes | -9, Unknown","category, variable",11,
97,mccage,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025077,Interviewee age,,Participant,Individuals related to participant,http://purl.obolibrary.org/obo/EUPATH_0010037,"<font color=""blue"">Kodi muli ndi zaka zingati?</font> How old are you?",,variable,3,
98,mccmarital,DATA_WHICEMR_PROJECT_3_URBAN_MALARIA_ABAULENI_2019-02-28-11-43-09.csv,http://purl.obolibrary.org/obo/EUPATH_0025078,Interviewee marital status,,Participant,Individuals related to participant,http://purl.obolibrary.org/obo/EUPATH_0010037,"<font color=""blue"">Kodi muli pa banja?</font > What is your marital status? <i>(Probe to establish the marital status to select the correct option.)</i> Are you married?","1, Married with spouse in the household | 2, Living with a partner in the household not married | 3, Married with spouse living elsewhere | 4, Single/never married | 5, Divorced | 6, Widowed | 7, Other | -9, Unknown",variable,7,
