hh,label,variable,displayOrder,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,replaces,unitLabel,unitIRI,is_featured,hidden,scale,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0036217,Household member reads newspaper,ext_crypto_ses_2000::newspaper | ext_crypto_ses_3000::newspaper,,ext_crypto_ses_3000 | ext_crypto_ses_2000,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,Do you read newspaper?,"1 = Regular,2 = Irregularly & 3 = No",variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060002,Housing cost expenditure in local currency,ext_crypto_ses_2000::hh_rent | ext_crypto_ses_3000::hh_rent,,ext_crypto_ses_3000 | ext_crypto_ses_2000,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,House rent,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011680,Income,,,,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060003,Other household expenditures in local currency,ext_crypto_ses_3000::o_expen | ext_crypto_ses_2000::o_expen,,ext_crypto_ses_3000 | ext_crypto_ses_2000,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,"Other expenditure: (Festival, Medical, Education, gift etc.)",,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000019,Persons living in house count,ext_crypto_ses_3000::member | ext_crypto_ses_2000::member,,ext_crypto_ses_2000 | ext_crypto_ses_3000,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,How many members are in your household?,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000714,Persons sleeping in dwelling count,ext_crypto_ses_3000::sleep | ext_crypto_ses_2000::sleep,,ext_crypto_ses_3000 | ext_crypto_ses_2000,,Household,http://purl.obolibrary.org/obo/EUPATH_0000304,Socioeconomic factors,Number of people usually sleeping in household.,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000335,Human waste facilities,ext_crypto_ses_2000::toilet | ext_crypto_ses_3000::toilet,,ext_crypto_ses_3000 | ext_crypto_ses_2000,,Household,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,What is the principal type of TOILET facility used by members of your household?,"1 = Septic tank or toilet, 2 = VIP with water seal, 3 = Water-sealed or slab latrine, 4 = Flash toilet, 5 = Poor flash, 6 = Pit latrine, 7 = Open latrine,  8 = Hanging latrine, 9 = Bush, field as latrine, 10 = VIP",variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036517,Shared human waste facilities,ext_crypto_ses_2000::toilet_sh | ext_crypto_ses_3000::toilet_sh,,ext_crypto_ses_3000 | ext_crypto_ses_2000,,Household,http://purl.obolibrary.org/obo/EUPATH_0000596,Waste disposal,Toilet facility shared with other households  (1 = Yes & 2 = No ),,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,,Participant,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000151,Enrollment date,ext_crypto_menr_2000::doe | ext_crypto_cenr_3000::doe | ext_crypto_enr7mo_3000::doe | ext_crypto_cenr_2000::doe,,ext_crypto_enr7mo_3000 | ext_crypto_cenr_3000 | ext_crypto_menr_2000 | ext_crypto_cenr_2000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Date of Enrollment (DD/MM/YYYY) | Date of Enrollment,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036074,Enrollment location,ext_crypto_enr7mo_3000::place | ext_crypto_cenr_2000::place | ext_crypto_cenr_3000::place | ext_crypto_menr_2000::place,,ext_crypto_cenr_3000 | ext_crypto_enr7mo_3000 | ext_crypto_cenr_2000 | ext_crypto_menr_2000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Place of enrollment,"1 = Home, 2 = Health facility | 1 = Home , 2 = Health facility",variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000208,Reason for withdrawal,ext_crypto_cr_ter_3000::reason | ext_crypto_cr_ter_2000::reason,,ext_crypto_cr_ter_2000 | ext_crypto_cr_ter_3000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Reason for Discontinuation:,"01 = Research study terminated, 02 = Consent withdrawn/ voluntary withdrawal, 03 = Moved out of study area, 04 = Death of subject, 05 = Mother unreachable for more than 60 days and whereabouts unknown, 06 = Investigator discretion, 07 = Other if other",variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0020259,Withdrawal date,ext_crypto_cr_ter_3000::dtdsc | ext_crypto_cr_ter_2000::dtdsc,,ext_crypto_cr_ter_2000 | ext_crypto_cr_ter_3000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010035,Administrative information,Date of Study Discontinuation,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/CMO_0000105,BMI,ext_crypto_manthro_2000::bmi | ext_crypto_manthro_3000::bmi,,ext_crypto_manthro_2000 | ext_crypto_manthro_3000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,bmi | BMI,,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000662,BMI-for-age z-score,ext_crypto_mgmt_cranthz_2000::baz | ext_crypto_mgmt_cranthz_3000::baz,,ext_crypto_mgmt_cranthz_2000 | ext_crypto_mgmt_cranthz_3000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,WHO BMI for age Z score,"-9 = not available' | """"""""""""-9 = missing""""""",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000683,Head circumference,ext_crypt_sb_fuv::circum,,ext_crypt_sb_fuv,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Head circumference of the child in cm. (99.9 means not collected),,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010075,Height,ext_crypt_sb_btest::ht | ext_crypto_manthro_3000::ht | ext_crypto_cr_anthro_3000::ht | ext_crypto_mgmt_cranthz_3000::htcm | ext_crypto_mgmt_cranthz_2000::htcm | ext_crypto_manthro_2000::ht | ext_crypt_sb_btestr::ht | ext_crypto_cr_anthro_2000::ht | ext_crypt_sb_fuv::ht | ext_crypto_enr7mo_3000::ht,,ext_crypto_enr7mo_3000 | ext_crypto_mgmt_cranthz_2000 | ext_crypto_mgmt_cranthz_3000 | ext_crypto_manthro_3000 | ext_crypt_sb_btest | ext_crypto_manthro_2000 | ext_crypto_cr_anthro_2000 | ext_crypto_cr_anthro_3000 | ext_crypt_sb_btestr | ext_crypt_sb_fuv,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Height in Centimeter (CM) | Height in cm (at 7 mos) | Length of the child in cm (999.9 means not collected) | Height in Centimeter (CM). | Height in cm | Length of the child in Cm (CRF Q# 3b),999.9 = not collected | .999.9 = not collected | 999.9 = not collected. | 999.99 means not collected,variable,yes,,,NIH Crypto,,cm,http://purl.obolibrary.org/obo/UO_0000015,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011894,Height-for-age z-score,ext_crypto_mgmt_cranthz_2000::haz | ext_crypto_mgmt_cranthz_3000::haz,,ext_crypto_mgmt_cranthz_2000 | ext_crypto_mgmt_cranthz_3000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,WHO Height for age Z score,"""""""""""""-9 = missing"""""" | -9 = not available'",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010084,MUAC,ext_crypto_cr_anthro_2000::muac | ext_crypto_cr_anthro_3000::muac | ext_crypto_mgmt_cranthz_2000::muac | ext_crypto_mgmt_cranthz_3000::muac | ext_crypto_manthro_3000::muac | ext_crypto_enr7mo_3000::muac | ext_crypto_manthro_2000::muac,,ext_crypto_mgmt_cranthz_2000 | ext_crypto_manthro_2000 | ext_crypto_mgmt_cranthz_3000 | ext_crypto_cr_anthro_3000 | ext_crypto_cr_anthro_2000 | ext_crypto_manthro_3000 | ext_crypto_enr7mo_3000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Muac in cm | Mid-upper-arm circumference in Centimeter (CM). | MUAC in cm (at 7 mos),99.9= not collected | 99.9 = not collected. | 999.99 means not collected | 99.99 means not collected | 99.9 = not collected,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000710,MUAC-for-age z-score,ext_crypto_mgmt_cranthz_3000::muacz | ext_crypto_mgmt_cranthz_2000::muacz,,ext_crypto_mgmt_cranthz_2000 | ext_crypto_mgmt_cranthz_3000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,muacz,,variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_0000414,Weight,ext_crypto_mgmt_cranthz_3000::wtkg | ext_crypto_cr_anthro_3000::wt | ext_crypto_cr_diarep_3000::wt | ext_crypt_sb_btestr::wt | ext_crypto_cenr_3000::wt | ext_crypto_cr_diarep_2000::wt | ext_crypt_sb_fuv::wt | ext_crypto_cenr_2000::wt | ext_crypt_ari::pq26 | ext_crypt_sb_btest::wt | ext_crypt_neb_sws::wtkg | ext_crypto_mgmt_cranthz_2000::wtkg | ext_crypto_enr7mo_3000::wt | ext_crypto_cr_anthro_2000::wt,,ext_crypto_mgmt_cranthz_2000 | ext_crypto_cenr_3000 | ext_crypt_sb_btest | ext_crypto_cr_anthro_3000 | ext_crypto_mgmt_cranthz_3000 | ext_crypto_enr7mo_3000 | ext_crypt_sb_fuv | ext_crypto_cenr_2000 | ext_crypt_ari | ext_crypto_cr_diarep_2000 | ext_crypt_sb_btestr | ext_crypt_neb_sws | ext_crypto_cr_diarep_3000 | ext_crypto_cr_anthro_2000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,"Weight of the baby today in Kg | Weight in Kilogram (KG) | Weight of the child in Kg (CRF Q# 3a) | Weight (kg) of the child | Weight in kg (at 7 mos) | Birth weight of the baby in kg. Missing value 99.99 means that child was not available at that time. | Weight in Kg (Outside prescription, i.e prescribe from outside and weight was not available) | Weight in Kilogram (KG). | Birth weight of the baby in kg. Missing value 99.99 means the child not available that time. | Weight of the child in kg (99.99 means not collected)",99.99 = missing | 99.99 = not collected | 99.99 = not collected.,variable,yes,,,NIH Crypto,,kg,http://purl.obolibrary.org/obo/UO_0000009,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000733,Weight-for-age z-score,ext_crypto_mgmt_cranthz_3000::whz | ext_crypto_mgmt_cranthz_3000::waz | ext_crypto_mgmt_cranthz_2000::waz | ext_crypto_mgmt_cranthz_2000::whz,,ext_crypto_mgmt_cranthz_3000 | ext_crypto_mgmt_cranthz_2000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,WHO Weight for height Z score | WHO Weight for age Z score,"-9 = not available' | """"""""""""-9 = missing""""""",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0035074,Weight-for-age z-score flag,ext_crypt_sb_btest::waz3sd | ext_crypt_sb_btestr::waz3sd,,ext_crypt_sb_btestr | ext_crypt_sb_btest,,Participant,http://purl.obolibrary.org/obo/EUPATH_0000649,Anthropometry,Is the child's WAZ < -3 SD?(CRF Q# 3c),"1=yes, 2=no",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011999,"Antibiotics, caregiver report",ext_crypto_cr_diarr_2000::antibiotic | ext_crypto_cr_diarr_3000::antibiotic | ext_crypt_wztrack::antibiotic,,ext_crypt_wztrack | ext_crypto_cr_diarr_2000 | ext_crypto_cr_diarr_3000,,Participant,http://purl.obolibrary.org/obo/OBI_0003057,Antibiotic administration,Child on antibiotics | Antibiotic,"Yes =1,  No=0, 9= NA | 1=Yes, 2=No",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036032,Cognitive composite score,ext_crypt_bayleysc::cogcmp,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,4c. Cognitive composite score,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036033,Cognitive raw score,ext_crypt_bayleysc::cograw,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,4a. Cognitive raw score,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036034,Cognitive scaled score,ext_crypt_bayleysc::cogscale,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,4b. Cognitive scaled score,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036035,Expressive communication raw score,ext_crypt_bayleysc::laexpraw,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,5c. Expressive communication raw score,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036036,Expressive communication scaled score,ext_crypt_bayleysc::laexpscal,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,5d. Expressive communication scaled score,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036037,Fine motor raw score,ext_crypt_bayleysc::fmotoraw,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,6a. Fine motor raw score,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036038,Fine motor scaled score,ext_crypt_bayleysc::fmotoscal,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,6b. Fine motor scaled score,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036039,Gross motor raw score,ext_crypt_bayleysc::gmotoraw,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,6c. Gross motor raw score,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036040,Gross motor scaled score,ext_crypt_bayleysc::gmotoscal,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,6d. Gross motor scaled score,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036041,Language composite score,ext_crypt_bayleysc::langcmp,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,5f. Language composite score,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036042,Language scaled sum,ext_crypt_bayleysc::langscal,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,5e. Language  scaled sum,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036043,Motor composite score,ext_crypt_bayleysc::motocmp,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,6f. Motor composite score,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036044,Motor scaled sum,ext_crypt_bayleysc::motoscal,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,6e. Motor scaled sum,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036045,Receptive communication raw score,ext_crypt_bayleysc::larcraw,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,5a. Receptive communication raw score,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036046,Receptive communication scaled score,ext_crypt_bayleysc::larcscal,,ext_crypt_bayleysc,,Participant,http://purl.obolibrary.org/obo/EUPATH_0036002,Bayley scales of infant and toddler development,5b. Receptive communication scaled score,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0033181,Exclusive breastfeeding duration,ext_crypt_mgmt_breastfeeding::exlbf,,ext_crypt_mgmt_breastfeeding,,Participant,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,Days of Exclusive breast feeding,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0011010,Time between childbirth and 1st breastfeeding,ext_crypt_mgmt_breastfeeding::dyexbfstrt,,ext_crypt_mgmt_breastfeeding,,Participant,http://purl.obolibrary.org/obo/EUPATH_0011730,Breastfeeding,First day of exclusive BF since birth,,variable,,,,NIH Crypto,,days,http://purl.obolibrary.org/obo/UO_0000033,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060007,Frequency of albuterol use last 12 weeks,ext_crypt_wztrack::albutero,,ext_crypt_wztrack,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,"During the past 12 weeks, how many days a week did the child use albuterol to treat his or her respiratory symptoms, such as cough or wheeze?","Not used= 0,
1 day a week = 1,
2-3 days a week = 2,
4 or more times a week= 3",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060024,Frequency of oral steroids to treat cough/wheeze last 12 weeks,ext_crypt_wztrack::oralstr,,ext_crypt_wztrack,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,"In the past 12 weeks, how many days did the child take oral steroids to treat episodes of cough or wheeze?","Did not take= 0,
1 days a month = 1,
2-3 days a month = 2,
> 3 days a month = 3",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036006,Gestational age assessment,,,,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0010394,Illness since enrollment,,,,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0036567,Mode of birth,ext_crypto_menr_2000::delivery,,ext_crypto_menr_2000,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Current delivery status,"1=Vaginal, 2=Caesarian",variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060026,Secondary tobacco smoke exposure,ext_crypt_ari::pq22,,ext_crypt_ari,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Is your child exposed to secondary tobacco smoke?,"0=No,  1=Yes",variable,yes,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0060053,Seizures,ext_crypto_cscr_2000::seizure | ext_crypto_cscr_3000::seizure,,ext_crypto_cscr_2000 | ext_crypto_cscr_3000,,Participant,http://purl.obolibrary.org/obo/OGMS_0000015,Clinical history,Infant has history of seizures or other apparent neurologic disorders applicable) | Infant has history of seizures or other apparent neurologic disorders,"1 = Yes,  2 = No | 1 = Yes, 2 = No, 9 = not applicable",variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001169,Age,ext_crypt_cs_il1b::aged | ext_crypt_cs_stool_iga_month4::aged | ext_crypt_cs_cp23_fecal_iga::aged | ext_crypt_cs_il4::aged | ext_crypt_cs_cp17_plasma_igg::aged | ext_crypt_cs_calp::aged | ext_crypt_cs_cytcp::aged | ext_crypt_cs_cp17_fecal_iga::aged | ext_crypt_cs_crp::aged | ext_crypto_mgmt_cranthz_2000::agem | ext_crypt_cs_retinol::aged | ext_crypt_cs_reg1b_infant::aged | ext_crypt_cs_tac::aged | ext_crypto_mgmt_cranthz_3000::aged | ext_crypt_cs_cp23_plasma_igg::aged | ext_crypto_mgmt_cranthz_3000::agem | ext_crypt_cs_mpo_infant::aged | ext_crypt_cs_scd14::aged | ext_crypt_bayleysc::age | ext_crypt_cs_stool_iga_month12::aged | ext_crypt_cs_lm::aged | ext_crypt_cs_zn::aged | ext_crypto_mgmt_cranthz_2000::aged,,ext_crypt_cs_calp | ext_crypto_mgmt_cranthz_2000 | ext_crypt_cs_reg1b_infant | ext_crypt_cs_cp17_fecal_iga | ext_crypt_cs_cp17_plasma_igg | ext_crypt_cs_retinol | ext_crypt_cs_tac | ext_crypt_cs_stool_iga_month4 | ext_crypt_cs_il4 | ext_crypt_cs_cytcp | ext_crypto_mgmt_cranthz_3000 | ext_crypt_cs_cp23_plasma_igg | ext_crypt_cs_scd14 | ext_crypt_bayleysc | ext_crypt_cs_zn | ext_crypt_cs_crp | ext_crypt_cs_cp23_fecal_iga | ext_crypt_cs_stool_iga_month12 | ext_crypt_cs_mpo_infant | ext_crypt_cs_lm | ext_crypt_cs_il1b,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Child age in months | Age of child | Age in Days | Child age in days,"-9 = not available' | """"""""""""""-9 = not available"""""""""""""" | Integer",variable,yes,yes,,NIH Crypto,,days | months,http://purl.obolibrary.org/obo/UO_0000033 | http://purl.obolibrary.org/obo/UO_0000035,,,,,,,
http://www.ebi.ac.uk/efo/EFO_0004950,Birth date,ext_crypto_mgmt_cranthz_3000::dob | ext_crypto_cenr_2000::dob | ext_crypto_cr_anthro_3000::dob | ext_crypto_mgmt_cranthz_2000::dob | ext_crypto_cr_anthro_2000::dob | ext_crypto_cenr_3000::dob,,ext_crypto_cenr_2000 | ext_crypto_cenr_3000 | ext_crypto_mgmt_cranthz_3000 | ext_crypto_cr_anthro_3000 | ext_crypto_mgmt_cranthz_2000 | ext_crypto_cr_anthro_2000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Date of Birth (DD/MM/YYYY) | Date of Birth,,variable,,,,NIH Crypto,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0038716,Birth location,ext_crypto_cenr_3000::p_birth | ext_crypto_cenr_2000::p_birth,,ext_crypto_cenr_3000 | ext_crypto_cenr_2000,,Participant,http://purl.obolibrary.org/obo/EUPATH_0010981,Demographics,Place of Birth,"1 = Home , 2 = Health facility | 1 = Male,  2 = Female",variable,,,,NIH Crypto,,,,,,,,,,
