IRI,label,variable,dataFile,definition,category,parentIRI,parentLabel,codebookDescription,codebookValues,termType,repeated,is_temporal,mergeKey,dataSet,unitLabel,unitIRI,is_featured,hidden,scale,forceTostring,defaultDisplayRangeMin,defaultDisplayRangeMax,defaultBinWidth,forceStringType
http://purl.obolibrary.org/obo/EUPATH_0054758,Most listen radio station 2,jilindequestionnaire_data_2022-01-10_16241::x254,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,68. Which radio stations do you listen to Radio station 2,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054759,Most listen radio Station 3,jilindequestionnaire_data_2022-01-10_16241::x255,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,68. Which radio stations do you listen to Radio Station 3,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054760,Most favorite radio Program 1,jilindequestionnaire_data_2022-01-10_16241::x256,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,69. What are your 3 favorite radio programs? Radio Program 1,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054761,Most favorite radio Program 2,jilindequestionnaire_data_2022-01-10_16241::x257,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,69. What are your 3 favorite radio programs? Radio Program 2,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054762,Most favorite radio Program 3,jilindequestionnaire_data_2022-01-10_16241::x258,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,69. What are your 3 favorite radio programs? Radio Program 3,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054787,Whether watch TV,jilindequestionnaire_data_2022-01-10_16241::x283,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,75. Do you normally watch television?,"1, Yes | 2, No",variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054788,Frequency of watching TV,jilindequestionnaire_data_2022-01-10_16241::x284,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,"76. In the last one month, how often have you watched television? Would you say it was..",,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054789,Day that what TV most,jilindequestionnaire_data_2022-01-10_16241::x285,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,77. Which days do you watch television the MOST?,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054790,Average time on watching TV,jilindequestionnaire_data_2022-01-10_16241::x286,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,"78. On average, how much time do you spend watching television every day?",,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054797,TV channel/station 1,jilindequestionnaire_data_2022-01-10_16241::x293,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Television Channel/Station 1,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054798,TV channel/station 2,jilindequestionnaire_data_2022-01-10_16241::x294,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Television Channel/Station 2,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054799,TV channel/station 3,jilindequestionnaire_data_2022-01-10_16241::x295,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Television Channel/Station 3,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054800,Television Program 1,jilindequestionnaire_data_2022-01-10_16241::x296,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Television Program 1,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054801,Television Program 2,jilindequestionnaire_data_2022-01-10_16241::x297,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Television Program 2,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054802,Television Program 3,jilindequestionnaire_data_2022-01-10_16241::x298,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Television Program 3,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054827,Whether have own mobile phone,jilindequestionnaire_data_2022-01-10_16241::x323,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,87. Do you own a mobile phone that is mainly for your own use?,"1, Yes | 2, No",variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054828,Whether access to a mobile phone,jilindequestionnaire_data_2022-01-10_16241::x324,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,88. Do you have access to a mobile phone?,"1, Yes | 2, No",variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054852,Source of SMS/calls/WhatsApp specified,jilindequestionnaire_data_2022-01-10_16241::x348,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Other specify,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054862,Using social media and dating App specified,jilindequestionnaire_data_2022-01-10_16241::x358,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Other specify,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054872,Frequency of visiting social networking sites specified,jilindequestionnaire_data_2022-01-10_16241::x368,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Other Specify,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054873,Have seen or heard  PrEP messages on Facebook ,jilindequestionnaire_data_2022-01-10_16241::x369,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,99. Have you EVER seen or heard any PrEP messages on Facebook?,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054893,Message that see on social media specified,jilindequestionnaire_data_2022-01-10_16241::x389,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Other specify,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054945,Have been approached by community health volunteer in last one year,jilindequestionnaire_data_2022-01-10_16241::x441,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,"117. In the past one year, have you been approached by a community health volunteer (CHV)&nbsp; or Peer Educator (PE) or a Youth Peer Provider(YPP) providing information about PrEP?",,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/FOODON_03450002,Way to cook food,jilindequestionnaire_data_2022-01-10_16241::x42,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,13. How is food cooked in your house MOST of the time?,"1, Gas stove | 2, Kerosene stove | 3, Electricity stove | 4, Charcoal | 5, Firewood | 96, Other",variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/FOODON_03450002,Way to cook food,jilindequestionnaire_data_2022-01-10_16241::x43,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022066,Activity,Other specify,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0000377,Time living in dwelling,jilindequestionnaire_data_2022-01-10_16241::x27,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,How long have you been living here in [estate] continuously? Years,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054550,Residence status by time living,jilindequestionnaire_data_2022-01-10_16241::x9,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,residence,"1, Months | 2, Years | 3, Visitor",variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054551,Time living type,jilindequestionnaire_data_2022-01-10_16241::x25,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0022068,Relocation,8. How long have you been living here in [estate] continuously? (NAME OF CURRENT PLACE OF RESIDENCE),"1, Months | 2, Years | 3, Visitor",variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055055,I was no longer at risk ,jilindequestionnaire_data_2022-01-10_16241::x554,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=I was no longer at risk),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055056,Not my preferred prevention option ,jilindequestionnaire_data_2022-01-10_16241::x555,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=Not my preferred prevention option),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055057,Rattling of the pill bottle ,jilindequestionnaire_data_2022-01-10_16241::x556,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=Rattling of the pill bottle),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055058,Labelling of the pill bottle similar to ARVs ,jilindequestionnaire_data_2022-01-10_16241::x557,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=Labelling of the pill bottle similar to ARVs),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055059,Side effects were unbearable ,jilindequestionnaire_data_2022-01-10_16241::x558,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=Side effects were unbearable),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055060,Difficult to take pills everyday ,jilindequestionnaire_data_2022-01-10_16241::x559,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=Difficult to take pills everyday),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055061,Fear of partner rejection ,jilindequestionnaire_data_2022-01-10_16241::x560,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=Fear of partner rejection),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055062,I was labelled HIV positive ,jilindequestionnaire_data_2022-01-10_16241::x561,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=I was labelled HIV positive),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055063,Long distance to health facility ,jilindequestionnaire_data_2022-01-10_16241::x562,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=Long distance to health facility),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055064,Unfriendly service providers ,jilindequestionnaire_data_2022-01-10_16241::x563,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=Unfriendly service providers),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055065,Too many clinic visits ,jilindequestionnaire_data_2022-01-10_16241::x564,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=Too many clinic visits),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055066,Long waiting time at the clinic ,jilindequestionnaire_data_2022-01-10_16241::x565,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=Long waiting time at the clinic),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055067,I lost clients ,jilindequestionnaire_data_2022-01-10_16241::x566,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=I lost clients),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055068,Experienced intimate partner violence ,jilindequestionnaire_data_2022-01-10_16241::x567,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=Experienced intimate partner violence),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055069,Fear of intimate partner violence ,jilindequestionnaire_data_2022-01-10_16241::x568,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=Fear of intimate partner violence),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0055070,Other ,jilindequestionnaire_data_2022-01-10_16241::x569,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053594,Reason to stop taking PrEP,165. Why did you stop taking PrEP?  (choice=Other),,value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,,,Participant,http://purl.obolibrary.org/obo/EUPATH_0054343,HIV/AIDS and STIs,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0053511,Main reason to initiate PrEP,jilindequestionnaire_data_2022-01-10_16241::x532,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,161. What was your MAIN reason for using Oral PrEP?,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0053512,Main reason to initiate PrEP specified,jilindequestionnaire_data_2022-01-10_16241::x533,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,Other specify,,variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0053517,Taking PrEP,jilindequestionnaire_data_2022-01-10_16241::x553,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,164. Are you currently taking PrEP?,"1, Yes | 2, No | 98, Don't know",variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054502,PrEP knowledge,,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,,Now I am going to read to you some statements. Please tell me if you think they are true or false.,multifilter,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054570,Whether heard PrEP,jilindequestionnaire_data_2022-01-10_16241::x66,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,"30. Have you heard of a drug that is taken by HIV negative individuals to prevent them from acquiring HIV infection, known as pre-exposure prophylaxis?","1, Yes | 0, No | 98, Don't Know",variable,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054581,Have seen or heard PrEP,jilindequestionnaire_data_2022-01-10_16241::x77,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,41. Have you ever seen or heard any PrEP messages?,"1, Yes | 0, No | 98, Don't remember",value,,,,Jilinde_awareness_survey,,,,,,,,,,
http://purl.obolibrary.org/obo/EUPATH_0054582,When to first hear PrEP,jilindequestionnaire_data_2022-01-10_16241::x78,jilindequestionnaire_data_2022-01-10_16241,,Participant,http://purl.obolibrary.org/obo/EUPATH_0053597,PrEP,42. When did you first hear about PrEP?,"1, Less than three months ago | 2, Between 3 months and 6 months ago | 3, Between 6 months and one year ago | 4, More than a year ago (2018) | 5, More than 2 years (2017) | 6, More than 3 years (2016) | 96, Other",variable,,,,Jilinde_awareness_survey,,,,,,,,,,
