variable	variable2	values	mappedTerm
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	COVERING BODY PROPERLY AT NIGHT	Cover body at night
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	DISTRIBUTION OF MN	Distribution of mn
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	DK	Don't know
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	DON'T KNOW	Don't know
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	DONT KNOW	Don't know
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	DRINKING CERTAIN FOREST HERBS AFTER BOILING	Drink certain forest herbs after boiling
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	FOLLOWING DAILY HABITS ROUTINE PROPERLY AND TIMELY	Keep area clean
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	KEEP SURROUNDIG CLEAN	Keep area clean
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	KEEP SURROUNDING CLEAN	Keep area clean
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	NET	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	NET USED	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	NETS	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	NO ANSWER	No answer
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	NOTHING	Nothing
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	NOTHING CAN BE DONE TO AVOID MALARIA	Nothing
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	REMOVE WATER AROUND HOUSES	Remove water around house
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	SCREENING OF HOUSES	Use screens on house
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	TO KEEP CLEAN	Keep area clean
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE  OF NETS	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE MOQUITO NET	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE MOSQUITO NET	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE MOSQUITO NETS	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE MOSQUITO NETS ANDAVOID STAGNAT WATER	Use mosquito nets and avoid stagnant water
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE MOSQUTO NET AND KEEP SURROUNDING CLEAN	Use mosquito nets and be neat and clean
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE NET	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE NET EVERYNIGHT	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE NETS	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE NETS AND COILS	Use mosquito nets and coils
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE NETS/USE MATS	Use mosquito nets and mats
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE OF BLANKET	Cover body
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE OF NET	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE OF NETS	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE OF NETS AND BURNING LEAVES	Use mosquito nets and burn leaves
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE OF NETS AND COILS	Use mosquito nets and coils
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE OF NETS AND MATS	Use mosquito nets and mats
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE OF NETS,BURNING LEAVES	Use mosquito nets and burn leaves
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE OF NETS,BURNING NEEM LEAVES AND KEEPING HOME CLEAN	Use mosquito nets, burn neem leaves, and keep home clean
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE OF NETS,DDT SPRAY	Use mosquito nets and DDT spray
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE OF NETS,MATS AND COILS	Use mosquito nets, mats, and coils
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE OF NETS,USE OF DDT SPRAY	Use mosquito nets and DDT spray
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE OF SPRAY	Use spray
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USE SPRAY AND NETS	Use mosquito nets and spray
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USING BLANKETS AND APPLYING OIL WHILE SLEEPING	Cover body and apply oil while sleeping
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USING MOSQUITO NET	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USING MOSQUITO NET,INSECTICIDE SPRAY	Use mosquito nets and spray
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USING MOSQUITO NETS	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USING MOSQUITO SPRAYS	Use spray
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USING NET	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USING NET EVERY NIGHT	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USING NET EVERYDAY	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USING NET EVERYDAY AND NIGHT	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USING NETS	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USING NETS AT NIGHT	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USING NETS EVERYNIGHT	Use mosquito nets
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USING NETS,REMOVE WATER FROM NEAR BY,USING LIQUID AT NIGHT	Use mosquito nets, remove water, use liquid at night
malariabehaviorindiv_data_2020-05-27_1623::what_works_best	malariabehaviorindiv_data_2020-05-27_1623::what_works_best	USING REPELLANTS	Use repellants
	
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_yn	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_yn	0	No
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_yn	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_yn	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_frequency	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_frequency	01	1	
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_frequency	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_frequency	02	2
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_frequency	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_frequency	DK	Don't know
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_frequency	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_frequency	UNKNOWN	Don't know	
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	01 MONTH	30
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	01 MONTHS	30
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	02 MONTHS	60
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	02 WEEKS	14
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	03 MONTHS	90
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	04 MONTHS	120
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	05 MONTHS	150
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	06 MONTHS	180
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	07 MONTHS	210
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	08 DAYS	8
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	08 MONTHS	240
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	09 MONTHS	270
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	10 MONTHS	300
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	11 MONTHS	330
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	12 MONTHS	360
malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	malariabehaviorindiv_data_2020-05-27_1623::mal_pastyear_lasttime	DK	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_yn	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_yn	0	No
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_yn	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_yn	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_yn	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_yn	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_rad	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_rad	1	Asha
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_rad	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_rad	2	Government local health center/clinic
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_rad	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_rad	3	Private clinic
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_rad	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_rad	10	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_rad	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_rad	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_other	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_other	ANGANWADI	Anganwadi
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_other	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_other	MHU VEHICLE	MHU vehicle
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_other	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_other	WITH HER CO-WORKERS	Co-workers
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_other	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_other	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_start	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_start	00	0
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_start	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_start	01	1
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_start	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_start	DK	Don't know
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_start	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_treat_start	DONT KNOW	Don't know
malariabehaviorindiv_data_2020-05-27_1623::mal_tested_rad	malariabehaviorindiv_data_2020-05-27_1623::mal_tested_rad	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::mal_tested_rad	malariabehaviorindiv_data_2020-05-27_1623::mal_tested_rad	2	No
malariabehaviorindiv_data_2020-05-27_1623::mal_tested_rad	malariabehaviorindiv_data_2020-05-27_1623::mal_tested_rad	3	Unknown
malariabehaviorindiv_data_2020-05-27_1623::mal_tested_rad	malariabehaviorindiv_data_2020-05-27_1623::mal_tested_rad	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::mal_tested_yes_pos	malariabehaviorindiv_data_2020-05-27_1623::mal_tested_yes_pos	1	Positive
malariabehaviorindiv_data_2020-05-27_1623::mal_tested_yes_pos	malariabehaviorindiv_data_2020-05-27_1623::mal_tested_yes_pos	2	Negative
malariabehaviorindiv_data_2020-05-27_1623::mal_tested_yes_pos	malariabehaviorindiv_data_2020-05-27_1623::mal_tested_yes_pos	3	Unknown
malariabehaviorindiv_data_2020-05-27_1623::mal_tested_yes_pos	malariabehaviorindiv_data_2020-05-27_1623::mal_tested_yes_pos	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::mal_tested_pos_treatstart	malariabehaviorindiv_data_2020-05-27_1623::mal_tested_pos_treatstart	00	0
malariabehaviorindiv_data_2020-05-27_1623::mal_tested_pos_treatstart	malariabehaviorindiv_data_2020-05-27_1623::mal_tested_pos_treatstart	02	2
malariabehaviorindiv_data_2020-05-27_1623::mal_tested_pos_treatstart	malariabehaviorindiv_data_2020-05-27_1623::mal_tested_pos_treatstart	DK	Don't know
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_meds_yn	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_meds_yn	0	No
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_meds_yn	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_meds_yn	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_meds_yn	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttime_meds_yn	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds	00	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds	ARTESUNATE	Artesunate
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds	ARTESUNATE,PRIMAQUINE,PARACETAMOL	Artesunate, primaquine, paracetamol
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds	CHLOROQUINE	Chloroquine
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds	DK	Don't know
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds	DONT KNOW	Don't know
malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds	malariabehaviorindiv_data_2020-05-27_1623::mal_lasttimes_meds	PARACETAMOL,DON'T REMEMBER ANTIMALARIAL	Paracetamol, don't remember antimalarial
malariabehaviorindiv_data_2020-05-27_1623::illnow_yn	malariabehaviorindiv_data_2020-05-27_1623::illnow_yn	0	No
malariabehaviorindiv_data_2020-05-27_1623::illnow_yn	malariabehaviorindiv_data_2020-05-27_1623::illnow_yn	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::illnow_yn	malariabehaviorindiv_data_2020-05-27_1623::illnow_yn	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	ACHES AND PAINS	Aches and pains
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	ACHES AND PAINS IN LEGS	Aches and pains
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	ALLERGIC RASH ALL OVER BODY	Allergic rash
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	CHILLS	Chills
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	COLD	Cold
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	COLD AND COUGH	Cold and cough
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	COUGH	Cough
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	COUGH AND COLD	Cold and cough
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	EYE ACHE	Eye ache
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	EYE SWELLING	Eye swelling
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	FATIGUE,WEIGHT LOSS	Fatigue, weight loss
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	FEVER	Fever
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	FEVER AND HEADACHE	Fever, headache
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	FEVER WITH HEADACHE	Fever, headache
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	FEVER WITH RUNNING NOSE	Fever, running nose
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	FEVER,ORAL ULCER,CHILLS	Fever, chills, oral ulcer
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	FFEVER	Fever
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	GENERAL ACHES AND PAINS	Aches and pains
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	GIDDINESS AND WEAKNESS	Giddiness, weakness
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	HEADACHE	Headache
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	HEADACHE,WEAKNESS	Headache, weakness
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	ITCHING AND COLOUR CHANGE OF SKIN OVER FOREARMS	Itching, skin color change
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	LEG CRAMPS	Leg cramps
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	LOWER BACK ACHE	Back ache
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	NAUSEA	Nausea
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	NAUSEA AND HEADACHE	Nausea, headache
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	NECK PAIN AND DYSPHAGIA	Neck pain, dysphagia
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	NONE	None
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	PAIN AND ACHES LEG	Aches and pains
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	POSTURAL HYPOTENSION	Hypotension
malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	malariabehaviorindiv_data_2020-05-27_1623::illnow_symptoms	WEAKNESS	Weakness	
malariabehaviorindiv_data_2020-05-27_1623::rdt_rad	malariabehaviorindiv_data_2020-05-27_1623::rdt_rad	1	Plasmodium falciparum
malariabehaviorindiv_data_2020-05-27_1623::rdt_rad	malariabehaviorindiv_data_2020-05-27_1623::rdt_rad	2	Plasmodium vivax
malariabehaviorindiv_data_2020-05-27_1623::rdt_rad	malariabehaviorindiv_data_2020-05-27_1623::rdt_rad	3	Negative
malariabehaviorindiv_data_2020-05-27_1623::rdt_rad	malariabehaviorindiv_data_2020-05-27_1623::rdt_rad	4	Not done
malariabehaviorindiv_data_2020-05-27_1623::samples_chk___1	malariabehaviorindiv_data_2020-05-27_1623::samples_chk___1	0	No
malariabehaviorindiv_data_2020-05-27_1623::samples_chk___1	malariabehaviorindiv_data_2020-05-27_1623::samples_chk___1	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::samples_chk___2	malariabehaviorindiv_data_2020-05-27_1623::samples_chk___2	0	No
malariabehaviorindiv_data_2020-05-27_1623::samples_chk___2	malariabehaviorindiv_data_2020-05-27_1623::samples_chk___2	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::old_part_num_yn	malariabehaviorindiv_data_2020-05-27_1623::old_part_num_yn	0	No
malariabehaviorindiv_data_2020-05-27_1623::old_part_num_yn	malariabehaviorindiv_data_2020-05-27_1623::old_part_num_yn	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::old_part_num_yn	malariabehaviorindiv_data_2020-05-27_1623::old_part_num_yn	NA	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::old_house_num_yn	malariabehaviorindiv_data_2020-05-27_1623::old_house_num_yn	0	No
malariabehaviorindiv_data_2020-05-27_1623::old_house_num_yn	malariabehaviorindiv_data_2020-05-27_1623::old_house_num_yn	1	Yes
malariabehaviorindiv_data_2020-05-27_1623::old_house_num_yn	malariabehaviorindiv_data_2020-05-27_1623::old_house_num_yn	NA	:::UNDEF:::
raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___1	raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___1	0	No
raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___1	raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___1	1	Yes
raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___2	raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___2	0	No
raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___2	raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___2	1	Yes
raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___3	raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___3	0	No
raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___4	raurkelamicroscopyne-mbi_data_2020-05-27_1634::mic_species___4	0	No
malariabehaviorindiv_data_2020-05-27_1623::awake_time	malariabehaviorindiv_data_2020-05-27_1623::awake_time	Cooks	:::UNDEF:::
malariabehaviorindiv_data_2020-05-27_1623::awake_time	malariabehaviorindiv_data_2020-05-27_1623::awake_time	4;00	4:00
malariabehaviorindiv_data_2020-05-27_1623::awake_time	malariabehaviorindiv_data_2020-05-27_1623::awake_time	04:00	4:00
malariabehaviorindiv_data_2020-05-27_1623::awake_time	malariabehaviorindiv_data_2020-05-27_1623::awake_time	05:00	5:00
