"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
bedtime_o1,occupant_1,,text,"C4. At what time do you (/this child) go to bed? [Katwon waje juh thiah phi man ka por?]",,,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1'",y,LV,,,,
sleepplace_rad_o1,occupant_1,,radio,"C5. Where do you (/this child) usually sleep? [Heiwon juh thiah phi man ka por?]","1, Inside the house [Hapoh iung] | 2, Outside the house [Shaleit iung] | 3, Location depending on season inside or outside [Chong ha ka aiom lane shaleit iung] | 4, Location changes every time [Man ka por kylla thaw] | 5, Other [Kiwi kiwiKiweikiwei, bataishai]",,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1'",y,LV,,,,
sleepplaceother_o1,occupant_1,,text,"C6. Specify other sleeping place [Batai che]",,,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1' and [sleepplace_rad_o1] = '5'",,LV,,,,
prebedactivity_o1,occupant_1,,text,"C7. What activities do you (/this child) usually do 1 hour before bedtime? [Ki yi ki jait kam wa juh leh phi chi kynta chwa I porthiah?]",,,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1'",y,LV,,,,
prebedactivityplace_rad_o1,occupant_1,,radio,"C8. Where are these activities usually? [Heiwon juh leh phi kini ki jaitkam?]","1, Inside the house [Hapoh iung] | 2, Outside the house [Shaleit iung] | 3, Location depending on season inside or outside [Chong ha ka aiom lane shaleit iung] | 4, Location changes every time [Man ka por kylla thaw] | 5, Other [Kiwi kiwi]",,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1'",y,LV,,,,
prebedactivityother_o1,occupant_1,,text,"C9. Specify other pre-bedtime activity place [Batai che]",,,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1' and [prebedactivityplace_rad_o1] = '5'",,LV,,,,
nighttoilet_yn_o1,occupant_1,,yesno,"C10. Do you (/this child) go out of the house at night to go to the toilet? [Juh mih cha lait hei pormiet ioh u lai painkhana?]",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
waketime_o1,occupant_1,,text,"C11. At what time do you (/this child) wake up and get out of bed? [Katwon waje jooh khai thiah phi?]",,,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1'",y,LV,,,,
pre6activity_o1,occupant_1,,text,"C12. If before 6 o'clock in the morning, what activities do you (/ this child) usually do? [Lada chwa ka 6 waje I step, kiyi ki jait kam wa juh leh phi man ka por?]",,,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1'",,LV,,,,
pre6activity_rad_o1,occupant_1,,radio,"C13. Are these activities inside or outside the house? [Kini ki jait kam toh ki wa hapoh iung ne cha lait?]","1, Inside the house [Hapoh iung] | 2, Outside the house [Shaleit iung] | 3, Location depending on season inside or outside [Chong ha ka aiom lane shaleit iung] | 4, Location changes every time [Man ka por kylla thaw] | 5, Other [Kiwi kiwi]",,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1'",,LV,,,,
pre6activityother_o1,occupant_1,,text,"C14. Specify other early morning acivity place [Batai che]",,,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1' and [pre6activity_rad_o1] = '5'",,LV,,,,
childtoiletuse_yn_o1,occupant_1,,yesno,"C15. Does the child use the toilet? [Ki khun jong phi ki ju pyndonkam ia ka painkhana?]",,,,,,,"[enrolled_rad_o1] ='1'",,LV,,,,
childtoiletuse_rad_o1,occupant_1,,radio,"C16. If no, how are the faeces disposed of? [Lada em, haei ki ju bret ia ki painkhana?]","1, Put/rinsed into toilet or latrine [noh hapoh painkhana] | 2, Put/rinsed into drain or ditch [noh cha duid] | 3, Thrown into garbage [noh cha thaw noh jhep] | 4, Buried [tlep] | 5, Left in the open [Eh beit kamtu] | 6, Other [specify] [kiwi, batai]",,,,,,"[enrolled_rad_o1]= '1'  and [childtoiletuse_yn_o1]=  '0'",,LV,,,,
childtoiletuseother_o1,occupant_1,,text,"C17. Specify other",,,,,,,"[enrolled_rad_o1]= '1'  and [childtoiletuse_yn_o1]=  '0'  and [childtoiletuse_rad_o1]=  '6'",,LV,,,,
nightnet_yn_o1,occupant_1,"Part D. Malaria Prevention",yesno,"D1. Do you use a net at night? [Juh pynemkam phi ia ka musari hei pormiet?]",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
nightnetitn_rad_o1,occupant_1,,radio,"D2. If yes, is the net treated with insecticide? [Toh hi kini ki musari kiwa da dep wieh dawai?]","1, Yes | 2, No | 3, Don't know",,,,,,"[enrolled_rad_o1] ='1' and [nightnet_yn_o1] = '1'",,LV,,,,
nightnetitnfreq_rad_o1,occupant_1,,radio,"D3. How often do you use the net? [Katwon sien juh pynemkam phi ka?]","1, Every night [Man ka meit] | 2, Most of the times [Man ka por] | 3, Sometimes [Tien tien] | 4, Rarely [Duna bha] | 5, Only in rainy season [Du hei por slap] | 6, Other [Kiwi kiwi]",,,,,,"[enrolled_rad_o1] ='1' and [nightnet_yn_o1] = '1'",,LV,,,,
nightnetitnfreqother_o1,occupant_1,,text,"D4. Specify other net use frequency [Batai che]",,,,,,,"[enrolled_rad_o1] ='1' and [nightnetitnfreq_rad_o1] = '6'",,LV,,,,
netlastnight_yn_o1,occupant_1,,yesno,"D5. Did you use the net last night? [Pynemkam phi ia ka musari hyin I miet?]",,,,,,,"[enrolled_rad_o1] ='1' and [nightnet_yn_o1] = '1'",,LV,,,,
nonetlastnight_reason_o1,occupant_1,,text,"D6. If you do not use a net, what is the reason? [Lada ym em pynem kam phi ka musari hyin miet, nay i daw?]",,,,,,,"[enrolled_rad_o1] ='1' and [nightnet_yn_o1] = '0'",,LV,,,,
coverlimbs_rad_o1,occupant_1,,radio,"D7. Do you cover your arms and legs during evening and early morning to prevent mosquito bites? [Juh sap phi yei kti yei kjat ha I por janmiet wei I step ioh u iada yei dait iong u mait?]","1, Always [Man kapor] | 2, Sometimes [Tien tien] | 3, Rarely [Duna bha] | 4, Never [Ym em]",,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
creamuse_rad_o1,occupant_1,,radio,"D8. Do you use insecticide cream to prevent mosquito bites? [Juh pynemkam phi da ki dawai biah iow ioh u iada nei diat u mait?]","1, Always [Man kapor] | 2, Sometimes [Tien tien] | 3, Rarely [Duna bha] | 4, Never [Ym em]",,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
bitepreventcoil_rad_o1,occupant_1,"Do you use any of the following to prevent mosquito bites? [Phi ju pyndonkam sa da kiei kiei pat ban pynduna ia ka jingshah dait ha u skain pyrjong?]",radio,"D9. Coil","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,biteprevent_o1,,
bitepreventvape_rad_o1,occupant_1,,radio,"D10. Vaporizer","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,biteprevent_o1,,
bitepreventmat_rad_o1,occupant_1,,radio,"D11. Mat","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,biteprevent_o1,,
bitepreventburn_rad_o1,occupant_1,,radio,"D12. Burn material (like neem leaves, cow dung) [Kynbat, EitMasi]","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,biteprevent_o1,,
bitepreventother_rad_o1,occupant_1,,radio,"D13. Other [Kiwi kiwi,]","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,biteprevent_o1,,
bitepreventionother_o1,occupant_1,,text,"D14. Specify other bite prevention method [Batai che]",,,,,,,"[enrolled_rad_o1] ='1' and [bitepreventother_rad_o1] = '1'",,LV,,,,
bestprevention_o1,occupant_1,,text,"D15. What do you think works best to prevent malaria? (enter 'DK' if don't know) [Dei yi pyrkhat phi toh kawa miat tam ioh u iarap hei iada iaka kjut khaI rieh?]",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
mpastyear_yn_o1,occupant_1,"Part E. Malaria in the past year",yesno,"E1. Have you been ill with malaria in the past 12 months? [Da juh khairieh phi ha kini ki 12 bnai wa da lai?]",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
mpastyearfreq_o1,occupant_1,,text,"E2. If yes, how many times in the last 12 months? [Katwon sien ha kini ki 12 bnai wa da lai?]",,"enter a NUMBER",integer,,,,"[enrolled_rad_o1] ='1' and [mpastyear_yn_o1] = '1'",,LV,,,,
mlasttime_o1,occupant_1,,text,"E3. How long ago was the last time you had malaria in the last 12 months? [Ha kini ki 12 bnai wada dep, nu ka sien khatduh wa ioh phi ia ka jingkjut khairieh ?]",,"enter a NUMBER",,,,,"[enrolled_rad_o1] ='1' and [mpastyear_yn_o1] = '1'",,LV,,,,
mlasttimeunit_o1,occupant_1,,radio,"E4. unit","1, months | 2, weeks | 3, days",,,,,,"[enrolled_rad_o1] ='1' and [mpastyear_yn_o1] = '1'",,LV,,,,
mlasttimetreat_yn_o1,occupant_1,,yesno,"E5. During the last time, did you seek advice or treatment for malaria from any source? [I niwa da dep ioh rieh phi, da juhthuh jingiarap phi lane lai e sumar phi heiwon heiwon?]",,,,,,,"[enrolled_rad_o1] ='1' and [mpastyear_yn_o1] = '1'",,LV,,,,
mlasttimetreatplace_rad_o1,occupant_1,,radio,"E6. If yes, where did you go? [Cheiwon lai phi?]","1, Asha [Asha] | 2, Government local health center/clinic [Jaka e sumar jong ka sorkar] | 3, Private clinic [Jaka e sumar riew shimet] | 4, Pharmacy [Pharmacy] | 5, Shop [Dukan] | 6, Traditional healer / local practitioner [Nong e sumar pnar/ Nong e sumar wa em ha shnong] | 7, Use local herbs / home remedies [Pynemkam da ki kymbat wa ioh ha shnong/ kiwi kiwi kiwa shu shna ha iung] | 8, Use medicines from chemist I still have at home [Pynemkam da ki dawai kiwa dang em ha iung] | 9, Nowhere [Sheiwon sheion leh ym em] | 10, I don't know [Ym tip] | 11, Other [Kiwi kiwi tawon",,,,,,"[enrolled_rad_o1] ='1' and [mlasttimetreat_yn_o1] = '1'",,LV,,,,
mtreatseekdays_o1,occupant_1,,text,"E7. How many days after the fever began did you seek first treatment? (If same day, enter ""00"") [Hadien katwon sngi wa sdang iin doh phi te lai thuh dawai phi?]",,"enter the NUMBER  of days only; if same day, enter 0",integer,,,,"[enrolled_rad_o1] ='1' and [mlasttimetreat_yn_o1] = '1'",,LV,,,,
mtest_rad_o1,occupant_1,,radio,"E8. Were you tested for malaria? [Da dep leh test phi ia ka jingkhai rieh ?]","1, Yes | 2, No | 3, Unknown",,,,,,"[enrolled_rad_o1] ='1' and [mlasttimetreat_yn_o1] = '1'",,LV,,,,
mtestpos_rad_o1,occupant_1,,radio,"E9. If yes, was the test positive? [Ka test iong phi pynioo ka wa em rieh phi?]","1, Yes | 2, No | 3, Unknown",,,,,,"[enrolled_rad_o1] ='1' and [mtest_rad_o1] = '1'",,LV,,,,
mpostreatdays_o1,occupant_1,,text,"E10. If yes, how many days did it take before you started treatment after the positive test result? (If same day enter ""00"") [Katwon bam por ia phi u sdang phi ia ka jing sumar hadien wa test positive ki ia phi?] (If same day enter 00)",,"enter the NUMBER of days only; if same day, enter 0",,,,,"[enrolled_rad_o1] ='1' and [mtestpos_rad_o1] = '1'",,LV,,,,
fever2wks_rad_o1,occupant_1,"Part F. Malaria testing",radio,"F1. Did you have fever in the last 2 weeks? [Em iin doh ha kini ki 2 taiaw wa da lai?]","1, Yes | 2, No | 3, Don't know",,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
treat2wks_rad_o1,occupant_1,,radio,"F2. Did you get malaria treatment in the last 2 weeks? [Da ioh jingsumar phi nei bynta i khai rieh ha kini ki 2 taiaw wa da lai?]","1, Yes | 2, No | 3, Don't know",,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
fever48hrs_o1,occupant_1,,radio,"F3. Have you had fever in the last 48 hours? [Sniaw kjut phi lane em iin doh phi ha kini ki 48 kynta wa da lai?]","1, Yes | 2, No | 3, Don't know",,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
symptoms_yn_o1,occupant_1,,yesno,"F4. Do you have any other symptoms now? [Em ki dak ki chin?]",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
symptoms_headache_rad_o1,occupant_1,"F5. If yes, indicate which ones were reported (do not prompt them with answers)",radio,"Headache mentioned [kjut khlieh]","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1' and [symptoms_yn_o1] = '1'",,LV,,symptoms_o1,,
symptoms_chills_rad_o1,occupant_1,,radio,"Chills mentioned [Par kjam]","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1' and [symptoms_yn_o1] = '1'",,LV,,symptoms_o1,,
symptoms_aches_rad_o1,occupant_1,,radio,"Body aches mentioned [kjut doh]","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1' and [symptoms_yn_o1] = '1'",,LV,,symptoms_o1,,
symptoms_other_rad_o1,occupant_1,,radio,"Any other [kiwi kiwi tawan]","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1' and [symptoms_yn_o1] = '1'",,LV,,symptoms_o1,,
symptoms_ifother_o1,occupant_1,,text,"F6. Specify other symptoms present now [Kiwi kiwi, tawan, batai che]",,,,,,,"[enrolled_rad_o1] ='1' and [symptoms_other_rad_o1] = '1'",,LV,,,,
temp_yn_o1,occupant_1,,yesno,"F7. Was the body temperature taken?",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
temp_o1,occupant_1,,text,"F8. Body temperature at the time of visit",,,number_1dp,90,999.9,,"[enrolled_rad_o1] = '1' and [temp_yn_o1] = '1'",,LV,,,," @PLACEHOLDER = ""000.0"""
weight_yn_o1,occupant_1,,yesno,"F9. Was the weight taken?",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
weight_o1,occupant_1,,text,"F10. Weight (kg)",,,number_1dp,1,999.9,,"[enrolled_rad_o1] = '1' and [weight_yn_o1] = '1'",,LV,,,," @PLACEHOLDER = ""000.0"""
height_yn_o1,occupant_1,,yesno,"F11. Was the height taken?",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
height_o1,occupant_1,,text,"F12. Height (cm)",,,number_1dp,1,999.9,,"[enrolled_rad_o1] ='1' and [height_yn_o1] = '1'",,LV,,,," @PLACEHOLDER = ""000.0"""
muarmcir_yn_o1,occupant_1,,yesno,"F13. Was mid upper arm circumference taken?",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
muarmcir_o1,occupant_1,,text,"F14. Mid upper arm circumference (cm)",,,number_1dp,1,999.9,,"[enrolled_rad_o1] ='1' and [muarmcir_yn_o1] = '1'",,LV,,,," @PLACEHOLDER = ""000.0"""
rdt_yn_o1,occupant_1,,yesno,"F15. Was an RDT done?",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
rdt_rad_o1,occupant_1,,radio,"F16. RDT result","1, Pf | 2, Pv | 3, Pf + Pv | 4, Negative",,,,,,"[enrolled_rad_o1] ='1' and [rdt_yn_o1] = '1'",,LV,,,,
hgb_yn_o1,occupant_1,,yesno,"F17. Was hemoglobin measured?",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
hgb_o1,occupant_1,,text,"F18. Hemoglobin (g/dl)",,,number_1dp,1,99.9,,"[enrolled_rad_o1] ='1' and [hgb_yn_o1] = '1'",,LV,,,," @PLACEHOLDER = ""00.0"""
pregind_rad_o1,occupant_1,,radio,"F20. (Ask only if the participant is female and in the fertile age range, otherwise choose Not applicable. Choose Yes if she is visibly pregnant. ) Are you pregnant? [Lada phi armet?]","1, Yes | 2, No | 3, Don't know | 4, Not applicable",,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
pregind_weeks_o1,occupant_1,,text,"F21. How many weeks pregnant? [La katwon taiaw?] (Enter DK if she does not know)",,,,,,,"[enrolled_rad_o1] ='1' and [pregind_rad_o1] = '1'",,LV,,,,
pregindclinic_rad_o1,occupant_1,,radio,"F22. Have you visited the antenatal clinic? [Da juh lai ki cha ante natal clinic?]","1, Yes | 2, No | 3, Don't know",,,,,,"[enrolled_rad_o1] ='1' and [pregind_rad_o1] = '1'",,LV,,,,
pregindclinicname_o1,occupant_1,,text,"F23. Which clinic did you visit? [Kam ka won ka clinic lai ko?] (Enter DK if she does not know)",,,,,,,"[enrolled_rad_o1] ='1' and [pregindclinic_rad_o1] = '1'",,LV,,,,
samplefilt_o1,occupant_1,"F26. Samples collected",radio,"Filter paper","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,samples_o1,,
samplesmear_o1,occupant_1,,radio,"Blood smear","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,samples_o1,,
samplevette_o1,occupant_1,,radio,Microvette,"1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,samples_o1,,
samplevac_o1,occupant_1,,radio,Vacutainer,"1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,samples_o1,,
occnotes_o1,occupant_1,"Notes & Personnel",notes,"Field worker remarks about the interview in general, or about specific questions or answers",,,,,,,,,LV,,,,
interviewersig_o1,occupant_1,,text,"Interviewer Name",,,,,,,,,LV,,,,
interviewersigdate_o1,occupant_1,,text,Date,,,date_dmy,,,,,,LV,,,,
collectorsig_o1,occupant_1,,text,"Sample collected by",,,,,,,,,LV,,,,
collectorsigdate_o1,occupant_1,,text,Date,,,date_dmy,,,,,,LV,,,,
occdate_o2,occupant_2,,text,"Date of Interview",,,date_dmy,,,,,y,LV,,,,
respondent_yn_o2,occupant_2,,yesno,"O1. Is this Occupant the person who answered the Household questions? [Toh hi phi wa jubab ia ki jingkylli iong iung?]",,,,,,,,,LV,,,,
initials_o2,occupant_2,,text,"O2. Full Name [Pyrtuid iong phi]",,,,,,y,,,LV,,,,
age_o2,occupant_2,,text,"O3. Age [I rata iong u ne ka nong chimbynta?]",,,,,,,,,LV,,,,
sex_o2,occupant_2,,radio,"O4. Gender","1, Male | 2, Female | 3, Other | 999, Unknown",,,,,,,,LV,,,,
edulevel_rad_o2,occupant_2,,radio,"O5. Highest education level [Kyrdan Pure]","1, None [Ym em lai skur] | 2, Below primary [Hapoh Primary] | 3, Primary [Primary (1-5)] | 4, Middle [Middle (6-8)] | 5, Secondayr/matric (class X) [Secondary/matric(class X)] | 6, Higher secondary (class XII) [Higher Secondary (class XII)] | 7, Graduate [Graduate] | 8, Post graduate [Post Graduate] | 9, Diploma, [Diploma] | 10, Other",,,,,,,,LV,,,,
edulevelother_o2,occupant_2,,text,"O6. Specify other education level [Batai che]",,,,,,,"[edulevel_rad_o2] = '10'",,LV,,,,
occupation_rad_o2,occupant_2,,radio,"O7. Occupation [I Jait kam wa kreh Man I por.]","1, Cultivator (independent farmer) [Nongthung nongtep] | 2, Agricultural laborer [Bylla thung] | 3, Daily wage/labor [Kreh bylla/sngi] | 4, Salaried service [Kreh kam sorkar] | 5, Self-employed/trade [Kreh kam lajong] | 6, Housewife [Chong iung] | 7, Student [Khynnah pure] | 8, Child, not schooling [Khynnah wym em lai skul] | 9, None [Ym em] | 10, Other",,,,,,,,LV,,,,
occupationother_o2,occupant_2,,text,"O8. Specify other occupation [Batai che]",,,,,,,"[occupation_rad_o2] = '10'",,LV,,,,
headofhh_yn_o2,occupant_2,,yesno,"O9. Is this Occupant the head of the household? [Toh hi u/ka ka khlieh duh iong ka iung?]",,"i.e., is this Occupant the head of the family?",,,,,,,LV,,,,
malarialast12mos_yn_o2,occupant_2,,yesno,"O10. Malaria in last 12 months [Khai shohrieh ha ki 12 bnai wa da dep?]",,,,,,,,,LV,,,,
enrolled_rad_o2,occupant_2,,radio,"O11. Enrollment status","1, Enrolled | 2, Refused | 3, Unavailable | 4, Not eligible",,,,,,,,LV,,,,
firstenroll_yn_o2,occupant_2,,yesno,"O12. Is this first time they agreed to enroll?",,,,,,,"[enrolled_rad_o2] ='1'",y,LV,,,,
bloodconsent_yn_o2,occupant_2,"Part  A: Demographics",yesno,"A0. Did this Occupant consent to long term storage of blood sample? [Mynjur hi u/ka nongshimbynta iow buh slem ia ki nongmuna?]",,,,,,,"[enrolled_rad_o2] ='1'",y,LV,,,,
travel14days_yn_o2,occupant_2,,yesno,"A1. Travel in the past 14 days? (spent a night somewhere else, hunting, farming, travel within or outside district) [Juh lai sah miet phi sha leit ha kini ki 14 sngi wad a dep?( sahmiet phi cheiwon cheiwon,lai siat doh/lai lum lai wah/lane hapoh ka district phi)]",,,,,,,"[enrolled_rad_o2] ='1'",y,LV,,,,
travel14daysreason_o2,occupant_2,,text,"A2. If yes, what was the reason? [Neiyi I daw?]",,,,,,,"[enrolled_rad_o2] ='1' and [travel14days_yn_o2] = '1'",,LV,,,,
travel14dayswhere_o2,occupant_2,,text,"A3. If yes, where? [Cheiwon?]",,,,,,,"[enrolled_rad_o2] ='1' and [travel14days_yn_o2] = '1'",,LV,,,,
travel14daysnights_o2,occupant_2,,text,"A4. If yes, how many nights? [Katwon miet?]",,,,,,,"[enrolled_rad_o2] ='1' and [travel14days_yn_o2] = '1'",,LV,,,,
farminfield_rad_o2,occupant_2,,radio,"A5. Do you stay in the fields for any reason for one night or more? [Juhsah phi cha lum hei por thung por tep chi miet lane chibun miet?]","1, Yes | 2, No | 3, Not applicable",,,,,,"[enrolled_rad_o2] ='1'",,LV,,,,
farminfieldnights_o2,occupant_2,,text,"A6. If yes, how many nights usually? [Katwon miet juhsah phi?]",,,,,,,"[enrolled_rad_o2] ='1' and [farminfield_rad_o2] = '1'",,LV,,,,
farminfielditn_o2,occupant_2,,yesno,"A7. If yes, do you take an insecticide treated net ITN with you? [Lada hao, juh rah musari ITN phi?]",,,,,,,"[enrolled_rad_o2] ='1' and [farminfield_rad_o2] = '1'",,LV,,,,
knowmsigns_yn_o2,occupant_2,"Part B: Health Care Seeking 
(if a child, ask the caretaker to answer for this child)  ",yesno,"B1. Do you know the signs and symptoms of malaria? [Tip phi yeidak I chin iong ka khairieh?]",,,,,,,"[firstenroll_yn_o2]= '1' and [enrolled_rad_o2] ='1'",y,LV,,,,
msign_fever_rad_o2,occupant_2,"B2. If yes, what are they [Lada hooid, kiei kita]?  (Do not prompt)",radio,"Fever mentioned [indoh]","1, Yes | 2, No",,,,,,"[firstenroll_yn_o2]= '1' and [enrolled_rad_o2] ='1' and [knowmsigns_yn_o2] = '1'",,LV,,malaria_signs_o2,,
