"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
bedtime_o1,occupant_1,,text,"C4. At what time do you (/this child) go to bed? [Barobor phi ju thiah katno baje?] ",,,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1'",y,LV,,,,
sleepplace_rad_o1,occupant_1,,radio,"C5. Where do you (/this child) usually sleep? [Haei phi ju thiah barobor?] ","1, Inside the house [Hapoh iing] | 2, Outside the house [Habar iing] | 3, Location depending on season inside or outside  [Ka jaka ka shong kat kum ka aiom, hapoh lymne       habar] | 4, Location changes every time [Man ka por ngi kylliang ia ka jaka] | 5, Other [Kiwei kiwei]",,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1'",y,LV,,,,
sleepplaceother_o1,occupant_1,,text,"C6. Specify other sleeping place [Batai shai]",,,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1' and [sleepplace_rad_o1] = '5'",,LV,,,,
prebedactivity_o1,occupant_1,,text,"C7. What activities do you (/this child) usually do 1 hour before bedtime? [Kiei ki jait kam baphi ju leh shwa ka por ban thiah?]",,,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1'",y,LV,,,,
prebedactivityplace_rad_o1,occupant_1,,radio,"C8. Where are these activities usually? [Haei kine ki jait kam ki ju dei barobor?] ","1, Inside the house [Hapoh iing] | 2, Outside the house [Habar iing] | 3, Location depending on season inside or outside  [Ka jaka ka shong kat kum ka aiom, hapoh lymne       habar] | 4, Location changes every time [Man ka por ngi kylliang ia ka jaka] | 5, Other [Kiwei kiwei]",,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1'",y,LV,,,,
prebedactivityother_o1,occupant_1,,text,"C9. Specify other pre-bedtime activity place [Batai shai]",,,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1' and [prebedactivityplace_rad_o1] = '5'",,LV,,,,
nighttoilet_yn_o1,occupant_1,,yesno,"C10. Do you (/this child) go out of the house at night to go to the toilet? [Phi ju mih shabar mynmeit ban leit sha paikhana?]",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
waketime_o1,occupant_1,,text,"C11. At what time do you (/this child) wake up and get out of bed? [Katno baje phi ju hiar na jingthiah?]",,,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1'",y,LV,,,,
pre6activity_o1,occupant_1,,text,"C12. If before 6 o'clock in the morning, what activities do you (/ this child) usually do? [Lada shwa 6 o'clock in the morning, kiei ki jait kam phi leh barobor?]",,,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1'",,LV,,,,
pre6activity_rad_o1,occupant_1,,radio,"C13. Are these activities inside or outside the house? [Kine ki jait kam ki dei hapoh lymne habar iing?] ","1, Inside the house [Hapoh iing] | 2, Outside the house [Habar iing] | 3, Location depending on season inside or outside  [Ka jaka ka shong kat kum ka aiom, hapoh lymne       habar] | 4, Location changes every time [Man ka por ngi kylliang ia ka jaka] | 5, Other [Kiwei kiwei]",,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1'",,LV,,,,
pre6activityother_o1,occupant_1,,text,"C14. Specify other early morning acivity place [Batai shai]",,,,,,,"[firstenroll_yn_o1] = '1' and [enrolled_rad_o1] ='1' and [pre6activity_rad_o1] = '5'",,LV,,,,
childtoiletuse_yn_o1,occupant_1,,yesno,"C15. Does the child use the toilet? [Ki khun jong phi ki ju pyndonkam ia ka painkhana?]",,,,,,,"[enrolled_rad_o1] ='1'",,LV,,,,
childtoiletuse_rad_o1,occupant_1,,radio,"C16. If no, how are the faeces disposed of? [Lada em, haei ki ju bret ia ki painkhana?]","1, Put/rinsed into toilet or latrine[Painkhana theh um] | 2, Put/rinsed into drain or ditch [ ha thliew] | 3,  Thrown into garbage [Bret ha jaka bret niut] | 4, Buried [Tep] | 5, Left in the open [Buh khlem tep] | 6, Other (specify) [kiwei kiwei batai shai] |",,,,,,"[enrolled_rad_o1]= '1'  and [childtoiletuse_yn_o1]=  '0'",,LV,,,,
childtoiletuseother_o1,occupant_1,,text,"C17. Specify other",,,,,,,"[enrolled_rad_o1]= '1'  and [childtoiletuse_yn_o1]=  '0'  and [childtoiletuse_rad_o1]=  '6'",,LV,,,,
nightnet_yn_o1,occupant_1,"Part D. Malaria Prevention",yesno,"D1. Do you use a net at night? [Phi ju pyndonkam ia ka musari mynmeit?]",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
nightnetitn_rad_o1,occupant_1,,radio,"D2. If yes, is the net treated with insecticide? [Ia ki musari lah synreit da ki dawai khniang?]","1, Yes | 2, No | 3, Don't know",,,,,,"[enrolled_rad_o1] ='1' and [nightnet_yn_o1] = '1'",,LV,,,,
nightnetitnfreq_rad_o1,occupant_1,,radio,"D3. How often do you use the net? [Katno sein phi ju pydonkam ia ka?]","1, Every night [Man ka meit] | 2, Most of the times [Man ka por] | 3, Sometimes [Teng teng] | 4, Rarely [Kham niar] | 5, Only in rainy season [Tang ha ka por slap] | 6, Other [Kiwei kiwei]",,,,,,"[enrolled_rad_o1] ='1' and [nightnet_yn_o1] = '1'",,LV,,,,
nightnetitnfreqother_o1,occupant_1,,text,"D4. Specify other net use frequency [Batai shai]",,,,,,,"[enrolled_rad_o1] ='1' and [nightnetitnfreq_rad_o1] = '6'",,LV,,,,
netlastnight_yn_o1,occupant_1,,yesno,"D5. Did you use the net last night? [Phi pyndonkam ia ka musari hynnin ka meit?]",,,,,,,"[enrolled_rad_o1] ='1' and [nightnet_yn_o1] = '1'",,LV,,,,
nonetlastnight_reason_o1,occupant_1,,text,"D6. If you do not use a net, what is the reason? [Lada phim pyndonkam ia ka musari, don ka daw balei?]",,,,,,,"[enrolled_rad_o1] ='1' and [nightnet_yn_o1] = '0'",,LV,,,,
coverlimbs_rad_o1,occupant_1,,radio,"D7. Do you cover your arms and legs during evening and early morning to prevent mosquito bites? [Phi ju sop ia ki kti bad ki kjat ha ka por janmeit bad dang step ban iada naka jing shah dait ha u skain pyrjong?]","1, Always [Man ka por] | 2, Sometimes [Teng teng] | 3, Rarely [Kham niar] | 4, Never [Da lei ruh em]",,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
creamuse_rad_o1,occupant_1,,radio,"D8. Do you use insecticide cream to prevent mosquito bites? [Phi ju pyndonkam ia ki dawai tah kiba iarap ban pynduna ia ka jingshah dait ha u skain pyrjong?]","1, Always [Man ka por] | 2, Sometimes [Teng teng] | 3, Rarely [Kham niar] | 4, Never [Da lei ruh em]",,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
bitepreventcoil_rad_o1,occupant_1,"Do you use any of the following to prevent mosquito bites? [Phi ju pyndonkam sa da kiei kiei pat ban pynduna ia ka jingshah dait ha u skain pyrjong?]",radio,"D9. Coil","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,biteprevent_o1,,
bitepreventvape_rad_o1,occupant_1,,radio,"D10. Vaporizer","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,biteprevent_o1,,
bitepreventmat_rad_o1,occupant_1,,radio,"D11. Mat","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,biteprevent_o1,,
bitepreventburn_rad_o1,occupant_1,,radio,"D12. Burn material (like neem leaves, cow dung) [Kynbat, Eit Masi]","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,biteprevent_o1,,
bitepreventother_rad_o1,occupant_1,,radio,"D13. Other [Kiwei kiwei]","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,biteprevent_o1,,
bitepreventionother_o1,occupant_1,,text,"D14. Specify other bite prevention method [Batai shai]",,,,,,,"[enrolled_rad_o1] ='1' and [bitepreventother_rad_o1] = '1'",,LV,,,,
bestprevention_o1,occupant_1,,text,"D15. What do you think works best to prevent malaria? (enter 'DK' if don't know) [Ha ka jing pyrkhat jong phi, kaei thrai kaba bha tam ba lah ban iarap ban pynduna ia ka khiehshoh rieh?",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
mpastyear_yn_o1,occupant_1,"Part E. Malaria in the past year",yesno,"E1. Have you been ill with malaria in the past 12 months? [Phi lah ju ioh pang khiehshoh rieh ha kine ki 12 bnai ba lah dep?]",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
mpastyearfreq_o1,occupant_1,,text,"E2. If yes, how many times in the last 12 months? [Lada hooid, katno sein ha kine ki 12 bnai ba lah dep?]",,"enter a NUMBER",integer,,,,"[enrolled_rad_o1] ='1' and [mpastyear_yn_o1] = '1'",,LV,,,,
mlasttime_o1,occupant_1,,text,"E3. How long ago was the last time you had malaria in the last 12 months? [Mynta lah katno naduh ka sein khatduh ba phi ioh ia ka khiehshoh rieh?]",,"enter a NUMBER",,,,,"[enrolled_rad_o1] ='1' and [mpastyear_yn_o1] = '1'",,LV,,,,
mlasttimeunit_o1,occupant_1,,radio,"E4. unit","1, months [bnai] | 2, weeks [taiew] | 3, days [sngi]",,,,,,"[enrolled_rad_o1] ='1' and [mpastyear_yn_o1] = '1'",,LV,,,,
mlasttimetreat_yn_o1,occupant_1,,yesno,"E5. During the last time, did you seek advice or treatment for malaria from any source? [Naka bynta kato ka sein ba khatduh ba phi ioh ia ka khiehshoh rieh, phi leit wad jingiarap lymne jingsumar nagno nangno?]",,,,,,,"[enrolled_rad_o1] ='1' and [mpastyear_yn_o1] = '1'",,LV,,,,
mlasttimetreatplace_rad_o1,occupant_1,,radio,"E6. If yes, where did you go? [Lada hooid, shano phi leit?] ","1, Asha | 2, Government local health center/clinic [Jaka ai sumar jong ka sorkar] | 3, Private clinic [Jaka ai sumar riew shimet] | 4, Pharmacy  | 6, Traditional healer / local practitioner [Nongsumar  khasi/ Nongsumar ba don ha shnong] | 7, Use local herbs / home remedies [Pyndonkam da ki kynbat ba ioh ha shnong/kaei kaei kaba shu  shna ha iing] | 8, Use medicines I still have at home [Pyndonkam da ki dawai kiba nga dang don ha iing] | 9, Nowhere [Shano shano ruh em] | 10, I don't know [Ngam tip] | 11, Other [Kiwei kiwei]",,,,,,"[enrolled_rad_o1] ='1' and [mlasttimetreat_yn_o1] = '1'",,LV,,,,
mtreatseekdays_o1,occupant_1,,text,"E7. How many days after the fever began did you seek first treatment? (If same day, enter ""00"") [Hadien katno sngi ba phi ioh ia ka khieshit ba phi sa leit wad jingsumar?]",,"enter the NUMBER  of days only; if same day, enter 0",integer,,,,"[enrolled_rad_o1] ='1' and [mlasttimetreat_yn_o1] = '1'",,LV,,,,
mtest_rad_o1,occupant_1,,radio,"E8. Were you tested for malaria? [La test iaphi na ka bynta ka jingpang khiehshoh rieh?]","1, Yes | 2, No | 3, Unknown",,,,,,"[enrolled_rad_o1] ='1' and [mlasttimetreat_yn_o1] = '1'",,LV,,,,
mtestpos_rad_o1,occupant_1,,radio,"E9. If yes, was the test positive? [Lada hooid, ka test jongphi ka ong ba phi don ia khieshoh rieh?]","1, Yes | 2, No | 3, Unknown",,,,,,"[enrolled_rad_o1] ='1' and [mtest_rad_o1] = '1'",,LV,,,,
mpostreatdays_o1,occupant_1,,text,"E10. If yes, how many days did it take before you started treatment after the positive test result? (If same day enter ""00"") [Lada hooid, katno pat ka bam por ba phin sdang ia ka jingsumar? ]",,"enter the NUMBER of days only; if same day, enter 0",,,,,"[enrolled_rad_o1] ='1' and [mtestpos_rad_o1] = '1'",,LV,,,,
fever2wks_rad_o1,occupant_1,"Part F. Malaria testing",radio,"F1. Did you have fever in the last 2 weeks? [Phi ioh khieshit myn 2 taiew shwa?]","1, Yes | 2, No | 3, Don't know",,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
treat2wks_rad_o1,occupant_1,,radio,"F2. Did you get malaria treatment in the last 2 weeks? [Phi ioh jingsumar na ka bynta ka khie shoh ha kine ki 2 taiew ba la dep?] ","1, Yes | 2, No | 3, Don't know",,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
fever48hrs_o1,occupant_1,,radio,"F3. Have you had fever in the last 48 hours? [Lada phi pang khieshit ha kine ki 48 kynta ba lah dep]?","1, Yes | 2, No | 3, Don't know",,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
symptoms_yn_o1,occupant_1,,yesno,"F4. Do you have any other symptoms now? [Lada phi don kiwei pat ki dak ki shin mynta]?",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
symptoms_headache_rad_o1,occupant_1,"F5. If yes, indicate which ones were reported (do not prompt them with answers)",radio,"Headache mentioned [Don kthakhlieh]","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1' and [symptoms_yn_o1] = '1'",,LV,,symptoms_o1,,
symptoms_chills_rad_o1,occupant_1,,radio,"Chills mentioned [ Suh khriat]","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1' and [symptoms_yn_o1] = '1'",,LV,,symptoms_o1,,
symptoms_aches_rad_o1,occupant_1,,radio,"Body aches mentioned [Ktha met]","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1' and [symptoms_yn_o1] = '1'",,LV,,symptoms_o1,,
symptoms_other_rad_o1,occupant_1,,radio,"Any other [Kiwei Kiwei pat]","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1' and [symptoms_yn_o1] = '1'",,LV,,symptoms_o1,,
symptoms_ifother_o1,occupant_1,,text,"F6. Specify other symptoms present now [Batai shai]",,,,,,,"[enrolled_rad_o1] ='1' and [symptoms_other_rad_o1] = '1'",,LV,,,,
temp_yn_o1,occupant_1,,yesno,"F7. Was the body temperature taken?",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
temp_o1,occupant_1,,text,"F8. Body temperature at the time of visit",,,number_1dp,90,999.9,,"[enrolled_rad_o1] = '1' and [temp_yn_o1] = '1'",,LV,,,," @PLACEHOLDER = ""000.0"""
weight_yn_o1,occupant_1,,yesno,"F9. Was the weight taken?",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
weight_o1,occupant_1,,text,"F10. Weight (kg)",,,number_1dp,1,999.9,,"[enrolled_rad_o1] = '1' and [weight_yn_o1] = '1'",,LV,,,," @PLACEHOLDER = ""000.0"""
height_yn_o1,occupant_1,,yesno,"F11. Was the height taken?",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
height_o1,occupant_1,,text,"F12. Height (cm)",,,number_1dp,1,999.9,,"[enrolled_rad_o1] ='1' and [height_yn_o1] = '1'",,LV,,,," @PLACEHOLDER = ""000.0"""
muarmcir_yn_o1,occupant_1,,yesno,"F13. Was mid upper arm circumference taken?",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
muarmcir_o1,occupant_1,,text,"F14. Mid upper arm circumference (cm)",,,number_1dp,1,999.9,,"[enrolled_rad_o1] ='1' and [muarmcir_yn_o1] = '1'",,LV,,,," @PLACEHOLDER = ""000.0"""
rdt_yn_o1,occupant_1,,yesno,"F15. Was an RDT done?",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
rdt_rad_o1,occupant_1,,radio,"F16. RDT result","1, Pf | 2, Pv | 3, Pf + Pv | 4, Negative",,,,,,"[enrolled_rad_o1] ='1' and [rdt_yn_o1] = '1'",,LV,,,,
hgb_yn_o1,occupant_1,,yesno,"F17. Was hemoglobin measured?",,,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
hgb_o1,occupant_1,,text,"F18. Hemoglobin (g/dl)",,,number_1dp,1,99.9,,"[enrolled_rad_o1] ='1' and [hgb_yn_o1] = '1'",,LV,,,," @PLACEHOLDER = ""00.0"""
pregind_rad_o1,occupant_1,,radio,"F20. (Ask only if the participant is female and in the fertile age range, otherwise choose Not applicable. Choose Yes if she is visibly pregnant. ) Are you pregnant? [Pun khon phi?] ","1, Yes | 2, No | 3, Don't know | 4, Not applicable",,,,,,"[enrolled_rad_o1] ='1'",y,LV,,,,
pregind_weeks_o1,occupant_1,,text,"F21. How many weeks pregnant?",,,,,,,"[enrolled_rad_o1] ='1' and [pregind_rad_o1] = '1'",,LV,,,,
pregindclinic_rad_o1,occupant_1,,radio,"F22. Have you visited the antenatal clinic? [Lada I nongpang I armet, hato I lah leit sha antenatal clinic?]","1, Yes | 2, No | 3, Don't know",,,,,,"[enrolled_rad_o1] ='1' and [pregind_rad_o1] = '1'",,LV,,,,
pregindclinicname_o1,occupant_1,,text,"F23. Which clinic did you visit? [Lada I lah leit sha antenatal clinic, I leit sha kano ka clinic?]",,,,,,,"[enrolled_rad_o1] ='1' and [pregindclinic_rad_o1] = '1'",,LV,,,,
samplefilt_o1,occupant_1,"F26. Samples collected",radio,"Filter paper","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,samples_o1,,
samplesmear_o1,occupant_1,,radio,"Blood smear","1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,samples_o1,,
samplevette_o1,occupant_1,,radio,Microvette,"1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,samples_o1,,
samplevac_o1,occupant_1,,radio,Vacutainer,"1, Yes | 2, No",,,,,,"[enrolled_rad_o1] ='1'",y,,,samples_o1,,
occnotes_o1,occupant_1,"Notes & Personnel",notes,"Field worker remarks about the interview in general, or about specific questions or answers",,,,,,,,,LV,,,,
interviewersig_o1,occupant_1,,text,"Interviewer Name",,,,,,,,,LV,,,,
interviewersigdate_o1,occupant_1,,text,Date,,,date_dmy,,,,,,LV,,,,
collectorsig_o1,occupant_1,,text,"Sample collected by",,,,,,,,,LV,,,,
collectorsigdate_o1,occupant_1,,text,Date,,,date_dmy,,,,,,LV,,,,
occdate_o2,occupant_2,,text,"Date of Interview",,,date_dmy,,,,,y,LV,,,,
respondent_yn_o2,occupant_2,,yesno,"O1. Is this Occupant the person who answered the Household questions?",,,,,,,,,LV,,,,
initials_o2,occupant_2,,text,"O2. Full Name",,,,,,y,,,LV,,,,
age_o2,occupant_2,,text,"O3. Age",,,,,,,,,LV,,,,
sex_o2,occupant_2,,radio,"O4. Gender","1, Male | 2, Female | 3, Other | 999, Unknown",,,,,,,,LV,,,,
edulevel_rad_o2,occupant_2,,radio,"O5. Highest education level [Kyrdan pule]","1, None [ym don] | 2, Below primary | 3, Primary | 4, Middle | 5, Secondayr/matric (class X) | 6, Higher secondary (class XII) | 7, Graduate [lymne ba kham halor] | 8, Post graduate | 9, Diploma, | 10, Other [Kiwei]",,,,,,,,LV,,,,
edulevelother_o2,occupant_2,,text,"O6. Specify other education level [Batai shai ]",,,,,,,"[edulevel_rad_o2] = '10'",,LV,,,,
occupation_rad_o2,occupant_2,,radio,"O7. Occupation [Jingtrei/ Kam]","1, Cultivator (independent farmer) [Nongrep] | 2, Agricultural laborer [Bylla rep] | 3, Daily wage/labor [Trei bylla/sngi] | 4, Salaried service [Trei kam sorkar] | 5, Self-employed/trade [Trei kam lajong] | 6, Housewife [Shong iing] | 7, Student [Khynnah pule] | 8, Child, not schooling [Khynnah, khlem pule] | 9, None [ym don] | 10, Other [Kiwei]",,,,,,,,LV,,,,
occupationother_o2,occupant_2,,text,"O8. Specify other occupation [Batai shai ]",,,,,,,"[occupation_rad_o2] = '10'",,LV,,,,
headofhh_yn_o2,occupant_2,,yesno,"O9. Is this Occupant the head of the household? [I ne I briew I dei I khlieh jong ka iing?]",,"i.e., is this Occupant the head of the family?",,,,,,,LV,,,,
malarialast12mos_yn_o2,occupant_2,,yesno,"O10. Malaria in last 12 months [Khie-shoh ha ki 12 bnai ba lah dep]",,,,,,,,,LV,,,,
enrolled_rad_o2,occupant_2,,radio,"O11. Enrollment status","1, Enrolled | 2, Refused | 3, Unavailable | 4, Not eligible",,,,,,,,LV,,,,
firstenroll_yn_o2,occupant_2,,yesno,"O12. Is this first time they agreed to enroll?",,,,,,,"[enrolled_rad_o2] ='1'",y,LV,,,,
bloodconsent_yn_o2,occupant_2,"Part  A: Demographics",yesno,"A0. Did this Occupant consent to long term storage of blood sample? [Hato une u nongshim bynta u ai jingmynjur ban buh ia ki nongmuna kham slem]",,,,,,,"[enrolled_rad_o2] ='1'",y,LV,,,,
travel14days_yn_o2,occupant_2,,yesno,"A1. Travel in the past 14 days? (spent a night somewhere else, hunting, farming, travel within or outside district) [Phi leit jingleit ha ki 14 sngi ba lah dep?]",,,,,,,"[enrolled_rad_o2] ='1'",y,LV,,,,
travel14daysreason_o2,occupant_2,,text,"A2. If yes, what was the reason? [Lada hooid, kaei ka daw?]",,,,,,,"[enrolled_rad_o2] ='1' and [travel14days_yn_o2] = '1'",,LV,,,,
travel14dayswhere_o2,occupant_2,,text,"A3. If yes, where? [Lada hooid, shaei?]",,,,,,,"[enrolled_rad_o2] ='1' and [travel14days_yn_o2] = '1'",,LV,,,,
travel14daysnights_o2,occupant_2,,text,"A4. If yes, how many nights? [Lada hooid, katno miet?]",,,,,,,"[enrolled_rad_o2] ='1' and [travel14days_yn_o2] = '1'",,LV,,,,
farminfield_rad_o2,occupant_2,,radio,"A5. Do you stay in the fields for any reason for one night or more? [Phi ju sah miet sha khlaw palat ban ia ka shimiet?]","1, Yes | 2, No | 3, Not applicable",,,,,,"[enrolled_rad_o2] ='1'",,LV,,,,
farminfieldnights_o2,occupant_2,,text,"A6. If yes, how many nights usually? [Lada hooid, katno miet?]",,,,,,,"[enrolled_rad_o2] ='1' and [farminfield_rad_o2] = '1'",,LV,,,,
farminfielditn_o2,occupant_2,,yesno,"A7. If yes, do you take an insecticide treated net ITN with you? [Lada hooid phi shait rah musari ITN?] ",,,,,,,"[enrolled_rad_o2] ='1' and [farminfield_rad_o2] = '1'",,LV,,,,
knowmsigns_yn_o2,occupant_2,"Part B: Health Care Seeking 
(if a child, ask the caretaker to answer for this child)  ",yesno,"B1. Do you know the signs and symptoms of malaria? [Lada phi don ki dak ki shin jong ka jingpang khieshoh?]",,,,,,,"[firstenroll_yn_o2]= '1' and [enrolled_rad_o2] ='1'",y,LV,,,,
msign_fever_rad_o2,occupant_2,"B2. If yes, what are they [Lada hooid, kiei kita]?  (Do not prompt)",radio,"Fever mentioned [Don Jingshit met]","1, Yes | 2, No",,,,,,"[firstenroll_yn_o2]= '1' and [enrolled_rad_o2] ='1' and [knowmsigns_yn_o2] = '1'",,LV,,malaria_signs_o2,,
msign_headache_rad_o2,occupant_2,,radio,"Headache mentioned [Don kthakhlieh]","1, Yes | 2, No",,,,,,"[firstenroll_yn_o2]= '1' and [enrolled_rad_o2] ='1' and [knowmsigns_yn_o2] = '1'",,LV,,malaria_signs_o2,,
