entity,label,displayOrder,plabel,newLabel,
http://purl.obolibrary.org/obo/EUPATH_0010665,Cumulative aatA-pos 1st diarrheal stool count,9,Virulence factor genes aatA and aaiC aggregate data,Cumulative sum aatA-pos 1st diarrheal stools,
http://purl.obolibrary.org/obo/EUPATH_0010668,Cumulative bfpA-pos stool count,1,Virulence factor genes bfpA and eae aggregate data,Cumulative sum bfpA-pos stools,
http://purl.obolibrary.org/obo/EUPATH_0010670,Cumulative bfpA-pos 1st monthly stool count,2,Virulence factor genes bfpA and eae aggregate data,Cumulative sum bfpA-pos 1st monthly stools,
http://purl.obolibrary.org/obo/EUPATH_0010669,Cumulative bfpA-pos 1st diarrheal stool count,3,Virulence factor genes bfpA and eae aggregate data,Cumulative sum bfpA-pos 1st diarrheal stools,
http://purl.obolibrary.org/obo/EUPATH_0010672,Cumulative sum eae-pos stools,4,Virulence factor genes bfpA and eae aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010674,Cumulative sum eae-pos 1st monthly stools,5,Virulence factor genes bfpA and eae aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010673,Cumulative sum eae-pos 1st diarrheal stools,6,Virulence factor genes bfpA and eae aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010688,Cumulative sum stx1-pos stools,1,Virulence factor genes stx1 and stx2 aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010690,Cumulative sum stx1-pos 1st monthly stools,2,Virulence factor genes stx1 and stx2 aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010689,Cumulative sum stx1-pos 1st diarrheal stools,3,Virulence factor genes stx1 and stx2 aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010692,Cumulative sum stx2-pos stools,4,Virulence factor genes stx1 and stx2 aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010694,Cumulative sum stx2-pos 1st monthly stools,5,Virulence factor genes stx1 and stx2 aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010693,Cumulative sum stx2-pos 1st diarrheal stools,6,Virulence factor genes stx1 and stx2 aggregate data,,
http://purl.obolibrary.org/obo/NCBITaxon_10508,Adenovirus,1,Virus,,
http://purl.obolibrary.org/obo/NCBITaxon_39733,Astrovirus,2,Virus,,
http://purl.obolibrary.org/obo/NCBITaxon_142786,Norovirus,3,Virus,,
http://purl.obolibrary.org/obo/NCBITaxon_10912,Rotavirus,4,Virus,,
http://purl.obolibrary.org/obo/EUPATH_0010942,Mean virus species count in stool samples,1,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010939,Mean virus species count in stool samples (ex NRV),2,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010944,Mean virus species count in 1st monthly stools,3,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010941,Mean virus species count in 1st monthly stools (ex NRV),4,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010943,Mean virus species count in 1st diarrheal stools,5,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010940,Mean virus species count in 1st diarrheal stools (ex NRV),6,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010924,Cumulative sum virus species in stool samples,7,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010928,Cumulative sum virus species in stool samples (ex NRV),8,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010926,Cumulative sum virus species in 1st monthly stools,9,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010930,Cumulative sum virus species in 1st monthly stools (ex NRV),10,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010925,Cumulative sum virus species in 1st diarrheal stools,11,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010929,Cumulative sum virus species in 1st diarrheal stools (ex NRV),12,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010932,Cumulative sum stools with virus,13,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010936,Cumulative sum stools with virus (ex NRV),14,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010934,Cumulative sum 1st monthly stools with virus,15,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010938,Cumulative sum 1st monthly stools with virus (ex NRV),16,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010933,Cumulative sum 1st diarrheal stools with virus,17,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010937,Cumulative sum 1st diarrheal stools with virus (ex NRV),18,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0011837,Adenovirus aggregate data,19,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0011759,Astrovirus aggregate data,20,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0011809,Norovirus aggregate data,21,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0011814,Rotavirus aggregate data,22,Virus detection aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0011095,Daily folate (mg),1,Vitamins,,
http://purl.obolibrary.org/obo/EUPATH_0011104,Daily niacin (mg),2,Vitamins,,
http://purl.obolibrary.org/obo/EUPATH_0011106,Daily pantothenic acid (mg),3,Vitamins,,
http://purl.obolibrary.org/obo/EUPATH_0011109,Daily riboflavin (mg),4,Vitamins,,
http://purl.obolibrary.org/obo/EUPATH_0011112,Daily thiamin (mg),5,Vitamins,,
http://purl.obolibrary.org/obo/EUPATH_0011113,Daily vitamin A (ug),6,Vitamins,,
http://purl.obolibrary.org/obo/EUPATH_0011114,Daily vitamin B12 (mg),7,Vitamins,,
http://purl.obolibrary.org/obo/EUPATH_0011115,Daily vitamin B6 (mg),8,Vitamins,,
http://purl.obolibrary.org/obo/EUPATH_0011116,Daily vitamin C (mg),9,Vitamins,,
http://purl.obolibrary.org/obo/EUPATH_0011117,Daily vitamin D (ug),10,Vitamins,,
http://purl.obolibrary.org/obo/EUPATH_0011118,Daily vitamin E (mg),11,Vitamins,,
http://purl.obolibrary.org/obo/EUPATH_0011607,Sanitation categorization,1,Waste disposal,,
http://purl.obolibrary.org/obo/EUPATH_0000335,Human waste facilities,2,Waste disposal,,
http://purl.obolibrary.org/obo/EUPATH_0011611,Household toilet,3,Waste disposal,,
http://purl.obolibrary.org/obo/EUPATH_0011744,Household toilet facility type,4,Waste disposal,,
http://purl.obolibrary.org/obo/EUPATH_0011701,"Latrine type, current",5,Waste disposal,,
http://purl.obolibrary.org/obo/EUPATH_0011702,"Latrine type, previous",6,Waste disposal,,
http://purl.obolibrary.org/obo/EUPATH_0011612,Household toilet or latrine has concrete floor,7,Waste disposal,,
http://purl.obolibrary.org/obo/EUPATH_0011613,Household toilet or latrine's concrete floor available before 11/2009,8,Waste disposal,,
http://purl.obolibrary.org/obo/EUPATH_0011615,Household toilet or latrine's concrete floor available between 11/2009 and 02/2010,9,Waste disposal,,
http://purl.obolibrary.org/obo/EUPATH_0011614,Household toilet or latrine's concrete floor installation date,10,Waste disposal,,
http://purl.obolibrary.org/obo/EUPATH_0011030,Age 1st animal milk or formula given (days),1,Weaning summary,,
http://purl.obolibrary.org/obo/EUPATH_0011033,Age 1st animal milk or solids given (days),2,Weaning summary,,
http://purl.obolibrary.org/obo/EUPATH_0011035,Age 1st clear liquid given (days),3,Weaning summary,,
http://purl.obolibrary.org/obo/EUPATH_0011036,Age 1st solid food given (days),4,Weaning summary,,
http://purl.obolibrary.org/obo/EUPATH_0011031,Age at complete weaning (days),5,Weaning summary,,
http://purl.obolibrary.org/obo/EUPATH_0010829,"Yersinia enterocolitica, by bacteriology",,Yersinia enterocolitica,,
http://purl.obolibrary.org/obo/EUPATH_0010830,Cumulative sum Yersinia enterocolitica-pos stools,1,Yersinia enterocolitica aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010832,Cumulative sum Yersinia enterocolitica-pos 1st monthly stools,2,Yersinia enterocolitica aggregate data,,
http://purl.obolibrary.org/obo/EUPATH_0010831,Cumulative sum Yersinia enterocolitica-pos 1st diarrheal stools,3,Yersinia enterocolitica aggregate data,,
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,
http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,,,,
http://purl.obolibrary.org/obo/EUPATH_0000096,Participant,,,,
http://purl.obolibrary.org/obo/EUPATH_0000609,Sample,,,,
