"variable","dataFile","codebookDescription","suggested_IRI","suggested_label","parent_in_ontology","parent_IRI","score"
"mv_reason___4","","2.3 What is the reason for moving? (Mark all responses)4. Other work","http://purl.obolibrary.org/obo/EUPATH_0010052","All forms complete for all Good Pair members","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","8.706325"
"mv_reason___4","","2.3 What is the reason for moving? (Mark all responses)4. Other work","http://purl.obolibrary.org/obo/EUPATH_0011640","Min diet diversity of at least 4 food groups yesterday","Diet","http://purl.obolibrary.org/obo/EUPATH_0011732","8.625764"
"mv_reason___4","","2.3 What is the reason for moving? (Mark all responses)4. Other work","http://purl.obolibrary.org/obo/EUPATH_0010053","All lab forms complete for all Good Pair members","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","8.222597"
"mv_reason___5","","2.3 What is the reason for moving? (Mark all responses)5. Other: specify","http://purl.obolibrary.org/obo/EUPATH_0022058","Other reason for sample collection","Sample collection","http://purl.obolibrary.org/obo/OBI_0000659","17.56061"
"mv_reason___5","","2.3 What is the reason for moving? (Mark all responses)5. Other: specify","http://purl.obolibrary.org/obo/EUPATH_0000208","Reason for withdrawal","Participant study details","http://purl.obolibrary.org/obo/EUPATH_0000307","17.441778"
"mv_reason___5","","2.3 What is the reason for moving? (Mark all responses)5. Other: specify","http://purl.obolibrary.org/obo/EUPATH_0022057","Reason for sample collection","Sample collection","http://purl.obolibrary.org/obo/OBI_0000659","15.693537"
"mv_reason___5","","2.3 What is the reason for moving? (Mark all responses)5. Other: specify","http://purl.obolibrary.org/obo/EUPATH_0015126","MUAC-for-age z-score below -5 or above 5","Anthropometry flag","http://purl.obolibrary.org/obo/EUPATH_0010383","13.162478"
"mv_reason___5","","2.3 What is the reason for moving? (Mark all responses)5. Other: specify","http://purl.obolibrary.org/obo/EUPATH_0015128","BMI-for-age z-score below -5 or above 5","Anthropometry flag","http://purl.obolibrary.org/obo/EUPATH_0010383","13.162478"
"mv_reason___5","","2.3 What is the reason for moving? (Mark all responses)5. Other: specify","http://purl.obolibrary.org/obo/EUPATH_0015123","Weight-for-length or -height z-score below -5 or above 5","Anthropometry flag","http://purl.obolibrary.org/obo/EUPATH_0010383","11.947106"
"mv_reason___5","","2.3 What is the reason for moving? (Mark all responses)5. Other: specify","http://purl.obolibrary.org/obo/EUPATH_0015127","MUAC-for-age z-score below -5 or above 5, using median MUAC","Anthropometry flag","http://purl.obolibrary.org/obo/EUPATH_0010383","11.42048"
"mv_reason___5","","2.3 What is the reason for moving? (Mark all responses)5. Other: specify","http://purl.obolibrary.org/obo/EUPATH_0010300","Reason not evaluated after rehydration","Rehydration therapy","http://purl.obolibrary.org/obo/EUPATH_0010024","11.101817"
"mv_reason___5","","2.3 What is the reason for moving? (Mark all responses)5. Other: specify","http://purl.obolibrary.org/obo/EUPATH_0015129","BMI-for-age z-score below -5 or above 5, using median length or height","Anthropometry flag","http://purl.obolibrary.org/obo/EUPATH_0010383","10.496008"
"mv_reason___5","","2.3 What is the reason for moving? (Mark all responses)5. Other: specify","http://purl.obolibrary.org/obo/EUPATH_0010062","Reason follow-up interview not conducted","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","10.17487"
"mv_visitors","","3.0 Have visitors stayed at least one night in your home during the past 4 weeks?","http://purl.obolibrary.org/obo/EUPATH_0000358","Additional job in the past month","Employment","http://purl.obolibrary.org/obo/EUPATH_0000342","12.078285"
"mv_visitors","","3.0 Have visitors stayed at least one night in your home during the past 4 weeks?","http://purl.obolibrary.org/obo/EUPATH_0000426","Malaria diagnoses in the past year (count)","Clinical history","http://purl.obolibrary.org/obo/OGMS_0000015","11.147524"
"mv_visitors","","3.0 Have visitors stayed at least one night in your home during the past 4 weeks?","http://purl.obolibrary.org/obo/EUPATH_0011640","Min diet diversity of at least 4 food groups yesterday","Diet","http://purl.obolibrary.org/obo/EUPATH_0011732","10.917266"
"mv_visitors","","3.0 Have visitors stayed at least one night in your home during the past 4 weeks?","http://purl.obolibrary.org/obo/EUPATH_0015428","1st day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","9.658882"
"mv_visitors","","3.0 Have visitors stayed at least one night in your home during the past 4 weeks?","http://purl.obolibrary.org/obo/EUPATH_0015433","Last day of diarrhea in the past 2 weeks","Diarrheal episodes","http://purl.obolibrary.org/obo/EUPATH_0010016","9.658882"
"mv_visitors","","3.0 Have visitors stayed at least one night in your home during the past 4 weeks?","http://purl.obolibrary.org/obo/EUPATH_0010391","Diarrhea treatment by prescription at home","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","8.810114"
"mv_visitors","","3.0 Have visitors stayed at least one night in your home during the past 4 weeks?","http://purl.obolibrary.org/obo/EUPATH_0000383","Home ownership","Socioeconomic factors","http://purl.obolibrary.org/obo/EUPATH_0000304","8.211678"
"mv_visitors","","3.0 Have visitors stayed at least one night in your home during the past 4 weeks?","http://purl.obolibrary.org/obo/EUPATH_0000216","ITN last night","Personal vector intervention","http://purl.obolibrary.org/obo/EUPATH_0021097","7.676027"
"mv_visitors","","3.0 Have visitors stayed at least one night in your home during the past 4 weeks?","http://purl.obolibrary.org/obo/EUPATH_0010412","At least 7 days without diarrhea before current episode","Eligibility criteria","http://purl.obolibrary.org/obo/EUPATH_0010036","7.0453587"
"mv_visitors","","3.0 Have visitors stayed at least one night in your home during the past 4 weeks?","http://purl.obolibrary.org/obo/EUPATH_0015065","Measured fever of at least 38C or parental perception","Symptoms since illness began","http://purl.obolibrary.org/obo/EUPATH_0010357","7.0453587"
"part_id","","Participant ID","http://purl.obolibrary.org/obo/EUPATH_0000095","Participant ID","Participant","http://purl.obolibrary.org/obo/EUPATH_0000096","18.815842"
"part_id","","Participant ID","http://purl.obolibrary.org/obo/EUPATH_0000725","Participant ID for matched case","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","13.673389"
"part_id","","Participant ID","http://purl.obolibrary.org/obo/EUPATH_0010373","Participant ID at 1st enrollment","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","13.673389"
"part_id","","Participant ID","http://purl.obolibrary.org/obo/EUPATH_0000094","Household ID","Household","http://purl.obolibrary.org/obo/PCO_0000024","12.491045"
"part_id","","Participant ID","http://purl.obolibrary.org/obo/EUPATH_0000493","Family ID","Household information","http://purl.obolibrary.org/obo/EUPATH_0000087","12.491045"
"part_id","","Participant ID","http://purl.obolibrary.org/obo/EUPATH_0000494","Dwelling ID","Built-environment","http://purl.obolibrary.org/obo/ENVO_00000070","12.491045"
"part_id","","Participant ID","http://purl.obolibrary.org/obo/EUPATH_0000577","Repository ID","Sample","http://purl.obolibrary.org/obo/EUPATH_0000609","12.491045"
"part_id","","Participant ID","http://purl.obolibrary.org/obo/EUPATH_0000606","Subject ID","Sample source","http://purl.obolibrary.org/obo/EUPATH_0000611","12.491045"
"part_id","","Participant ID","http://purl.obolibrary.org/obo/EUPATH_0010049","Case ID","Administrative information","http://purl.obolibrary.org/obo/EUPATH_0010035","12.491045"
"part_id","","Participant ID","http://purl.obolibrary.org/obo/OBI_0001141","Host ID","Sample source","http://purl.obolibrary.org/obo/EUPATH_0000611","12.491045"
"hh_number","","Household Number","http://purl.obolibrary.org/obo/EUPATH_0000535","IRB number","Participant","http://purl.obolibrary.org/obo/EUPATH_0000096","16.423355"
"hh_number","","Household Number","http://purl.obolibrary.org/obo/EUPATH_0000619","Number of treatments","Treatment","http://purl.obolibrary.org/obo/OGMS_0000090","14.593815"
"hh_number","","Household Number","http://purl.obolibrary.org/obo/EUPATH_0000641","Mouse number in a cage","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","11.934778"
"hh_number","","Household Number","http://purl.obolibrary.org/obo/EUPATH_0000087","Household information","Host information","http://purl.obolibrary.org/obo/EUPATH_0000589","5.9702845"
"hh_number","","Household Number","http://purl.obolibrary.org/obo/EUPATH_0000094","Household ID","Household","http://purl.obolibrary.org/obo/PCO_0000024","5.9702845"
"hh_number","","Household Number","http://purl.obolibrary.org/obo/EUPATH_0000731","Household water","Household","http://purl.obolibrary.org/obo/PCO_0000024","5.9702845"
"hh_number","","Household Number","http://purl.obolibrary.org/obo/EUPATH_0011611","Household toilet","Waste disposal","http://purl.obolibrary.org/obo/EUPATH_0000596","5.9702845"
"hh_number","","Household Number","http://purl.obolibrary.org/obo/EUPATH_0000341","Household vector intervention","Household","http://purl.obolibrary.org/obo/PCO_0000024","5.305203"
"hh_number","","Household Number","http://purl.obolibrary.org/obo/EUPATH_0015467","Household observation type","Household","http://purl.obolibrary.org/obo/PCO_0000024","5.305203"
"hh_number","","Household Number","http://purl.obolibrary.org/obo/EUPATH_0000014","Household wealth index, numerical","Socioeconomic factors","http://purl.obolibrary.org/obo/EUPATH_0000304","4.7734466"
"hh_type","","Select the type of household for this study:","http://purl.obolibrary.org/obo/EUPATH_0015467","Household observation type","Household","http://purl.obolibrary.org/obo/PCO_0000024","15.607838"
"hh_type","","Select the type of household for this study:","http://purl.obolibrary.org/obo/EUPATH_0000545","Type of RDT","Parasite detection","http://purl.obolibrary.org/obo/EUPATH_0000538","14.485645"
"hh_type","","Select the type of household for this study:","http://purl.obolibrary.org/obo/EUPATH_0011744","Household toilet facility type","Waste disposal","http://purl.obolibrary.org/obo/EUPATH_0000596","14.043417"
"hh_type","","Select the type of household for this study:","http://purl.obolibrary.org/obo/EUPATH_0000411","Type of existing illness","Immediate clinical history","http://purl.obolibrary.org/obo/EUPATH_0021098","13.033707"
"hh_type","","Select the type of household for this study:","http://purl.obolibrary.org/obo/BFO_0000015","Observation type","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","11.594214"
"hh_type","","Select the type of household for this study:","http://purl.obolibrary.org/obo/ENVO_01000744","Dwelling type","Dwelling characteristics","http://purl.obolibrary.org/obo/EUPATH_0000303","11.594214"
"hh_type","","Select the type of household for this study:","http://purl.obolibrary.org/obo/EUPATH_0000049","Visit type","Human or Animal","http://purl.obolibrary.org/obo/EUPATH_0000612","11.594214"
"hh_type","","Select the type of household for this study:","http://purl.obolibrary.org/obo/EUPATH_0000311","Visit type","Observation","http://purl.obolibrary.org/obo/EUPATH_0000738","11.594214"
"hh_type","","Select the type of household for this study:","http://purl.obolibrary.org/obo/EUPATH_0000514","Collection type","Sample collection","http://purl.obolibrary.org/obo/OBI_0000659","11.594214"
"hh_type","","Select the type of household for this study:","http://purl.obolibrary.org/obo/EUPATH_0010869","Stool type","Stool sample","http://purl.obolibrary.org/obo/EUPATH_0011877","11.594214"
"today","","Date of data collection","http://purl.obolibrary.org/obo/EUPATH_0011050","Data present today","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","12.375292"
"today","","Date of data collection","http://purl.obolibrary.org/obo/EUPATH_0021085","Household data collection date","Household","http://purl.obolibrary.org/obo/PCO_0000024","12.310975"
"today","","Date of data collection","http://purl.obolibrary.org/obo/EUPATH_0020003","Collection date","Entomological measurements","http://purl.obolibrary.org/obo/EUPATH_0000327","10.757025"
"today","","Date of data collection","http://purl.obolibrary.org/obo/OBI_0001619","Sample collection date","Sample collection","http://purl.obolibrary.org/obo/OBI_0000659","9.558706"
"today","","Date of data collection","http://purl.obolibrary.org/obo/EUPATH_0011132","Food security data entry date","Food security","http://purl.obolibrary.org/obo/EUPATH_0011683","7.1544476"
"today","","Date of data collection","http://purl.obolibrary.org/obo/EUPATH_0011122","Target month for surveillance data collection","Observation details","http://purl.obolibrary.org/obo/EUPATH_0000310","6.7888517"
"today","","Date of data collection","http://purl.obolibrary.org/obo/EUPATH_0000514","Collection type","Sample collection","http://purl.obolibrary.org/obo/OBI_0000659","5.552505"
"today","","Date of data collection","http://purl.obolibrary.org/obo/EUPATH_0000753","Collection year","Sample collection","http://purl.obolibrary.org/obo/OBI_0000659","5.552505"
"today","","Date of data collection","http://purl.obolibrary.org/obo/OBI_0000659","Sample collection","Sample","http://purl.obolibrary.org/obo/EUPATH_0000609","5.552505"
"today","","Date of data collection","http://purl.obolibrary.org/obo/EUPATH_0011539","Diarrhea severity score within 2 days of stool collection","Diarrheal stool samples","http://purl.obolibrary.org/obo/EUPATH_0011769","5.4645286"
